['time', 'x', 'y', 'z']
['1731072150.88', '11812.307662', '11812.9288478', '0.0']
['1731072151.38', '11812.8509883', '11813.0265798', '0.0']
['1731072151.88', '11813.043672', '11812.8366195', '0.0']
['1731072152.38', '11813.221286', '11813.0274052', '0.0']
['1731072152.88', '11813.0010624', '11813.1056767', '0.0']
['1731072153.38', '11813.4593613', '11813.3932637', '0.0']
['1731072153.88', '11813.8500376', '11813.7333645', '0.0']
['1731072154.39', '11814.0260614', '11813.7068609', '0.0']
['1731072154.89', '11813.8034701', '11813.6903173', '0.0']
['1731072155.39', '11814.1622819', '11813.9897828', '0.0']
['1731072155.89', '11814.4921185', '11814.044602', '0.0']
['1731072156.39', '11813.9316017', '11814.1478827', '0.0']
['1731072156.89', '11814.6766588', '11814.2518432', '0.0']
['1731072157.39', '11814.5177001', '11814.2212111', '0.0']
['1731072157.89', '11814.6613948', '11815.0735817', '0.0']
['1731072158.39', '11815.1157491', '11814.9208999', '0.0']
['1731072158.89', '11814.9789658', '11814.8454694', '0.0']
['1731072159.39', '11815.1812495', '11815.2345404', '0.0']
['1731072159.89', '11815.6703953', '11815.0153225', '0.0']
['1731072160.39', '11815.2084857', '11815.447968', '0.0']
['1731072160.89', '11815.7645856', '11815.7472424', '0.0']
['1731072161.39', '11815.5924917', '11815.8804695', '0.0']
['1731072161.89', '11816.0182957', '11815.9129638', '0.0']
['1731072162.4', '11816.3705275', '11816.4394195', '0.0']
['1731072162.9', '11816.0674681', '11816.4014322', '0.0']
['1731072163.4', '11816.6033558', '11816.0209011', '0.0']
['1731072163.9', '11816.4639768', '11816.2592689', '0.0']
['1731072164.4', '11816.512686', '11816.7490852', '0.0']
['1731072164.9', '11816.8178005', '11817.0895511', '0.0']
['1731072165.4', '11817.2766688', '11817.2896835', '0.0']
['1731072165.9', '11817.4896456', '11816.8257644', '0.0']
['1731072166.4', '11817.470747', '11817.0899582', '0.0']
['1731072166.9', '11817.6401912', '11817.5925894', '0.0']
['1731072167.4', '11817.8423279', '11817.9475744', '0.0']
['1731072167.9', '11817.7677583', '11817.819563', '0.0']
['1731072168.4', '11817.5560827', '11817.9580013', '0.0']
['1731072168.9', '11818.3500528', '11817.8047581', '0.0']
['1731072169.4', '11818.2134892', '11817.8201961', '0.0']
['1731072169.9', '11818.0806004', '11818.5891566', '0.0']
['1731072170.4', '11818.5092043', '11818.8155173', '0.0']
['1731072170.9', '11818.4810249', '11818.9079401', '0.0']
['1731072171.4', '11818.5132771', '11818.7753702', '0.0']
['1731072171.9', '11818.9609154', '11818.9268612', '0.0']
['1731072172.4', '11819.2406422', '11818.7422363', '0.0']
['1731072172.9', '11819.1155417', '11819.391685', '0.0']
['1731072173.4', '11819.5915646', '11819.449294', '0.0']
['1731072173.91', '11819.8014002', '11819.6694435', '0.0']
['1731072174.41', '11819.5461358', '11819.9607604', '0.0']
['1731072174.91', '11819.7284556', '11819.846145', '0.0']
['1731072175.41', '11819.8582692', '11819.7143944', '0.0']
['1731072175.91', '11820.1957649', '11820.1174604', '0.0']
['1731072176.41', '11820.1731092', '11820.3050316', '0.0']
['1731072176.91', '11820.5793813', '11820.2106253', '0.0']
['1731072177.41', '11820.6277502', '11820.2108629', '0.0']
['1731072177.91', '11820.4918177', '11820.9286681', '0.0']
['1731072178.41', '11820.9278467', '11821.0375272', '0.0']
['1731072178.91', '11820.6808947', '11821.3912954', '0.0']
['1731072179.41', '11820.9803339', '11821.3420367', '0.0']
['1731072179.91', '11821.0440601', '11821.5786857', '0.0']
['1731072180.41', '11821.5839134', '11821.704477', '0.0']
['1731072180.91', '11821.8098496', '11821.9992939', '0.0']
['1731072181.41', '11821.4488215', '11822.0297425', '0.0']
['1731072181.91', '11822.2117745', '11822.1113365', '0.0']
['1731072182.41', '11822.1666672', '11821.8692641', '0.0']
['1731072182.91', '11822.3489509', '11822.3432809', '0.0']
['1731072183.41', '11822.121866', '11822.1245759', '0.0']
['1731072183.91', '11822.5419817', '11822.8738235', '0.0']
['1731072184.42', '11822.6516981', '11822.8709719', '0.0']
['1731072184.92', '11822.8713452', '11823.1053958', '0.0']
['1731072185.42', '11822.6687086', '11822.7438826', '0.0']
['1731072185.92', '11823.0171284', '11822.9231222', '0.0']
['1731072186.42', '11823.301531', '11822.9055958', '0.0']
['1731072186.92', '11823.741779', '11823.4742165', '0.0']
['1731072187.42', '11823.2182295', '11823.8639169', '0.0']
['1731072187.92', '11823.4641914', '11823.7154034', '0.0']
['1731072188.42', '11823.9363605', '11823.5515988', '0.0']
['1731072188.92', '11823.6699316', '11823.9024224', '0.0']
['1731072189.42', '11824.3033003', '11824.2609804', '0.0']
['1731072189.92', '11824.3719632', '11824.1035412', '0.0']
['1731072190.42', '11824.3150149', '11824.5925192', '0.0']
['1731072190.92', '11824.8660815', '11824.8955244', '0.0']
['1731072191.42', '11825.1117401', '11824.4953644', '0.0']
['1731072191.92', '11824.8616898', '11824.8504576', '0.0']
['1731072192.42', '11824.9426349', '11825.3734077', '0.0']
['1731072192.92', '11825.0945336', '11825.0230506', '0.0']
['1731072193.42', '11825.2977733', '11825.4163106', '0.0']
['1731072193.92', '11825.8675593', '11825.4006267', '0.0']
['1731072194.42', '11825.6421212', '11826.018315', '0.0']
['1731072194.92', '11825.9772459', '11826.1139467', '0.0']
['1731072195.43', '11825.7990495', '11825.690286', '0.0']
['1731072195.93', '11826.1851939', '11826.3789678', '0.0']
['1731072196.43', '11825.9547787', '11826.649809', '0.0']
['1731072196.93', '11826.054811', '11826.6798846', '0.0']
['1731072197.43', '11826.479429', '11826.6413443', '0.0']
['1731072197.93', '11826.3694254', '11826.8803379', '0.0']
['1731072198.43', '11826.6482199', '11826.7943361', '0.0']
['1731072198.93', '11827.3028324', '11827.289515', '0.0']
['1731072199.43', '11827.2719203', '11827.1020248', '0.0']
['1731072199.93', '11827.1959663', '11826.9501227', '0.0']
['1731072200.43', '11827.3608715', '11827.3608361', '0.0']
['1731072200.93', '11827.3260527', '11827.3976667', '0.0']
['1731072201.43', '11828.1198222', '11827.7918198', '0.0']
['1731072201.93', '11827.9050063', '11827.7651636', '0.0']
['1731072202.44', '11828.0081639', '11827.8136677', '0.0']
['1731072202.94', '11828.3773771', '11828.1839342', '0.0']
['1731072203.44', '11828.7498317', '11828.205791', '0.0']
['1731072203.94', '11828.3371482', '11828.8881547', '0.0']
['1731072204.44', '11828.970758', '11828.7404234', '0.0']
['1731072204.94', '11828.9313666', '11828.6250532', '0.0']
['1731072205.44', '11828.9250916', '11828.7501405', '0.0']
['1731072205.94', '11829.3567263', '11829.1870025', '0.0']
['1731072206.44', '11829.2875691', '11829.6348996', '0.0']
['1731072206.94', '11829.5542891', '11829.1452485', '0.0']
['1731072207.44', '11829.5945722', '11829.3689451', '0.0']
['1731072207.94', '11829.4910733', '11829.8704742', '0.0']
['1731072208.44', '11830.1073419', '11829.8132187', '0.0']
['1731072208.94', '11830.3623094', '11829.7244198', '0.0']
['1731072209.44', '11829.9461447', '11830.5329861', '0.0']
['1731072209.94', '11830.3440041', '11830.4743384', '0.0']
['1731072210.44', '11830.422301', '11830.6030267', '0.0']
['1731072210.95', '11830.7962594', '11830.7321627', '0.0']
['1731072211.44', '11831.1270437', '11830.7402768', '0.0']
['1731072211.95', '11831.0020181', '11830.8351102', '0.0']
['1731072212.45', '11830.9408485', '11831.2367721', '0.0']
['1731072212.95', '11831.2425717', '11831.0838931', '0.0']
['1731072213.45', '11831.0619445', '11831.3589285', '0.0']
['1731072213.95', '11831.7134326', '11831.3244112', '0.0']
['1731072214.45', '11831.862331', '11831.9344466', '0.0']
['1731072214.95', '11832.0105855', '11831.9878856', '0.0']
['1731072215.45', '11831.9624162', '11832.0790931', '0.0']
['1731072215.95', '11831.9331132', '11832.3448491', '0.0']
['1731072216.45', '11831.9587662', '11832.2748385', '0.0']
['1731072216.95', '11832.49203', '11832.4833926', '0.0']
['1731072217.45', '11832.5560549', '11832.2746057', '0.0']
['1731072217.95', '11832.7872735', '11832.8613893', '0.0']
['1731072218.45', '11833.0386428', '11832.9544967', '0.0']
['1731072218.95', '11833.3695213', '11833.3031533', '0.0']
['1731072219.45', '11833.0917664', '11833.2064968', '0.0']
['1731072219.95', '11833.5795716', '11832.9879747', '0.0']
['1731072220.45', '11833.2035466', '11833.7906229', '0.0']
['1731072220.95', '11833.6604373', '11833.9464729', '0.0']
['1731072221.45', '11833.4070737', '11833.518188', '0.0']
['1731072221.95', '11833.6680116', '11833.8790273', '0.0']
['1731072222.45', '11833.9928529', '11834.3139339', '0.0']
['1731072222.96', '11834.1887652', '11834.4055222', '0.0']
['1731072223.46', '11834.249954', '11834.3829795', '0.0']
['1731072223.96', '11834.4936724', '11834.4234307', '0.0']
['1731072224.46', '11834.7127504', '11834.6242804', '0.0']
['1731072224.96', '11834.5222928', '11834.6581165', '0.0']
['1731072225.46', '11835.0943973', '11835.1971512', '0.0']
['1731072225.96', '11835.0232885', '11835.2618711', '0.0']
['1731072226.46', '11835.2238532', '11835.6083787', '0.0']
['1731072226.96', '11835.6177165', '11835.7257318', '0.0']
['1731072227.46', '11835.3665722', '11835.3295351', '0.0']
['1731072227.96', '11835.4481939', '11835.7070768', '0.0']
['1731072228.46', '11836.024506', '11835.7533406', '0.0']
['1731072228.96', '11835.7813153', '11836.2586238', '0.0']
['1731072229.46', '11836.4966669', '11836.2091074', '0.0']
['1731072229.96', '11836.6068211', '11836.0850684', '0.0']
['1731072230.46', '11836.1919679', '11836.79951', '0.0']
['1731072230.96', '11836.5088352', '11836.504034', '0.0']
['1731072231.46', '11837.0393118', '11837.0648432', '0.0']
['1731072231.96', '11836.998357', '11837.2881056', '0.0']
['1731072232.46', '11837.1317623', '11837.4126823', '0.0']
['1731072232.96', '11837.4025871', '11837.2225748', '0.0']
['1731072233.46', '11837.2897256', '11837.6005626', '0.0']
['1731072233.96', '11837.7660336', '11837.3086387', '0.0']
['1731072234.46', '11837.9996389', '11837.6307583', '0.0']
['1731072234.97', '11838.0309441', '11837.8087148', '0.0']
['1731072235.47', '11838.3039826', '11837.8129381', '0.0']
['1731072235.97', '11837.8634957', '11838.2750222', '0.0']
['1731072236.47', '11838.1677681', '11838.0881843', '0.0']
['1731072236.97', '11838.3415129', '11838.1502406', '0.0']
['1731072237.47', '11838.2126596', '11838.8420234', '0.0']
['1731072237.97', '11838.7485775', '11838.6228399', '0.0']
['1731072238.47', '11838.6409679', '11839.2127323', '0.0']
['1731072238.97', '11839.1464072', '11839.0158087', '0.0']
['1731072239.47', '11838.9856414', '11838.9086238', '0.0']
['1731072239.97', '11839.0992453', '11839.055051', '0.0']
['1731072240.47', '11839.2953726', '11839.2641335', '0.0']
['1731072240.97', '11839.3204285', '11839.4964598', '0.0']
['1731072241.47', '11839.9379421', '11839.4686356', '0.0']
['1731072241.97', '11839.8268946', '11840.2529599', '0.0']
['1731072242.47', '11839.854089', '11840.2335991', '0.0']
['1731072242.98', '11840.1287576', '11840.5976784', '0.0']
['1731072243.47', '11840.6374811', '11840.4295141', '0.0']
['1731072243.97', '11840.8985716', '11840.5462698', '0.0']
['1731072244.48', '11841.0213185', '11840.9538072', '0.0']
['1731072244.98', '11841.0401631', '11841.1610093', '0.0']
['1731072245.48', '11841.3162312', '11841.3372811', '0.0']
['1731072245.98', '11840.9096955', '11841.1875062', '0.0']
['1731072246.48', '11841.5104545', '11841.5630754', '0.0']
['1731072246.98', '11841.7371672', '11841.0860552', '0.0']
['1731072247.48', '11841.2614658', '11841.8054186', '0.0']
['1731072247.98', '11841.8261049', '11841.565721', '0.0']
['1731072248.48', '11841.9430988', '11841.9268816', '0.0']
['1731072248.98', '11841.9624063', '11841.8582274', '0.0']
['1731072249.48', '11841.9597945', '11842.0277482', '0.0']
['1731072249.98', '11842.0619574', '11842.2381671', '0.0']
['1731072250.48', '11842.3524443', '11842.7380566', '0.0']
['1731072250.98', '11842.7227188', '11842.2743537', '0.0']
['1731072251.48', '11842.6491133', '11842.6233479', '0.0']
['1731072251.98', '11842.9426591', '11843.293393', '0.0']
['1731072252.49', '11843.3177431', '11842.904446', '0.0']
['1731072252.99', '11843.0768136', '11843.1490537', '0.0']
['1731072253.49', '11843.6767832', '11843.1677497', '0.0']
['1731072253.99', '11843.8358784', '11843.5102136', '0.0']
['1731072254.49', '11843.9274822', '11844.0431093', '0.0']
['1731072254.99', '11844.1828549', '11843.9273989', '0.0']
['1731072255.49', '11843.6550423', '11843.9193067', '0.0']
['1731072255.99', '11844.1094769', '11844.4870515', '0.0']
['1731072256.49', '11844.5267081', '11844.1358619', '0.0']
['1731072256.99', '11844.3110376', '11844.333797', '0.0']
['1731072257.49', '11844.3146031', '11844.3503583', '0.0']
['1731072257.99', '11845.0391657', '11844.8872991', '0.0']
['1731072258.49', '11844.7119727', '11845.0315793', '0.0']
['1731072258.99', '11845.0722722', '11845.1383295', '0.0']
['1731072259.5', '11845.4411599', '11845.2753801', '0.0']
['1731072260.0', '11845.6673365', '11845.627286', '0.0']
['1731072260.49', '11845.6531732', '11845.7741791', '0.0']
['1731072261.0', '11845.8545927', '11845.8244883', '0.0']
['1731072261.5', '11846.0907372', '11846.1008708', '0.0']
['1731072262.0', '11846.2189437', '11846.13461', '0.0']
['1731072262.5', '11846.1063808', '11846.0131539', '0.0']
['1731072263.0', '11846.2353087', '11846.4564437', '0.0']
['1731072263.5', '11846.4536224', '11846.7264456', '0.0']
['1731072264.01', '11846.4656047', '11846.2397532', '0.0']
['1731072264.5', '11846.3955221', '11846.9596257', '0.0']
['1731072265.0', '11846.9502808', '11846.7826598', '0.0']
['1731072265.5', '11846.6596374', '11847.1920283', '0.0']
['1731072266.0', '11847.1083952', '11847.2941281', '0.0']
['1731072266.5', '11847.095667', '11847.1341401', '0.0']
['1731072267.01', '11847.4835021', '11847.536433', '0.0']
['1731072267.51', '11847.7843482', '11847.5974439', '0.0']
['1731072268.01', '11847.6056143', '11847.6765544', '0.0']
['1731072268.51', '11847.5352939', '11847.7095228', '0.0']
['1731072269.01', '11848.3739541', '11847.8445425', '0.0']
['1731072269.51', '11848.4014687', '11848.1263798', '0.0']
['1731072270.01', '11848.2129292', '11848.1921516', '0.0']
['1731072270.51', '11848.4501232', '11848.4172259', '0.0']
['1731072271.01', '11848.5215949', '11848.5882508', '0.0']
['1731072271.51', '11848.9424289', '11848.8663785', '0.0']
['1731072272.01', '11849.0707169', '11849.0729346', '0.0']
['1731072272.51', '11848.8343471', '11849.1853062', '0.0']
['1731072273.01', '11849.0387879', '11849.1145091', '0.0']
['1731072273.51', '11849.2578782', '11849.5137157', '0.0']
['1731072274.01', '11849.5436698', '11849.6256778', '0.0']
['1731072274.51', '11849.3521469', '11849.6483847', '0.0']
['1731072275.01', '11850.0033332', '11849.4994462', '0.0']
['1731072275.51', '11849.6337024', '11849.6343412', '0.0']
['1731072276.01', '11850.3259812', '11850.0182348', '0.0']
['1731072276.51', '11850.5641009', '11850.2707946', '0.0']
['1731072277.02', '11850.18295', '11850.1533413', '0.0']
['1731072277.52', '11850.5150744', '11850.5533864', '0.0']
['1731072278.02', '11850.4274699', '11850.8888083', '0.0']
['1731072278.52', '11850.8391796', '11851.1882961', '0.0']
['1731072279.02', '11850.9111402', '11851.1304641', '0.0']
['1731072279.52', '11850.8504061', '11850.8886334', '0.0']
['1731072280.02', '11851.1384777', '11851.1281682', '0.0']
['1731072280.52', '11851.8216142', '11851.2328957', '0.0']
['1731072281.02', '11851.7141622', '11851.7296087', '0.0']
['1731072281.52', '11852.1431031', '11851.8305292', '0.0']
['1731072282.02', '11851.6377477', '11851.5552726', '0.0']
['1731072282.52', '11851.7353883', '11852.373641', '0.0']
['1731072283.02', '11852.1234428', '11852.5642614', '0.0']
['1731072283.52', '11852.0292002', '11852.5637458', '0.0']
['1731072284.02', '11852.8312754', '11852.4455364', '0.0']
['1731072284.52', '11852.6316765', '11852.5769656', '0.0']
['1731072285.02', '11852.6859776', '11853.18683', '0.0']
['1731072285.52', '11852.7420623', '11853.2597375', '0.0']
['1731072286.02', '11852.8470943', '11853.2080965', '0.0']
['1731072286.52', '11852.9907217', '11853.050262', '0.0']
['1731072287.02', '11853.5196018', '11853.7186366', '0.0']
['1731072287.52', '11853.8896351', '11853.2244163', '0.0']
['1731072288.02', '11854.0253491', '11853.6387627', '0.0']
['1731072288.52', '11853.666799', '11854.1153621', '0.0']
['1731072289.02', '11854.3118686', '11853.7316268', '0.0']
['1731072289.52', '11854.1219063', '11853.9296691', '0.0']
['1731072290.03', '11854.0727027', '11854.0540365', '0.0']
['1731072290.53', '11854.6197118', '11854.3825356', '0.0']
['1731072291.03', '11854.6411096', '11854.7107899', '0.0']
['1731072291.53', '11854.6062829', '11855.0073788', '0.0']
['1731072292.03', '11855.1208401', '11854.9850148', '0.0']
['1731072292.53', '11855.2220693', '11854.7972568', '0.0']
['1731072293.03', '11855.3170314', '11855.4779459', '0.0']
['1731072293.53', '11855.0311269', '11855.300353', '0.0']
['1731072294.03', '11855.184554', '11855.4563194', '0.0']
['1731072294.53', '11855.7098927', '11855.4453538', '0.0']
['1731072295.03', '11855.9939637', '11856.073896', '0.0']
['1731072295.53', '11856.1506656', '11855.7243002', '0.0']
['1731072296.03', '11856.1522619', '11855.9148258', '0.0']
['1731072296.53', '11856.390122', '11856.3450871', '0.0']
['1731072297.03', '11856.4613138', '11856.1127828', '0.0']
['1731072297.53', '11856.5086114', '11856.8287633', '0.0']
['1731072298.03', '11856.6682064', '11856.4557661', '0.0']
['1731072298.53', '11856.6074353', '11856.9596173', '0.0']
['1731072299.03', '11856.8319645', '11857.3053028', '0.0']
['1731072299.53', '11856.9034047', '11857.1940059', '0.0']
['1731072300.04', '11857.4705456', '11857.0357997', '0.0']
['1731072300.54', '11857.4686495', '11857.6383722', '0.0']
['1731072301.04', '11857.8623737', '11857.6703947', '0.0']
['1731072301.54', '11857.8164769', '11857.5975476', '0.0']
['1731072302.04', '11857.7750649', '11857.6108515', '0.0']
['1731072302.54', '11858.1113231', '11858.2586468', '0.0']
['1731072303.04', '11858.0552544', '11857.9519477', '0.0']
['1731072303.54', '11858.2928867', '11858.1266934', '0.0']
['1731072304.04', '11858.705494', '11858.3954306', '0.0']
['1731072304.54', '11858.5314767', '11858.46527', '0.0']
['1731072305.04', '11858.8115026', '11859.1634289', '0.0']
['1731072305.54', '11858.9808636', '11859.2207795', '0.0']
['1731072306.04', '11858.7505408', '11859.4728001', '0.0']
['1731072306.55', '11858.908273', '11859.4378399', '0.0']
['1731072307.04', '11859.2913023', '11859.3144649', '0.0']
['1731072307.55', '11859.5870212', '11859.2536444', '0.0']
['1731072308.05', '11859.6828731', '11859.6281815', '0.0']
['1731072308.55', '11859.8957599', '11859.655105', '0.0']
['1731072309.05', '11860.3046358', '11859.9074888', '0.0']
['1731072309.55', '11860.2557218', '11860.4742819', '0.0']
['1731072310.05', '11860.2824478', '11860.6138931', '0.0']
['1731072310.55', '11860.7115106', '11860.508435', '0.0']
['1731072311.05', '11860.9063897', '11860.4935062', '0.0']
['1731072311.55', '11860.719012', '11861.0151632', '0.0']
['1731072312.05', '11861.237715', '11861.1929065', '0.0']
['1731072312.55', '11861.2667513', '11861.050622', '0.0']
['1731072313.05', '11861.4585496', '11861.4516861', '0.0']
['1731072313.55', '11861.6519886', '11861.7182606', '0.0']
['1731072314.06', '11861.8325751', '11861.368431', '0.0']
['1731072314.55', '11861.5437941', '11861.8487821', '0.0']
['1731072315.05', '11862.1521575', '11861.52136', '0.0']
['1731072315.55', '11862.234011', '11862.3372985', '0.0']
['1731072316.05', '11861.7653572', '11862.3805999', '0.0']
['1731072316.55', '11861.9381249', '11862.6461788', '0.0']
['1731072317.05', '11862.6233937', '11862.0607896', '0.0']
['1731072317.56', '11862.8657769', '11862.9260114', '0.0']
['1731072318.06', '11862.9760969', '11862.8780461', '0.0']
['1731072318.56', '11862.5062279', '11862.7312426', '0.0']
['1731072319.06', '11862.7239112', '11863.2580537', '0.0']
['1731072319.56', '11862.8209563', '11863.1587934', '0.0']
['1731072320.06', '11863.5756625', '11863.5439895', '0.0']
['1731072320.56', '11863.2068243', '11863.2535299', '0.0']
['1731072321.06', '11863.7217003', '11863.576702', '0.0']
['1731072321.56', '11863.8606193', '11863.5061208', '0.0']
['1731072322.06', '11863.9820606', '11864.1814882', '0.0']
['1731072322.56', '11863.7197387', '11864.3368995', '0.0']
['1731072323.06', '11864.0265854', '11864.3302254', '0.0']
['1731072323.56', '11864.0580818', '11864.2578968', '0.0']
['1731072324.06', '11864.6730294', '11864.2989209', '0.0']
['1731072324.56', '11864.7276207', '11864.3567181', '0.0']
['1731072325.06', '11864.4792628', '11864.624934', '0.0']
['1731072325.56', '11865.2910762', '11864.8118553', '0.0']
['1731072326.06', '11864.7843469', '11864.7544054', '0.0']
['1731072326.57', '11865.4369476', '11865.0512388', '0.0']
['1731072327.07', '11865.6525347', '11865.2874909', '0.0']
['1731072327.57', '11865.5500055', '11865.6190231', '0.0']
['1731072328.07', '11865.3706848', '11865.5359558', '0.0']
['1731072328.57', '11866.2305843', '11865.6603575', '0.0']
['1731072329.07', '11865.7488237', '11865.9212001', '0.0']
['1731072329.57', '11865.9306259', '11865.8337622', '0.0']
['1731072330.07', '11866.4841044', '11866.3366763', '0.0']
['1731072330.57', '11866.4454332', '11866.493313', '0.0']
['1731072331.07', '11866.2876896', '11866.493483', '0.0']
['1731072331.57', '11866.640922', '11867.1155857', '0.0']
['1731072332.07', '11867.2950963', '11866.8386181', '0.0']
['1731072332.57', '11867.3838076', '11866.9319507', '0.0']
['1731072333.07', '11867.4558455', '11867.516526', '0.0']
['1731072333.57', '11867.3869783', '11867.2296661', '0.0']
['1731072334.07', '11867.4755234', '11867.3978805', '0.0']
['1731072334.57', '11867.8432206', '11867.5671332', '0.0']
['1731072335.07', '11867.9243561', '11867.6716575', '0.0']
['1731072335.57', '11868.2027812', '11867.8533176', '0.0']
['1731072336.07', '11868.2618361', '11868.3251423', '0.0']
['1731072336.58', '11867.923092', '11868.4254312', '0.0']
['1731072337.07', '11868.3881903', '11868.1744175', '0.0']
['1731072337.58', '11868.4740497', '11868.7330525', '0.0']
['1731072338.08', '11868.8435165', '11868.887948', '0.0']
['1731072338.58', '11869.1511451', '11868.6432399', '0.0']
['1731072339.08', '11868.9865322', '11869.2195504', '0.0']
['1731072339.58', '11869.1650553', '11869.0847771', '0.0']
['1731072340.08', '11869.6322524', '11869.1105482', '0.0']
['1731072340.58', '11869.3655812', '11869.3001877', '0.0']
['1731072341.08', '11869.8651599', '11869.6894968', '0.0']
['1731072341.58', '11869.5273651', '11870.1381679', '0.0']
['1731072342.08', '11869.6205198', '11870.1225332', '0.0']
['1731072342.58', '11870.0643496', '11870.4201472', '0.0']
['1731072343.08', '11870.3687686', '11870.3140201', '0.0']
['1731072343.58', '11870.3059014', '11870.6816288', '0.0']
['1731072344.08', '11870.79838', '11870.6068205', '0.0']
['1731072344.58', '11870.6000913', '11870.807247', '0.0']
['1731072345.08', '11871.0030938', '11870.9526409', '0.0']
['1731072345.59', '11871.0063526', '11870.8570733', '0.0']
['1731072346.08', '11870.8007965', '11871.1567852', '0.0']
['1731072346.58', '11871.0768503', '11871.0634721', '0.0']
['1731072347.08', '11871.535574', '11871.5912739', '0.0']
['1731072347.58', '11871.8990177', '11871.7568554', '0.0']
['1731072348.09', '11871.973868', '11872.0392804', '0.0']
['1731072348.59', '11871.9486531', '11871.6910147', '0.0']
['1731072349.09', '11871.8552414', '11872.1501059', '0.0']
['1731072349.59', '11872.2147849', '11872.2347954', '0.0']
['1731072350.09', '11872.582463', '11872.0826178', '0.0']
['1731072350.59', '11872.1142737', '11872.653797', '0.0']
['1731072351.09', '11872.3978834', '11872.4719421', '0.0']
['1731072351.59', '11872.9444963', '11872.8867301', '0.0']
['1731072352.09', '11872.6738508', '11872.5705416', '0.0']
['1731072352.59', '11873.1210353', '11873.3798371', '0.0']
['1731072353.09', '11873.0780522', '11872.8563014', '0.0']
['1731072353.59', '11873.2282594', '11873.2901202', '0.0']
['1731072354.09', '11873.7822171', '11873.2496646', '0.0']
['1731072354.59', '11873.6783248', '11873.7106927', '0.0']
['1731072355.09', '11874.1431615', '11873.7800709', '0.0']
['1731072355.59', '11873.7165923', '11874.227801', '0.0']
['1731072356.09', '11874.3609054', '11874.4030801', '0.0']
['1731072356.6', '11874.5024235', '11874.5349458', '0.0']
['1731072357.1', '11874.6098816', '11874.0684077', '0.0']
['1731072357.6', '11874.9036853', '11874.3374758', '0.0']
['1731072358.1', '11874.886828', '11874.5263023', '0.0']
['1731072358.6', '11874.6999427', '11874.6260214', '0.0']
['1731072359.1', '11874.9706411', '11874.6779872', '0.0']
['1731072359.6', '11875.0602529', '11875.0519794', '0.0']
['1731072360.1', '11875.6582343', '11875.6645778', '0.0']
['1731072360.6', '11875.8151481', '11875.6909876', '0.0']
['1731072361.1', '11875.2870499', '11875.543869', '0.0']
['1731072361.6', '11875.8439231', '11875.4834053', '0.0']
['1731072362.1', '11876.2482865', '11876.2271146', '0.0']
['1731072362.6', '11875.8237403', '11876.2525595', '0.0']
['1731072363.1', '11876.1865289', '11876.2984295', '0.0']
['1731072363.6', '11876.1198908', '11876.2222544', '0.0']
['1731072364.1', '11876.2084467', '11876.5223391', '0.0']
['1731072364.6', '11876.7387865', '11876.9884324', '0.0']
['1731072365.1', '11876.5983059', '11876.7199962', '0.0']
['1731072365.6', '11876.6081926', '11876.6924331', '0.0']
['1731072366.11', '11877.3860607', '11877.2551793', '0.0']
['1731072366.61', '11877.1483817', '11877.5680919', '0.0']
['1731072367.11', '11877.2278492', '11877.5563074', '0.0']
['1731072367.61', '11877.5609849', '11877.7359157', '0.0']
['1731072368.11', '11878.085076', '11877.4537846', '0.0']
['1731072368.61', '11877.9094985', '11877.8684502', '0.0']
['1731072369.11', '11878.2732937', '11877.8663738', '0.0']
['1731072369.61', '11878.072332', '11877.9191692', '0.0']
['1731072370.11', '11877.9597956', '11878.0036191', '0.0']
['1731072370.61', '11878.2043615', '11878.7020409', '0.0']
['1731072371.11', '11878.780539', '11878.5870274', '0.0']
['1731072371.61', '11879.0601945', '11878.7052293', '0.0']
['1731072372.11', '11879.087725', '11879.063123', '0.0']
['1731072372.61', '11879.1731316', '11879.1902674', '0.0']
['1731072373.11', '11879.0328009', '11878.9076146', '0.0']
['1731072373.61', '11879.7112872', '11879.465161', '0.0']
['1731072374.11', '11879.5072259', '11879.7680262', '0.0']
['1731072374.61', '11879.6355281', '11879.5554105', '0.0']
['1731072375.12', '11879.9743283', '11880.1806919', '0.0']
['1731072375.62', '11879.7891685', '11880.3290607', '0.0']
['1731072376.12', '11879.9834832', '11880.2706842', '0.0']
['1731072376.62', '11880.6146633', '11880.0241859', '0.0']
['1731072377.12', '11880.0505141', '11880.5693873', '0.0']
['1731072377.62', '11880.6420454', '11880.3966567', '0.0']
['1731072378.12', '11881.0690955', '11880.9297943', '0.0']
['1731072378.62', '11880.5255565', '11881.2479919', '0.0']
['1731072379.12', '11881.2656798', '11881.243644', '0.0']
['1731072379.62', '11881.3256493', '11881.0045586', '0.0']
['1731072380.13', '11881.34417', '11881.3287839', '0.0']
['1731072380.62', '11881.6955114', '11881.8397027', '0.0']
['1731072381.12', '11881.3792505', '11881.3647143', '0.0']
['1731072381.63', '11881.9573529', '11881.5588579', '0.0']
['1731072382.13', '11881.992156', '11882.1536259', '0.0']
['1731072382.63', '11882.3669751', '11881.9146407', '0.0']
['1731072383.13', '11881.916922', '11881.9972061', '0.0']
['1731072383.63', '11882.2460284', '11882.62064', '0.0']
['1731072384.13', '11882.2113486', '11882.221634', '0.0']
['1731072384.63', '11882.9623437', '11882.4869869', '0.0']
['1731072385.13', '11883.1561779', '11882.4874075', '0.0']
