Time,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance
1731069550.31,39.7,0.767,0.0,1.84,7729.836078997458,20.5,0.823,0.0,7.81,4138.098890191001,20.5,1.386,0.0,11.9,4574.50482702773,19.9,0.584,0.0,1.89,4011.5296614882463
1731069550.81,40.3,0.867,0.0,1.68,7730.235853583226,19.8,0.924,0.0,1.23,4138.005137019528,19.8,0.525,0.0,2.59,4574.457591889993,19.8,0.479,0.0,1.26,4011.430540343432
1731069551.31,39.7,0.644,0.0,6.06,7729.646542872312,19.9,0.998,0.0,2.17,4137.911383898888,19.8,0.425,0.0,3.31,4574.410356811028,19.8,0.463,0.0,1.14,4011.33143793928
1731069551.81,40.3,0.803,0.0,1.74,7729.549036638932,20.5,0.841,0.0,2.03,4137.817630829081,20.5,0.658,0.0,2.42,4574.363121790836,20.5,0.888,0.0,1.17,4011.232354277173
1731069552.31,39.7,0.593,0.0,2.04,7729.817107865424,19.8,0.926,0.0,1.83,4137.723877810117,19.8,0.492,0.0,3.56,4574.315886829418,19.9,0.616,0.0,1.06,4011.133289358507
1731069552.81,40.3,0.487,0.0,1.71,7729.582135606382,19.8,1.076,0.0,1.31,4137.630124841997,19.8,0.53,0.0,1.67,4574.268651926775,19.8,0.555,0.0,0.986,4011.034243184668
1731069553.31,39.7,0.801,0.0,1.71,7729.702656064634,19.8,0.705,0.0,2.01,4137.536371924723,19.8,0.574,0.0,3.05,4574.221417082911,19.8,0.774,0.0,6.12,4010.9352157570434
1731069553.81,39.0,0.694,0.032,1.96,7729.492230332575,19.8,0.477,0.0,2.58,4137.4426190583,20.5,0.578,0.0,4.32,4574.174182297827,20.5,0.717,0.0,0.939,4010.836207077024
1731069554.31,39.7,0.969,0.0,1.95,7730.027950461307,20.5,0.406,0.0,1.13,4137.348866242729,19.8,0.657,0.0,3.09,4574.126947571526,19.8,1.179,0.0,0.938,4010.7372171459942
1731069554.81,40.3,0.758,0.0,1.88,7729.739305043829,19.8,0.462,0.0,4.37,4137.255113478017,19.8,0.724,0.0,9.65,4574.079712904008,19.8,0.792,0.0,0.805,4010.638245965348
1731069555.31,39.7,1.036,0.0,2.09,7729.571499107629,19.8,0.533,0.0,1.04,4137.161360764166,19.8,0.699,0.0,2.3,4574.032478295273,19.8,0.423,0.0,1.28,4010.539293536469
1731069555.81,40.3,1.048,0.0,3.88,7729.493069252738,20.5,0.665,0.0,1.16,4137.067608101178,20.5,0.646,0.0,2.67,4573.985243745327,20.5,0.748,0.0,1.73,4010.440359860748
1731069556.31,39.7,0.59,0.0,2.33,7729.444492629038,19.9,0.464,0.0,2.35,4136.973855489059,19.8,0.566,0.0,3.84,4573.93800925417,19.8,0.453,0.0,0.913,4010.341444939571
1731069556.81,40.3,0.809,0.0,1.86,7729.931828308795,19.8,0.811,0.0,1.83,4136.880102927808,19.8,0.637,0.0,2.87,4573.890774821804,19.8,0.504,0.0,0.838,4010.242548774325
1731069557.31,39.7,0.983,0.0,1.77,7729.564470852806,19.2,0.521,0.032,1.22,4136.786350417435,19.8,0.462,0.0,2.5,4573.843540448231,19.8,0.492,0.0,1.94,4010.1436713664007
1731069557.81,40.3,0.734,0.0,1.45,7730.018015877013,19.8,0.413,0.0,2.77,4136.692597957938,20.5,0.584,0.0,4.63,4573.79630613345,20.5,0.459,0.0,1.35,4010.044812717184
1731069558.31,39.7,1.027,0.0,2.2,7729.538986936378,20.5,0.51,0.0,2.32,4136.598845549325,19.8,0.729,0.0,4.06,4573.749071877468,19.8,0.478,0.0,0.903,4009.945972828064
1731069558.81,40.3,0.969,0.0,5.28,7729.35994348436,19.8,0.558,0.0,2.35,4136.505093191595,19.8,0.593,0.0,4.21,4573.701837680283,19.9,0.594,0.0,0.978,4009.847151700425
1731069559.31,39.7,1.134,0.0,1.66,7729.568579457419,19.8,0.486,0.0,6.16,4136.4113408847525,19.8,0.849,0.0,9.96,4573.6546035419,19.8,0.877,0.0,0.907,4009.748349335653
1731069559.81,40.3,1.143,0.0,1.72,7729.667681657183,20.5,0.609,0.0,2.54,4136.317588628803,19.9,0.921,0.0,4.94,4573.607369462316,20.5,0.648,0.0,1.04,4009.64956573514
1731069560.31,39.7,1.044,0.0,2.01,7729.685409407972,19.8,0.608,0.0,2.42,4136.223836423749,20.5,0.715,0.0,4.94,4573.560135441536,19.8,0.625,0.0,1.06,4009.550800900271
1731069560.81,40.3,1.389,0.0,1.97,7729.311528585377,19.8,0.813,0.0,3.06,4136.130084269596,19.9,0.87,0.0,6.6,4573.512901479562,19.8,0.791,0.0,0.823,4009.452054832431
1731069561.31,39.7,0.892,0.0,2.08,7729.431351796115,19.8,0.743,0.0,2.58,4136.036332166341,19.8,0.905,0.0,5.62,4573.465667576394,19.8,0.735,0.0,0.902,4009.353327533008
1731069561.81,40.3,0.836,0.0,1.7,7729.102896601738,20.5,0.884,0.0,3.13,4135.942580113993,20.5,0.797,0.0,5.54,4573.418433732039,20.5,0.749,0.0,1.03,4009.254619003387
1731069562.31,39.7,1.038,0.0,1.69,7729.793993114114,19.8,0.617,0.0,2.92,4135.848828112555,19.8,0.727,0.0,4.2,4573.37119994649,19.8,0.729,0.0,0.958,4009.155929244957
1731069562.81,40.3,0.902,0.0,2.42,7730.076901449945,19.8,0.796,0.0,1.57,4135.755076162031,19.8,0.78,0.0,6.47,4573.323966219757,19.8,0.838,0.0,1.05,4009.057258259104
1731069563.31,39.7,1.019,0.0,1.95,7729.1179887208,19.8,0.737,0.0,0.952,4135.661324262421,19.8,0.578,0.0,2.08,4573.276732551836,19.8,0.676,0.0,0.799,4008.958606047212
1731069563.81,40.3,1.547,0.0,2.11,7729.636780062073,19.9,0.83,0.0,1.82,4135.567572413732,19.8,0.584,0.0,3.19,4573.229498942732,19.8,0.337,0.0,1.0,4008.859972610668
1731069564.31,39.7,1.25,0.0,1.7,7729.234066424769,20.5,0.993,0.0,1.28,4135.473820615964,20.5,0.669,0.0,2.3,4573.182265392448,20.5,0.341,0.0,1.45,4008.761357950856
1731069564.81,39.7,0.642,0.0,3.7,7729.5598318150305,19.8,0.885,0.0,1.36,4135.380068869124,19.8,0.876,0.0,2.34,4573.135031900983,19.8,0.349,0.0,0.831,4008.662762069166
1731069565.31,40.3,0.947,0.0,10.5,7729.339222641782,19.8,0.999,0.0,2.42,4135.286317173214,19.8,0.581,0.0,3.45,4573.087798468339,19.8,0.502,0.0,1.54,4008.564184966981
1731069565.81,40.3,0.886,0.0,1.7,7729.340146172748,20.5,0.854,0.0,1.05,4135.192565528237,19.8,0.912,0.0,1.87,4573.04056509452,20.5,0.563,0.0,1.38,4008.465626645687
1731069566.31,39.7,0.78,0.0,2.02,7729.821505740406,19.9,0.821,0.0,1.31,4135.098813934197,20.5,0.848,0.0,2.4,4572.993331779525,19.8,0.365,0.0,5.46,4008.367087106669
1731069566.81,40.3,0.928,0.0,1.58,7729.596191617112,19.8,0.583,0.0,1.14,4135.0050623910965,19.9,0.727,0.0,2.8,4572.946098523358,19.9,0.567,0.0,2.38,4008.268566351311
1731069567.31,39.7,0.942,0.0,1.66,7729.189736502964,19.9,0.694,0.0,1.08,4134.911310898941,19.8,0.638,0.0,2.79,4572.89886532602,19.8,0.392,0.0,2.79,4008.170064381001
1731069567.81,40.3,1.141,0.0,2.39,7729.380952863209,20.5,1.354,0.0,1.46,4134.817559457732,20.5,0.799,0.0,2.47,4572.851632187513,20.5,0.518,0.0,3.1,4008.071581197122
1731069568.31,38.4,0.963,0.032,1.41,7729.532092174982,19.8,0.682,0.0,0.921,4134.723808067475,19.8,0.634,0.0,2.14,4572.804399107838,19.8,0.323,0.0,3.85,4007.97311680106
1731069568.81,39.6,1.041,0.016,1.84,7729.154426773159,19.9,0.654,0.0,8.05,4134.630056728172,19.8,0.749,0.0,8.83,4572.757166086999,19.8,0.369,0.0,0.95,4007.874671194199
1731069569.31,39.7,0.488,0.0,1.94,7729.302449504298,19.8,0.693,0.0,0.835,4134.536305439825,19.8,0.914,0.0,1.67,4572.7099331249965,19.8,0.904,0.0,0.834,4007.776244377921
1731069569.81,40.4,0.485,0.0,6.92,7729.531439806492,20.5,0.647,0.0,1.06,4134.44255420244,20.5,0.755,0.0,3.1,4572.662700221831,20.5,0.461,0.0,1.66,4007.677836353616
1731069570.31,39.7,0.484,0.0,2.28,7729.571522793851,19.8,0.666,0.0,2.44,4134.34880301602,19.8,0.815,0.0,3.66,4572.615467377505,19.8,0.41,0.0,1.4,4007.579447122664
1731069570.81,40.3,0.618,0.0,1.81,7729.30116326505,19.8,0.792,0.0,1.66,4134.255051880569,19.9,1.021,0.0,1.92,4572.568234592022,19.8,0.438,0.0,1.28,4007.481076686452
1731069571.31,39.7,0.641,0.0,1.98,7729.042123790687,19.8,0.816,0.0,1.02,4134.161300796088,19.8,0.865,0.0,1.82,4572.521001865382,19.9,0.519,0.0,6.53,4007.3827250463614
1731069571.81,40.3,0.64,0.0,1.84,7729.212226419289,20.5,0.764,0.0,2.76,4134.067549762582,19.9,0.605,0.0,1.52,4572.473769197589,20.5,0.523,0.0,1.13,4007.284392203777
1731069572.31,39.7,0.623,0.0,2.18,7729.398264783019,19.8,0.813,0.0,1.72,4133.973798780055,20.5,0.818,0.0,2.3,4572.426536588641,19.8,0.582,0.0,1.18,4007.186078160085
1731069572.81,39.7,0.648,0.016,1.92,7729.302082291622,19.8,0.861,0.0,1.71,4133.88004784851,19.8,0.436,0.0,1.58,4572.379304038544,19.9,0.559,0.0,1.42,4007.0877829166657
1731069573.31,39.0,0.594,0.0,1.43,7728.960303929273,19.8,0.918,0.0,3.45,4133.786296967951,19.9,0.615,0.0,8.65,4572.332071547297,19.8,0.607,0.0,0.922,4006.989506474905
1731069573.81,41.0,0.527,0.0,1.68,7729.2039245105,20.5,0.969,0.0,8.29,4133.69254613838,20.5,0.667,0.0,1.81,4572.284839114903,20.5,0.543,0.0,0.858,4006.891248836185
1731069574.31,39.7,0.597,0.0,6.02,7729.339418361377,19.9,0.926,0.0,1.05,4133.598795359801,19.8,0.524,0.0,1.72,4572.237606741365,19.8,0.569,0.0,1.05,4006.793010001888
1731069574.81,40.3,0.736,0.0,2.02,7728.771993252782,19.8,0.677,0.0,0.888,4133.5050446322175,19.8,0.433,0.0,1.82,4572.190374426681,19.8,0.584,0.0,1.33,4006.694789973401
1731069575.31,39.7,0.737,0.0,2.55,7729.689121214028,19.8,0.566,0.0,1.05,4133.411293955636,19.8,0.549,0.0,2.59,4572.143142170858,19.8,0.66,0.0,0.813,4006.5965887521047
1731069575.81,40.3,0.751,0.0,2.13,7729.123397200835,20.5,0.543,0.0,1.16,4133.317543330056,20.5,0.512,0.0,1.89,4572.095909973893,20.5,0.795,0.0,1.02,4006.4984063393817
1731069576.31,39.7,0.804,0.0,1.7,7729.132473519169,19.8,0.421,0.0,0.95,4133.223792755482,19.9,0.672,0.0,1.87,4572.04867783579,19.8,0.623,0.0,1.39,4006.400242736615
1731069576.81,40.3,0.966,0.0,1.76,7729.467832323362,19.8,0.447,0.0,1.02,4133.130042231916,19.8,0.772,0.0,2.73,4572.001445756552,19.9,0.637,0.0,0.791,4006.302097945185
1731069577.31,39.7,0.785,0.0,1.63,7729.127314769058,19.8,0.496,0.0,0.962,4133.036291759364,19.8,0.505,0.0,1.63,4571.954213736179,19.8,0.509,0.0,1.01,4006.20397196648
1731069577.81,40.3,0.678,0.0,1.96,7729.194550373532,20.5,0.45,0.0,0.899,4132.94254133783,20.5,0.506,0.0,1.63,4571.906981774673,20.5,0.379,0.0,1.47,4006.1058648018775
1731069578.31,39.7,0.869,0.0,1.57,7729.263874841884,19.8,0.596,0.0,0.87,4132.848790967316,19.8,0.467,0.0,6.95,4571.859749872036,19.2,0.534,0.032,1.97,4006.007776452762
1731069578.81,40.3,0.71,0.0,3.57,7729.413389896563,19.8,0.516,0.0,0.853,4132.755040647825,19.8,0.47,0.0,3.86,4571.812518028271,19.8,0.497,0.0,0.911,4005.9097069205145
1731069579.31,40.1,0.707,0.0,5.57,7728.80903379208,19.8,0.42,0.0,0.898,4132.661290379359,19.8,0.506,0.0,1.92,4571.765286243379,19.8,0.592,0.0,0.806,4005.811656206517
1731069579.81,39.9,0.979,0.0,4.045,7729.196767475935,19.8,0.465,0.0,1.089,4132.567540161927,20.5,0.628,0.0,1.63,4571.7180545173605,20.5,0.555,0.0,0.941,4005.7136243121527
1731069580.31,39.7,1.095,0.0,2.52,7729.327780374136,20.5,0.506,0.0,1.28,4132.473789995527,19.2,0.635,0.0,3.5,4571.670822850218,19.2,0.572,0.032,1.07,4005.615611238802
1731069580.81,39.7,1.007,0.016,2.03,7728.630608070554,19.8,0.47,0.0,1.39,4132.380039880166,20.5,0.921,0.0,4.44,4571.623591241956,19.9,0.536,0.0,0.886,4005.5176169878473
1731069581.31,39.7,1.327,0.0,1.79,7729.310201370807,19.8,0.57,0.0,1.71,4132.2862898158455,19.8,0.713,0.0,4.13,4571.576359692573,19.8,0.584,0.0,1.05,4005.4196415606702
1731069581.81,39.7,0.865,0.0,1.73,7729.586431223652,19.9,0.56,0.0,1.05,4132.192539802568,20.5,0.643,0.0,3.84,4571.529128202073,20.5,0.843,0.0,2.96,4005.321684958649
1731069582.31,40.3,0.766,0.0,2.09,7728.730349027637,19.8,0.718,0.031,0.902,4132.098789840339,19.2,0.703,0.032,4.01,4571.481896770456,19.8,0.628,0.0,1.2,4005.2237471831695
1731069582.81,40.3,1.026,0.0,1.64,7729.061705268333,19.8,0.594,0.0,2.02,4132.005039929162,19.8,0.795,0.0,7.81,4571.434665397724,19.8,0.64,0.0,0.807,4005.125828235612
1731069583.31,39.7,1.076,0.0,2.18,7729.358151361765,19.8,0.667,0.0,1.57,4131.911290069041,19.8,1.136,0.0,4.2,4571.38743408388,19.8,0.986,0.0,0.667,4005.0279281173566
1731069583.81,40.3,0.993,0.0,3.54,7729.291456248338,20.5,0.655,0.0,1.37,4131.817540259976,20.5,0.886,0.0,4.79,4571.340202828925,20.5,0.808,0.0,1.18,4004.930046829783
1731069584.31,39.7,1.002,0.0,1.83,7729.0687598911345,19.9,0.591,0.0,1.42,4131.723790501974,19.8,0.804,0.0,3.63,4571.292971632863,19.9,0.788,0.0,1.06,4004.832184374271
1731069584.81,40.3,1.404,0.0,1.86,7728.947906141677,19.8,0.94,0.0,1.54,4131.630040795037,19.8,0.983,0.0,5.03,4571.245740495691,19.2,0.643,0.032,1.21,4004.734340752205
1731069585.31,39.7,1.283,0.0,2.17,7729.020703525241,19.8,0.964,0.0,1.09,4131.536291139169,19.8,0.559,0.0,3.37,4571.198509417415,19.8,0.467,0.0,0.857,4004.636515964963
1731069585.81,40.3,1.395,0.0,2.32,7728.726564886046,19.8,0.793,0.0,1.07,4131.442541534374,20.5,0.981,0.0,3.46,4571.151278398036,20.5,0.567,0.0,0.993,4004.5387100139264
1731069586.31,39.7,0.668,0.0,1.68,7729.269154324274,20.5,0.811,0.0,1.34,4131.348791980654,19.8,0.66,0.0,1.67,4571.104047437554,19.8,0.598,0.0,1.47,4004.4409229004746
1731069586.81,40.3,0.704,0.0,1.77,7728.774582320701,19.8,0.95,0.0,1.01,4131.255042478011,19.8,0.797,0.0,1.56,4571.056816535976,19.8,0.615,0.0,0.903,4004.343154625986
1731069587.31,39.7,0.796,0.0,2.16,7729.0161286888915,19.8,0.89,0.0,7.78,4131.161293026453,19.8,1.039,0.0,2.66,4571.009585693296,19.8,0.445,0.0,0.836,4004.245405191844
1731069587.81,40.3,1.019,0.0,1.88,7729.131098468404,19.8,0.657,0.0,0.804,4131.067543625982,20.5,0.866,0.0,8.2,4570.962354909522,20.5,0.695,0.0,0.87,4004.147674599428
1731069588.31,39.7,0.806,0.0,2.76,7728.613389890404,20.5,0.578,0.0,5.02,4130.9737942766,19.8,0.749,0.0,1.66,4570.915124184653,19.8,0.443,0.0,1.14,4004.0499628501143
1731069588.81,40.3,0.818,0.0,7.11,7728.547651447162,19.8,0.649,0.0,0.99,4130.88004497831,19.8,0.824,0.0,1.29,4570.867893518691,19.8,0.329,0.0,1.32,4003.952269945286
1731069589.31,39.7,1.111,0.0,1.09,7729.09064025276,19.9,0.791,0.0,0.759,4130.786295731115,19.9,0.851,0.0,2.36,4570.820662911639,19.8,0.554,0.0,7.34,4003.8545958863183
1731069589.81,40.3,1.108,0.0,2.13,7728.997397230105,20.5,0.774,0.0,0.876,4130.692546535023,20.5,0.856,0.0,1.66,4570.773432363499,20.5,0.434,0.0,0.959,4003.756940674596
1731069590.31,39.0,0.788,0.016,1.76,7729.081076063578,19.9,0.827,0.0,0.792,4130.598797390035,19.8,1.123,0.0,1.78,4570.726201874271,19.8,0.486,0.0,0.792,4003.6593043114954
1731069590.81,40.3,0.797,0.0,5.78,7728.974783632616,19.8,0.846,0.0,0.743,4130.505048296152,19.8,1.491,0.0,1.49,4570.678971443957,19.8,0.99,0.0,1.03,4003.5616867983936
1731069591.31,39.7,0.662,0.0,1.88,7729.24850146173,19.9,0.704,0.0,1.93,4130.411299253381,19.8,1.331,0.0,1.96,4570.631741072561,19.8,0.655,0.0,1.05,4003.464088136673
1731069591.81,40.3,0.495,0.0,1.8,7728.805234154496,19.8,0.737,0.0,1.17,4130.317550261722,20.5,0.888,0.0,1.98,4570.584510760084,20.5,0.448,0.0,1.26,4003.3665083277097
1731069592.31,34.6,6.099,0.129,1.78,7728.622144514311,14.7,2.795,0.0,0.699,4130.223801321182,16.6,9.962,0.133,8.42,4570.537280506528,18.5,9.911,0.065,0.908,4003.268947372884
1731069592.81,40.3,0.664,0.0,10.1,7728.680229852442,23.7,2.134,0.075,0.802,4130.130052431763,20.5,2.062,0.0,1.5,4570.490050311892,19.2,1.974,0.032,0.875,4003.171405273574
1731069593.31,39.7,0.714,0.0,5.06,7728.636528916445,19.8,0.969,0.0,0.906,4130.036303593469,19.8,0.516,0.0,1.61,4570.44282017618,19.8,0.648,0.0,1.3,4003.073882031158
1731069593.81,40.3,0.617,0.0,1.65,7728.475889801474,20.5,0.809,0.0,0.975,4129.942554806303,20.5,0.409,0.0,2.24,4570.395590099395,20.5,0.468,0.0,1.55,4002.9763776470136
1731069594.31,39.7,0.588,0.0,1.59,7728.647805097358,19.8,0.909,0.0,1.22,4129.848806070265,19.2,0.58,0.032,2.05,4570.348360081538,19.8,0.537,0.0,0.842,4002.878892122517
1731069594.81,40.3,0.738,0.0,1.89,7728.426662138141,19.8,0.901,0.0,0.793,4129.755057385365,19.8,0.461,0.0,1.76,4570.30113012261,19.9,0.626,0.0,0.951,4002.781425459052
1731069595.31,39.7,0.7,0.0,1.65,7728.615584495915,19.9,1.15,0.0,1.24,4129.6613087516025,19.9,0.539,0.0,1.66,4570.253900222612,19.8,0.581,0.0,1.22,4002.683977657991
1731069595.81,40.3,0.844,0.0,1.87,7728.527165827807,20.5,1.422,0.0,1.24,4129.567560168984,20.5,0.387,0.0,2.28,4570.206670381549,20.5,0.651,0.0,2.12,4002.586548720715
1731069596.31,39.7,0.897,0.0,1.81,7728.671134452152,19.2,0.416,0.0,0.807,4129.473811637507,19.9,0.464,0.0,1.83,4570.159440599419,19.8,0.939,0.0,1.01,4002.4891386485992
1731069596.81,40.3,0.841,0.0,1.95,7728.857296101168,20.5,0.514,0.0,1.06,4129.38006315718,19.8,0.389,0.0,6.83,4570.112210876228,19.8,0.835,0.0,0.852,4002.391747443021
1731069597.31,39.7,0.75,0.0,4.6,7728.362016186023,19.9,0.543,0.0,1.19,4129.286314728006,19.8,0.389,0.0,1.97,4570.064981211974,19.8,0.588,0.0,0.973,4002.29437510536
1731069597.81,40.3,0.898,0.0,4.71,7728.341906750536,20.5,0.513,0.0,0.812,4129.192566349988,20.5,0.535,0.0,2.13,4570.017751606661,19.8,0.372,0.0,1.03,4002.197021636991
1731069598.31,39.7,0.944,0.0,2.42,7728.676676922747,19.8,0.399,0.0,0.83,4129.09881802313,19.8,0.415,0.0,2.35,4569.97052206029,20.5,0.523,0.0,1.18,4002.099687039292
1731069598.81,39.0,0.777,0.016,1.65,7728.611157849887,19.9,0.638,0.0,0.98,4129.005069747433,19.8,0.424,0.0,1.72,4569.923292572863,19.8,0.545,0.0,0.923,4002.0023713136407
1731069599.31,40.3,0.677,0.0,1.87,7728.83540255631,19.8,0.51,0.0,1.05,4128.911321522902,19.8,0.467,0.0,1.95,4569.876063144384,19.9,0.5,0.0,0.842,4001.905074461411
1731069599.81,39.7,0.744,0.016,1.84,7728.174094297173,19.9,0.442,0.0,1.23,4128.817573349541,20.5,0.466,0.0,2.64,4569.828833774849,20.5,0.677,0.0,0.991,4001.807796483984
1731069600.31,39.7,0.904,0.0,2.31,7728.948997234202,20.5,0.416,0.0,0.856,4128.723825227356,19.8,0.498,0.0,2.0,4569.781604464266,19.8,0.517,0.0,1.59,4001.710537382733
1731069600.81,40.3,0.776,0.0,1.82,7728.4162975611425,19.8,0.702,0.0,1.05,4128.630077156345,19.8,0.456,0.0,1.49,4569.7343752126335,19.8,0.495,0.0,0.952,4001.613297159035
1731069601.31,39.7,0.839,0.0,1.62,7728.272266976895,19.8,0.489,0.0,3.65,4128.536329136515,19.9,0.527,0.0,1.73,4569.6871460199545,19.8,0.719,0.0,0.93,4001.5160758142665
1731069601.81,40.3,0.861,0.0,1.69,7728.27455377634,20.5,0.498,0.0,0.83,4128.442581167866,20.5,0.633,0.0,10.6,4569.639916886231,20.5,0.683,0.0,1.27,4001.418873349801
1731069602.31,39.7,1.039,0.0,1.69,7728.924591045117,19.8,0.643,0.0,1.03,4128.348833250408,19.8,0.748,0.0,1.82,4569.592687811464,19.8,0.613,0.0,0.895,4001.32168976702
1731069602.81,40.3,1.031,0.0,8.0,7728.432297078146,19.8,0.499,0.0,0.817,4128.2550853841385,19.8,0.585,0.0,2.26,4569.5454587956565,19.8,0.526,0.0,6.41,4001.224525067295
1731069603.31,39.7,0.699,0.0,1.9,7728.462316920483,19.9,0.512,0.0,0.773,4128.161337569064,19.8,0.673,0.0,2.48,4569.498229838808,19.8,0.769,0.0,0.874,4001.127379252003
1731069603.81,40.3,0.7,0.0,1.69,7728.811529038638,20.5,0.563,0.0,0.986,4128.067589805187,20.5,0.724,0.0,1.97,4569.451000940922,20.5,0.644,0.0,5.32,4001.03025232252
1731069604.31,39.7,0.752,0.0,2.09,7728.334013650873,19.8,0.522,0.0,1.4,4127.97384209251,19.2,0.588,0.032,1.7,4569.403772102002,19.8,0.63,0.0,1.2,4000.9331442802186
1731069604.81,40.3,0.926,0.0,2.39,7728.137350449128,19.8,0.591,0.0,0.845,4127.880094431038,19.8,0.686,0.0,1.62,4569.356543322047,19.9,0.522,0.0,0.876,4000.836055126478
1731069605.31,37.8,2.474,0.048,1.89,7728.454302373959,19.2,5.888,0.032,1.6,4127.786346820774,17.3,5.269,0.129,68.31,4569.309314601059,19.2,5.469,0.032,36.3,4000.738984862672
1731069605.81,40.3,1.084,0.0,25.5,7728.140426364249,20.5,1.458,0.0,1.02,4127.692599261723,19.8,1.268,0.0,135.0,4569.262085939041,20.5,1.256,0.0,0.844,4000.641933490175
1731069606.31,39.7,1.123,0.0,2.18,7727.922038388179,19.8,0.872,0.0,0.737,4127.598851753887,20.5,0.788,0.0,5.74,4569.214857335996,19.8,0.577,0.0,0.874,4000.544901010362
1731069606.81,40.3,1.401,0.0,1.71,7728.17773545531,19.8,0.96,0.0,0.966,4127.505104297267,19.8,0.874,0.0,1.96,4569.167628791924,19.8,0.585,0.0,1.03,4000.447887424606
1731069607.31,39.7,0.957,0.0,6.74,7728.261430754384,19.8,0.813,0.0,2.63,4127.411356891871,19.8,0.598,0.0,1.77,4569.120400306825,19.8,0.31,0.0,1.03,4000.350892734286
1731069607.81,40.4,0.677,0.0,3.81,7728.368371255302,20.5,0.85,0.0,6.59,4127.3176095377,20.5,0.654,0.0,1.89,4569.073171880704,20.5,0.41,0.0,1.38,4000.253916940773
1731069608.31,39.7,0.703,0.0,1.81,7728.079377799236,19.9,0.95,0.0,0.858,4127.22386223476,19.8,0.89,0.0,1.8,4569.025943513563,19.8,0.463,0.0,1.19,4000.156960045444
1731069608.81,40.3,0.876,0.0,1.9,7728.343578604285,19.8,0.786,0.0,1.03,4127.13011498305,19.8,0.887,0.0,1.58,4568.9787152054005,19.8,0.751,0.0,0.865,4000.06002204967
1731069609.31,39.7,0.703,0.0,1.74,7728.60212109296,19.8,0.624,0.0,1.39,4127.036367782576,19.8,0.852,0.0,2.63,4568.931486956224,19.9,0.563,0.0,1.23,3999.9631029548254
1731069609.81,40.3,0.804,0.0,1.68,7728.4838112733405,20.5,0.555,0.0,0.897,4126.942620633342,19.8,0.682,0.031,2.26,4568.884258766028,20.5,0.535,0.0,1.12,3999.8662027622872
1731069610.31,39.7,0.991,0.0,1.81,7728.257312268776,19.8,0.655,0.0,1.05,4126.848873535351,19.8,0.767,0.0,1.68,4568.83703063482,19.8,0.424,0.0,0.859,3999.769321473427
1731069610.81,40.3,0.982,0.0,2.04,7727.905913301282,19.8,0.718,0.0,0.784,4126.755126488608,19.8,0.921,0.0,1.87,4568.7898025626,19.8,0.978,0.0,1.03,3999.672459089619
1731069611.31,39.7,1.215,0.0,1.64,7728.472100991033,19.8,0.745,0.0,0.792,4126.661379493113,19.8,0.809,0.0,7.96,4568.742574549369,19.9,0.747,0.0,6.66,3999.575615612237
1731069611.81,39.7,0.552,0.0,4.3,7728.159717836124,20.5,0.703,0.0,0.87,4126.567632548871,19.8,0.936,0.0,2.78,4568.695346595131,20.5,1.069,0.0,1.31,3999.478791042652
1731069612.31,40.3,0.524,0.0,1.77,7728.291864424282,19.9,0.7,0.0,1.05,4126.473885655887,20.5,0.963,0.0,3.56,4568.648118699884,19.8,0.51,0.0,1.56,3999.381985382241
1731069612.81,39.7,0.83,0.016,1.78,7728.068083525178,19.8,0.742,0.0,0.959,4126.380138814164,19.8,1.01,0.0,1.53,4568.600890863636,19.8,0.731,0.0,1.11,3999.285198632376
1731069613.31,39.7,0.497,0.0,1.63,7728.306176537326,19.8,0.73,0.0,0.98,4126.286392023705,19.8,1.005,0.0,2.57,4568.553663086382,19.9,0.499,0.0,1.27,3999.1884307944288
1731069613.81,40.3,0.601,0.0,2.1,7728.449878551305,20.5,0.76,0.0,0.854,4126.192645284513,20.5,0.868,0.0,2.26,4568.506435368127,20.5,0.447,0.0,1.3,3999.091681869773
1731069614.31,39.7,0.647,0.0,1.97,7727.959410740734,19.9,0.917,0.0,1.0,4126.09889859659,19.2,0.402,0.0,2.42,4568.459207708876,19.8,0.593,0.0,0.884,3998.994951859778
1731069614.81,40.3,1.31,0.0,1.73,7728.340177819735,19.8,1.109,0.0,1.27,4126.005151959944,20.5,0.41,0.0,2.42,4568.411980108624,19.8,0.697,0.0,0.967,3998.898240765823
1731069615.31,39.7,0.677,0.0,1.86,7728.282188046046,19.2,0.951,0.032,6.4,4125.911405374575,19.8,0.653,0.0,2.325,4568.364752567379,19.8,0.643,0.0,1.05,3998.801548589277
1731069615.81,39.7,0.659,0.0,2.48,7728.396260712951,20.5,0.879,0.0,0.881,4125.817658840488,20.5,0.527,0.0,2.23,4568.317525085137,20.5,0.509,0.0,1.53,3998.704875331512
1731069616.31,40.3,0.762,0.0,2.16,7727.8398761534945,19.8,1.034,0.0,1.08,4125.723912357686,19.8,0.588,0.0,9.04,4568.270297661906,19.8,0.676,0.0,0.809,3998.6082209939
