Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance
1731072273.73,19.8,0.612,0.0,1.18,3629.312905909327,19.9,1.162,0.0,8.82,4318.654312688154,19.8,0.397,0.0,1.23,3778.983263392417,39.7,1.22,0.0,2.39,7661.136913064807
1731072274.23,19.8,0.611,0.0,0.828,3629.219489917909,19.8,1.422,0.0,2.32,4318.607426011306,19.8,0.513,0.0,2.77,3779.0003148981086,39.7,0.816,0.0,3.51,7660.786267862484
1731072274.73,19.8,0.658,0.0,1.19,3629.126074001838,19.8,1.246,0.0,2.24,4318.560539404306,19.8,0.421,0.0,0.966,3779.017388819479,40.3,0.599,0.0,2.1,7660.945271405293
1731072275.23,20.5,0.635,0.0,0.905,3629.032658161125,19.9,1.499,0.0,1.65,4318.513652867154,20.5,0.463,0.0,0.875,3779.034485156228,40.3,0.655,0.0,3.14,7660.537838135804
1731072275.73,19.8,0.655,0.0,0.878,3628.939242395772,20.5,1.458,0.0,2.08,4318.4667663998525,19.8,0.507,0.0,1.26,3779.051603908049,39.7,0.611,0.0,2.39,7661.084847851374
1731072276.23,19.8,0.705,0.0,7.57,3628.8458267057863,19.8,1.475,0.0,1.75,4318.419880002407,19.8,0.372,0.0,1.47,3779.068745074639,40.3,0.674,0.0,1.57,7661.206992219226
1731072276.73,19.8,0.814,0.0,2.89,3628.7524110911736,19.8,1.092,0.0,1.75,4318.372993674816,19.8,0.547,0.0,0.809,3779.08590865569,39.7,0.912,0.0,2.93,7660.6216925108
1731072277.23,20.5,0.919,0.0,3.34,3628.6589955519376,19.8,0.66,0.0,1.9,4318.326107417087,20.5,0.532,0.0,3.09,3779.1030946508986,40.3,0.793,0.0,1.75,7660.912499230474
1731072277.73,19.8,0.816,0.0,3.37,3628.565580088087,20.5,0.98,0.0,1.7,4318.279221229215,19.8,0.874,0.0,1.25,3779.12030305996,39.7,0.958,0.0,2.06,7660.8487353366945
1731072278.23,18.6,1.221,0.0,2.37,3628.4721646996272,16.6,2.424,0.0,6.24,4318.232335111208,16.6,1.766,0.0,0.939,3779.1375338825655,31.4,2.461,0.0,2.38,7661.131075302022
1731072278.73,20.5,2.816,0.03,3.17,3628.378749386564,21.8,2.739,0.056,74.6,4318.185449063067,22.4,2.176,0.028,1.054,3779.154787118411,46.0,0.876,0.053,10.1,7660.921745891185
1731072279.23,20.5,1.218,0.0,2.22,3628.285334148901,20.5,1.124,0.0,2.13,4318.138563084792,20.5,0.78,0.0,1.17,3779.172062767188,40.3,0.69,0.0,1.92,7660.490569989352
1731072279.73,19.8,1.075,0.0,2.68,3628.191918986645,19.8,1.152,0.0,1.81,4318.091677176391,19.8,0.824,0.0,1.11,3779.189360828588,39.7,0.899,0.0,1.6,7660.64101370719
1731072280.23,19.8,0.925,0.0,3.29,3628.098503899804,19.8,0.976,0.0,1.84,4318.0447913378575,19.8,0.789,0.0,0.877,3779.2066813023066,40.3,0.949,0.0,2.12,7660.993953034291
1731072280.73,19.8,0.334,0.0,6.5,3628.005088888383,19.8,0.956,0.0,2.1,4317.9979055692,19.8,0.637,0.0,5.37,3779.224024188035,39.7,0.755,0.0,2.58,7661.023668968007
1731072281.23,20.5,0.433,0.0,3.03,3627.9116739523856,19.8,0.93,0.0,2.41,4317.951019870419,20.5,0.88,0.0,1.41,3779.241389485462,39.7,1.368,0.0,3.42,7661.185565735915
1731072281.73,19.8,0.552,0.0,3.65,3627.81825909182,20.5,1.074,0.0,1.5,4317.904134241519,19.9,0.65,0.0,0.83,3779.25877719428,40.3,1.26,0.0,3.95,7660.402283401582
1731072282.23,19.8,0.506,0.0,0.89,3627.724844306689,19.8,0.947,0.0,1.52,4317.8572486825,19.8,0.664,0.0,1.25,3779.276187314179,40.3,1.055,0.0,2.12,7660.799906263479
1731072282.73,19.8,0.389,0.0,1.25,3627.631429597003,19.8,0.948,0.0,5.72,4317.810363193363,20.3,0.578,0.0,1.38,3779.293619844851,39.7,0.95,0.0,2.11,7660.991662213941
1731072283.23,20.5,0.373,0.0,1.51,3627.538014962766,20.5,0.784,0.0,1.6,4317.763477774113,20.0,0.448,0.0,0.721,3779.311074785985,40.3,0.691,0.0,2.35,7660.697559650911
1731072283.73,19.8,0.501,0.0,0.825,3627.444600403981,19.8,0.971,0.0,2.76,4317.71659242475,19.8,0.52,0.0,1.19,3779.328552137271,39.7,0.877,0.0,1.51,7660.989116028235
1731072284.23,19.8,0.419,0.0,1.17,3627.351185920658,19.8,1.056,0.0,2.05,4317.669707145278,19.2,0.539,0.032,1.22,3779.346051898397,40.3,0.668,0.0,2.03,7660.705412652608
1731072284.73,19.8,0.596,0.0,1.18,3627.257771512799,19.8,1.055,0.0,1.51,4317.622821935701,19.8,0.621,0.0,0.763,3779.363574069052,39.6,0.787,0.0,1.87,7660.930988525157
1731072285.23,20.5,0.387,0.0,0.752,3627.164357180413,19.8,0.928,0.0,2.97,4317.575936796017,20.5,0.641,0.0,1.42,3779.3811186489247,40.3,0.822,0.0,1.95,7660.797616261127
1731072285.73,19.8,0.465,0.0,0.951,3627.070942923504,20.5,1.054,0.0,2.33,4317.52905172623,19.8,0.565,0.0,6.35,3779.398685637704,39.7,1.051,0.0,4.34,7660.6169726131375
1731072286.23,19.9,0.495,0.0,4.68,3626.97752874208,19.8,1.128,0.0,1.77,4317.482166726343,19.8,0.585,0.0,0.808,3779.416275035075,40.4,1.261,0.0,1.49,7660.3937040081455
1731072286.73,19.8,0.428,0.0,0.831,3626.884114636144,19.8,1.376,0.0,1.94,4317.435281796358,19.8,0.593,0.0,1.13,3779.433886840727,39.6,1.089,0.0,2.16,7661.010437029845
1731072287.23,20.5,0.522,0.0,1.2,3626.7907006057017,20.5,1.111,0.0,2.07,4317.388396936279,20.5,0.598,0.0,1.08,3779.451521054344,39.7,1.01,0.0,2.37,7660.729393463166
1731072287.73,19.8,0.569,0.0,1.44,3626.6972866507617,19.8,1.074,0.0,8.71,4317.341512146104,19.8,0.573,0.0,2.73,3779.469177675616,40.4,0.751,0.0,1.8,7660.88413841107
1731072288.23,19.8,0.595,0.0,0.912,3626.603872771329,19.8,1.17,0.0,2.14,4317.2946274258375,19.8,0.854,0.0,1.24,3779.4868567042263,40.3,0.966,0.0,1.98,7660.7141386675075
1731072288.73,19.9,0.563,0.0,1.03,3626.510458967409,19.8,1.247,0.0,2.79,4317.247742775482,19.8,0.735,0.0,0.864,3779.504558139864,39.7,0.988,0.0,1.89,7660.711174321192
1731072289.23,20.5,0.56,0.0,0.981,3626.417045239006,20.5,1.272,0.0,2.47,4317.20085819504,20.5,0.713,0.0,1.44,3779.522281982209,40.3,1.066,0.0,1.78,7660.479292930285
1731072289.73,19.8,0.64,0.0,0.857,3626.323631586127,19.2,1.195,0.0,1.99,4317.153973684516,19.8,0.863,0.0,1.35,3779.540028230948,39.7,1.183,0.0,4.21,7660.302370222135
1731072290.23,19.9,0.599,0.0,1.32,3626.2302180087786,20.5,0.808,0.0,2.4,4317.107089243907,19.9,0.534,0.0,1.03,3779.557796885768,40.3,1.142,0.0,1.65,7660.704527026068
1731072290.73,19.8,0.886,0.0,3.39,3626.136804506967,19.8,0.952,0.0,2.81,4317.060204873219,19.8,0.441,0.0,0.937,3779.5755879463504,39.7,1.4,0.0,8.51,7660.716742580413
1731072291.23,20.5,0.64,0.0,8.4,3626.043391080698,20.5,1.422,0.0,1.5,4317.013320572453,20.5,0.43,0.0,6.72,3779.59340141238,40.3,1.269,0.0,2.01,7660.666024730223
1731072291.73,19.8,0.701,0.0,3.56,3625.949977729975,19.8,1.393,0.0,1.92,4316.966436341611,19.8,0.358,0.0,1.18,3779.611237283539,39.7,0.664,0.0,2.06,7660.808726606588
1731072292.23,19.8,0.833,0.0,3.51,3625.856564454805,19.8,1.042,0.0,8.7,4316.919552180699,19.8,0.256,0.0,1.16,3779.629095559509,40.3,0.698,0.0,1.89,7660.533971207858
1731072292.73,19.8,0.642,0.0,0.859,3625.763151255194,19.8,0.969,0.0,1.83,4316.872668089713,19.8,0.35,0.0,0.891,3779.646976239976,39.7,0.683,0.0,1.56,7660.83716965139
1731072293.23,19.8,0.574,0.0,1.23,3625.669738131151,20.5,1.179,0.0,1.9,4316.82578406866,20.5,0.349,0.0,1.42,3779.664879324621,40.3,0.742,0.0,2.78,7660.282138283804
1731072293.73,20.5,0.502,0.0,1.06,3625.576325082676,19.8,1.026,0.0,3.02,4316.77890011754,19.8,0.273,0.0,1.9,3779.682804813124,39.7,0.779,0.0,2.77,7660.276678885195
1731072294.23,19.8,0.718,0.0,0.793,3625.482912109779,19.8,1.081,0.0,1.99,4316.732016236356,19.8,0.317,0.0,0.801,3779.700752705167,40.3,0.868,0.0,1.54,7660.435040376799
1731072294.73,19.8,0.601,0.0,1.22,3625.3894992124633,19.8,1.435,0.0,2.4,4316.685132425112,19.8,0.582,0.0,1.25,3779.718723000429,39.7,1.057,0.0,2.41,7660.843492240354
1731072295.23,20.5,0.561,0.0,2.11,3625.2960863907374,20.5,1.171,0.0,2.34,4316.638248683807,20.5,0.334,0.0,1.39,3779.736715698594,39.6,0.998,0.016,9.25,7660.501315760203
1731072295.73,19.8,0.747,0.0,2.73,3625.202673644606,19.8,1.165,0.0,2.18,4316.591365012445,19.8,0.321,0.0,0.853,3779.754730799341,39.6,1.075,0.0,1.55,7660.406441243481
1731072296.23,19.8,0.846,0.0,1.89,3625.1092609740745,19.8,1.219,0.0,1.82,4316.544481411028,19.8,0.37,0.0,0.885,3779.7727683023486,40.4,0.465,0.0,1.9,7660.647605493607
1731072296.73,19.8,0.709,0.0,0.837,3625.015848379149,19.8,1.39,0.0,4.08,4316.497597879558,19.8,0.442,0.0,1.2,3779.7908282072967,39.7,0.65,0.0,1.58,7660.320702554173
1731072297.23,19.8,0.712,0.0,1.28,3624.922435859835,20.5,1.365,0.0,3.1,4316.45071441804,20.5,0.384,0.0,0.922,3779.8089105138633,40.3,0.774,0.0,1.68,7660.612211074334
1731072297.73,20.5,0.806,0.0,1.51,3624.829023416139,19.8,1.46,0.0,1.72,4316.403831026471,19.8,0.491,0.0,6.68,3779.827015221728,39.7,0.627,0.0,1.94,7660.256485331646
1731072298.23,19.8,0.738,0.0,0.806,3624.735611048066,19.8,1.124,0.0,2.08,4316.356947704858,19.9,0.478,0.0,1.17,3779.845142330569,40.4,0.738,0.0,1.61,7660.325544959792
1731072298.73,19.8,0.995,0.0,1.15,3624.642198755624,19.9,0.789,0.0,2.82,4316.310064453201,19.8,0.402,0.0,0.82,3779.863291840064,39.6,0.731,0.0,1.67,7660.500088314432
1731072299.23,20.5,0.832,0.0,1.25,3624.548786538816,20.5,0.76,0.0,1.57,4316.263181271504,20.5,0.459,0.0,1.16,3779.881463749889,40.3,0.935,0.0,2.25,7660.254538971748
1731072299.73,19.8,0.867,0.0,0.816,3624.455374397648,19.9,1.023,0.0,4.98,4316.216298159768,19.8,0.618,0.0,1.3,3779.899658059721,39.7,0.76,0.0,2.67,7660.345161639178
1731072300.23,19.8,0.856,0.0,1.21,3624.361962332128,19.8,0.917,0.0,2.42,4316.169415117994,19.8,0.444,0.0,0.813,3779.917874769238,40.3,0.492,0.0,1.71,7660.5240927782515
1731072300.73,19.8,1.007,0.0,1.26,3624.2685503422617,19.8,0.962,0.0,1.86,4316.122532146185,19.9,0.548,0.0,1.41,3779.936113878117,39.7,0.625,0.0,2.02,7660.61370996691
1731072301.23,20.5,0.965,0.0,0.972,3624.175138428055,20.5,0.852,0.0,1.85,4316.075649244345,20.5,0.622,0.0,0.974,3779.954375386032,40.3,0.788,0.0,2.37,7660.306942331515
1731072301.73,19.2,0.368,0.0,6.3,3624.08172658951,19.8,1.102,0.0,8.96,4316.028766412475,19.8,0.537,0.0,0.768,3779.9726592926577,39.7,0.79,0.0,3.31,7660.06128939981
1731072302.23,20.5,0.426,0.0,0.979,3623.9883148266354,19.8,0.813,0.0,1.7,4315.98188365058,19.8,0.559,0.0,1.21,3779.990965597669,39.7,0.832,0.0,2.35,7660.521343441946
1731072302.73,19.8,1.154,0.0,0.929,3623.8949031394377,19.8,0.783,0.0,2.41,4315.935000958657,19.8,0.678,0.0,1.52,3780.009294300743,40.2,0.955,0.0,3.09,7660.05016755937
1731072303.23,20.5,0.619,0.0,0.786,3623.801491527923,20.5,0.761,0.0,1.7,4315.888118336711,20.5,0.503,0.0,2.03,3780.027645401552,40.4,1.272,0.0,3.38,7660.1197628952
1731072303.73,19.8,0.728,0.0,1.05,3623.708079992096,19.8,0.784,0.0,1.78,4315.841235784746,19.8,0.349,0.0,0.851,3780.0460188997695,39.7,0.937,0.0,2.83,7660.38217983076
1731072304.23,19.8,0.44,0.0,0.963,3623.614668531962,19.8,0.706,0.0,2.17,4315.79435330276,19.8,0.646,0.0,1.55,3780.064414795071,39.0,0.658,0.016,2.81,7660.076098431135
1731072304.73,19.8,0.388,0.0,0.775,3623.521257147527,19.9,1.051,0.0,1.88,4315.747470890762,19.9,0.478,0.0,1.45,3780.082833087126,40.3,0.806,0.0,12.1,7660.528227070239
1731072305.23,20.5,0.396,0.0,1.2,3623.4278458387994,19.8,0.991,0.0,1.86,4315.700588548747,20.5,0.487,0.0,0.803,3780.1012737756105,40.3,0.773,0.0,1.84,7660.468440446589
1731072305.73,19.8,0.398,0.0,1.39,3623.334434605782,20.5,0.778,0.0,2.84,4315.653706276722,19.8,0.439,0.0,1.24,3780.119736860197,39.7,0.841,0.0,1.68,7660.242810892198
1731072306.23,19.8,0.401,0.0,0.773,3623.241023448482,19.8,0.972,0.0,7.54,4315.606824074686,19.8,0.436,0.0,1.47,3780.1382223405535,39.6,1.145,0.016,1.81,7660.112476054183
1731072306.73,19.8,0.406,0.0,1.06,3623.1476123669054,19.9,0.902,0.0,1.63,4315.559941942644,19.8,0.484,0.0,0.84,3780.1567302163553,39.6,1.066,0.0,1.86,7660.089938354366
1731072307.23,20.5,0.397,0.0,1.01,3623.054201361055,20.5,0.854,0.0,2.33,4315.513059880598,20.5,0.482,0.0,1.17,3780.1752604872695,40.4,0.793,0.0,1.75,7660.044618336521
1731072307.73,19.8,0.447,0.0,0.852,3622.960790430942,19.8,1.027,0.0,4.95,4315.466177888549,19.8,0.646,0.0,1.27,3780.1938131529705,39.7,1.33,0.0,1.73,7660.143064394378
1731072308.23,19.9,0.479,0.0,1.27,3622.86737957657,19.9,1.323,0.0,3.42,4315.4192959665,19.8,0.829,0.0,0.871,3780.212388213128,40.3,1.248,0.0,1.8,7660.095162455048
1731072308.73,19.8,0.64,0.0,1.49,3622.7739687979433,19.8,1.173,0.0,1.7,4315.372414114452,19.8,0.62,0.0,5.42,3780.2309856674106,39.7,0.726,0.0,1.82,7660.343851627452
1731072309.23,20.5,0.496,0.0,0.743,3622.6805580950695,20.5,1.096,0.0,2.26,4315.32553233241,20.5,0.84,0.0,1.41,3780.249605515488,40.3,0.884,0.0,5.36,7660.463873269705
1731072309.73,19.8,0.64,0.0,0.998,3622.587147467952,19.9,1.132,0.0,2.73,4315.278650620375,19.8,0.699,0.0,0.812,3780.268247757029,39.7,0.908,0.0,2.05,7660.353478077812
1731072310.23,19.8,0.537,0.0,1.65,3622.493736916601,19.8,1.242,0.0,2.04,4315.231768978348,19.9,0.706,0.0,1.21,3780.286912391704,40.3,1.1,0.0,2.1,7660.37712382754
1731072310.73,19.8,0.568,0.0,0.726,3622.4003264410185,19.8,0.894,0.0,1.62,4315.184887406332,19.8,0.96,0.0,1.22,3780.30559941918,39.7,0.983,0.0,2.22,7660.287802116294
1731072311.23,20.5,0.544,0.0,1.73,3622.306916041213,19.8,0.882,0.0,1.71,4315.13800590433,20.5,0.719,0.0,0.815,3780.324308839124,40.3,1.174,0.0,2.2,7660.274841044569
1731072311.73,19.9,0.555,0.0,4.29,3622.213505717189,20.5,0.904,0.0,1.84,4315.091124472344,19.8,0.482,0.0,1.18,3780.3430406512057,39.7,1.288,0.0,1.53,7660.554926544032
1731072312.23,19.8,0.692,0.0,1.06,3622.1200954689502,19.8,1.101,0.0,2.29,4315.0442431103775,19.8,0.258,0.0,1.36,3780.3617948550896,40.3,1.518,0.0,3.02,7660.257176834906
1731072312.73,19.8,0.671,0.0,1.41,3622.0266852965065,19.8,1.147,0.0,2.06,4314.997361818429,19.8,0.584,0.0,1.06,3780.380571450445,39.0,0.669,0.0,3.14,7660.444573862042
1731072313.23,20.5,0.648,0.0,1.27,3621.933275199862,20.5,1.004,0.0,3.04,4314.950480596503,20.5,0.347,0.0,0.83,3780.399370436938,40.3,0.6,0.016,1.77,7660.542986875026
1731072313.73,19.8,0.769,0.0,1.3,3621.839865179024,19.9,1.242,0.0,1.72,4314.903599444604,19.8,0.295,0.0,0.807,3780.4181918142335,39.0,0.679,0.016,2.16,7660.21845754167
1731072314.23,19.8,0.6,0.0,1.36,3621.7464552339934,19.8,0.966,0.0,1.96,4314.85671836273,19.8,0.455,0.0,6.41,3780.4370355819983,39.7,0.757,0.016,1.96,7660.102561369754
1731072314.73,19.8,0.492,0.0,1.0,3621.6530453647815,19.8,1.255,0.0,1.59,4314.809837350889,19.8,0.317,0.0,0.811,3780.455901739894,39.7,0.732,0.0,1.7,7660.110369940822
1731072315.23,20.5,0.702,0.0,1.03,3621.559635571392,20.5,1.052,0.0,4.5,4314.762956409077,20.5,0.351,0.0,0.96,3780.47479028759,40.3,0.839,0.0,1.95,7660.494448988556
1731072315.73,19.8,0.515,0.0,0.878,3621.466225853832,19.8,1.149,0.0,2.05,4314.7160755373,19.8,0.617,0.0,0.908,3780.4937012247487,39.7,1.013,0.0,1.79,7659.952019113975
1731072316.23,19.8,0.515,0.0,1.08,3621.372816212107,19.8,1.142,0.0,2.02,4314.669194735559,19.9,0.323,0.0,0.903,3780.5126345510334,40.3,1.125,0.0,1.65,7660.034432448519
1731072316.73,19.8,0.624,0.0,1.69,3621.27940664622,19.8,1.213,0.0,2.23,4314.622314003856,19.8,0.414,0.0,0.75,3780.53159026611,39.7,1.06,0.0,2.02,7659.92627614688
1731072317.23,20.5,0.623,0.0,6.88,3621.18599715618,20.5,1.292,0.0,1.51,4314.575433342196,20.5,0.48,0.0,1.47,3780.550568369638,39.7,0.629,0.0,1.69,7660.462473509039
1731072317.73,19.8,0.663,0.0,0.89,3621.092587741992,19.9,1.39,0.0,2.86,4314.5285527505785,19.8,0.568,0.0,1.94,3780.569568861284,40.3,0.647,0.0,1.62,7660.288282351838
1731072318.23,19.8,0.674,0.0,0.9,3620.999178403663,19.8,1.335,0.0,2.7,4314.481672229006,19.8,0.381,0.0,0.783,3780.5885917407095,40.3,0.568,0.0,1.63,7659.617439295554
1731072318.73,19.8,0.657,0.0,1.23,3620.905769141197,19.8,1.381,0.0,1.4,4314.434791777481,19.8,0.335,0.0,1.4,3780.607637007576,39.7,0.675,0.0,12.4,7659.90836888696
1731072319.23,20.5,0.691,0.0,1.23,3620.8123599546007,20.5,1.488,0.0,2.53,4314.387911396007,20.5,0.357,0.0,5.05,3780.626704661544,40.3,0.59,0.0,2.49,7659.689925313154
1731072319.73,19.8,0.751,0.0,1.0,3620.7189508438782,19.2,0.721,0.0,2.84,4314.341031084586,19.8,0.389,0.0,0.802,3780.645794702275,39.6,0.751,0.0,1.57,7660.284224064163
1731072320.23,19.8,0.772,0.0,0.833,3620.625541809039,20.5,0.919,0.0,10.1,4314.294150843218,19.8,0.479,0.0,1.21,3780.664907129432,40.4,0.736,0.0,2.16,7659.591979055514
1731072320.73,19.8,0.894,0.0,1.28,3620.5321328500872,19.8,0.764,0.0,1.76,4314.247270671907,19.8,0.46,0.0,1.66,3780.6840419426735,39.7,0.803,0.0,2.47,7659.966786704156
1731072321.23,20.5,0.941,0.0,1.34,3620.438723967028,20.5,0.747,0.0,2.39,4314.200390570655,20.5,0.485,0.0,0.805,3780.7031991416634,39.7,0.525,0.0,1.67,7659.798654463644
1731072321.73,19.9,0.928,0.0,3.51,3620.345315159868,19.8,0.841,0.0,1.77,4314.153510539466,19.8,0.696,0.0,1.36,3780.722378726056,40.3,0.794,0.0,3.21,7660.117801899571
1731072322.23,19.8,0.991,0.0,1.08,3620.251906428612,19.8,0.878,0.0,1.76,4314.106630578341,19.8,0.588,0.0,1.27,3780.741580695512,40.3,0.601,0.0,2.14,7659.803590055709
1731072322.73,19.8,0.663,0.0,0.802,3620.1584977732673,19.8,0.899,0.0,2.74,4314.059750687281,19.8,0.526,0.0,0.968,3780.760805049693,39.7,0.732,0.0,1.56,7659.802872169363
1731072323.23,19.8,0.569,0.0,1.21,3620.065089193839,19.8,0.739,0.0,1.75,4314.012870866289,20.5,0.575,0.0,1.38,3780.780051788255,40.3,0.876,0.0,6.67,7659.553878031917
1731072323.73,20.5,0.402,0.0,1.35,3619.9716806903343,20.5,0.841,0.0,1.87,4313.965991115368,19.8,0.625,0.0,2.56,3780.799320910858,39.7,1.059,0.0,2.53,7659.813718247728
1731072324.23,19.8,0.402,0.0,0.854,3619.8782722627575,19.8,0.665,0.0,2.46,4313.919111434519,19.8,0.489,0.0,6.38,3780.818612417158,40.4,0.856,0.0,1.86,7659.669124935839
1731072324.73,19.8,0.484,0.0,1.23,3619.784863911113,19.8,0.706,0.0,4.91,4313.872231823748,19.8,0.36,0.0,1.53,3780.837926306812,39.6,1.018,0.0,1.79,7659.440898899531
1731072325.23,20.5,0.415,0.0,1.05,3619.6914556354095,20.5,1.011,0.0,2.07,4313.825352283053,20.5,0.534,0.0,1.21,3780.85726257948,40.3,1.072,0.0,1.72,7659.944627598795
1731072325.73,19.8,0.404,0.0,0.861,3619.598047435654,19.9,0.823,0.0,1.76,4313.778472812437,19.8,0.542,0.0,0.953,3780.876621234816,39.7,0.601,0.0,2.06,7659.306340428766
1731072326.23,19.8,0.355,0.0,1.34,3619.50463931185,19.8,0.833,0.0,1.92,4313.731593411903,19.8,0.541,0.0,1.22,3780.896002272478,40.3,0.847,0.0,1.92,7659.765668945148
1731072326.73,19.8,0.376,0.0,1.47,3619.4112312640023,19.8,0.87,0.0,1.79,4313.684714081453,19.8,0.806,0.0,1.12,3780.91540569212,39.6,0.69,0.0,2.2,7659.860177118069
1731072327.23,20.5,0.396,0.0,0.834,3619.317823292118,20.5,1.095,0.0,2.21,4313.637834821093,20.5,0.645,0.0,0.772,3780.934831493396,39.1,0.819,0.0,2.17,7659.78258261373
1731072327.73,19.8,0.657,0.0,5.74,3619.224415396204,19.8,2.106,0.0,3.2,4313.590955630819,19.8,1.247,0.0,1.27,3780.9542796759656,41.0,1.122,0.0,3.77,7659.370003538234
1731072328.23,19.8,0.402,0.0,1.58,3619.131007576266,19.8,1.216,0.0,1.55,4313.544076510637,19.8,0.592,0.0,1.53,3780.973750239481,39.6,0.973,0.016,2.14,7659.867499617284
1731072328.73,19.8,0.409,0.0,0.754,3619.0375998323098,19.8,0.966,0.0,2.35,4313.497197460548,19.8,0.766,0.0,1.62,3780.993243183596,39.7,1.12,0.0,2.65,7659.461160390237
1731072329.23,20.5,0.481,0.0,1.61,3618.9441921643393,19.8,0.996,0.0,4.93,4313.4503184805535,20.5,0.581,0.0,1.33,3781.012758507964,40.4,1.136,0.0,1.65,7659.313550788813
1731072329.73,19.9,0.55,0.0,2.04,3618.8507845723616,20.5,1.048,0.0,1.61,4313.403439570661,19.2,0.687,0.032,1.37,3781.032296212239,39.7,1.282,0.0,1.79,7659.837539101693
1731072330.23,19.8,0.479,0.0,1.25,3618.757377056383,19.8,1.132,0.0,1.89,4313.356560730866,19.8,0.683,0.0,0.877,3781.051856296075,39.5,0.806,0.016,2.36,7659.690036120859
1731072330.73,19.8,0.699,0.0,0.917,3618.663969616411,19.8,1.377,0.0,2.17,4313.309681961174,19.8,0.867,0.0,1.28,3781.0714387591256,39.8,0.807,0.0,1.71,7659.3492793343485
1731072331.23,20.5,0.534,0.0,1.26,3618.570562252449,20.5,1.084,0.0,1.73,4313.262803261586,20.5,0.738,0.0,1.53,3781.09104360104,40.1,0.823,0.0,1.79,7659.804637871964
1731072331.73,19.8,0.577,0.0,1.23,3618.477154964504,19.8,1.699,0.0,1.72,4313.215924632106,19.8,0.782,0.0,0.845,3781.110670821473,39.9,0.959,0.0,2.41,7659.880386986872
1731072332.23,19.8,0.57,0.0,0.902,3618.3837477525785,19.8,1.36,0.0,1.78,4313.169046072737,19.8,0.719,0.0,1.19,3781.130320420072,40.3,0.985,0.0,2.6,7659.78493868599
1731072332.73,19.8,0.618,0.0,1.03,3618.290340616684,19.8,0.889,0.0,1.78,4313.122167583478,19.8,0.558,0.0,1.27,3781.149992396493,39.6,1.231,0.0,11.2,7660.006507493667
1731072333.23,20.5,0.574,0.0,0.851,3618.1969335568233,20.5,0.96,0.0,2.07,4313.075289164334,19.8,0.383,0.0,0.814,3781.169686750384,40.4,1.37,0.0,1.9,7659.539224074615
1731072333.73,19.8,0.832,0.0,1.55,3618.103526573003,19.8,1.025,0.0,2.76,4313.0284108153055,20.5,0.419,0.0,4.89,3781.1894034813968,39.7,1.302,0.0,1.61,7659.493861275645
1731072334.23,19.9,0.782,0.0,6.37,3618.010119665229,19.8,0.886,0.0,9.12,4312.981532536395,19.8,0.278,0.0,1.11,3781.20914258918,39.7,0.658,0.0,2.36,7659.656298416763
1731072334.73,19.8,1.446,0.0,0.948,3617.916712833505,19.8,2.111,0.0,1.64,4312.934654327609,19.8,0.947,0.0,0.869,3781.228904073383,39.7,0.944,0.016,2.04,7659.562734050001
1731072335.23,20.5,0.896,0.0,1.17,3617.823306077841,19.9,1.249,0.0,2.23,4312.887776188944,20.5,0.438,0.0,0.76,3781.2486879336566,40.3,0.726,0.0,1.87,7659.6672615264915
1731072335.73,19.8,0.668,0.0,1.07,3617.72989939824,20.5,1.298,0.0,2.08,4312.840898120402,19.8,0.281,0.0,0.974,3781.268494169648,39.7,0.811,0.0,1.63,7659.803589312311
1731072336.23,19.8,2.106,0.0,1.05,3617.636492794709,19.8,3.642,0.0,1.49,4312.79402012199,19.8,2.254,0.0,26.437,3781.288322781008,39.7,1.791,0.016,3.05,7659.395679661192
1731072336.73,19.8,0.748,0.0,1.04,3617.543086267254,19.8,1.419,0.0,2.81,4312.747142193708,19.9,0.715,0.0,51.9,3781.3081737673806,39.7,1.128,0.0,2.17,7659.348587167397
1731072337.23,20.5,0.571,0.0,0.94,3617.4496798158775,20.5,1.094,0.0,3.22,4312.700264335559,20.5,0.403,0.0,27.4,3781.328047128415,40.3,1.017,0.0,5.13,7659.563006662925
1731072337.73,19.8,0.64,0.0,1.12,3617.356273440591,19.8,1.279,0.0,1.78,4312.653386547544,19.8,0.392,0.0,2.9,3781.3479428637606,39.7,1.052,0.0,1.81,7659.717131572168
1731072338.23,19.8,0.577,0.0,0.89,3617.262867141397,19.8,1.128,0.0,1.98,4312.6065088296655,19.8,0.347,0.0,1.0,3781.367860973063,40.3,1.02,0.0,2.61,7659.55746172121
1731072338.73,19.8,0.623,0.0,1.25,3617.169460918303,19.8,1.337,0.0,8.71,4312.559631181927,19.9,0.375,0.0,0.841,3781.3878014559687,39.7,0.438,0.0,1.78,7659.597888865548
1731072339.23,20.5,0.622,0.0,4.71,3617.076054771313,20.5,1.334,0.0,1.84,4312.512753604329,20.5,0.322,0.0,1.22,3781.407764312123,40.3,0.498,0.0,1.86,7659.416134484713
1731072339.73,19.8,0.684,0.0,0.834,3616.982648700433,19.8,1.671,0.0,1.88,4312.465876096878,19.8,0.526,0.0,6.53,3781.4277495411698,39.7,0.884,0.0,2.48,7659.556210962329
