Time,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance
1731071517.55,40.3,1.121,0.0,1.97,7679.712023937754,19.8,0.392,0.0,0.769,3770.360267401513,20.5,0.923,0.0,1.68,4389.484599585696,20.5,0.514,0.0,0.837,3778.878442077756
1731071518.05,39.7,1.538,0.0,1.61,7679.714588614452,20.5,0.352,0.0,0.671,3770.2667440116215,19.8,0.95,0.0,2.06,4389.4376100475565,19.8,0.597,0.0,0.743,3778.8615514464136
1731071518.55,40.3,1.229,0.0,2.47,7679.523328370012,19.8,0.405,0.0,0.932,3770.173220688938,19.8,0.799,0.0,1.41,4389.390620575937,19.8,0.47,0.0,0.723,3778.844683233223
1731071519.05,39.7,1.489,0.0,1.52,7679.236508965222,19.8,0.459,0.0,0.73,3770.079697433464,19.8,0.834,0.0,2.27,4389.343631170838,19.8,0.501,0.0,0.844,3778.827837438482
1731071519.55,40.3,1.524,0.0,6.31,7679.717865194501,20.5,0.514,0.0,0.754,3769.986174245206,20.5,1.128,0.0,1.85,4389.296641832265,20.5,0.596,0.0,1.077,3778.811014062492
1731071520.05,39.7,1.508,0.0,2.52,7679.45854291818,19.2,0.416,0.032,0.746,3769.892651124168,19.8,1.034,0.0,8.84,4389.249652560218,19.8,0.687,0.0,1.31,3778.794213105551
1731071520.55,39.7,0.676,0.0,1.54,7679.458173114723,19.8,0.369,0.0,0.812,3769.799128070353,19.8,1.111,0.0,2.28,4389.202663354701,19.8,0.596,0.0,1.08,3778.777434567958
1731071521.05,40.3,1.02,0.0,1.91,7679.294306850058,19.8,0.348,0.0,0.735,3769.7056050837705,19.8,1.3,0.0,1.82,4389.1556742157145,19.8,0.775,0.0,1.2,3778.7606784500126
1731071521.55,40.3,0.9,0.0,1.61,7679.161867017818,20.5,0.422,0.0,0.865,3769.612082164424,20.5,1.059,0.0,2.84,4389.10868514326,20.5,0.599,0.0,1.31,3778.743944752012
1731071522.05,39.7,0.7,0.0,1.55,7679.11086413324,19.8,0.403,0.0,0.777,3769.518559312317,19.9,1.486,0.0,1.74,4389.061696137342,19.8,0.673,0.0,0.839,3778.727233474256
1731071522.55,40.3,0.828,0.0,2.37,7679.3985365992285,19.8,0.581,0.0,0.782,3769.425036527455,19.8,1.016,0.0,2.05,4389.01470719796,19.8,0.678,0.0,1.37,3778.71054461704
1731071523.05,39.7,0.938,0.0,1.86,7679.316255962705,19.8,0.491,0.0,0.832,3769.331513809842,19.8,0.854,0.0,2.64,4388.96771832512,19.8,0.543,0.0,0.813,3778.69387818066
1731071523.55,40.3,1.064,0.0,1.88,7679.028964427092,19.8,0.501,0.0,0.935,3769.237991159486,20.5,0.847,0.0,2.6,4388.920729518819,19.8,0.47,0.0,0.896,3778.677234165416
1731071524.05,39.7,0.905,0.0,3.8,7679.51542342801,20.5,0.763,0.0,0.829,3769.14446857639,19.9,1.186,0.0,1.5,4388.873740779062,20.5,0.677,0.0,0.818,3778.660612571602
1731071524.55,40.3,1.041,0.0,2.06,7679.324066326346,19.8,0.644,0.0,0.753,3769.050946060561,19.8,0.967,0.0,4.21,4388.826752105852,19.8,0.497,0.0,4.03,3778.644013399517
1731071525.05,39.7,0.724,0.0,2.14,7679.578933166503,19.8,0.66,0.0,0.697,3768.957423612,19.8,0.929,0.0,1.73,4388.779763499188,19.8,0.525,0.0,0.848,3778.627436649452
1731071525.55,40.4,0.796,0.0,1.62,7679.203333339471,19.9,0.638,0.0,0.712,3768.863901230714,20.5,0.82,0.0,1.71,4388.732774959078,20.5,0.492,0.0,0.907,3778.610882321703
1731071526.05,39.6,1.223,0.0,1.53,7678.994611943437,20.5,0.526,0.0,0.886,3768.770378916709,19.8,1.13,0.0,3.39,4388.6857864855165,19.8,0.681,0.0,0.766,3778.594350416567
1731071526.55,40.3,0.804,0.0,2.95,7679.081765214127,19.8,0.419,0.0,1.06,3768.676856669991,19.8,1.345,0.0,1.69,4388.638798078511,19.8,0.761,0.0,0.715,3778.5778409343375
1731071527.05,39.7,0.832,0.0,1.86,7678.905481144825,19.8,0.448,0.0,0.81,3768.583334490562,19.8,1.19,0.0,1.45,4388.591809738063,19.9,0.702,0.0,1.09,3778.561353875308
1731071527.55,39.7,0.983,0.0,2.76,7679.265884070713,20.5,0.47,0.0,0.796,3768.489812378428,20.5,1.112,0.0,3.02,4388.544821464171,20.5,0.653,0.0,0.828,3778.5448892397726
1731071528.05,40.3,1.028,0.0,2.98,7679.152664619127,19.8,0.536,0.0,0.874,3768.3962903335946,19.9,1.219,0.0,8.48,4388.497833256844,19.9,0.706,0.0,0.795,3778.5284470280217
1731071528.55,40.3,0.842,0.0,1.66,7678.968367432244,19.8,0.554,0.0,2.79,3768.302768356066,19.8,1.267,0.0,2.1,4388.450845116076,19.8,0.688,0.0,0.845,3778.512027240352
1731071529.05,39.0,1.031,0.016,7.98,7679.011487580561,19.8,0.604,0.0,2.93,3768.20924644585,19.8,1.317,0.0,2.03,4388.403857041874,19.8,0.755,0.0,0.803,3778.4956298770553
1731071529.55,40.3,0.945,0.0,1.8,7679.009423746932,20.5,0.63,0.0,1.06,3768.115724602949,20.5,1.389,0.0,9.96,4388.35686903424,20.5,0.795,0.0,0.885,3778.479254938421
1731071530.05,39.7,1.104,0.0,1.38,7678.784716767876,19.8,0.616,0.0,0.833,3768.022202827367,19.8,1.326,0.0,2.3,4388.309881093175,19.8,0.755,0.0,2.0,3778.462902424742
1731071530.55,40.4,0.979,0.0,2.6,7678.888085652523,19.9,0.639,0.0,0.885,3767.9286811191096,19.8,1.322,0.0,1.82,4388.262893218683,19.8,0.73,0.0,0.84,3778.446572336308
1731071531.05,39.7,1.051,0.0,1.83,7678.909049249989,19.8,0.612,0.0,0.758,3767.835159478185,19.8,1.158,0.0,2.73,4388.215905410763,19.8,0.861,0.0,0.931,3778.4302646734127
1731071531.55,40.3,1.275,0.0,1.76,7679.187706897514,20.5,0.741,0.0,0.8,3767.7416379045953,19.9,0.552,0.0,1.85,4388.168917669419,20.5,0.787,0.0,0.875,3778.4139794363455
1731071532.05,39.1,1.613,0.016,2.15,7678.814412248779,19.8,0.627,0.0,0.842,3767.648116398346,20.5,0.752,0.0,1.59,4388.121929994653,19.2,0.458,0.0,1.27,3778.3977166253953
1731071532.55,40.3,1.282,0.0,1.99,7679.188636486132,19.8,0.678,0.0,1.11,3767.554594959442,19.8,0.713,0.0,4.01,4388.074942386467,20.5,0.416,0.0,0.776,3778.381476240853
1731071533.05,39.7,1.212,0.0,2.6,7679.519894126363,19.8,0.696,0.0,1.06,3767.4610735878873,19.8,0.904,0.0,1.75,4388.027954844864,19.8,0.459,0.0,2.06,3778.365258283005
1731071533.55,40.3,0.956,0.0,6.63,7679.200704431187,20.5,0.814,0.0,5.17,3767.3675522836897,20.5,0.627,0.0,1.62,4387.9809673698455,20.5,0.349,0.0,0.968,3778.3490627521433
1731071534.05,39.7,0.897,0.0,1.53,7679.04971200419,19.8,0.913,0.0,0.929,3767.274031046852,19.8,0.767,0.0,9.61,4387.933979961412,19.8,0.326,0.0,1.78,3778.332889648556
1731071534.55,40.3,0.924,0.0,3.13,7678.649371887862,19.8,0.578,0.0,0.79,3767.180509877381,19.9,0.782,0.0,1.76,4387.886992619568,19.9,0.453,0.0,0.845,3778.316738972529
1731071535.05,39.7,1.171,0.0,1.53,7679.356585824792,19.8,0.409,0.0,1.08,3767.08698877528,19.8,0.701,0.0,1.78,4387.840005344315,19.8,0.439,0.0,1.64,3778.300610724351
1731071535.55,40.3,1.263,0.0,1.83,7679.323411538111,20.5,0.304,0.0,0.878,3766.9934677405527,19.8,0.74,0.0,1.67,4387.793018135655,20.5,0.623,0.0,0.718,3778.284504904308
1731071536.05,39.7,1.417,0.0,2.64,7679.177150967933,19.8,0.534,0.0,1.98,3766.899946773208,20.5,0.685,0.0,1.66,4387.746030993591,19.8,0.451,0.0,1.05,3778.26842151269
1731071536.55,40.3,1.158,0.0,1.74,7678.954037698336,19.9,0.423,0.0,0.895,3766.806425873249,19.8,0.738,0.0,1.86,4387.699043918122,19.8,0.446,0.0,0.85,3778.2523605497818
1731071537.05,39.7,1.298,0.0,2.01,7679.151758937598,19.8,0.401,0.0,0.995,3766.712905040681,19.8,0.712,0.0,1.86,4387.652056909253,19.8,0.515,0.0,1.1,3778.2363220158695
1731071537.55,39.7,1.235,0.0,2.22,7679.117609638575,20.5,0.399,0.0,1.33,3766.6193842755074,20.5,0.829,0.0,1.5,4387.605069966985,20.5,0.36,0.0,0.769,3778.2203059112376
1731071538.05,40.3,0.978,0.0,5.27,7678.661221221798,19.8,0.502,0.0,1.29,3766.525863577734,19.8,0.822,0.0,1.84,4387.558083091323,19.8,0.43,0.0,1.28,3778.2043122361706
1731071538.55,40.3,1.108,0.0,2.8,7679.09163703956,19.9,0.428,0.0,0.958,3766.432342947367,19.8,0.901,0.0,2.38,4387.511096282265,19.8,0.396,0.0,0.926,3778.188340990957
1731071539.05,39.7,1.085,0.0,2.09,7678.73035954266,19.8,0.409,0.0,0.84,3766.338822384412,19.8,0.891,0.0,1.45,4387.464109539815,19.8,0.463,0.0,1.29,3778.1723921758794
1731071539.55,40.1,0.971,0.0,2.68,7679.0601632393855,20.5,0.343,0.0,1.12,3766.2453018888727,20.5,0.894,0.0,2.14,4387.417122863975,20.5,0.454,0.0,0.94,3778.15646579122
1731071540.05,39.9,1.252,0.0,1.89,7678.826251778812,19.8,0.396,0.0,1.07,3766.151781460753,19.8,0.885,0.0,1.84,4387.370136254746,19.8,0.565,0.0,4.78,3778.140561837265
1731071540.55,40.3,1.245,0.0,2.01,7678.851880943187,19.8,0.527,0.0,2.19,3766.058261100058,19.8,1.143,0.0,1.82,4387.323149712135,19.8,0.652,0.0,1.31,3778.124680314295
1731071541.05,39.7,1.162,0.0,3.22,7678.816364747592,19.8,0.436,0.0,0.863,3765.9647408067954,19.8,1.056,0.0,2.4,4387.276163236137,19.8,0.555,0.0,0.901,3778.108821222596
1731071541.55,40.3,1.389,0.0,3.76,7679.056345363969,20.5,0.502,0.0,1.13,3765.8712205809697,20.5,0.862,0.0,5.1,4387.229176826759,20.5,0.529,0.0,1.04,3778.0929845624505
1731071542.05,39.7,0.664,0.0,1.73,7678.65814938304,19.8,0.463,0.0,0.884,3765.777700422584,19.8,1.005,0.0,3.08,4387.182190484001,19.8,0.61,0.0,0.955,3778.0771703341375
1731071542.55,40.3,0.601,0.0,3.0,7678.930706406513,19.8,0.579,0.0,0.963,3765.684180331644,19.8,1.143,0.0,2.46,4387.135204207866,19.8,0.575,0.0,0.731,3778.061378537941
1731071543.05,39.7,0.787,0.0,1.57,7678.880051219539,19.8,0.506,0.0,1.02,3765.590660308153,19.8,1.284,0.0,2.44,4387.088217998357,19.8,0.824,0.0,0.853,3778.0456091741394
1731071543.55,40.3,0.644,0.0,1.72,7678.986482681712,20.5,0.451,0.0,1.06,3765.49714035212,20.5,1.245,0.0,11.6,4387.0412318554745,20.5,0.719,0.0,0.864,3778.0298622430178
1731071544.05,39.7,0.786,0.0,2.13,7679.009172446632,19.8,0.539,0.0,1.64,3765.4036204635486,19.8,0.918,0.0,1.7,4386.994245779222,19.8,0.655,0.0,0.836,3778.0141377448554
1731071544.55,40.3,0.911,0.0,1.5,7678.931183614785,19.8,0.524,0.0,0.769,3765.310100642442,19.8,0.812,0.0,2.37,4386.947259769599,19.8,0.561,0.0,0.803,3777.9984356799305
1731071545.05,39.7,0.824,0.0,1.96,7679.182852038215,19.8,0.551,0.0,0.912,3765.216580888808,19.9,1.014,0.0,4.4,4386.900273826611,19.8,0.542,0.0,0.762,3777.982756048524
1731071545.55,40.3,0.885,0.0,1.77,7678.699996408305,20.5,0.521,0.0,0.793,3765.123061202648,20.5,0.978,0.0,1.7,4386.85328795026,20.5,0.439,0.0,0.738,3777.967098850914
1731071546.05,39.7,0.684,0.0,1.68,7678.713105860742,19.8,0.516,0.0,0.811,3765.0295415839696,19.8,0.813,0.0,1.72,4386.806302140545,19.8,0.442,0.0,0.921,3777.951464087383
1731071546.55,40.3,0.768,0.0,2.64,7678.5197334277,19.9,0.537,0.0,0.773,3764.936022032778,19.9,0.835,0.0,1.71,4386.75931639747,19.8,0.657,0.0,0.759,3777.935851758206
1731071547.05,39.7,0.713,0.0,2.23,7678.290159917616,19.8,0.465,0.0,1.06,3764.8425025490783,19.8,0.879,0.0,1.95,4386.712330721038,19.8,0.541,0.0,0.753,3777.9202618636623
1731071547.55,40.3,0.766,0.0,9.4,7678.425602956235,19.8,0.424,0.0,0.922,3764.748983132874,20.5,1.025,0.0,1.92,4386.665345111249,20.5,0.54,0.0,1.03,3777.9046944040297
1731071548.05,39.7,0.846,0.0,2.11,7679.216457535725,20.5,0.406,0.0,1.44,3764.655463784169,19.8,1.195,0.0,4.93,4386.618359568109,19.8,0.754,0.0,0.762,3777.889149379584
1731071548.55,40.3,0.878,0.0,1.89,7678.857336532616,19.8,0.52,0.0,0.845,3764.561944502972,19.8,1.117,0.0,1.52,4386.571374091615,19.8,0.643,0.0,2.141,3777.873626790604
1731071549.05,39.1,0.95,0.016,2.14,7678.9794868055105,19.8,0.518,0.0,1.03,3764.468425289286,19.8,1.13,0.0,1.6,4386.5243886817725,19.8,0.696,0.0,3.52,3777.858126637367
1731071549.55,39.7,0.898,0.0,2.38,7678.612847582056,20.5,0.608,0.0,0.844,3764.3749061431176,20.5,1.316,0.0,1.63,4386.477403338584,20.5,0.71,0.0,1.12,3777.842648920149
1731071550.05,40.3,0.963,0.0,1.73,7678.78186482421,19.8,0.801,0.0,0.891,3764.2813870644695,19.8,1.541,0.0,1.59,4386.430418062048,19.8,0.881,0.0,1.65,3777.827193639223
1731071550.55,40.3,0.954,0.0,3.36,7678.730139764359,19.8,0.74,0.0,0.863,3764.1878680533455,19.8,1.344,0.0,2.67,4386.383432852172,19.8,0.748,0.0,0.829,3777.8117607948648
1731071551.05,39.7,0.959,0.0,1.97,7678.94468487541,19.9,0.626,0.0,1.44,3764.094349109756,19.8,1.518,0.0,2.74,4386.3364477089535,19.8,0.906,0.0,0.75,3777.796350387352
1731071551.55,40.3,1.078,0.0,1.65,7678.802937162381,20.5,0.559,0.0,1.11,3764.0008302337023,20.5,1.283,0.0,1.76,4386.289462632397,20.5,0.84,0.0,0.771,3777.780962416958
1731071552.05,39.7,1.089,0.0,6.23,7678.271304815506,19.8,0.582,0.0,2.74,3763.907311425191,19.8,1.313,0.0,1.87,4386.242477622504,19.8,0.753,0.0,0.851,3777.765596883957
1731071552.55,40.3,1.223,0.0,1.73,7678.32100916379,19.8,0.694,0.0,2.67,3763.813792684224,19.8,0.98,0.0,2.25,4386.195492679275,19.8,0.849,0.0,0.852,3777.750253788623
1731071553.05,39.0,1.418,0.016,2.6,7678.632510221058,19.8,0.85,0.0,6.69,3763.7202740108087,19.8,0.717,0.0,7.48,4386.148507802717,19.8,0.837,0.0,0.706,3777.734933131226
1731071553.55,40.3,1.335,0.0,2.35,7678.387125607822,20.5,0.677,0.0,1.44,3763.62675540495,20.5,0.647,0.0,1.68,4386.101522992827,19.9,0.376,0.0,0.951,3777.719634912045
1731071554.05,39.7,1.403,0.0,2.22,7678.260077492418,19.9,0.908,0.0,0.664,3763.533236866655,19.8,0.61,0.0,1.67,4386.05453824961,20.5,0.325,0.0,0.832,3777.7043591313495
1731071554.55,39.0,0.813,0.016,2.25,7678.638750814963,19.8,0.861,0.0,1.27,3763.439718395925,19.8,0.639,0.0,3.01,4386.007553573067,19.8,0.381,0.0,0.706,3777.689105789412
1731071555.05,40.3,0.874,0.0,2.03,7678.73626313769,19.8,0.795,0.0,1.14,3763.346199992768,19.8,0.787,0.0,1.77,4385.9605689632,19.8,0.4,0.0,0.786,3777.673874886503
1731071555.55,40.3,1.017,0.0,2.25,7678.185910502788,20.5,0.737,0.0,1.16,3763.252681657185,20.5,0.853,0.0,1.76,4385.913584420013,20.5,0.573,0.0,0.832,3777.6586664228935
1731071556.05,39.7,1.1,0.0,1.68,7678.472628308698,19.8,0.597,0.0,0.839,3763.159163389185,19.8,0.75,0.0,3.33,4385.866599943505,19.8,0.449,0.0,0.916,3777.643480398858
1731071556.55,40.3,1.056,0.0,1.73,7678.700994681165,19.8,0.367,0.0,1.39,3763.0656451887735,19.9,0.757,0.0,1.9,4385.819615533681,19.8,0.64,0.0,0.75,3777.628316814665
1731071557.05,39.7,1.125,0.0,8.33,7678.540158724154,19.8,0.427,0.0,1.0,3762.972127055953,19.8,0.821,0.0,1.7,4385.77263119054,19.8,0.503,0.0,0.839,3777.613175670585
1731071557.55,40.3,1.27,0.0,1.93,7678.520210424065,20.5,0.382,0.0,1.26,3762.878608990729,20.5,0.711,0.0,8.82,4385.725646914088,19.8,0.411,0.0,0.753,3777.5980569668873
1731071558.05,39.7,1.42,0.0,1.81,7678.70013824504,19.8,0.471,0.0,0.998,3762.7850909931058,19.8,0.782,0.0,1.59,4385.678662704327,20.5,0.454,0.0,0.759,3777.582960703841
1731071558.55,40.3,1.35,0.0,3.29,7678.500897020327,19.8,0.342,0.0,5.13,3762.691573063091,19.8,1.293,0.0,1.65,4385.631678561254,19.9,0.51,0.0,2.58,3777.567886881717
1731071559.05,39.7,1.021,0.0,1.67,7678.636453513087,19.9,0.628,0.0,1.11,3762.598055200688,19.8,0.871,0.0,2.57,4385.584694484875,19.8,0.458,0.0,0.776,3777.5528355007823
1731071559.55,40.3,1.105,0.0,1.69,7678.66310739463,20.5,0.449,0.0,0.822,3762.5045374059023,20.5,0.899,0.0,1.64,4385.537710475193,20.5,0.534,0.0,0.814,3777.537806561306
1731071560.05,39.7,0.955,0.0,3.64,7678.350476405655,19.9,0.388,0.0,1.44,3762.4110196787383,19.8,0.918,0.0,1.95,4385.490726532208,19.8,0.515,0.0,0.782,3777.522800063556
1731071560.55,40.3,1.282,0.0,1.54,7678.219002157175,19.8,0.358,0.0,0.816,3762.3175020192,19.8,0.839,0.0,1.8,4385.443742655924,19.8,0.485,0.0,0.858,3777.507816007797
1731071561.05,39.7,1.496,0.0,1.73,7678.342657566384,19.8,0.627,0.0,1.4,3762.223984427296,19.8,0.974,0.0,1.52,4385.396758846343,19.8,0.529,0.0,0.881,3777.4928543943
1731071561.55,40.3,1.129,0.0,7.39,7678.147537433014,20.5,0.446,0.0,0.831,3762.130466903028,20.5,1.052,0.0,2.58,4385.349775103463,20.5,0.545,0.0,0.679,3777.4779152233305
1731071562.05,39.7,1.43,0.0,1.66,7678.757215294278,19.8,0.387,0.0,1.46,3762.036949446405,19.8,0.846,0.0,3.68,4385.3027914272925,19.8,0.512,0.0,0.771,3777.462998495155
1731071562.55,40.3,1.317,0.0,1.69,7678.305294613147,19.8,0.401,0.0,0.995,3761.943432057426,19.8,0.867,0.0,1.83,4385.255807817828,19.8,0.511,0.0,0.744,3777.448104210037
1731071563.05,39.0,0.622,0.0,1.99,7678.431322831594,19.8,0.375,0.0,1.4,3761.849914736099,19.8,1.028,0.0,2.65,4385.208824275077,19.8,0.562,0.0,0.861,3777.4332323682434
1731071563.55,40.9,0.886,0.0,1.61,7678.287853571682,20.5,0.589,0.0,1.08,3761.756397482431,20.5,1.294,0.0,1.88,4385.161840799037,20.5,0.761,0.0,1.42,3777.418382970041
1731071564.05,39.7,0.651,0.0,2.14,7678.425497228595,19.9,0.522,0.0,1.64,3761.6628802964256,19.8,1.08,0.0,1.81,4385.114857389713,19.8,0.655,0.0,0.933,3777.4035560156926
1731071564.55,40.3,0.633,0.0,1.91,7678.36860819498,19.8,0.547,0.0,8.32,3761.569363178088,19.9,1.076,0.0,2.45,4385.067874047105,19.8,0.627,0.0,8.42,3777.388751505463
1731071565.05,39.7,0.725,0.0,1.69,7678.116278467431,19.8,0.556,0.0,1.0,3761.475846127422,19.8,0.9,0.0,1.96,4385.020890771217,19.8,0.707,0.0,1.09,3777.373969439616
1731071565.55,40.3,0.701,0.0,2.56,7677.878776408831,19.9,0.44,0.0,0.982,3761.382329144433,19.8,0.769,0.0,3.08,4384.973907562052,20.5,0.681,0.0,1.07,3777.359209818414
1731071566.05,39.7,0.866,0.0,4.48,7678.266994789255,20.5,0.437,0.0,0.982,3761.2888122291274,20.5,0.808,0.0,1.9,4384.926924419608,19.8,0.582,0.0,0.908,3777.3444726421226
1731071566.55,40.3,0.946,0.0,1.74,7678.126234280909,19.8,0.458,0.0,2.26,3761.19529538151,19.8,0.928,0.0,2.06,4384.879941343891,19.8,0.586,0.0,1.97,3777.329757911004
1731071567.05,39.7,0.939,0.0,2.41,7677.767683859105,19.8,0.572,0.0,1.64,3761.101778601585,19.9,0.836,0.0,9.01,4384.8329583349005,19.8,0.492,0.0,1.3,3777.3150656253183
1731071567.55,39.7,0.717,0.016,2.22,7677.889995068578,20.5,0.663,0.0,1.39,3761.0082618893575,20.5,0.799,0.0,1.69,4384.7859753926405,20.5,0.456,0.0,0.995,3777.300395785329
1731071568.05,39.7,0.757,0.0,2.0,7678.347622506205,19.9,0.589,0.0,1.65,3760.914745244831,19.8,0.997,0.0,2.59,4384.738992517115,19.8,0.609,0.0,1.17,3777.285748391296
1731071568.55,40.3,0.833,0.0,1.79,7678.214068835683,19.8,0.516,0.0,3.44,3760.821228668015,19.8,0.97,0.0,1.85,4384.692009708322,19.8,0.545,0.0,4.15,3777.271123443484
1731071569.05,39.7,0.746,0.0,1.84,7678.357211688476,19.8,0.496,0.0,6.7,3760.727712158912,19.8,1.019,0.0,2.02,4384.6450269662655,19.8,0.551,0.0,7.3,3777.2565209421514
1731071569.55,40.3,0.784,0.0,2.44,7677.834133374795,20.5,0.455,0.0,2.47,3760.634195717526,20.5,1.005,0.0,1.91,4384.598044290947,20.5,0.584,0.0,2.09,3777.2419408875576
1731071570.05,39.7,0.84,0.0,1.81,7677.986709808549,19.8,0.469,0.0,2.94,3760.5406793438633,19.8,1.399,0.0,1.6,4384.551061682369,19.8,0.739,0.0,4.24,3777.227383279964
1731071570.55,40.3,0.851,0.0,1.62,7678.316234372591,19.9,0.556,0.0,1.63,3760.447163037928,19.8,1.131,0.0,2.71,4384.504079140536,19.8,0.656,0.0,3.03,3777.2128481196287
1731071571.05,39.7,1.193,0.0,9.97,7678.22776825572,19.8,0.586,0.0,1.39,3760.353646799726,19.8,1.18,0.0,2.03,4384.457096665447,19.8,0.955,0.0,0.76,3777.198335406813
1731071571.55,39.7,1.287,0.0,1.88,7678.120975397604,20.5,0.57,0.0,0.965,3760.260130629263,20.5,1.129,0.0,9.98,4384.410114257105,20.5,0.672,0.0,1.55,3777.183845141775
1731071572.05,40.4,1.373,0.0,1.51,7678.012951709264,19.9,0.68,0.0,1.25,3760.166614526543,19.8,1.257,0.0,2.52,4384.363131915512,19.8,0.741,0.0,0.874,3777.169377324772
1731071572.55,40.3,1.163,0.0,2.98,7678.408864602084,19.8,0.564,0.0,0.757,3760.073098491572,19.9,1.278,0.0,1.42,4384.316149640671,19.8,0.722,0.0,1.27,3777.1549319560622
1731071573.05,39.7,1.242,0.0,1.54,7677.649406051425,19.8,0.684,0.0,0.974,3759.979582524351,19.8,1.579,0.0,1.89,4384.269167432584,19.8,0.789,0.0,0.96,3777.140509035902
1731071573.55,40.3,1.12,0.0,1.86,7678.41819052643,19.8,0.603,0.0,0.91,3759.886066624892,20.5,1.447,0.0,1.59,4384.222185291253,20.5,0.816,0.0,0.882,3777.126108564552
1731071574.05,39.7,1.14,0.0,1.63,7678.14537153467,20.5,0.576,0.0,1.47,3759.7925507931946,19.2,0.653,0.0,1.55,4384.175203216678,19.8,0.887,0.0,1.34,3777.1117305422663
1731071574.55,40.3,1.437,0.0,1.56,7677.852159894785,19.8,0.742,0.0,4.72,3759.699035029268,20.5,0.923,0.0,2.17,4384.1282212088645,19.8,0.598,0.0,0.892,3777.097374969304
1731071575.05,39.7,1.266,0.0,2.61,7677.972280820513,19.8,0.682,0.0,0.864,3759.6055193331126,19.8,0.579,0.0,2.02,4384.081239267812,19.8,0.358,0.0,1.4,3777.083041845917
1731071575.55,40.3,1.339,0.0,6.82,7677.978288082014,19.2,0.736,0.032,3.59,3759.512003704736,20.5,0.837,0.0,2.13,4384.034257393526,20.5,0.458,0.0,4.51,3777.068731172362
1731071576.05,39.0,1.076,0.016,1.76,7678.043896696989,20.5,0.759,0.0,1.07,3759.418488144143,19.8,0.712,0.0,5.99,4383.987275586004,19.8,0.379,0.0,0.774,3777.054442948896
1731071576.55,37.8,2.604,0.0,2.21,7677.909072931538,19.7,0.895,0.0,1.65,3759.324972651341,19.2,1.282,0.0,1.62,4383.940293845252,19.0,1.468,0.0,3.69,3777.040177175774
1731071577.05,39.7,1.388,0.061,1.93,7678.166995336041,19.3,3.326,0.032,23.9,3759.2314572263313,19.9,3.618,0.031,40.2,4383.893312171272,19.4,2.983,0.062,27.4,3777.025933853248
1731071577.55,40.3,1.135,0.0,1.67,7678.2480922839395,19.9,0.712,0.0,0.819,3759.13794186912,20.5,1.306,0.0,1.62,4383.846330564062,20.5,0.826,0.0,1.26,3777.011712981574
1731071578.05,39.7,1.421,0.0,2.46,7678.239377892861,20.5,0.471,0.0,0.868,3759.044426579712,19.8,1.038,0.0,1.74,4383.79934902363,19.8,0.729,0.0,0.997,3776.997514561003
1731071578.55,40.3,1.11,0.0,1.73,7677.765145682753,19.9,0.334,0.0,0.697,3758.9509113581134,19.8,0.988,0.0,4.06,4383.752367549973,19.8,0.619,0.0,0.721,3776.983338591792
1731071579.05,39.7,1.32,0.0,2.12,7677.613982110953,19.8,0.287,0.0,1.02,3758.857396204331,19.8,0.735,0.0,4.42,4383.705386143098,19.8,0.417,0.0,0.887,3776.969185074192
1731071579.55,40.3,1.243,0.0,1.57,7678.365012856801,19.9,0.336,0.0,0.823,3758.763881118366,20.5,0.876,0.0,1.98,4383.658404803002,19.8,0.372,0.031,0.935,3776.955054008454
1731071580.05,39.7,1.022,0.0,1.63,7677.618950934067,20.5,0.301,0.0,1.0,3758.6703661002257,19.8,0.761,0.0,2.08,4383.61142352969,19.8,0.362,0.0,1.62,3776.940945394832
1731071580.55,40.3,1.141,0.0,2.17,7677.968841584504,19.8,0.702,0.0,1.64,3758.5768511499127,19.9,0.751,0.0,7.38,4383.564442323166,19.8,0.381,0.0,1.13,3776.926859233575
1731071581.05,39.7,1.183,0.0,2.14,7677.943416725288,19.8,0.421,0.0,0.85,3758.483336267436,19.8,0.762,0.0,1.75,4383.517461183427,19.8,0.402,0.0,1.06,3776.912795524937
1731071581.55,40.3,1.067,0.0,1.53,7677.91642935587,19.8,0.381,0.0,0.748,3758.389821452799,20.5,0.94,0.0,1.86,4383.47048011048,20.5,0.523,0.0,2.93,3776.898754269169
1731071582.05,39.7,1.087,0.0,2.93,7678.092230464837,20.5,0.349,0.0,0.646,3758.2963067060055,19.8,0.818,0.0,2.83,4383.423499104324,19.2,0.55,0.032,3.56,3776.88473546652
1731071582.55,40.3,1.161,0.0,1.62,7677.813735352791,19.8,0.359,0.0,0.798,3758.202792027062,19.8,0.808,0.0,1.84,4383.376518164963,19.8,0.522,0.0,1.72,3776.8707391172393
1731071583.05,39.6,1.171,0.0,1.73,7677.815430313075,19.8,0.393,0.0,0.92,3758.109277415972,19.8,0.986,0.0,1.74,4383.329537292399,19.8,0.561,0.0,1.45,3776.8567652215775
1731071583.55,40.3,1.179,0.0,1.37,7678.006822057485,20.5,0.294,0.0,0.835,3758.015762872742,20.5,0.934,0.0,3.24,4383.282556486634,20.5,0.577,0.0,0.729,3776.842813779784
