Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance
1731069845.3,19.8,0.647,0.0,0.856,3956.702605074079,19.8,0.493,0.0,1.02,4083.168361579033,39.7,1.176,0.0,4.14,7722.107809322358,19.8,0.811,0.0,2.01,4546.835171028305
1731069845.8,20.5,0.605,0.0,0.846,3956.614699462156,20.5,0.489,0.0,0.905,4083.0746387985614,40.3,1.512,0.0,2.52,7722.572445323272,20.5,0.827,0.0,1.71,4546.787970644771
1731069846.3,19.8,0.456,0.0,0.844,3956.526813380644,19.8,0.496,0.0,0.867,4082.9809160710015,39.7,0.677,0.0,2.95,7722.076141778864,19.8,0.787,0.0,1.89,4546.740770321088
1731069846.8,19.9,0.575,0.0,0.843,3956.438946830849,19.8,0.649,0.0,0.935,4082.887193396359,40.3,0.887,0.0,2.34,7721.994950519604,19.8,0.832,0.0,2.04,4546.693570057257
1731069847.3,19.8,0.494,0.0,0.821,3956.3510998140696,19.8,0.578,0.0,1.16,4082.793470774636,39.7,0.723,0.0,4.37,7721.608927701914,19.8,0.571,0.0,1.97,4546.646369853279
1731069847.8,20.5,0.552,0.0,1.13,3956.263272331608,20.5,0.595,0.0,1.92,4082.699748205837,40.3,0.886,0.0,7.3,7722.100186549666,20.5,0.699,0.0,1.95,4546.599169709158
1731069848.3,19.8,0.65,0.0,0.983,3956.175464384765,19.8,0.569,0.0,1.12,4082.606025689964,39.7,0.921,0.0,2.54,7721.975891132375,19.8,0.628,0.0,2.19,4546.551969624892
1731069848.8,19.8,0.548,0.0,0.991,3956.087675974838,19.8,0.694,0.0,4.62,4082.512303227021,40.3,1.006,0.0,2.0,7722.434239365587,19.8,0.628,0.0,4.1,4546.50476960049
1731069849.3,19.8,0.511,0.0,1.12,3955.999907103133,19.8,0.796,0.0,0.846,4082.418580817013,39.1,1.238,0.016,1.74,7721.953699258162,19.8,0.731,0.0,2.37,4546.457569635947
1731069849.8,20.5,0.606,0.0,0.852,3955.912157770949,19.8,0.689,0.0,0.805,4082.324858459944,40.3,1.33,0.0,4.06,7722.402936273913,20.5,0.581,0.0,2.42,4546.410369731268
1731069850.3,19.8,0.554,0.0,0.968,3955.824427979584,20.5,0.829,0.0,0.74,4082.231136155816,39.0,0.71,0.0,1.79,7722.006704643908,19.8,0.737,0.0,3.16,4546.363169886454
1731069850.8,19.9,0.706,0.0,0.981,3955.73671773034,19.8,0.76,0.0,1.1,4082.137413904633,40.3,0.803,0.016,2.37,7722.018728288124,19.8,0.807,0.0,2.02,4546.315970101506
1731069851.3,19.8,0.844,0.0,1.74,3955.649027024515,19.8,0.859,0.0,0.768,4082.0436917063976,39.7,0.817,0.0,8.63,7721.898874649716,19.8,0.991,0.0,7.74,4546.2687703764295
1731069851.8,20.5,0.633,0.0,0.759,3955.561355863412,19.8,0.642,0.0,0.911,4081.949969561116,39.7,0.802,0.0,1.57,7722.1950112777795,20.5,0.934,0.0,1.66,4546.221570711221
1731069852.3,19.8,0.619,0.0,0.82,3955.47370424833,20.5,0.714,0.0,1.07,4081.856247468792,40.3,0.824,0.0,2.5,7722.013614777976,19.8,0.847,0.0,1.61,4546.174371105886
1731069852.8,19.8,0.667,0.0,0.833,3955.386072180566,19.9,0.563,0.0,0.938,4081.7625254294258,40.3,1.031,0.0,1.69,7722.13930989364,19.8,0.946,0.0,1.79,4546.127171560425
1731069853.3,19.8,0.658,0.0,0.984,3955.298459661421,19.8,0.549,0.0,0.976,4081.668803443024,39.7,1.043,0.0,1.97,7721.746792340458,19.8,0.799,0.0,1.49,4546.079972074842
1731069853.8,20.5,0.636,0.0,1.08,3955.2108666921913,20.5,0.632,0.0,0.831,4081.575081509587,39.0,0.997,0.016,1.86,7722.07962056342,20.5,0.819,0.0,3.02,4546.032772649137
1731069854.3,19.8,0.68,0.0,1.52,3955.12329327418,19.9,0.618,0.0,1.19,4081.481359629123,40.3,1.077,0.0,1.49,7721.603118894613,19.8,0.862,0.0,1.71,4545.985573283312
1731069854.8,19.8,0.66,0.0,0.846,3955.035739408685,19.8,0.719,0.0,1.52,4081.387637801634,39.7,0.438,0.0,2.17,7721.79357472277,19.8,0.782,0.0,1.66,4545.938373977368
1731069855.3,19.9,1.383,0.0,1.31,3954.9482050970014,19.8,1.102,0.0,3.34,4081.293916027122,40.3,1.319,0.0,2.1,7721.504005866619,19.8,1.93,0.0,1.95,4545.891174731309
1731069855.8,20.5,0.834,0.0,5.31,3954.860690340433,20.5,0.731,0.0,0.839,4081.200194305593,40.3,0.598,0.0,1.88,7721.976402780679,20.5,1.13,0.0,2.01,4545.843975545135
1731069856.3,19.8,0.765,0.0,2.9,3954.773195140272,19.8,0.733,0.0,1.17,4081.1064726370464,39.7,0.745,0.0,3.4,7721.373430144901,19.8,0.892,0.0,8.64,4545.79677641885
1731069856.8,19.8,0.808,0.0,0.807,3954.685719497821,19.8,0.868,0.0,2.6,4081.012751021491,40.4,0.608,0.0,1.78,7721.980683896671,19.8,0.738,0.0,3.44,4545.749577352452
1731069857.3,19.2,0.677,0.032,1.25,3954.598263414376,19.8,0.756,0.0,0.86,4080.919029458928,39.6,0.704,0.0,10.0,7721.919764842559,19.8,0.732,0.0,1.93,4545.702378345947
1731069857.8,19.9,0.842,0.0,0.781,3954.5108268912354,20.5,0.784,0.0,0.814,4080.825307949362,39.7,1.075,0.016,3.3,7721.811491088465,20.5,0.934,0.0,1.84,4545.655179399335
1731069858.3,20.5,0.764,0.0,0.854,3954.423409929696,19.9,0.934,0.0,0.769,4080.731586492796,39.7,0.762,0.0,1.86,7722.196466952013,19.8,0.886,0.0,3.42,4545.607980512617
1731069858.8,19.8,0.708,0.0,0.98,3954.336012531053,19.8,0.955,0.0,1.53,4080.637865089231,39.7,0.594,0.0,2.11,7721.791154850529,19.8,0.763,0.0,1.87,4545.560781685798
1731069859.3,19.8,0.603,0.0,0.858,3954.248634696609,19.8,0.947,0.0,0.941,4080.5441437386753,40.3,0.826,0.0,1.63,7722.177458206474,19.8,0.793,0.0,1.89,4545.513582918877
1731069859.8,20.5,0.772,0.0,0.901,3954.161276427657,20.5,1.218,0.0,2.06,4080.4504224411294,40.4,0.582,0.0,1.55,7721.358213960818,20.5,1.019,0.0,1.73,4545.466384211855
1731069860.3,19.8,0.721,0.0,1.27,3954.073937725496,19.2,0.494,0.0,1.25,4080.356701196601,39.7,0.795,0.0,1.67,7721.665459260492,19.8,0.961,0.0,1.63,4545.419185564738
1731069860.8,19.8,0.691,0.0,2.76,3953.98661859142,20.5,0.506,0.0,0.891,4080.2629800050886,40.3,0.853,0.0,1.81,7721.28809941547,19.8,0.75,0.0,1.56,4545.371986977522
1731069861.3,19.8,0.77,0.0,1.34,3953.8993190267247,19.9,0.638,0.0,1.49,4080.169258866597,39.7,0.875,0.0,1.7,7721.709415005474,19.8,1.16,0.0,9.5,4545.324788450217
1731069861.8,20.5,0.776,0.0,4.05,3953.8120390327103,20.5,0.609,0.0,1.38,4080.075537781132,40.3,0.938,0.0,2.47,7721.896779923742,20.5,1.18,0.0,1.92,4545.277589982816
1731069862.3,19.8,0.798,0.0,8.77,3953.724778610671,19.8,0.512,0.0,3.05,4079.9818167486974,39.7,0.926,0.0,1.85,7721.656516002325,19.8,1.149,0.0,1.61,4545.230391575327
1731069862.8,19.9,0.855,0.0,1.23,3953.637537761903,19.8,0.58,0.0,1.24,4079.888095769296,40.3,1.1,0.0,1.53,7721.447706139858,19.8,1.214,0.0,3.58,4545.183193227749
1731069863.3,19.8,0.954,0.0,1.36,3953.550316487701,19.8,0.602,0.0,1.45,4079.794374842928,39.0,0.711,0.016,1.72,7721.399767702088,19.8,1.024,0.0,1.85,4545.135994940085
1731069863.8,20.5,0.954,0.0,1.06,3953.4631147893606,20.5,0.609,0.0,1.11,4079.7006539696017,40.3,0.865,0.0,3.08,7721.87653041986,20.5,1.163,0.0,1.83,4545.088796712338
1731069864.3,19.8,0.9,0.0,0.961,3953.375932668179,19.8,0.417,0.0,7.62,4079.606933149319,39.7,0.873,0.0,1.83,7721.211252617278,19.8,1.126,0.0,3.43,4545.041598544506
1731069864.8,19.9,1.055,0.0,0.806,3953.2887701254513,19.9,0.499,0.0,0.879,4079.513212382085,40.3,0.911,0.0,1.97,7721.332657058852,19.8,1.401,0.0,1.85,4544.994400436595
1731069865.3,19.8,1.111,0.0,0.82,3953.2016271624702,19.8,0.348,0.0,4.36,4079.4194916679016,39.7,1.021,0.0,1.51,7721.912466992435,19.8,0.95,0.0,2.08,4544.947202388604
1731069865.8,20.5,1.081,0.0,0.822,3953.1145037805327,20.5,0.391,0.0,0.783,4079.325771006773,40.3,1.249,0.0,1.91,7721.342824652492,19.8,0.803,0.0,8.38,4544.900004400536
1731069866.3,19.2,0.484,0.0,0.828,3953.0273999809306,19.8,0.422,0.0,4.08,4079.232050398701,39.7,1.45,0.0,1.6,7721.27437236403,20.5,0.492,0.0,1.7,4544.852806472395
1731069866.8,20.5,0.585,0.0,0.955,3952.9403157649617,19.2,0.494,0.032,1.0,4079.1383298436936,40.3,1.255,0.0,10.6,7721.535372756024,19.8,0.901,0.0,2.0,4544.805608604179
1731069867.3,19.8,1.102,0.0,1.97,3952.85325113392,19.9,0.587,0.0,1.71,4079.0446093417513,39.0,1.072,0.0,2.9,7721.53542018909,19.8,1.414,0.0,1.58,4544.758410795892
1731069867.8,20.5,0.579,0.0,4.06,3952.766206089098,20.5,0.449,0.0,0.829,4078.950888892879,40.9,0.672,0.0,1.8,7721.152662328266,20.5,0.738,0.0,2.43,4544.711213047534
1731069868.3,19.8,0.467,0.0,3.14,3952.679180631791,19.8,0.617,0.0,0.774,4078.8571684970784,39.7,0.936,0.0,1.85,7721.284788468655,19.8,0.635,0.0,1.6,4544.664015359111
1731069868.8,19.9,0.804,0.0,2.92,3952.59217476329,19.8,0.901,0.0,0.749,4078.763448154354,40.4,1.13,0.0,3.67,7721.646909728458,19.8,1.115,0.0,1.66,4544.616817730622
1731069869.3,19.8,0.636,0.0,6.75,3952.505188484893,19.8,0.689,0.0,0.841,4078.669727864711,39.7,0.946,0.0,1.83,7721.327970572178,19.8,0.669,0.0,2.01,4544.5696201620685
1731069869.8,20.5,0.564,0.0,3.67,3952.418221797891,20.5,0.58,0.0,0.958,4078.576007628152,40.3,1.139,0.0,2.2,7721.653080037375,19.8,0.663,0.0,1.92,4544.522422653452
1731069870.3,19.8,0.496,0.0,2.87,3952.331274703577,19.8,0.656,0.0,1.13,4078.482287444682,39.6,1.007,0.0,2.04,7721.674154950695,20.5,0.542,0.0,3.49,4544.475225204776
1731069870.8,19.8,0.589,0.0,0.834,3952.244347203245,19.8,0.711,0.0,1.58,4078.3885673143022,39.7,1.041,0.016,1.7,7721.680100987322,19.8,0.604,0.0,3.61,4544.428027816041
1731069871.3,19.9,0.612,0.0,0.818,3952.1574392981856,19.8,0.648,0.0,0.984,4078.294847237016,39.7,1.473,0.0,6.19,7721.486185468805,19.8,0.683,0.0,1.83,4544.380830487252
1731069871.8,19.8,0.609,0.0,0.711,3952.070550989696,20.5,0.834,0.0,0.858,4078.2011272128298,39.6,0.645,0.0,1.59,7721.875010330285,20.5,0.56,0.0,1.9,4544.333633218407
1731069872.3,20.5,0.552,0.0,0.908,3951.983682279065,19.8,0.756,0.0,0.901,4078.107407241746,40.3,0.79,0.0,2.22,7721.354795866901,19.8,0.647,0.0,3.25,4544.286436009508
1731069872.8,19.9,0.507,0.0,1.49,3951.8968331675874,19.8,0.546,0.0,0.997,4078.013687323769,40.3,0.693,0.0,1.95,7721.619113065456,19.8,0.578,0.0,1.81,4544.23923886056
1731069873.3,19.8,0.665,0.0,2.78,3951.810003656554,19.8,0.513,0.0,0.971,4077.919967458901,39.7,0.775,0.0,1.61,7721.767552301992,19.8,0.814,0.0,2.11,4544.192041771562
1731069873.8,20.5,0.778,0.0,0.983,3951.723193747254,20.5,0.659,0.0,0.851,4077.8262476471455,40.3,1.025,0.0,2.82,7721.181554016506,20.5,0.804,0.0,3.76,4544.144844742518
1731069874.3,18.8,2.206,0.0,1.37,3951.636403440984,19.2,1.32,0.0,2.47,4077.7325278885073,36.5,3.425,0.0,2.12,7721.247011425511,18.6,2.024,0.0,1.6,4544.097647773428
1731069874.8,17.7,5.338,0.156,1.08,3951.549632739034,17.9,6.314,0.125,0.748,4077.6388081829914,37.8,2.335,0.132,31.76,7721.309084409928,17.3,7.477,0.182,39.85,4544.050450864294
1731069875.3,19.8,1.315,0.0,0.79,3951.462881642696,19.8,1.465,0.0,0.898,4077.545088530599,39.7,1.067,0.0,61.4,7721.105257789798,19.8,1.914,0.0,78.1,4544.003254015121
1731069875.8,19.9,0.791,0.0,0.792,3951.376150153261,20.5,0.673,0.0,1.18,4077.451368931333,40.3,1.22,0.0,6.04,7721.553012023407,20.5,0.922,0.0,1.7,4543.956057225905
1731069876.3,20.5,0.72,0.0,0.958,3951.289438272017,19.8,0.726,0.0,0.896,4077.357649385199,39.7,0.614,0.0,2.12,7721.660603130928,19.2,0.912,0.0,1.98,4543.908860496655
1731069876.8,19.8,1.087,0.0,1.05,3951.20274600026,19.8,0.764,0.0,0.785,4077.2639298922,40.3,0.601,0.0,1.84,7721.693110506544,19.8,1.089,0.031,1.58,4543.861663827366
1731069877.3,19.8,0.821,0.0,1.49,3951.116073339279,19.8,0.679,0.0,0.861,4077.170210452343,39.7,0.735,0.0,1.91,7721.238583513971,19.8,0.932,0.0,2.31,4543.814467218044
1731069877.8,20.5,0.821,0.0,6.06,3951.0294202903633,20.5,0.666,0.0,0.773,4077.076491065626,40.3,0.569,0.0,1.98,7721.315843032401,20.5,1.016,0.0,1.81,4543.76727066869
1731069878.3,19.8,1.005,0.0,1.0,3950.942786854804,19.8,0.776,0.0,1.33,4076.982771732057,39.7,0.813,0.0,2.05,7720.871849439272,19.8,0.988,0.0,1.56,4543.720074179306
1731069878.8,19.8,0.756,0.0,0.873,3950.8561730338897,19.8,0.745,0.0,0.8,4076.889052451636,40.3,0.788,0.0,1.7,7721.043253612475,19.8,0.833,0.0,2.23,4543.672877749894
1731069879.3,19.8,0.696,0.0,0.837,3950.7695788289134,19.8,0.904,0.0,0.904,4076.795333224369,39.7,0.935,0.0,3.35,7720.967688818577,19.9,0.908,0.0,1.61,4543.625681380455
1731069879.8,20.5,0.593,0.0,0.953,3950.683004241165,19.9,0.867,0.0,0.867,4076.701614050261,40.3,0.755,0.0,3.0,7720.929480191471,20.5,0.745,0.0,4.585,4543.578485070992
1731069880.3,19.8,0.687,0.0,1.18,3950.596449271932,20.5,0.853,0.0,0.823,4076.607894929313,39.7,0.662,0.0,2.38,7721.605770491334,19.8,0.966,0.0,7.56,4543.531288821504
1731069880.8,19.8,0.539,0.0,1.0,3950.509913922506,19.8,0.987,0.0,0.835,4076.5141758615296,40.3,0.593,0.0,4.07,7721.183427487472,19.8,0.773,0.0,2.86,4543.484092631997
1731069881.3,19.9,0.619,0.0,1.09,3950.423398194173,19.8,0.693,0.0,1.29,4076.420456846913,39.7,0.989,0.0,2.46,7721.615462932469,19.8,0.814,0.0,1.59,4543.436896502471
1731069881.8,20.5,0.759,0.0,0.86,3950.3369020882255,19.8,0.513,0.0,1.32,4076.3267378854703,40.3,0.785,0.0,3.54,7721.056549458533,20.5,0.943,0.0,2.11,4543.389700432927
1731069882.3,19.8,0.896,0.0,0.986,3950.250425605952,20.5,0.405,0.0,2.56,4076.2330189772015,39.7,0.924,0.0,6.51,7721.512534155434,19.8,1.105,0.0,2.75,4543.342504423368
1731069882.8,19.8,0.67,0.0,0.81,3950.16396874864,19.8,0.418,0.0,0.987,4076.139300122115,40.3,0.837,0.0,2.22,7721.245478647431,19.8,0.967,0.0,1.63,4543.295308473796
1731069883.3,19.8,0.718,0.0,0.926,3950.0775315175774,19.8,0.734,0.0,1.07,4076.0455813202097,39.7,1.257,0.0,2.23,7720.866431807498,19.8,1.21,0.0,1.79,4543.248112584211
1731069883.8,20.5,0.736,0.0,1.16,3949.9911139140554,20.5,0.546,0.0,0.901,4075.9518625714895,40.3,0.884,0.0,1.61,7720.760427046537,20.5,1.022,0.0,2.29,4543.200916754618
1731069884.3,19.8,0.854,0.0,0.824,3949.90471593936,19.9,0.567,0.0,1.96,4075.8581438759616,39.0,0.976,0.0,2.44,7721.345055193074,19.8,1.036,0.0,1.99,4543.153720985017
1731069884.8,19.8,0.897,0.0,1.04,3949.8183375947806,19.8,0.735,0.0,5.88,4075.7644252336263,41.0,0.785,0.0,2.17,7721.100047184408,19.8,1.005,0.0,5.15,4543.106525275409
1731069885.3,19.8,1.175,0.0,0.941,3949.7319788816058,19.8,0.674,0.0,0.883,4075.670706644492,39.7,1.086,0.0,2.15,7720.863707613871,19.8,1.493,0.0,1.62,4543.059329625798
1731069885.8,20.5,0.977,0.0,1.7,3949.645639801121,19.8,0.386,0.0,0.873,4075.5769881085553,39.7,0.873,0.016,2.71,7721.046972416169,20.5,1.32,0.0,3.25,4543.012134036183
1731069886.3,19.9,0.958,0.0,0.838,3949.559320354613,20.5,0.492,0.0,1.07,4075.483269625824,39.7,1.253,0.0,2.01,7720.933774925742,19.8,1.219,0.0,2.14,4542.96493850657
1731069886.8,19.8,1.061,0.0,1.04,3949.473020543373,19.8,0.53,0.0,1.0,4075.3895511963015,40.3,1.011,0.0,1.72,7721.081720820992,19.8,0.907,0.0,2.44,4542.917743036956
1731069887.3,19.9,0.857,0.0,0.909,3949.386740368687,19.8,0.606,0.0,1.72,4075.295832819993,39.7,1.179,0.0,9.4,7721.302747446992,19.8,0.603,0.0,4.08,4542.870547627348
1731069887.8,19.8,0.576,0.0,1.23,3949.30047983184,19.8,0.535,0.0,0.783,4075.2021144969,40.3,1.433,0.0,1.82,7721.093110835671,20.5,0.556,0.0,2.37,4542.823352277745
1731069888.3,20.5,0.501,0.0,0.988,3949.2142389341207,20.5,0.469,0.0,1.21,4075.108396227026,39.7,1.303,0.0,1.64,7721.081168056502,19.8,0.697,0.0,2.21,4542.776156988146
1731069888.8,19.8,0.414,0.0,1.49,3949.1280176768128,19.8,0.518,0.0,0.774,4075.014678010375,39.7,0.879,0.0,3.46,7721.178882968842,19.8,0.845,0.0,3.65,4542.72896175856
1731069889.3,19.8,0.489,0.0,1.29,3949.041816061207,19.2,0.667,0.032,0.874,4074.920959846951,40.3,0.677,0.0,1.78,7720.8800270914,19.8,0.66,0.0,4.91,4542.681766588982
1731069889.8,20.5,0.476,0.0,0.744,3948.955634088588,20.5,0.485,0.0,1.26,4074.827241736759,40.3,0.754,0.0,1.83,7720.763438427024,20.5,0.549,0.0,3.07,4542.634571479419
1731069890.3,19.8,0.546,0.0,0.938,3948.869471760241,19.8,0.565,0.0,0.753,4074.7335236798,39.7,1.022,0.0,3.39,7721.124239610454,19.8,1.008,0.0,1.72,4542.5873764298685
1731069890.8,19.9,0.509,0.0,1.07,3948.783329077453,19.8,0.79,0.0,2.2,4074.63980567608,40.3,0.886,0.0,1.62,7721.051150900945,19.8,0.702,0.0,2.82,4542.540181440336
1731069891.3,19.8,0.588,0.0,1.68,3948.697206041506,19.8,0.62,0.0,2.07,4074.5460877256,39.7,0.982,0.0,2.11,7720.849758243006,19.8,0.697,0.0,1.97,4542.4929865108215
1731069891.8,19.9,0.49,0.0,0.873,3948.611102653691,20.5,0.59,0.0,4.43,4074.452369828367,40.3,1.122,0.0,8.58,7720.803861082146,20.5,0.603,0.0,1.85,4542.445791641327
1731069892.3,20.5,0.665,0.0,1.32,3948.525018915291,19.8,0.674,0.0,3.11,4074.358651984384,39.7,1.294,0.0,2.42,7721.085434821522,19.2,0.843,0.032,3.81,4542.398596831855
1731069892.8,19.8,0.533,0.0,3.29,3948.4389548275913,19.9,0.673,0.0,3.75,4074.264934193652,39.7,0.966,0.0,2.11,7720.871968893436,19.8,0.588,0.0,1.72,4542.351402082405
1731069893.3,19.9,0.562,0.0,2.29,3948.352910391877,19.8,0.635,0.0,8.48,4074.171216456177,40.4,0.537,0.0,3.45,7720.897934196872,19.8,0.906,0.0,1.53,4542.304207392983
1731069893.8,20.5,0.573,0.0,0.871,3948.266885609431,20.5,0.722,0.0,1.28,4074.077498771961,40.3,0.731,0.0,1.79,7720.883921142086,20.5,0.905,0.0,3.09,4542.257012763589
1731069894.3,19.8,0.621,0.0,0.842,3948.180880481541,19.8,0.563,0.0,1.14,4073.98378114101,39.6,0.754,0.0,2.12,7720.980473777026,19.8,0.805,0.0,9.59,4542.209818194224
1731069894.8,19.8,0.636,0.0,0.812,3948.0948950094903,19.8,0.555,0.0,1.46,4073.890063563326,40.3,0.688,0.0,1.77,7720.72758267176,19.8,0.811,0.0,2.15,4542.16262368489
1731069895.3,19.8,0.604,0.0,1.02,3948.0089291945633,19.8,0.575,0.0,0.743,4073.7963460389137,39.7,0.853,0.0,1.61,7720.670232698802,19.8,0.705,0.0,3.53,4542.115429235589
1731069895.8,20.5,0.563,0.0,0.939,3947.922983038044,19.8,0.533,0.0,1.96,4073.702628567776,40.3,0.776,0.0,1.91,7720.714192777656,20.5,0.74,0.0,1.72,4542.068234846323
1731069896.3,19.8,0.651,0.0,1.63,3947.837056541213,20.5,0.785,0.0,1.07,4073.608911149915,39.6,1.019,0.0,1.94,7720.323097168415,19.8,0.742,0.0,2.02,4542.0210405170965
1731069896.8,19.8,0.638,0.0,0.818,3947.7511497053606,19.8,0.597,0.0,1.7,4073.515193785338,40.3,0.976,0.0,2.34,7720.88861180938,19.8,0.748,0.0,1.92,4541.973846247907
1731069897.3,19.8,0.797,0.0,0.898,3947.665262531766,19.8,0.593,0.0,0.85,4073.4214764740464,39.1,0.591,0.0,1.57,7720.976310241139,19.8,0.956,0.0,1.6,4541.926652038757
1731069897.8,20.5,0.597,0.0,0.798,3947.5793950217135,19.8,0.584,0.031,1.19,4073.327759216045,41.0,0.509,0.0,1.68,7720.798458088541,20.5,0.917,0.0,1.61,4541.879457889652
1731069898.3,19.8,0.738,0.0,1.18,3947.493547176488,19.8,0.701,0.0,0.768,4073.234042011336,39.7,0.662,0.0,2.89,7720.895431396629,19.8,0.949,0.0,1.73,4541.83226380059
1731069898.8,19.8,0.873,0.0,0.805,3947.407718997367,19.8,0.716,0.0,0.913,4073.140324859923,39.7,0.807,0.0,2.61,7720.895381347102,19.8,1.218,0.0,8.38,4541.785069771577
1731069899.3,19.8,0.729,0.0,0.81,3947.32191048564,19.8,0.804,0.0,1.08,4073.0466077618103,40.3,0.801,0.0,1.96,7720.315767472363,19.8,0.963,0.0,1.81,4541.73787580261
1731069899.8,19.8,0.727,0.0,0.688,3947.2361216425857,20.5,0.703,0.0,2.095,4072.952890717004,39.7,0.624,0.0,3.62,7720.470730287775,19.8,0.805,0.0,1.57,4541.690681893693
1731069900.3,20.5,0.776,0.0,0.997,3947.150352469488,19.8,0.753,0.0,3.11,4072.8591737255056,40.3,0.868,0.0,1.8,7720.829562913965,20.5,0.654,0.0,3.07,4541.643488044829
1731069900.8,19.8,0.764,0.0,1.0,3947.0646029676286,19.8,0.851,0.0,2.051,4072.765456787317,40.3,0.629,0.0,2.35,7720.454501117001,19.8,0.721,0.0,1.77,4541.596294256017
1731069901.3,19.8,0.659,0.0,0.802,3946.978873138288,19.8,0.937,0.0,0.992,4072.6717399024433,39.7,0.81,0.0,11.2,7720.677067393347,19.8,0.811,0.0,1.82,4541.549100527264
1731069901.8,20.5,0.661,0.0,0.943,3946.893162982752,19.9,1.14,0.0,0.932,4072.578023070889,40.3,0.586,0.0,1.91,7720.477703271131,20.5,0.921,0.0,3.81,4541.501906858567
1731069902.3,19.8,0.948,0.0,2.43,3946.807472502301,19.8,1.014,0.0,0.89,4072.4843062926593,39.7,0.784,0.0,1.73,7720.709833794068,19.8,1.013,0.0,1.77,4541.45471324993
1731069902.8,19.8,0.798,0.0,8.82,3946.721801698215,19.8,0.702,0.0,0.759,4072.3905895677535,40.3,0.658,0.0,2.27,7720.563969415731,19.8,0.873,0.0,1.87,4541.4075197013535
1731069903.3,19.9,0.753,0.0,1.01,3946.636150571776,19.8,0.431,0.0,1.06,4072.29687289618,39.7,0.843,0.0,1.66,7720.383843083115,19.8,0.934,0.0,4.84,4541.36032621284
1731069903.8,20.5,0.835,0.0,1.02,3946.550519124264,20.5,0.522,0.0,0.848,4072.203156277937,40.3,0.804,0.0,1.83,7720.648055897889,20.5,0.799,0.0,1.64,4541.313132784394
1731069904.3,19.8,0.783,0.0,0.895,3946.464907356962,19.8,0.547,0.0,0.815,4072.109439713033,39.7,1.037,0.0,1.76,7720.350379241808,19.8,0.792,0.0,1.75,4541.265939416013
1731069904.8,19.9,0.936,0.0,0.911,3946.379315271151,19.8,0.531,0.0,0.821,4072.0157232014712,40.3,0.886,0.0,1.6,7720.299810978953,19.8,1.143,0.0,3.16,4541.218746107701
1731069905.3,19.8,1.212,0.0,0.974,3946.2937428681103,19.8,0.452,0.0,0.916,4071.922006743253,39.0,1.238,0.016,2.23,7720.426150528329,19.8,1.566,0.0,2.13,4541.17155285946
1731069905.8,20.5,0.992,0.0,0.969,3946.208190149121,20.5,0.401,0.0,1.16,4071.828290338384,39.7,0.954,0.0,5.99,7720.590061327904,20.5,1.103,0.0,1.76,4541.124359671291
1731069906.3,19.8,0.891,0.0,1.5,3946.1226571154634,19.2,0.624,0.032,0.752,4071.7345739868647,40.4,0.791,0.0,1.9,7720.716981588517,19.8,1.144,0.0,1.77,4541.077166543199
1731069906.8,19.8,1.009,0.0,0.862,3946.037143768416,19.8,0.52,0.0,1.0,4071.640857688704,40.1,0.84,0.0,1.68,7720.644846272751,19.8,1.069,0.0,1.75,4541.029973475182
1731069907.3,19.9,1.011,0.0,1.22,3945.951650109261,19.8,0.506,0.0,0.809,4071.5471414439007,39.9,0.946,0.0,1.4,7720.547038546188,19.8,1.221,0.0,1.68,4540.982780467241
1731069907.8,20.5,0.897,0.0,1.17,3945.866176139277,20.5,0.495,0.0,0.869,4071.453425252462,40.3,1.065,0.0,3.23,7720.173139320338,20.5,1.205,0.0,1.47,4540.935587519382
1731069908.3,19.8,0.936,0.0,1.96,3945.780721859745,19.8,0.613,0.0,0.92,4071.3597091143897,39.7,1.183,0.0,1.97,7720.440385423738,19.2,0.701,0.0,9.45,4540.888394631605
1731069908.8,19.2,0.899,0.032,0.894,3945.6952872719394,19.8,0.538,0.0,1.08,4071.265993029686,40.3,1.256,0.0,2.15,7720.324150138616,20.5,0.725,0.0,1.88,4540.841201803913
1731069909.3,19.8,0.484,0.0,0.913,3945.6098723771456,19.8,0.474,0.0,1.13,4071.172276998358,39.6,1.435,0.0,3.16,7720.494833978434,19.8,0.974,0.0,1.86,4540.794009036305
1731069909.8,20.5,0.471,0.0,0.815,3945.52447717664,20.5,0.494,0.0,0.782,4071.078561020408,40.3,1.596,0.0,1.83,7720.81794873919,19.8,0.583,0.0,3.41,4540.746816328785
1731069910.3,19.8,0.392,0.0,0.777,3945.439101671702,19.8,0.454,0.0,0.846,4070.984845095841,39.7,0.979,0.0,3.53,7720.374120461342,20.5,0.525,0.0,1.74,4540.699623681356
1731069910.8,19.8,0.655,0.0,0.702,3945.353745863608,19.8,0.606,0.0,0.788,4070.891129224657,40.3,0.961,0.0,1.87,7720.518595973303,19.8,0.946,0.0,2.12,4540.652431094016
1731069911.3,19.8,1.619,0.0,0.851,3945.2684097536376,19.9,0.916,0.0,0.919,4070.797413406862,39.1,1.62,0.016,1.7,7720.627930242,19.8,2.864,0.0,2.6,4540.605238566772
