Time,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance
1731072501.23,7.69,0.327,0.0,0.851,3586.816504088272,19.9,0.434,0.0,0.867,4373.085511398103,19.8,1.177,0.0,0.82,1093.5572870224946,39.7,0.497,0.0,0.878,4436.059731412651
1731072501.73,8.31,0.49,0.0,1.29,3586.7231229912354,20.5,0.392,0.0,1.17,4373.263382189552,19.9,1.004,0.0,1.16,1093.6017430948057,39.6,0.525,0.016,0.979,4435.877744133846
1731072502.23,7.68,0.489,0.0,4.61,3586.62974197226,19.8,0.411,0.0,1.1,4373.441254892992,19.8,0.927,0.0,1.25,1093.646199645938,40.3,0.496,0.0,1.31,4435.542455179237
1731072502.73,8.32,0.579,0.0,0.759,3586.5363610313493,19.8,0.546,0.0,0.845,4373.619129508192,19.8,0.713,0.0,0.806,1093.6906566758269,39.0,0.712,0.016,0.954,4436.066323865797
1731072503.23,8.32,0.534,0.0,1.12,3586.4429801685123,20.5,0.465,0.0,1.21,4373.797006034916,20.5,0.642,0.0,1.11,1093.7351141844172,40.3,0.658,0.0,0.806,4435.918423784385
1731072503.73,7.68,0.347,0.0,1.46,3586.349599383753,19.8,0.517,0.0,1.74,4373.974884472933,19.8,0.618,0.0,4.19,1093.7795721716504,39.7,0.728,0.0,1.63,4435.877828766823
1731072504.23,7.68,0.561,0.0,0.865,3586.2562186770765,19.8,0.499,0.0,0.966,4374.152764822007,19.8,0.597,0.0,0.992,1093.8240306374682,40.3,0.852,0.0,1.56,4435.955011160591
1731072504.73,8.32,0.526,0.0,1.21,3586.162838048489,19.8,0.546,0.0,1.02,4374.330647081904,20.5,0.755,0.0,1.13,1093.8684895818158,39.7,0.853,0.0,6.34,4436.01404064423
1731072505.23,7.69,0.647,0.0,0.878,3586.069457497999,20.5,0.554,0.0,0.875,4374.508531252396,19.8,0.677,0.0,0.968,1093.9129490046278,40.3,1.03,0.0,1.41,4436.275457939969
1731072505.73,8.31,0.795,0.0,0.796,3585.9760770256125,19.9,0.555,0.0,1.26,4374.686417333247,19.8,0.785,0.0,0.898,1093.9574089058494,39.7,0.517,0.0,1.76,4435.928749844086
1731072506.23,7.68,0.44,0.0,1.12,3585.882696631333,19.8,0.58,0.0,1.57,4374.864305324224,19.8,0.638,0.0,1.23,1094.0018692854223,40.3,0.521,0.0,0.868,4436.15566237677
1731072506.73,8.32,0.623,0.0,1.31,3585.789316315169,19.8,0.598,0.0,0.86,4375.042195225094,19.8,0.607,0.0,0.948,1094.0463301432883,39.7,0.584,0.0,1.25,4436.5143978327305
1731072507.23,7.68,0.602,0.0,6.01,3585.695936077123,20.5,0.593,0.0,1.27,4375.220087035622,20.5,0.577,0.0,0.862,1094.0907914793922,40.3,0.605,0.0,0.872,4436.443538313394
1731072507.73,8.32,0.737,0.0,1.05,3585.6025559172053,19.8,0.814,0.0,1.16,4375.397980755579,19.8,0.583,0.0,1.25,1094.1352532936692,39.7,0.638,0.0,1.08,4436.173741194981
1731072508.23,8.32,0.638,0.0,0.957,3585.509175835421,19.9,0.528,0.0,0.793,4375.57587638473,19.8,0.564,0.0,1.36,1094.179715586064,39.7,0.679,0.0,0.908,4436.901260920943
1731072508.73,7.69,0.382,0.0,0.902,3585.415795831775,19.8,0.576,0.0,1.23,4375.753773922843,20.5,0.58,0.0,6.46,1094.224178356519,40.3,0.746,0.0,0.859,4436.4107988318365
1731072509.23,7.67,0.795,0.0,1.26,3585.3224159062747,20.5,0.471,0.0,4.63,4375.931673369684,19.8,0.577,0.0,0.83,1094.2686416049748,40.3,0.803,0.0,1.25,4436.636584671798
1731072509.73,8.32,0.615,0.0,1.16,3585.229036058923,19.8,0.523,0.0,0.727,4376.109574725019,19.8,0.842,0.0,1.16,1094.3131053313775,39.0,0.276,0.0,1.27,4436.7176769728485
1731072510.23,8.32,0.874,0.0,0.836,3585.135656289731,19.8,0.507,0.0,1.3,4376.28747798862,19.8,0.89,0.0,1.19,1094.3575695356622,41.0,0.243,0.0,1.29,4436.8556918165095
1731072510.73,7.68,0.844,0.0,1.22,3585.042276598701,19.8,0.555,0.0,1.22,4376.465383160251,19.8,0.788,0.0,0.806,1094.4020342177732,39.7,0.318,0.0,1.45,4437.385754695056
1731072511.23,7.69,0.517,0.0,1.37,3584.9488969858417,20.5,0.53,0.0,0.842,4376.643290239679,20.5,0.976,0.0,1.29,1094.4464993776528,40.3,0.455,0.0,1.78,4436.629795571205
1731072511.73,8.31,0.868,0.0,2.34,3584.855517451157,19.8,0.707,0.0,1.74,4376.821199226672,19.8,0.805,0.0,1.48,1094.4909650152426,39.7,0.35,0.0,0.992,4437.096456223955
1731072512.23,7.68,0.481,0.0,0.909,3584.762137994653,19.8,0.754,0.0,1.08,4376.999110120996,19.8,0.855,0.0,0.787,1094.5354311304875,40.3,0.411,0.0,1.13,4436.782870740556
1731072512.73,8.32,0.809,0.0,0.921,3584.668758616338,19.8,0.61,0.0,0.86,4377.177022922421,19.9,1.028,0.0,1.11,1094.5798977233237,39.1,0.366,0.016,1.01,4437.066661191521
1731072513.23,8.32,0.82,0.0,1.0,3584.575379316216,20.5,0.75,0.0,1.24,4377.354937630715,20.5,0.962,0.0,1.15,1094.624364793695,39.7,0.391,0.0,0.843,4437.662966927563
1731072513.73,7.68,0.466,0.0,0.867,3584.4820000942964,19.8,0.685,0.0,1.5,4377.532854245644,19.9,0.948,0.0,3.22,1094.6688323415435,39.7,0.388,0.016,1.23,4437.578518301125
1731072514.23,8.32,1.218,0.0,1.77,3584.3886209505804,19.9,0.678,0.0,6.01,4377.710772766973,19.8,1.11,0.0,1.24,1094.7133003668116,39.7,1.362,0.0,1.73,4437.6689739517415
1731072514.73,7.68,0.693,0.0,1.14,3584.2952418850764,19.8,1.028,0.0,0.986,4377.888693194471,20.5,1.413,0.0,0.732,1094.757768869444,40.3,0.451,0.0,0.733,4437.281378547113
1731072515.23,8.32,0.997,0.0,0.807,3584.2018628977908,20.5,0.804,0.0,1.1,4378.066615527908,19.9,0.908,0.0,1.18,1094.8022378493758,40.3,0.534,0.0,1.23,4437.656232757193
1731072515.73,7.68,0.606,0.0,0.944,3584.108483988731,19.8,0.8,0.0,0.981,4378.244539767052,19.8,0.727,0.0,1.39,1094.8467073065526,39.7,0.509,0.0,1.13,4437.283924740601
1731072516.23,8.32,0.558,0.0,1.32,3584.0151051579014,19.8,0.902,0.0,1.13,4378.422465911667,19.9,0.758,0.0,0.8,1094.8911772409158,40.3,0.535,0.0,0.798,4437.911772109494
1731072516.73,7.68,0.816,0.0,1.36,3583.921726405308,19.8,0.675,0.0,0.921,4378.600393961523,20.5,0.795,0.0,1.18,1094.9356476524076,39.7,0.522,0.0,5.6,4437.666957103758
1731072517.23,8.32,0.511,0.0,6.8,3583.8283477309565,19.9,0.409,0.0,1.04,4378.7783239163855,19.8,0.69,0.0,1.47,1094.9801185409729,40.3,0.669,0.0,1.88,4437.585056125885
1731072517.73,7.69,1.021,0.0,1.16,3583.734969134854,20.5,0.451,0.0,0.946,4378.956255776026,19.8,0.799,0.0,0.761,1095.024589906547,39.7,0.746,0.0,0.943,4438.30997416011
1731072518.23,7.68,0.752,0.0,0.808,3583.6415906170087,19.8,0.46,0.0,0.896,4379.134189540211,19.8,0.925,0.0,1.33,1095.0690617490752,39.7,0.464,0.0,0.87,4437.678353773071
1731072518.73,8.32,0.523,0.0,1.99,3583.5482121774226,19.9,0.51,0.0,1.19,4379.312125208708,19.8,0.809,0.0,1.53,1095.1135340684991,40.3,0.495,0.0,2.17,4438.212755536583
1731072519.23,7.68,0.477,0.0,1.76,3583.4548338161044,19.8,0.369,0.031,1.32,4379.490062781283,20.5,0.861,0.0,0.8,1095.1580068647615,39.7,0.548,0.0,1.86,4438.449927388262
1731072519.73,8.33,0.609,0.0,0.877,3583.361455533058,19.8,0.471,0.0,0.837,4379.668002257705,19.9,0.999,0.0,5.37,1095.2024801378068,40.3,0.627,0.0,1.12,4437.974577247628
1731072520.23,7.68,1.042,0.0,2.5,3583.2680773282923,19.8,0.531,0.0,1.07,4379.845943637743,19.8,0.985,0.0,2.63,1095.2469538875705,39.7,0.546,0.0,2.28,4438.301828364608
1731072520.73,8.32,0.649,0.0,2.81,3583.1746992018125,19.8,0.493,0.0,1.64,4380.023886921166,20.5,0.885,0.0,0.748,1095.2914281139974,40.3,0.699,0.0,2.55,4437.9413297939045
1731072521.23,8.32,0.607,0.0,0.864,3583.081321153624,19.8,0.373,0.0,1.75,4380.20183210774,19.9,1.028,0.0,1.11,1095.3359028170305,40.3,0.778,0.0,0.853,4438.5072878943765
1731072521.73,7.68,0.409,0.0,1.83,3582.987943183734,20.5,0.626,0.0,1.4,4380.379779197234,19.8,1.085,0.0,0.929,1095.3803779966104,39.7,0.73,0.0,1.49,4438.383426565969
1731072522.23,8.32,0.494,0.0,7.11,3582.894565292146,19.8,0.435,0.0,1.46,4380.557728189413,19.8,1.127,0.0,0.841,1095.4248536526834,40.3,0.808,0.0,1.35,4438.184845103785
1731072522.73,7.69,0.814,0.0,0.897,3582.801187478869,19.9,0.817,0.0,0.922,4380.73567908405,20.5,1.118,0.0,1.26,1095.4693297851843,39.7,0.491,0.0,0.944,4438.761450434608
1731072523.23,7.67,0.659,0.0,0.973,3582.7078097439094,20.5,0.647,0.0,0.998,4380.913631880911,19.9,1.358,0.0,1.56,1095.5138063940592,40.3,0.57,0.0,1.45,4438.856597774222
1731072523.73,8.32,0.568,0.0,0.8,3582.614432087272,19.8,0.603,0.0,0.78,4381.091586579765,19.8,0.83,0.0,0.811,1095.5582834792492,39.7,0.591,0.0,1.17,4438.782156101853
1731072524.23,8.32,0.325,0.0,1.22,3582.521054508962,19.8,0.466,0.0,1.21,4381.26954318038,19.8,0.498,0.0,1.51,1095.6027610406964,39.7,0.79,0.016,0.907,4438.704849478324
1731072524.73,7.68,0.499,0.0,1.41,3582.427677008985,19.8,0.464,0.0,1.13,4381.44750168252,20.5,0.716,0.0,6.38,1095.6472390783465,39.7,0.738,0.0,1.33,4438.7614465673605
1731072525.23,7.68,0.504,0.0,0.918,3582.334299587352,20.5,0.578,0.0,0.791,4381.625462085959,19.8,0.668,0.0,0.864,1095.6917175921342,40.3,0.708,0.0,1.12,4438.991957590439
1731072525.73,8.32,0.667,0.0,0.868,3582.2409222440638,19.8,0.538,0.0,0.989,4381.803424390464,19.8,0.749,0.0,1.95,1095.7361965820055,39.7,0.852,0.0,0.771,4439.026999840296
1731072526.23,8.32,0.613,0.0,1.26,3582.14754497913,19.8,0.533,0.0,1.05,4381.981388595804,19.8,0.827,0.0,2.55,1095.7806760479027,40.3,0.826,0.0,1.22,4439.139546555984
1731072526.73,7.69,0.426,0.0,1.64,3582.054167792553,19.8,0.546,0.0,0.818,4382.159354701744,20.5,0.67,0.0,0.9,1095.825155989767,39.7,0.64,0.0,5.09,4438.810741043501
1731072527.23,8.31,0.609,0.0,0.747,3581.960790684342,19.9,0.566,0.0,4.71,4382.337322708054,19.8,0.901,0.0,1.09,1095.869636407544,40.3,0.544,0.0,0.809,4439.424972039567
1731072527.73,7.69,0.796,0.0,1.29,3581.8674136545023,20.5,0.739,0.0,0.959,4382.515292614504,19.9,0.781,0.0,1.07,1095.9141173011694,39.7,0.536,0.0,1.23,4439.222210162343
1731072528.23,8.31,0.84,0.0,5.25,3581.774036703041,19.8,0.676,0.0,0.831,4382.693264420863,19.8,0.619,0.0,0.898,1095.9585986705886,40.3,0.569,0.0,1.67,4439.501204136527
1731072528.73,7.68,0.857,0.0,0.892,3581.680659829964,19.8,0.671,0.0,1.32,4382.871238126898,20.5,0.68,0.0,1.09,1096.0030805157432,39.7,0.652,0.0,0.837,4439.578310585013
1731072529.23,7.68,0.497,0.0,1.35,3581.587283035275,20.5,0.872,0.0,1.11,4383.049213732377,19.8,0.624,0.0,4.74,1096.0475628365757,40.3,0.628,0.0,1.17,4439.663006894458
1731072529.73,8.31,0.643,0.0,1.02,3581.4939063189818,19.8,0.634,0.0,0.952,4383.227191237068,19.8,0.576,0.0,0.791,1096.0920456330311,39.7,0.719,0.0,1.34,4439.496091725599
1731072530.23,8.32,0.574,0.0,1.02,3581.40052968109,19.8,0.456,0.0,0.971,4383.405170640742,19.8,0.616,0.0,1.1,1096.1365289050457,40.3,0.75,0.0,0.795,4439.7978980937005
1731072530.73,7.68,0.726,0.0,1.09,3581.3071531216087,19.8,0.503,0.0,1.07,4383.583151943168,19.9,0.662,0.0,1.6,1096.1810126525636,39.7,0.906,0.0,1.18,4440.139286581111
1731072531.23,7.69,0.702,0.0,1.54,3581.2137766405403,20.5,0.502,0.0,1.03,4383.761135144114,20.5,0.789,0.0,0.77,1096.225496875528,39.7,0.254,0.0,1.4,4439.660298726899
1731072531.73,8.32,0.462,0.0,1.31,3581.1204002378927,19.8,0.539,0.0,1.68,4383.939120243346,19.8,0.738,0.0,1.2,1096.2699815738808,39.7,0.289,0.016,6.49,4439.942359057801
1731072532.23,8.32,0.633,0.0,0.781,3581.0270239136694,19.8,0.503,0.0,0.818,4384.117107240635,19.8,0.835,0.0,1.17,1096.3144667475674,39.7,0.37,0.0,1.08,4439.623304851165
1731072532.73,7.68,0.406,0.0,1.12,3580.9336476678814,19.8,0.571,0.0,1.23,4384.295096135751,20.5,0.879,0.0,0.722,1096.3589523965231,40.3,0.274,0.0,0.875,4439.939701570091
1731072533.23,7.68,0.774,0.0,1.08,3580.840271500532,19.9,0.656,0.0,6.51,4384.473086928462,19.8,0.743,0.0,1.32,1096.4034385206935,40.3,0.403,0.0,1.28,4440.278956618005
1731072533.73,8.31,0.694,0.0,6.28,3580.7468954116266,20.5,0.584,0.0,0.795,4384.651079618538,19.8,0.797,0.0,1.5,1096.4479251200207,39.7,0.58,0.0,1.05,4439.958535298199
1731072534.23,7.68,0.396,0.0,1.23,3580.653519401173,19.9,0.657,0.0,1.28,4384.829074205744,19.8,0.919,0.0,6.24,1096.492412194447,40.3,0.409,0.0,0.807,4440.014206840191
1731072534.73,8.32,0.637,0.0,1.16,3580.5601434691744,19.8,0.667,0.0,1.28,4385.007070689851,19.8,0.895,0.0,1.14,1096.5368997439175,39.7,0.776,0.0,1.28,4440.376592788041
1731072535.23,7.68,0.353,0.0,1.04,3580.466767615641,20.5,0.679,0.0,0.846,4385.185069070632,20.5,1.049,0.0,1.03,1096.5813877683686,40.3,0.492,0.0,1.51,4440.344232175137
1731072535.73,8.31,0.808,0.0,1.01,3580.373391840577,19.8,0.855,0.0,1.19,4385.363069347851,19.8,1.211,0.0,0.735,1096.6258762677453,39.7,0.408,0.0,0.802,4440.491224494529
1731072536.23,7.68,0.78,0.0,0.773,3580.280016143989,19.8,1.108,0.0,1.15,4385.541071521278,19.8,0.982,0.0,1.6,1096.6703652419894,40.3,0.428,0.0,1.55,4440.483581674797
1731072536.73,8.32,0.64,0.0,1.39,3580.186640525883,19.8,0.951,0.0,2.61,4385.719075590685,19.8,0.748,0.0,1.4,1096.7148546910437,39.7,0.441,0.0,0.939,4440.155428275239
1731072537.23,7.69,1.037,0.0,1.2,3580.093264986262,19.8,0.835,0.0,4.04,4385.897081555835,20.5,0.774,0.0,0.898,1096.7593446148535,39.7,0.52,0.0,2.07,4440.780705062163
1731072537.73,8.32,0.597,0.0,0.966,3579.9998895251374,20.5,0.967,0.0,9.64,4386.075089416504,19.8,0.68,0.0,0.866,1096.8038350133545,40.3,0.541,0.0,1.63,4440.730059516087
1731072538.23,8.31,0.967,0.0,1.08,3579.906514142513,19.8,0.618,0.0,3.77,4386.253099172459,19.9,0.763,0.0,1.64,1096.848325886492,40.3,0.56,0.0,1.65,4440.893192902163
1731072538.73,7.68,0.643,0.0,0.877,3579.813138838396,19.8,0.41,0.0,1.67,4386.431110823469,19.8,0.911,0.0,1.2,1096.8928172342085,39.7,0.609,0.0,0.771,4441.185607348209
1731072539.23,8.32,0.523,0.0,1.2,3579.719763612789,19.9,0.525,0.031,3.51,4386.609124369301,20.5,0.928,0.0,2.32,1096.937309056446,39.0,0.688,0.032,1.16,4440.829693126002
1731072539.73,7.69,0.572,0.0,1.19,3579.626388465701,19.2,0.487,0.0,0.827,4386.787139809726,19.8,1.292,0.0,0.851,1096.9818013531503,39.7,0.853,0.0,1.97,4440.911216769474
1731072540.23,7.68,0.459,0.0,2.98,3579.533013397138,20.5,0.693,0.0,1.78,4386.965157144514,19.8,0.881,0.0,1.5,1097.0262941242572,40.3,0.475,0.0,1.1,4441.033324643669
1731072540.73,8.31,0.976,0.0,0.969,3579.439638407107,19.8,0.475,0.0,1.7,4387.143176373436,19.8,0.914,0.0,1.96,1097.070787369712,39.7,0.518,0.0,0.881,4440.770598697817
1731072541.23,8.32,0.643,0.0,0.993,3579.346263495613,20.5,0.549,0.0,0.785,4387.321197496259,20.5,0.773,0.0,0.944,1097.115281089457,39.7,0.621,0.0,1.26,4440.874690852431
1731072541.73,7.68,0.568,0.0,1.12,3579.252888662661,19.8,0.467,0.0,1.62,4387.499220512752,19.8,0.87,0.0,0.816,1097.1597752834348,40.3,0.64,0.0,1.51,4440.893158878748
1731072542.23,8.32,0.374,0.0,1.13,3579.159513908258,19.8,0.42,0.0,1.43,4387.677245422684,19.8,1.017,0.0,1.21,1097.2042699515905,40.3,0.821,0.0,1.18,4441.105185094038
1731072542.73,7.68,0.631,0.0,1.04,3579.066139232411,19.8,0.439,0.0,6.17,4387.855272225827,20.5,0.938,0.0,1.06,1097.2487650938604,39.7,0.786,0.0,7.16,4441.5728207932025
1731072543.23,8.32,1.066,0.0,1.23,3578.9727646351266,20.5,0.36,0.0,0.941,4388.033300921952,19.8,1.01,0.0,0.818,1097.2932607101895,40.3,0.719,0.0,3.01,4441.680273296072
1731072543.73,7.69,0.609,0.0,0.741,3578.879390116409,19.8,0.383,0.0,1.14,4388.2113315108245,19.8,1.017,0.0,1.52,1097.3377568005203,39.7,0.673,0.0,0.933,4441.296241780641
1731072544.23,7.68,0.533,0.0,1.72,3578.7860156762663,19.8,0.431,0.0,1.07,4388.389363992216,19.9,1.065,0.0,1.71,1097.382253364796,40.3,0.446,0.0,1.03,4441.396936560296
1731072544.73,8.32,0.35,0.0,1.84,3578.6926413147016,19.8,0.419,0.0,0.969,4388.567398365894,20.5,1.259,0.0,1.44,1097.426750402961,39.0,0.738,0.016,0.954,4441.561296680824
1731072545.23,8.32,0.523,0.0,0.923,3578.5992670317246,20.5,0.615,0.0,1.06,4388.745434631633,19.2,0.65,0.0,5.64,1097.4712479149518,40.3,0.618,0.0,0.865,4441.344849849877
1731072545.73,7.68,0.564,0.0,5.94,3578.5058928273406,19.8,0.544,0.0,0.9,4388.923472789199,20.5,0.602,0.0,1.56,1097.5157459007137,39.7,0.765,0.0,1.8,4441.619101210661
1731072546.23,8.32,0.647,0.0,1.66,3578.4125187015543,19.8,0.506,0.0,1.26,4389.101512838362,19.8,0.599,0.0,0.748,1097.5602443601897,40.3,0.807,0.0,1.57,4441.720619432431
1731072546.73,7.68,0.595,0.0,0.913,3578.3191446543733,19.8,0.499,0.0,1.36,4389.279554778894,20.5,0.78,0.0,1.75,1097.604743293321,39.0,0.874,0.016,0.743,4441.980869681805
1731072547.23,8.32,0.53,0.0,1.86,3578.2257706858013,19.8,0.516,0.031,7.68,4389.457598610561,19.8,0.615,0.0,1.27,1097.6492427000544,40.3,0.801,0.0,1.7,4441.693742079593
1731072547.73,7.68,0.607,0.0,1.5,3578.132396795848,19.8,0.481,0.0,0.96,4389.635644333137,19.8,0.625,0.0,0.88,1097.6937425803253,39.7,0.884,0.0,6.28,4441.809851552747
1731072548.23,8.32,0.531,0.0,0.955,3578.039022984517,19.8,0.536,0.0,0.747,4389.813691946391,19.8,0.904,0.0,1.36,1097.7382429340794,39.7,0.637,0.0,0.794,4441.951134696291
1731072548.73,7.68,1.055,0.0,1.29,3577.9456492518166,19.8,0.759,0.0,0.998,4389.991741450092,20.5,0.752,0.0,1.39,1097.782743761259,40.3,0.637,0.0,0.933,4442.125667852561
1731072549.23,7.68,0.797,0.0,0.898,3577.852275597751,20.5,0.588,0.0,1.25,4390.169792844009,19.8,0.684,0.0,0.711,1097.8272450618072,40.3,0.599,0.0,1.51,4441.86517964761
1731072549.73,8.32,0.456,0.0,0.874,3577.7589020223254,19.8,0.82,0.0,1.26,4390.347846127912,19.8,0.626,0.0,1.54,1097.8717468356688,39.7,0.54,0.0,0.794,4442.121253985627
1731072550.23,8.32,0.726,0.0,1.84,3577.665528525549,19.8,0.677,0.0,0.832,4390.525901301574,19.9,0.617,0.0,7.02,1097.91624908278,40.3,0.721,0.0,1.21,4441.9937279741325
1731072550.73,7.68,0.701,0.0,0.897,3577.5721551074266,19.8,0.688,0.0,1.14,4390.703958364763,20.5,0.553,0.0,0.891,1097.960751803087,39.7,0.72,0.0,1.49,4442.560474350801
1731072551.23,7.68,0.859,0.0,0.814,3577.4787817679658,19.8,0.484,0.0,0.972,4390.882017317251,19.8,0.738,0.0,0.876,1098.0052549965317,40.3,0.793,0.0,0.841,4442.10486207291
1731072551.73,8.32,0.704,0.0,1.8,3577.385408507169,20.5,0.637,0.0,0.877,4391.060078158805,19.9,0.647,0.0,1.1,1098.0497586630568,39.7,0.891,0.0,2.5,4442.541746619206
1731072552.23,8.32,0.405,0.0,1.15,3577.2920353250443,19.9,0.493,0.0,1.25,4391.238140889195,19.8,0.667,0.0,1.32,1098.0942628026078,39.7,0.795,0.0,5.11,4442.355555912597
1731072552.73,7.68,0.644,0.0,0.68,3577.1986622215986,19.8,0.462,0.0,1.17,4391.416205508195,20.5,1.261,0.0,0.782,1098.138767415121,39.7,0.286,0.016,0.73,4442.753409844761
1731072553.23,7.69,0.436,0.0,1.1,3577.105289196839,20.5,1.066,0.0,0.773,4391.594272015575,19.8,0.925,0.0,1.14,1098.1832725005422,40.3,0.432,0.0,2.12,4442.439416939978
1731072553.73,8.32,0.805,0.0,1.31,3577.01191625077,19.9,0.657,0.0,5.22,4391.772340411102,19.8,0.733,0.0,1.19,1098.2277780588136,39.7,0.358,0.0,2.25,4442.938555329289
1731072554.23,8.31,0.732,0.0,0.768,3576.918543383397,19.8,0.886,0.0,1.04,4391.950410694548,19.8,0.822,0.0,0.786,1098.2722840898778,40.3,0.438,0.0,1.21,4442.581252622885
1731072554.73,7.68,0.434,0.0,1.5,3576.825170594727,19.8,0.749,0.0,0.868,4392.128482865682,20.5,0.917,0.0,1.43,1098.3167905936805,39.7,0.296,0.0,1.18,4442.836024416765
1731072555.23,7.68,0.708,0.0,4.54,3576.7317978847664,20.5,0.586,0.0,1.32,4392.306556924276,19.8,0.825,0.0,4.5,1098.361297570158,40.3,0.364,0.0,1.06,4443.121353198116
1731072555.73,8.32,0.385,0.0,0.615,3576.638425253523,19.8,0.657,0.0,1.26,4392.484632870102,19.8,1.06,0.0,0.815,1098.405805019256,39.7,0.577,0.0,0.857,4443.268958916928
1731072556.23,7.68,0.887,0.0,1.52,3576.5450527010003,19.8,0.731,0.0,0.76,4392.662710702929,19.8,0.926,0.0,1.36,1098.450312940917,40.3,0.402,0.0,1.428,4443.151698275341
1731072556.73,8.31,0.665,0.0,1.83,3576.451680227206,19.9,0.702,0.0,1.27,4392.840790422527,19.9,1.047,0.0,1.3,1098.4948213350835,39.7,0.406,0.0,2.0,4443.487028045027
1731072557.23,7.68,0.575,0.0,0.908,3576.3583078321435,20.5,0.767,0.0,1.57,4393.018872028663,20.5,0.954,0.0,0.811,1098.5393302017014,40.3,0.456,0.0,2.18,4443.042247084757
1731072557.73,8.32,0.797,0.0,1.32,3576.2649355158237,19.8,0.7,0.0,0.841,4393.196955521115,19.8,0.942,0.0,1.21,1098.5838395407068,39.7,0.423,0.0,7.25,4443.591021346831
1731072558.23,8.32,0.545,0.0,1.73,3576.17156327825,19.8,0.838,0.0,1.19,4393.37504089965,19.8,0.72,0.0,1.1,1098.6283493520457,40.3,0.521,0.0,0.708,4443.115565013148
1731072558.73,7.68,0.902,0.0,0.975,3576.078191119428,19.8,0.822,0.0,6.61,4393.553128164038,20.5,0.697,0.0,0.806,1098.67285963566,39.7,0.611,0.0,1.18,4443.345388842401
1731072559.23,8.32,0.573,0.0,0.79,3575.984819039365,20.5,0.807,0.0,0.779,4393.73121731405,19.8,1.094,0.0,1.56,1098.717370391493,40.3,0.676,0.0,1.07,4443.2138772764265
1731072559.73,7.68,0.489,0.0,1.46,3575.8914470380664,19.8,0.664,0.0,1.31,4393.909308349455,19.8,0.746,0.0,1.71,1098.7618816194904,39.0,0.586,0.016,0.807,4443.5154143911095
1731072560.23,8.32,0.783,0.0,1.5,3575.79807511554,19.8,0.333,0.0,1.67,4394.087401270029,19.8,0.812,0.0,5.99,1098.806393319588,40.3,0.636,0.0,1.26,4443.6448464314935
1731072560.73,7.68,0.541,0.0,6.15,3575.7047032717896,19.8,0.423,0.0,0.846,4394.265496075539,19.8,0.954,0.0,1.21,1098.8509054917322,39.7,0.621,0.0,1.4,4444.0009090653375
1731072561.23,7.69,1.055,0.0,1.28,3575.611331506824,20.5,0.478,0.0,0.857,4394.443592765756,20.5,0.954,0.0,2.08,1098.8954181358656,39.7,0.541,0.016,0.935,4444.179775419836
1731072561.73,8.31,0.582,0.0,1.64,3575.517959820648,19.9,0.397,0.0,1.28,4394.621691340451,19.8,0.923,0.0,1.17,1098.93993125193,39.7,0.573,0.0,0.993,4443.732323320876
1731072562.23,7.68,0.483,0.0,1.16,3575.424588213265,19.8,0.558,0.0,1.48,4394.7997917993935,19.8,0.816,0.0,0.854,1098.9844448398726,40.3,0.602,0.0,1.09,4444.033314020322
1731072562.73,8.32,0.274,0.0,0.877,3575.331216684686,19.8,0.489,0.0,0.864,4394.977894142357,20.5,0.838,0.0,1.85,1099.0289588996286,39.7,0.729,0.0,3.96,4444.052097022376
1731072563.23,7.69,0.472,0.0,1.76,3575.237845234915,20.5,0.517,0.0,1.26,4395.155998369114,19.9,0.839,0.0,0.791,1099.0734734311443,40.3,0.582,0.0,1.04,4444.006643079993
1731072563.73,8.31,1.008,0.0,1.32,3575.14447386396,19.8,0.514,0.0,4.48,4395.334104479432,19.8,1.083,0.0,1.15,1099.117988434362,39.7,0.705,0.0,0.968,4443.792151707603
1731072564.23,8.32,0.65,0.0,0.822,3575.0511025718224,19.8,0.508,0.0,0.818,4395.5122124730815,19.8,1.118,0.0,1.32,1099.162503909225,40.3,0.673,0.0,0.914,4443.952307622878
1731072564.73,7.68,0.521,0.0,1.27,3574.957731358512,19.8,0.531,0.0,1.2,4395.690322349835,19.8,1.07,0.0,2.44,1099.207019855679,39.0,0.832,0.016,0.827,4444.433790447681
1731072565.23,8.32,0.7,0.0,1.0,3574.8643602240345,19.9,0.433,0.0,0.895,4395.868434109464,20.5,1.144,0.0,1.08,1099.25153627366,39.0,0.453,0.016,1.27,4444.260335441297
1731072565.73,7.68,0.75,0.0,5.11,3574.770989168397,20.5,0.383,0.0,0.823,4396.046547751741,19.8,1.109,0.0,1.1,1099.296053163114,40.3,0.591,0.0,1.12,4444.545594699378
1731072566.23,7.68,0.638,0.0,0.823,3574.677618191605,19.8,0.43,0.0,1.32,4396.224663276435,19.8,1.001,0.0,1.02,1099.340570523984,40.3,0.484,0.0,0.742,4444.659496151423
1731072566.73,8.32,0.651,0.0,1.48,3574.584247293663,19.9,0.447,0.0,1.04,4396.402780683317,19.9,0.537,0.0,1.13,1099.3850883562125,39.7,0.634,0.0,1.45,4444.405814422351
