Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance
1731069488.31,40.3,0.488,0.0,0.905,4035.216817126284,19.8,0.639,0.0,1.03,3348.6819332388086,7.68,0.792,0.0,1.1,4149.724676288778,19.9,0.755,0.0,1.5,837.5438212416107
1731069488.81,40.3,0.59,0.0,1.01,4034.9477561074514,19.8,0.771,0.0,1.66,3348.842368640245,8.31,0.582,0.0,1.21,4149.630916840678,19.8,0.649,0.0,0.923,837.5839122141721
1731069489.31,39.7,0.591,0.0,1.37,4034.950481595044,19.8,0.696,0.0,6.96,3349.002808299807,7.68,0.566,0.0,0.836,4149.537157442983,19.8,0.763,0.0,1.18,837.6240042525059
1731069489.81,39.7,2.921,0.016,7.92,4035.236750518943,20.5,6.533,0.0,0.88,3349.163252216887,7.68,8.783,0.077,0.995,4149.443398095701,19.2,5.434,0.032,1.1,837.6640973564529
1731069490.31,39.7,0.804,0.0,1.06,4034.784624829881,19.8,1.609,0.0,1.23,3349.323700390872,7.68,4.375,0.0,0.761,4149.3496387988325,20.5,1.487,0.0,22.7,837.7041915258632
1731069490.81,38.4,1.733,0.0,0.85,4035.061694922026,19.2,0.965,0.0,1.63,3349.484152821148,7.68,3.525,0.0,0.772,4149.255879552381,19.8,1.085,0.0,3.4,837.7442867605837
1731069491.31,41.0,1.535,0.015,13.3,4035.575798632204,19.8,3.022,0.031,101.0,3349.644609507105,8.32,6.719,0.0,32.0,4149.16212035635,19.8,3.831,0.0,0.918,837.7843830604614
1731069491.81,40.3,1.443,0.0,0.983,4035.117267501653,19.9,1.225,0.0,1.04,3349.805070448129,8.32,4.072,0.0,1.32,4149.068361210742,20.5,1.703,0.0,1.32,837.8244804253466
1731069492.31,39.8,0.608,0.0,0.834,4035.1167819265984,19.8,0.41,0.0,1.01,3349.9655356436124,7.68,2.076,0.0,7.69,4148.974602115563,19.8,0.957,0.0,1.54,837.8645788550803
1731069492.81,40.3,0.588,0.0,0.937,4035.648257851501,19.8,0.531,0.0,1.06,3350.1260050929427,8.32,1.471,0.0,0.87,4148.880843070815,19.9,0.896,0.0,1.51,837.9046783495126
1731069493.31,39.7,0.563,0.0,1.49,4035.306325309988,19.8,0.393,0.0,1.18,3350.286478795508,7.69,1.086,0.0,0.803,4148.787084076502,19.8,0.941,0.0,1.35,837.9447789084904
1731069493.81,40.3,0.746,0.0,7.7,4035.394790566463,20.5,0.578,0.0,0.877,3350.4469567506967,8.31,0.943,0.0,1.25,4148.693325132626,20.5,1.118,0.0,1.08,837.9848805318614
1731069494.31,39.7,0.587,0.0,0.892,4035.501638094509,19.8,0.386,0.0,1.58,3350.607438957896,7.69,0.779,0.0,1.07,4148.59956623919,19.2,0.362,0.0,1.85,838.0249832194753
1731069494.81,40.3,0.644,0.0,1.07,4035.475296734285,19.8,0.385,0.0,1.2,3350.7679254165,8.31,0.446,0.0,1.59,4148.5058073962,20.5,0.451,0.0,1.0,838.0650869711737
1731069495.31,39.7,0.715,0.0,1.36,4036.1334581517126,19.8,0.462,0.0,2.85,3350.928416125895,7.68,0.77,0.0,1.24,4148.412048603658,19.8,0.463,0.0,1.68,838.1051917868067
1731069495.81,40.3,0.728,0.0,0.894,4035.652953804243,20.5,0.322,0.0,0.896,3351.0889110854705,8.32,0.814,0.0,0.817,4148.318289861569,20.5,0.36,0.0,1.03,838.1452976662215
1731069496.31,39.0,0.596,0.0,0.959,4036.20328794277,19.8,0.424,0.0,0.812,3351.2494102946152,7.68,0.826,0.0,0.956,4148.224531169933,19.9,0.511,0.0,1.19,838.1854046092654
1731069496.81,41.0,0.273,0.0,0.808,4036.325849971176,19.8,0.381,0.0,1.27,3351.409913752717,8.32,0.715,0.0,0.755,4148.130772528753,19.8,0.45,0.0,6.58,838.2255126157888
1731069497.31,39.6,0.419,0.0,1.21,4036.259915457032,19.9,0.441,0.0,1.69,3351.5704214591697,7.68,0.359,0.0,1.07,4148.037013938038,19.8,0.778,0.0,1.84,838.2656216856332
1731069497.81,40.3,0.634,0.0,1.7,4036.0095878342154,20.5,0.455,0.0,0.972,3351.730933413361,8.32,0.642,0.0,1.55,4147.943255397788,20.5,0.429,0.0,1.39,838.3057318186486
1731069498.31,39.7,0.381,0.0,1.15,4036.308683758437,19.8,0.622,0.0,0.897,3351.8914496146804,7.68,0.507,0.0,1.18,4147.849496908007,19.9,0.573,0.0,0.924,838.3458430146827
1731069498.81,39.7,0.827,0.0,1.11,4036.6379884725,19.8,0.472,0.0,0.746,3352.0519700625177,8.32,0.836,0.0,0.956,4147.755738468697,19.8,0.671,0.0,1.07,838.3859552735828
1731069499.31,40.3,0.527,0.0,0.821,4036.436879699955,19.8,0.49,0.0,0.739,3352.2124947562606,7.68,0.982,0.0,0.951,4147.661980079862,19.8,0.664,0.0,0.796,838.4260685951994
1731069499.81,40.3,0.328,0.0,1.24,4036.366135445927,20.5,0.454,0.0,1.23,3352.3730236953043,8.32,0.632,0.0,3.15,4147.568221741505,20.5,0.545,0.0,1.1,838.4661829793739
1731069500.31,39.7,0.596,0.0,1.35,4036.611551745007,19.9,0.54,0.0,1.54,3352.533556879036,7.68,0.847,0.0,1.35,4147.474463453633,19.8,0.423,0.0,0.97,838.506298425957
1731069500.81,40.3,0.339,0.0,2.53,4036.8166282080897,19.8,0.543,0.0,1.22,3352.694094306846,8.32,0.397,0.0,0.897,4147.380705216246,19.8,0.582,0.0,0.974,838.546414934796
1731069501.31,39.7,0.452,0.0,0.873,4036.582770472666,19.8,0.6,0.0,1.2,3352.8546359781253,7.68,1.056,0.0,0.716,4147.286947029347,19.8,0.651,0.0,1.22,838.5865325057384
1731069501.81,39.7,0.416,0.0,1.08,4036.947936641668,20.5,0.501,0.0,0.965,3353.0151818922614,7.68,0.613,0.0,1.02,4147.19318889294,19.8,0.531,0.0,1.16,838.6266511386351
1731069502.31,40.3,0.425,0.0,1.06,4037.132344974501,19.9,0.544,0.0,1.06,3353.175732048649,8.32,0.674,0.0,1.09,4147.09943080703,20.5,0.538,0.0,6.58,838.6667708333275
1731069502.81,40.3,0.387,0.0,0.977,4036.663578402714,19.8,0.641,0.0,7.75,3353.3362864466785,8.32,0.99,0.0,0.927,4147.005672771621,19.9,0.526,0.0,0.731,838.7068915896662
1731069503.31,39.7,0.588,0.0,0.826,4036.957213242297,19.8,0.699,0.0,0.886,3353.496845085738,7.68,0.51,0.0,1.02,4146.911914786713,19.8,0.604,0.0,0.797,838.7470134074988
1731069503.81,40.3,0.645,0.0,0.933,4036.797414980813,19.8,0.535,0.0,6.72,3353.657407965221,8.32,0.98,0.0,0.878,4146.818156852312,20.5,0.538,0.0,1.11,838.7871362866731
1731069504.31,39.7,0.534,0.0,1.04,4036.965029147055,20.5,0.455,0.0,1.66,3353.8179750845147,7.68,0.54,0.0,0.997,4146.724398968418,19.8,0.608,0.0,1.76,838.8272602270398
1731069504.81,39.6,0.456,0.0,1.64,4037.070249009708,19.8,0.417,0.0,1.05,3353.9785464430142,8.32,0.49,0.0,1.39,4146.630641135041,19.9,0.734,0.0,1.19,838.8673852284405
1731069505.31,40.3,0.486,0.0,0.854,4036.928666782131,19.8,0.418,0.0,0.909,3354.13912204011,7.68,0.795,0.0,1.03,4146.536883352178,19.8,0.736,0.0,1.31,838.9075112907262
1731069505.81,40.3,0.44,0.0,1.08,4037.042827254152,20.5,0.429,0.0,0.83,3354.299701875192,8.32,0.53,0.0,6.47,4146.443125619837,20.5,0.652,0.0,0.884,838.9476384137445
1731069506.31,39.7,0.558,0.0,1.44,4036.9367265836418,19.9,0.437,0.0,1.04,3354.460285947652,7.68,1.096,0.0,0.658,4146.349367938019,19.8,0.801,0.0,0.969,838.9877665973432
1731069506.81,39.7,0.579,0.0,0.765,4037.296105790525,19.8,0.515,0.0,1.3,3354.62087425688,8.32,0.553,0.0,5.36,4146.255610306725,19.9,0.612,0.0,0.887,839.027895841373
1731069507.31,40.3,0.645,0.0,5.19,4037.456886217397,19.8,0.493,0.0,0.769,3354.78146680227,7.69,0.563,0.0,1.72,4146.161852725964,19.8,0.465,0.0,1.05,839.0680261456761
1731069507.81,40.3,0.651,0.0,1.34,4037.11433381887,20.5,0.537,0.0,0.89,3354.942063583215,8.32,0.652,0.0,0.73,4146.068095195736,20.5,0.522,0.0,0.826,839.1081575101031
1731069508.31,39.7,0.771,0.0,0.901,4037.656350387445,19.8,0.574,0.0,1.01,3355.1026645991037,7.68,0.794,0.0,0.965,4145.974337716046,19.8,0.542,0.0,1.02,839.148289934502
1731069508.81,40.3,0.722,0.0,0.918,4037.2107317740856,19.8,0.715,0.0,1.13,3355.2632698493285,7.67,0.83,0.0,1.09,4145.880580286896,19.8,0.473,0.0,1.23,839.1884234187207
1731069509.31,39.7,0.501,0.0,0.809,4037.705574516805,19.8,0.719,0.0,1.0,3355.4238793332797,8.32,0.714,0.0,1.02,4145.786822908288,19.9,0.493,0.0,1.61,839.2285579626101
1731069509.81,40.3,0.658,0.0,1.13,4037.7917392363543,20.5,0.759,0.0,1.45,3355.584493050353,8.32,0.572,0.0,0.911,4145.693065580228,20.5,0.675,0.0,0.691,839.2686935660123
1731069510.31,39.7,0.689,0.0,1.74,4037.6910873543234,19.9,0.774,0.0,0.922,3355.74511099994,7.68,0.395,0.0,1.006,4145.5993083027215,19.8,0.778,0.0,0.81,839.3088302287782
1731069510.81,40.3,0.649,0.0,0.929,4038.139595428409,19.8,0.748,0.0,0.981,3355.9057331814315,8.32,0.516,0.0,1.1,4145.505551075768,19.8,0.823,0.0,0.868,839.3489679507559
1731069511.31,39.7,0.719,0.0,1.02,4037.591266718028,19.8,0.743,0.0,0.953,3356.066359594221,7.68,0.514,0.0,1.34,4145.411793899371,19.8,0.738,0.0,1.02,839.3891067317934
1731069511.81,40.3,0.774,0.0,0.881,4038.0792594177137,20.5,0.809,0.0,0.723,3356.226990237697,8.32,0.589,0.0,0.785,4145.318036773535,20.5,0.669,0.0,1.45,839.4292465717417
1731069512.31,39.7,0.778,0.0,0.79,4038.305878747077,19.8,0.579,0.0,1.22,3356.387625111259,7.68,0.78,0.0,1.07,4145.224279698264,19.8,0.799,0.0,0.819,839.4693874704432
1731069512.81,40.3,0.839,0.0,0.849,4038.137288838341,19.9,0.261,0.0,1.26,3356.548264214296,8.32,0.589,0.0,1.46,4145.130522673563,19.9,0.757,0.0,1.16,839.5095294277487
1731069513.31,39.7,0.684,0.0,1.3,4038.4732399725913,19.8,0.36,0.0,1.01,3356.7089075462004,7.69,0.8,0.0,0.719,4145.036765699431,19.8,0.81,0.0,1.09,839.5496724435064
1731069513.81,40.3,0.519,0.0,1.12,4038.172816109732,20.5,0.338,0.0,1.08,3356.869555106365,8.32,0.618,0.0,1.15,4144.943008775875,19.8,0.807,0.0,0.883,839.5898165175647
1731069514.31,39.7,0.706,0.0,1.05,4038.2218549272256,19.8,0.319,0.0,0.677,3357.030206894182,7.68,0.674,0.0,1.13,4144.849251902895,20.5,0.911,0.0,1.01,839.6299616497746
1731069514.81,40.3,0.521,0.0,3.28,4038.095555243029,19.8,0.309,0.0,1.21,3357.190862909048,8.32,0.59,0.0,0.991,4144.7554950805,19.8,0.835,0.0,1.87,839.6701078399784
1731069515.31,39.7,0.704,0.0,1.08,4038.370790945744,19.8,0.376,0.0,1.11,3357.351523150354,7.68,0.311,0.0,1.09,4144.661738308689,19.8,0.622,0.0,1.12,839.7102550880273
1731069515.81,40.3,0.83,0.0,2.25,4038.807891427085,20.5,0.508,0.0,0.881,3357.512187617493,8.32,1.146,0.0,0.977,4144.5679815874655,19.8,0.543,0.0,6.04,839.7504033937697
1731069516.31,39.7,0.733,0.0,1.39,4038.2506070352906,19.8,0.461,0.0,0.906,3357.6728563098586,7.68,0.844,0.0,0.902,4144.474224916836,20.5,0.469,0.0,1.05,839.7905527570538
1731069516.81,39.6,0.822,0.016,2.77,4038.996786376573,19.8,0.382,0.0,0.99,3357.8335292268425,8.33,0.851,0.0,0.868,4144.380468296799,19.8,0.364,0.0,0.867,839.8307031777309
1731069517.31,39.8,0.888,0.0,3.06,4038.9864299420233,19.8,0.364,0.0,3.63,3357.9942063678423,7.68,0.791,0.0,1.07,4144.286711727363,19.8,0.596,0.0,1.01,839.8708546556434
1731069517.81,39.7,0.275,0.0,2.51,4038.736406073169,20.5,0.514,0.0,0.858,3358.15488773225,8.31,0.584,0.0,3.2,4144.1929552085285,20.5,0.403,0.0,1.35,839.9110071906427
1731069518.31,38.4,3.607,0.048,2.69,4038.6853611163774,18.6,7.658,0.065,1.08,3358.3155733194585,7.69,10.765,0.0,0.849,4144.099198740301,19.2,8.986,0.032,2.39,839.9511607825773
1731069518.81,40.3,0.358,0.0,53.9,4039.0907189415498,19.8,1.375,0.0,102.0,3358.4762631288622,7.68,4.99,0.0,90.5,4144.005442322682,19.9,1.601,0.0,0.912,839.9913154312954
1731069519.31,39.7,0.293,0.0,0.964,4038.9786017415354,19.8,0.501,0.0,0.944,3358.6369571598525,8.31,2.962,0.0,1.21,4143.911685955673,19.8,0.615,0.0,0.844,840.0314711366485
1731069519.81,39.7,0.507,0.0,0.899,4039.1313774528353,20.4,0.436,0.0,0.854,3358.7976554118286,8.32,1.68,0.0,0.85,4143.817929639284,19.8,0.487,0.0,0.718,840.0716278984793
1731069520.31,40.3,0.385,0.0,1.29,4038.913265512553,19.9,0.395,0.0,1.3,3358.958357884182,7.68,0.838,0.0,0.841,4143.724173373513,20.5,0.396,0.0,1.04,840.111785716639
1731069520.81,39.7,0.469,0.0,1.81,4039.0207445330366,19.8,0.423,0.0,1.28,3359.119064576307,8.32,0.893,0.0,1.01,4143.630417158365,19.8,0.484,0.0,1.37,840.1519445909763
1731069521.31,40.3,0.437,0.0,0.845,4039.609783186596,19.9,0.526,0.0,0.852,3359.279775487598,7.68,0.506,0.0,1.41,4143.536660993843,19.8,0.506,0.0,0.84,840.1921045213398
1731069521.81,39.7,0.34,0.0,0.736,4039.0396740900414,20.5,0.521,0.0,0.971,3359.440490617447,8.32,0.881,0.0,0.729,4143.44290487995,20.5,0.425,0.0,0.73,840.2322655075809
1731069522.31,40.3,0.397,0.0,0.792,4039.5779421230127,19.8,0.457,0.0,1.12,3359.601209965253,7.68,0.68,0.0,0.959,4143.34914881669,19.8,0.599,0.0,0.902,840.2724275495424
1731069522.81,40.3,0.682,0.0,1.02,4039.432036711504,19.8,0.563,0.0,8.2,3359.7619335304103,8.31,0.441,0.0,1.33,4143.255392804069,19.8,0.64,0.0,0.803,840.3125906470758
1731069523.31,39.7,0.42,0.0,2.94,4039.207675706352,19.8,0.685,0.0,0.875,3359.922661312311,7.68,0.77,0.0,7.33,4143.161636842087,19.9,0.529,0.0,0.804,840.3527548000299
1731069523.81,39.7,0.629,0.0,0.882,4039.523410285511,20.5,0.805,0.0,1.01,3360.083393310352,8.32,0.449,0.0,1.0,4143.067880930748,20.5,0.577,0.0,0.762,840.3929200082531
1731069524.31,40.3,0.448,0.0,0.82,4039.304469277021,19.8,0.552,0.0,1.49,3360.244129523924,7.68,0.946,0.0,0.844,4142.974125070056,19.8,0.577,0.0,0.822,840.4330862715972
1731069524.81,39.7,0.502,0.0,0.973,4039.5810818250375,19.8,0.466,0.0,0.876,3360.4048699524283,8.32,0.511,0.0,1.07,4142.880369260014,19.8,0.764,0.0,0.78,840.4732535899051
1731069525.31,40.3,0.5,0.0,1.19,4040.000283105152,19.8,0.422,0.0,1.02,3360.5656145952576,7.68,0.573,0.0,1.34,4142.786613500628,19.8,0.605,0.0,0.926,840.5134219630285
1731069525.81,40.3,0.609,0.0,0.777,4040.049415755243,20.5,0.375,0.0,1.32,3360.7263634518067,8.32,0.912,0.0,0.729,4142.692857791898,20.5,0.612,0.0,1.05,840.5535913908161
1731069526.31,39.7,0.47,0.0,0.87,4039.945518095123,19.8,0.573,0.0,0.737,3360.887116521471,7.68,0.506,0.0,3.58,4142.599102133829,19.8,0.765,0.0,1.43,840.5937618731167
1731069526.81,35.9,4.988,0.0,0.794,4039.86412204053,19.0,5.232,0.0,1.06,3361.047873803644,7.68,4.297,0.0,2.58,4142.505346526422,19.8,2.282,0.0,0.841,840.6339334097821
1731069527.31,40.4,1.192,0.09,58.6,4039.722235055186,18.8,3.96,0.094,1.12,3361.2086352977253,8.31,7.881,0.0,2.74,4142.411590969685,19.9,1.94,0.0,52.7,840.6741060006553
1731069527.81,39.7,0.703,0.0,1.4,4040.115621760518,20.5,0.888,0.0,2.13,3361.369401003109,8.32,3.638,0.0,1.06,4142.317835463619,20.5,0.904,0.0,1.32,840.714279645588
1731069528.31,40.3,0.602,0.0,0.844,4039.732359672325,19.8,0.53,0.0,1.21,3361.530170919191,7.68,1.851,0.0,1.06,4142.224080008227,19.8,0.564,0.0,0.954,840.7544543444293
1731069528.81,39.7,0.709,0.0,1.1,4040.283457912245,19.8,0.753,0.0,0.92,3361.690945045366,8.32,1.236,0.0,2.49,4142.130324603513,19.8,0.769,0.0,0.884,840.794630097028
1731069529.31,40.3,0.756,0.0,1.85,4040.2808613375655,19.8,0.545,0.0,2.87,3361.851723381029,7.68,1.641,0.0,0.94,4142.036569249479,19.8,1.169,0.0,1.07,840.8348069032359
1731069529.81,40.3,0.809,0.0,7.5,4040.459417523269,20.5,0.566,0.0,2.03,3362.01250592558,8.33,0.785,0.0,1.56,4141.942813946132,20.5,0.56,0.0,1.48,840.8749847628962
1731069530.31,39.7,0.846,0.0,0.626,4040.439107541828,19.8,0.877,0.0,0.881,3362.173292678413,7.67,1.382,0.0,0.942,4141.849058693472,19.8,1.086,0.0,0.971,840.915163675861
1731069530.81,40.3,0.571,0.0,0.998,4040.590098258172,19.9,0.737,0.0,1.31,3362.3340836389243,8.32,0.793,0.0,0.728,4141.7553034915045,19.8,0.924,0.0,0.628,840.955343641979
1731069531.31,39.7,1.707,0.0,0.833,4040.389099457874,19.8,0.67,0.0,1.17,3362.49487880651,7.68,0.813,0.0,0.748,4141.661548340232,19.8,0.763,0.0,1.25,840.9955246610995
1731069531.81,40.3,0.701,0.0,0.981,4040.867896039061,19.8,0.846,0.0,0.754,3362.655678180565,7.68,0.634,0.0,0.799,4141.567793239656,20.5,0.69,0.0,3.12,841.0357067330744
1731069532.31,39.7,0.712,0.0,1.13,4040.596776248739,20.5,0.725,0.0,1.2,3362.8164817604893,8.32,0.652,0.0,0.859,4141.474038189785,19.8,0.701,0.0,0.806,841.075889857747
1731069532.81,40.3,0.71,0.0,0.913,4041.104578058326,19.9,0.717,0.0,1.28,3362.9772895456786,8.32,0.567,0.0,0.982,4141.380283190618,19.8,0.637,0.0,1.0,841.1160740349693
1731069533.31,39.7,0.833,0.0,0.969,4040.698602878185,19.8,0.466,0.0,0.908,3363.138101535529,7.68,0.498,0.0,1.59,4141.286528242161,19.8,0.834,0.0,0.83,841.1562592645905
1731069533.81,39.7,0.871,0.0,1.55,4041.011696044152,19.8,0.309,0.0,1.1,3363.2989177294376,8.32,0.539,0.0,1.17,4141.192773344415,20.5,0.878,0.0,1.02,841.1964455464598
1731069534.31,40.3,0.92,0.0,0.9,4040.8816822302206,20.5,0.29,0.0,1.23,3363.4597381267986,7.68,0.593,0.0,1.34,4141.099018497384,19.8,0.81,0.0,1.1,841.2366328804292
1731069534.81,39.7,0.443,0.0,0.772,4041.138417132273,19.8,0.312,0.0,0.907,3363.620562727014,8.32,0.665,0.0,0.865,4141.005263701073,19.8,0.724,0.0,0.884,841.2768212663422
1731069535.31,40.3,0.517,0.0,1.03,4040.954956364482,19.8,0.385,0.0,0.754,3363.781391529479,7.68,0.726,0.0,0.872,4140.911508955486,19.8,0.804,0.0,0.915,841.3170107040509
1731069535.81,33.1,4.41,0.0,1.5,4040.997917199056,17.8,5.203,0.0,5.76,3363.942224533591,6.25,4.59,0.0,1.0,4140.817754260625,17.9,4.831,0.0,1.39,841.3572011934045
1731069536.31,37.3,4.635,0.205,74.3,4040.966562029753,18.0,11.352,0.2,5.88,3364.1030617387464,7.87,17.69,0.2,3.405,4140.723999616493,17.3,14.378,0.229,83.195,841.3973927342525
1731069536.81,39.7,0.848,0.0,0.95,4041.113709584558,19.8,2.02,0.0,6.0,3364.2639031443405,8.32,8.119,0.0,5.81,4140.630245023092,19.8,2.451,0.0,165.0,841.4375853264471
1731069537.31,40.3,0.704,0.0,0.973,4041.2668479595263,19.9,0.554,0.0,1.08,3364.4247487497764,7.68,4.179,0.0,1.77,4140.536490480429,19.9,0.746,0.0,1.18,841.4777789698318
1731069537.81,39.7,0.87,0.0,0.822,4040.989538630253,19.8,0.346,0.0,0.89,3364.585598554449,8.32,2.253,0.0,1.41,4140.4427359885085,19.9,0.386,0.0,8.23,841.5179736642586
1731069538.31,40.3,0.945,0.0,1.03,4041.222552720259,20.5,0.372,0.0,2.05,3364.746452557756,7.68,1.111,0.0,1.54,4140.348981547329,20.5,0.697,0.0,1.07,841.5581694095774
1731069538.81,39.7,0.795,0.0,1.45,4041.166350178281,19.8,0.368,0.0,2.16,3364.9073107590957,8.32,1.168,0.0,2.1,4140.255227156897,19.8,0.478,0.0,0.92,841.5983662056373
1731069539.31,40.3,0.23,0.0,0.842,4041.795508964987,19.8,0.34,0.0,2.08,3365.0681731578625,7.68,0.717,0.0,1.96,4140.161472817213,19.8,0.463,0.0,0.94,841.6385640522908
1731069539.81,40.3,0.318,0.0,1.08,4041.409574338728,20.5,0.404,0.0,1.98,3365.2290397534603,8.32,0.828,0.0,1.94,4140.067718528285,20.5,0.516,0.0,0.817,841.6787629493815
1731069540.31,39.7,0.402,0.0,1.43,4041.9127397637594,19.8,0.421,0.0,1.57,3365.3899105452847,7.68,0.891,0.0,1.57,4139.973964290114,19.8,0.488,0.0,0.908,841.7189628967617
1731069540.81,39.7,1.294,0.0,0.762,4041.9988865906544,19.8,1.755,0.0,1.79,3365.550785532734,8.32,1.509,0.0,2.0,4139.880210102703,19.8,1.514,0.0,1.0,841.7591638942811
1731069541.31,40.3,0.497,0.0,4.95,4042.0062771428775,19.9,0.671,0.0,5.42,3365.711664715206,7.68,1.203,0.0,4.65,4139.786455966057,19.8,0.589,0.0,1.03,841.799365941789
1731069541.81,39.7,0.409,0.0,1.03,4041.7344789860986,20.5,0.447,0.0,1.57,3365.8725480920984,8.33,0.692,0.0,1.07,4139.692701880176,19.9,0.455,0.0,1.24,841.8395690391383
1731069542.31,40.3,0.564,0.0,0.939,4042.026211,19.8,0.401,0.0,1.59,3366.0334356628123,7.68,0.948,0.0,0.863,4139.598947845068,20.5,0.537,0.0,0.844,841.8797731861723
1731069542.81,40.3,0.385,0.0,1.0,4041.9911285288777,19.8,0.406,0.0,1.73,3366.194327426745,8.32,0.791,0.0,0.95,4139.505193860735,19.9,0.529,0.0,1.82,841.9199783827439
1731069543.31,39.7,0.496,0.0,0.849,4042.325283271685,19.8,0.457,0.0,1.6,3366.355223383297,7.68,0.404,0.0,1.03,4139.411439927179,19.8,0.553,0.0,1.15,841.9601846287026
1731069543.81,40.3,0.384,0.0,1.25,4042.0722175240617,20.5,0.609,0.0,1.49,3366.516123531864,8.32,0.728,0.0,1.1,4139.317686044405,19.9,0.471,0.0,4.46,842.0003919238982
1731069544.31,39.7,0.438,0.0,1.28,4041.852804908133,19.8,0.363,0.0,1.29,3366.677027871844,7.69,0.409,0.0,1.48,4139.223932212413,20.4,0.484,0.0,0.94,842.040600268183
1731069544.81,40.3,0.496,0.0,0.917,4042.505780445994,19.8,0.483,0.0,1.47,3366.8379364026414,8.31,0.89,0.0,1.0,4139.130178431213,19.9,0.638,0.0,0.91,842.0808096614012
1731069545.31,39.7,0.408,0.0,1.53,4042.452218710353,19.8,0.548,0.0,1.59,3366.998849123652,7.68,0.489,0.0,0.903,4139.036424700802,19.8,0.49,0.0,1.08,842.1210201034053
1731069545.81,39.7,0.494,0.0,0.827,4042.405311375934,20.5,0.86,0.0,1.63,3367.159766034277,8.32,0.411,0.0,1.13,4138.942671021188,19.9,0.582,0.0,1.08,842.1612315940451
1731069546.31,40.3,0.634,0.0,1.59,4042.158294881119,19.8,0.55,0.0,7.9,3367.320687133913,7.68,0.806,0.0,7.7,4138.848917392372,20.5,0.698,0.0,0.954,842.2014441331706
1731069546.81,39.7,0.638,0.0,0.829,4042.319046307453,19.9,0.505,0.0,1.43,3367.4816124219583,8.32,0.423,0.0,1.28,4138.755163814356,19.8,0.56,0.0,0.81,842.2416577206342
1731069547.31,40.3,0.498,0.0,1.02,4042.979934112144,19.8,0.795,0.0,1.14,3367.642541897818,7.67,1.114,0.0,0.769,4138.661410287146,19.8,0.86,0.0,1.11,842.2818723562801
1731069547.81,40.3,0.74,0.0,1.46,4042.9414944058326,20.5,0.687,0.0,1.15,3367.8034755608883,8.32,1.074,0.0,0.822,4138.567656810747,20.5,1.101,0.0,1.66,842.3220880399612
1731069548.31,39.7,0.516,0.0,0.737,4043.15753464185,19.8,0.594,0.0,1.11,3367.9644134105697,7.68,0.697,0.0,6.78,4138.47390338516,19.8,1.192,0.0,0.836,842.3623047715271
1731069548.81,40.3,0.491,0.0,0.982,4042.9707997331143,19.8,0.498,0.0,1.11,3368.125355446262,7.68,0.45,0.0,0.942,4138.380150010388,19.9,0.698,0.0,5.59,842.4025225508278
1731069549.31,39.7,0.607,0.0,1.66,4042.7563301721866,19.9,0.494,0.0,1.63,3368.2863016673614,8.32,0.575,0.0,0.791,4138.286396686434,19.8,0.635,0.0,1.18,842.4427413777164
1731069549.81,40.3,0.627,0.0,0.981,4043.147906955327,20.5,0.54,0.0,2.6,3368.4472520732747,8.32,1.081,0.0,1.03,4138.192643413305,19.8,0.607,0.0,0.863,842.4829612520368
1731069550.31,39.7,0.677,0.0,0.939,4043.002649656634,19.8,0.588,0.0,2.4,3368.608206663399,7.69,1.014,0.0,1.03,4138.098890191001,20.5,0.586,0.0,0.904,842.523182173642
1731069550.81,40.3,0.729,0.0,0.781,4043.423790174181,19.8,1.01,0.0,8.05,3368.7691654371342,8.31,0.691,0.0,1.12,4138.005137019528,19.8,0.625,0.0,1.01,842.5634041423821
1731069551.31,39.7,0.875,0.0,0.852,4042.9562464283417,19.8,0.627,0.0,1.27,3368.9301283938803,7.68,1.032,0.0,1.06,4137.911383898888,19.8,0.748,0.0,1.27,842.6036271581069
1731069551.81,39.7,0.519,0.0,1.25,4042.97418918725,20.5,0.583,0.0,1.5,3369.091095533036,8.32,0.855,0.0,0.891,4137.817630829081,20.5,0.768,0.0,0.86,842.6438512206696
1731069552.31,39.7,0.538,0.0,0.875,4043.217689609538,19.8,0.696,0.0,1.44,3369.252066854007,7.69,1.317,0.0,0.861,4137.723877810117,19.8,0.587,0.0,1.08,842.6840763299144
1731069552.81,40.9,0.578,0.0,1.17,4043.088799607418,19.8,0.662,0.0,1.68,3369.4130423561905,7.68,0.815,0.0,4.16,4137.630124841997,19.8,0.612,0.0,1.48,842.7243024856944
1731069553.31,39.7,0.665,0.0,1.5,4043.33659868784,19.8,0.833,0.0,0.956,3369.574022038988,8.31,0.728,0.0,1.1,4137.536371924723,19.8,0.805,0.0,0.916,842.7645296878595
1731069553.81,40.3,0.729,0.0,0.866,4043.261096126336,20.5,0.785,0.0,1.64,3369.7350059018004,8.32,0.48,0.0,0.749,4137.4426190583,20.5,0.948,0.0,1.96,842.8047579362601
1731069554.31,39.7,0.708,0.0,1.0,4043.8069328630913,19.9,0.781,0.0,2.68,3369.895993944026,7.68,0.568,0.0,1.03,4137.348866242729,19.9,0.746,0.0,0.755,842.8449872307493
