Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance
1731072524.73,8.32,0.829,0.0,0.987,3790.3545249752015,19.8,0.684,0.0,2.89,5477.094627856999,19.8,0.383,0.0,1.76,4381.44750168252,39.7,1.13,0.0,4.34,6197.243906060581
1731072525.23,7.68,0.419,0.0,1.05,3790.3827827806513,20.5,0.618,0.0,2.78,5477.317066776398,19.9,0.45,0.0,1.46,4381.625462085959,40.3,1.161,0.0,5.09,6197.837814989352
1731072525.73,8.32,0.411,0.0,0.953,3790.4110628004446,19.9,0.613,0.0,1.62,5477.539508072945,20.5,0.39,0.0,0.736,4381.803424390464,39.7,1.201,0.0,1.55,6198.229790848597
1731072526.23,8.32,0.371,0.0,0.793,3790.439365034086,19.8,0.695,0.0,2.43,5477.761951746352,19.8,0.588,0.0,1.23,4381.981388595804,40.3,1.374,0.0,1.94,6198.05800170278
1731072526.73,7.68,0.41,0.0,1.18,3790.467689481077,19.8,0.655,0.0,3.19,5477.984397796328,19.9,0.48,0.0,1.38,4382.159354701744,39.7,0.739,0.0,2.32,6198.21514728571
1731072527.23,7.68,0.324,0.0,2.19,3790.496036140916,20.5,0.776,0.0,10.6,5478.206846222585,20.5,0.437,0.0,0.794,4382.337322708054,40.3,0.717,0.0,1.68,6198.956961156809
1731072527.73,8.32,0.485,0.0,7.49,3790.5244050131114,19.9,0.789,0.0,3.3,5478.4292970248325,19.9,0.535,0.0,1.33,4382.515292614504,39.7,0.9,0.0,5.75,6198.710994839316
1731072528.23,8.32,0.556,0.0,0.81,3790.55279609716,19.2,0.764,0.032,4.33,5478.651750202782,19.8,0.485,0.0,1.23,4382.693264420863,40.3,1.488,0.0,2.88,6199.3701370943145
1731072528.73,7.68,0.474,0.0,1.27,3790.581209392565,19.9,1.05,0.0,2.17,5478.874205756142,19.8,0.38,0.0,0.889,4382.871238126898,39.7,0.962,0.0,1.7,6199.484140032026
1731072529.23,7.68,0.508,0.0,1.42,3790.609644898826,20.5,0.868,0.0,2.66,5479.096663684626,20.5,0.887,0.0,6.55,4383.049213732377,40.3,1.186,0.0,1.79,6199.918517344056
1731072529.73,8.32,0.307,0.0,0.831,3790.638102615441,19.8,0.57,0.0,3.43,5479.319123987943,19.9,0.465,0.0,0.961,4383.227191237068,39.7,1.081,0.0,2.2,6199.872635171028
1731072530.23,8.32,0.442,0.0,1.09,3790.666582541914,19.8,0.417,0.0,3.23,5479.541586665804,19.8,0.418,0.0,1.01,4383.405170640742,39.7,1.078,0.016,1.96,6200.231617335472
1731072530.73,7.68,0.499,0.0,1.61,3790.695084677743,19.8,0.421,0.0,2.9,5479.764051717921,19.9,0.441,0.0,1.41,4383.583151943168,39.0,0.688,0.0,2.45,6200.893657052031
1731072531.23,7.68,0.313,0.0,0.899,3790.7236090224255,20.5,0.334,0.0,3.1,5479.986519144002,20.5,0.471,0.0,0.83,4383.761135144114,41.0,0.416,0.0,1.72,6200.775988347563
1731072531.73,8.32,0.464,0.0,1.08,3790.7521555754615,19.8,0.374,0.0,9.32,5480.208988943761,19.8,0.476,0.0,1.27,4383.939120243346,39.7,0.449,0.0,1.84,6201.2853982603865
1731072532.23,8.32,0.32,0.0,1.05,3790.7807243363454,19.8,0.413,0.0,1.74,5480.431461116908,19.8,0.443,0.0,1.19,4384.117107240635,40.3,0.602,0.0,2.41,6200.867195486007
1731072532.73,7.68,0.513,0.0,3.77,3790.8093153045834,19.8,0.804,0.0,3.03,5480.653935663152,19.9,0.505,0.0,0.83,4384.295096135751,39.7,0.505,0.0,1.78,6201.588227576836
1731072533.23,7.68,0.587,0.0,0.931,3790.837928479665,20.5,0.697,0.0,3.7,5480.876412582206,20.5,0.555,0.0,1.19,4384.473086928462,40.3,0.656,0.0,1.91,6201.878330585088
1731072533.73,8.32,0.293,0.0,0.851,3790.866563861092,19.8,0.365,0.0,2.14,5481.098891873782,19.8,0.592,0.0,1.34,4384.651079618538,39.7,1.11,0.0,1.53,6201.752875295623
1731072534.23,7.68,0.52,0.0,1.2,3790.895221448359,19.8,0.469,0.0,2.07,5481.321373537588,19.2,0.777,0.032,0.807,4384.829074205744,40.3,0.678,0.0,2.24,6202.216420957734
1731072534.73,8.3,0.294,0.0,1.14,3790.9239012409626,19.8,0.46,0.0,2.46,5481.543857573339,19.9,0.589,0.0,1.19,4385.007070689851,39.7,0.605,0.0,2.48,6202.252890257927
1731072535.23,8.34,0.543,0.0,0.833,3790.9526032384,20.5,0.377,0.0,2.58,5481.766343980743,20.5,0.619,0.0,6.74,4385.185069070632,39.7,0.699,0.016,1.61,6202.843966923208
1731072535.73,7.68,0.599,0.0,1.31,3790.981327440166,19.8,0.558,0.0,2.49,5481.988832759513,19.9,0.789,0.0,0.74,4385.363069347851,39.0,0.754,0.016,2.35,6202.816681079848
1731072536.23,7.68,0.31,0.0,1.3,3791.010073845756,19.8,0.541,0.0,7.37,5482.211323909359,19.8,0.747,0.0,1.26,4385.541071521278,40.3,0.771,0.0,2.73,6203.286646722865
1731072536.73,8.32,0.72,0.0,0.812,3791.038842454665,19.8,0.742,0.0,2.13,5482.433817429992,19.8,0.734,0.0,1.51,4385.719075590685,39.1,0.987,0.016,1.65,6203.395349190809
1731072537.23,7.68,0.412,0.0,1.27,3791.0676332663857,20.5,0.556,0.0,2.59,5482.656313321127,19.9,0.505,0.0,0.868,4385.897081555835,39.7,1.177,0.016,8.86,6204.010566317652
1731072537.73,8.32,0.724,0.0,1.32,3791.096446280416,19.8,0.454,0.0,2.97,5482.87881158247,20.5,0.621,0.0,1.46,4386.075089416504,39.7,0.899,0.0,2.82,6203.839843314642
1731072538.23,8.32,0.67,0.0,0.833,3791.125281496247,19.9,0.636,0.0,3.5,5483.1013122137365,19.8,0.586,0.0,0.986,4386.253099172459,40.3,0.976,0.0,1.72,6204.195262697626
1731072538.73,7.68,0.472,0.0,4.9,3791.154138913374,19.8,0.837,0.0,1.69,5483.323815214637,19.9,0.586,0.0,0.791,4386.431110823469,39.7,1.464,0.0,2.01,6204.891951423994
1731072539.23,8.32,0.636,0.0,1.68,3791.183018531288,20.5,0.778,0.0,2.5,5483.546320584882,20.5,0.58,0.0,1.23,4386.609124369301,39.7,0.646,0.0,1.96,6204.562952910568
1731072539.73,7.68,0.598,0.0,0.772,3791.21192034948,19.8,0.722,0.0,2.86,5483.768828324185,19.8,0.909,0.0,4.18,4386.787139809726,40.3,0.944,0.0,1.77,6205.024537578918
1731072540.23,7.68,0.809,0.0,1.17,3791.240844367448,19.9,0.607,0.0,1.58,5483.991338432255,19.8,0.778,0.0,0.937,4386.965157144514,40.3,0.867,0.0,1.71,6205.507879893422
1731072540.73,8.32,0.385,0.0,1.46,3791.26979058468,19.8,0.671,0.0,3.34,5484.213850908806,19.8,0.661,0.0,1.06,4387.143176373436,39.7,0.712,0.0,1.69,6205.268650627205
1731072541.23,7.68,0.496,0.0,0.757,3791.2987590006674,20.5,0.505,0.0,8.84,5484.43636575355,20.4,0.616,0.0,1.06,4387.321197496259,40.3,0.739,0.0,2.53,6205.42087189411
1731072541.73,8.32,0.724,0.0,1.18,3791.327749614903,19.8,0.915,0.0,1.76,5484.658882966196,19.9,0.66,0.0,1.0,4387.499220512752,39.7,0.95,0.0,2.83,6206.034254134621
1731072542.23,8.32,0.589,0.0,1.33,3791.3567624268735,19.8,0.755,0.0,2.17,5484.881402546458,19.8,0.8,0.0,1.07,4387.677245422684,40.3,0.969,0.0,1.7,6206.286793677322
1731072542.73,7.68,0.816,0.0,0.816,3791.385797436076,19.9,0.534,0.0,3.0,5485.103924494048,19.8,0.783,0.0,0.929,4387.855272225827,39.7,0.879,0.0,1.89,6206.9193069055245
1731072543.23,8.32,0.396,0.0,1.22,3791.414854641998,20.5,0.508,0.0,1.69,5485.326448808676,20.5,0.775,0.0,1.03,4388.033300921952,40.3,1.013,0.0,2.03,6207.141881789619
1731072543.73,7.68,0.383,0.0,6.43,3791.443934044127,19.8,0.558,0.0,1.63,5485.548975490055,19.8,0.812,0.0,0.895,4388.2113315108245,39.7,0.847,0.0,2.17,6207.141159903804
1731072544.23,7.68,0.38,0.0,0.796,3791.473035641953,19.8,0.549,0.0,1.49,5485.771504537898,19.8,0.883,0.0,1.24,4388.389363992216,40.3,0.808,0.0,2.63,6207.007684895058
1731072544.73,8.32,0.371,0.0,0.857,3791.502159434964,19.8,0.533,0.0,1.94,5485.994035951917,19.8,0.867,0.0,1.54,4388.567398365894,39.7,0.991,0.0,1.62,6207.780982270031
1731072545.23,7.68,0.798,0.0,1.17,3791.531305422652,20.5,0.66,0.0,3.29,5486.216569731822,19.8,0.815,0.0,6.16,4388.745434631633,40.3,1.016,0.0,2.24,6207.771234193327
1731072545.73,8.32,0.39,0.0,1.32,3791.560473604502,19.8,0.607,0.0,10.5,5486.439105877326,19.2,0.395,0.032,1.24,4388.923472789199,39.7,1.053,0.0,2.73,6208.237663873027
1731072546.23,7.68,0.476,0.0,0.841,3791.589663980005,19.8,0.622,0.0,1.74,5486.661644388143,20.5,0.379,0.0,1.18,4389.101512838362,39.7,1.147,0.016,1.58,6208.251846703917
1731072546.73,8.32,0.406,0.0,1.42,3791.618876548644,19.8,0.755,0.0,2.44,5486.884185263983,19.8,0.484,0.0,1.1,4389.279554778894,39.7,1.212,0.0,2.12,6208.544970099406
1731072547.23,7.68,0.441,0.0,1.51,3791.648111309909,20.5,0.629,0.0,1.93,5487.106728504559,20.5,0.385,0.0,0.976,4389.457598610561,40.3,1.222,0.0,7.45,6208.856627549256
1731072547.73,8.27,0.692,0.0,0.869,3791.677368263286,19.8,0.725,0.0,2.22,5487.329274109583,19.8,0.4,0.0,0.799,4389.635644333137,39.1,0.67,0.0,1.72,6209.169738873154
1731072548.23,7.73,0.5,0.0,1.37,3791.7066474082617,19.9,0.779,0.0,1.58,5487.551822078767,19.8,0.43,0.0,1.3,4389.813691946391,40.9,0.681,0.0,1.67,6209.169879312409
1731072548.73,8.32,0.46,0.0,5.19,3791.735948744322,19.8,0.977,0.0,9.56,5487.774372411825,19.8,0.501,0.0,1.18,4389.991741450092,39.7,0.846,0.0,1.65,6209.46099814297
1731072549.23,8.32,0.406,0.0,0.888,3791.765272270952,20.5,0.831,0.0,2.82,5487.996925108468,20.5,0.512,0.0,0.786,4390.169792844009,40.3,0.777,0.0,1.94,6209.702792117375
1731072549.73,7.68,0.443,0.0,1.71,3791.794617987635,19.8,0.733,0.0,1.63,5488.219480168409,19.8,0.495,0.0,1.21,4390.347846127912,39.7,0.838,0.0,2.32,6210.073594672822
1731072550.23,8.32,0.391,0.0,1.57,3791.823985893859,19.8,0.981,0.0,6.19,5488.44203759136,19.8,0.413,0.0,1.06,4390.525901301574,40.3,0.876,0.0,2.05,6210.0733805212885
1731072550.73,7.68,0.634,0.0,0.815,3791.853375989109,19.8,0.575,0.0,2.37,5488.664597377034,19.8,0.54,0.0,2.98,4390.703958364763,39.0,1.062,0.016,2.47,6210.869506935854
1731072551.23,7.68,0.918,0.0,1.39,3791.882788272866,19.8,0.288,0.0,2.62,5488.887159525144,20.5,0.747,0.0,0.799,4390.882017317251,40.3,1.264,0.0,1.56,6210.635098497213
1731072551.73,8.32,0.509,0.0,1.89,3791.912222744616,20.5,0.235,0.0,2.59,5489.109724035401,19.8,0.476,0.0,1.13,4391.060078158805,39.7,1.016,0.0,4.23,6210.81344213486
1731072552.23,8.31,0.516,0.0,0.787,3791.9416794038375,19.8,0.402,0.0,1.78,5489.3322909075205,19.8,0.427,0.0,3.03,4391.238140889195,39.7,0.386,0.0,2.8,6211.430220849856
1731072552.73,7.68,0.324,0.0,1.14,3791.97115825002,19.8,0.258,0.0,2.31,5489.554860141212,19.8,0.544,0.0,0.757,4391.416205508195,40.3,0.573,0.0,1.71,6211.900562763722
1731072553.23,7.68,0.64,0.0,1.12,3792.000659282643,20.5,0.259,0.0,3.29,5489.77743173619,19.9,0.824,0.0,3.08,4391.594272015575,40.3,0.443,0.0,3.19,6211.764671033837
1731072553.73,8.32,0.588,0.0,6.32,3792.030182501189,19.8,0.403,0.0,2.53,5490.000005692167,20.5,0.55,0.0,2.79,4391.772340411102,39.7,0.46,0.0,2.63,6212.316098748378
1731072554.23,7.68,0.525,0.0,1.19,3792.05972790514,19.8,0.422,0.0,2.14,5490.222582008857,19.8,0.488,0.0,1.26,4391.950410694548,40.3,0.526,0.0,1.92,6212.34252101449
1731072554.73,8.32,0.737,0.0,1.36,3792.089295493975,19.9,0.35,0.0,4.21,5490.445160685971,19.8,0.659,0.0,1.28,4392.128482865682,39.8,0.542,0.0,2.34,6212.392060385728
1731072555.23,8.32,0.414,0.0,0.904,3792.1188852671794,20.5,0.32,0.0,2.92,5490.667741723223,20.5,0.524,0.0,1.0,4392.306556924276,39.7,0.581,0.016,1.7,6213.154289803517
1731072555.73,7.68,0.601,0.0,0.866,3792.148497224232,19.8,0.343,0.0,3.9,5490.890325120326,19.8,0.567,0.0,0.841,4392.484632870102,39.7,0.873,0.0,1.88,6213.426937336466
1731072556.23,7.68,0.598,0.0,1.033,3792.178131364613,19.9,0.387,0.0,1.98,5491.112910876993,19.8,0.695,0.0,8.02,4392.662710702929,40.3,0.652,0.0,2.96,6213.583238882296
1731072556.73,8.32,0.294,0.0,1.2,3792.2077876878006,19.8,0.343,0.0,2.44,5491.335498992936,19.8,0.643,0.0,1.4,4392.840790422527,39.7,0.764,0.0,2.23,6213.802250173451
1731072557.23,7.68,0.592,0.0,1.3,3792.237466193276,20.5,0.482,0.0,3.26,5491.558089467871,19.8,0.757,0.0,0.824,4393.018872028663,40.3,0.985,0.0,2.27,6213.790706070295
1731072557.73,8.32,0.427,0.0,0.929,3792.267166880519,19.8,1.108,0.0,2.2,5491.780682301506,20.5,0.91,0.0,1.39,4393.196955521115,39.7,0.977,0.0,1.54,6214.222542856809
1731072558.23,8.32,0.69,0.0,0.946,3792.296889749008,19.8,0.481,0.0,3.32,5492.00327749356,19.8,0.646,0.0,1.77,4393.37504089965,40.3,0.831,0.0,2.5,6214.155342178364
1731072558.73,7.68,0.642,0.0,1.01,3792.326634798221,19.8,0.44,0.0,2.05,5492.225875043742,19.8,0.516,0.0,0.767,4393.553128164038,39.7,0.943,0.0,2.74,6214.721374606364
1731072559.23,7.68,0.391,0.0,4.64,3792.3564020276367,20.4,0.384,0.0,3.29,5492.448474951768,20.5,0.464,0.0,1.22,4393.73121731405,40.3,0.898,0.0,1.44,6214.497103587327
1731072559.73,8.32,0.753,0.0,1.48,3792.386191436732,19.9,0.502,0.0,8.85,5492.67107721735,19.2,0.549,0.032,1.35,4393.909308349455,39.7,1.025,0.0,2.13,6215.181669542792
1731072560.23,8.32,0.402,0.0,0.728,3792.416003024985,19.8,0.74,0.0,2.2,5492.893681840201,19.8,0.558,0.0,0.812,4394.087401270029,40.3,1.023,0.0,2.06,6215.474253627626
1731072560.73,7.68,0.671,0.0,1.17,3792.445836791872,19.8,0.5,0.0,2.8,5493.116288820035,19.8,0.662,0.0,1.18,4394.265496075539,39.7,0.644,0.0,2.11,6215.768272047876
1731072561.23,7.68,0.359,0.0,1.08,3792.4756927368703,20.5,0.702,0.0,1.68,5493.338898156567,19.9,0.618,0.0,6.58,4394.443592765756,39.0,0.789,0.016,11.7,6216.187415866173
1731072561.73,8.32,0.345,0.0,1.3,3792.505570859456,19.8,0.651,0.0,2.55,5493.561509849507,20.5,0.593,0.0,0.905,4394.621691340451,40.3,0.744,0.0,1.63,6215.871648043575
1731072562.23,8.32,0.646,0.0,1.02,3792.535471159102,19.8,0.752,0.0,2.77,5493.784123898572,19.8,0.678,0.0,0.897,4394.7997917993935,39.7,0.779,0.016,2.1,6216.438725021113
1731072562.73,7.68,0.346,0.0,0.851,3792.565393635289,19.8,0.879,0.0,1.46,5494.006740303474,19.8,0.649,0.0,1.56,4394.977894142357,39.7,0.875,0.0,2.1,6216.8750348324775
1731072563.23,8.32,0.654,0.0,0.886,3792.5953382874895,20.5,0.689,0.0,2.32,5494.229359063927,19.9,0.709,0.0,0.891,4395.155998369114,40.3,0.855,0.0,1.84,6216.697367177914
1731072563.73,7.68,0.342,0.0,1.17,3792.6253051151793,19.8,0.756,0.0,2.53,5494.451980179643,20.5,0.791,0.0,1.2,4395.334104479432,39.7,0.921,0.0,2.11,6216.751703400975
1731072564.23,7.68,0.431,0.0,1.3,3792.655294117831,19.8,0.506,0.0,6.28,5494.674603650337,19.9,0.756,0.0,1.11,4395.5122124730815,39.7,1.089,0.016,1.76,6217.466391491164
1731072564.73,8.32,0.595,0.0,0.758,3792.685305294917,19.9,0.524,0.0,2.09,5494.897229475726,19.8,0.852,0.0,0.777,4395.690322349835,39.7,0.99,0.0,2.14,6217.634255508931
1731072565.23,8.32,0.384,0.0,5.66,3792.715338645915,20.5,0.556,0.0,1.89,5495.119857655518,20.5,0.728,0.0,1.12,4395.868434109464,40.3,0.882,0.0,2.8,6218.123834019393
1731072565.73,7.68,0.775,0.0,2.07,3792.745394170297,19.9,0.79,0.0,2.41,5495.342488189431,19.8,0.885,0.0,1.59,4396.046547751741,39.7,0.969,0.0,8.29,6218.407433188007
1731072566.23,7.68,0.417,0.0,1.05,3792.775471867535,19.8,0.626,0.0,2.11,5495.565121077177,19.8,0.889,0.0,0.798,4396.224663276435,40.3,0.861,0.0,1.63,6218.550540437901
1731072566.73,8.32,0.914,0.0,1.54,3792.8055717371017,19.8,0.584,0.0,2.29,5495.787756318469,19.8,0.624,0.0,1.17,4396.402780683317,39.7,1.118,0.0,2.74,6218.646881317279
1731072567.23,8.32,0.57,0.0,1.74,3792.835693778468,19.9,0.787,0.0,1.57,5496.010393913025,19.8,0.431,0.0,4.42,4396.580899972159,40.3,1.093,0.0,1.53,6218.593398650137
1731072567.73,7.68,0.466,0.0,0.876,3792.865837991109,20.5,0.773,0.0,2.45,5496.233033860555,20.5,0.41,0.0,0.807,4396.759021142731,39.1,1.265,0.016,2.3,6219.261832316505
1731072568.23,7.68,0.565,0.0,1.34,3792.896004374494,19.9,0.755,0.0,2.62,5496.455676160775,19.8,0.444,0.0,1.28,4396.937144194809,40.3,1.391,0.0,2.69,6219.57807787417
1731072568.73,8.32,0.421,0.0,1.77,3792.926192928094,19.8,0.695,0.0,3.06,5496.678320813398,19.8,0.416,0.0,1.43,4397.11526912816,39.7,1.491,0.0,1.67,6219.6460215624575
1731072569.23,7.69,0.492,0.0,0.785,3792.9564036513793,20.5,0.644,0.0,7.18,5496.900967818139,20.5,0.473,0.0,0.739,4397.293395942555,39.7,0.705,0.0,1.64,6219.746545160137
1731072569.73,8.32,0.436,0.0,0.86,3792.9866365438193,19.8,0.984,0.0,2.53,5497.123617174713,19.8,0.497,0.0,1.2,4397.4715246377655,40.3,0.768,0.0,1.78,6219.886412845579
1731072570.23,8.32,0.565,0.0,1.46,3793.0168916048874,19.8,1.055,0.0,1.71,5497.346268882832,19.8,0.692,0.0,1.5,4397.649655213566,40.4,0.826,0.0,2.67,6220.311973312319
1731072570.73,7.68,0.346,0.0,0.73,3793.0471688340494,19.2,0.848,0.032,1.8,5497.568922942212,19.8,0.454,0.0,0.776,4397.827787669727,39.6,0.835,0.0,1.86,6220.708446216903
1731072571.23,8.32,0.457,0.0,1.23,3793.077468230777,20.5,1.226,0.0,2.08,5497.791579352568,19.8,0.374,0.0,1.13,4398.0059220060175,40.3,1.121,0.0,1.88,6220.717081455728
1731072571.73,7.68,0.455,0.0,1.24,3793.1077897945374,19.9,0.909,0.0,2.16,5498.014238113611,20.5,0.717,0.0,1.41,4398.184058222212,39.0,1.208,0.016,1.845,6221.312823224378
1731072572.23,7.68,0.337,0.0,0.863,3793.1381335247993,19.8,0.565,0.0,2.26,5498.23689922506,19.8,0.431,0.0,6.36,4398.362196318079,40.4,1.036,0.0,1.81,6221.5174436053385
1731072572.73,8.32,0.438,0.0,1.42,3793.168499421032,19.9,0.245,0.0,2.035,5498.459562686626,19.8,0.526,0.0,1.08,4398.540336293393,39.7,1.142,0.0,1.87,6222.079080899323
1731072573.23,7.68,0.377,0.0,2.05,3793.198887482701,20.5,0.299,0.0,1.81,5498.682228498024,20.5,0.472,0.0,0.964,4398.718478147925,39.7,0.787,0.0,2.03,6221.608321300022
1731072573.73,8.32,0.518,0.0,0.943,3793.229297709276,19.8,0.664,0.0,3.22,5498.90489665897,19.8,0.563,0.0,0.81,4398.896621881447,40.3,0.609,0.0,2.4,6222.084180859291
1731072574.23,8.32,0.517,0.0,1.07,3793.2597301002215,19.2,0.407,0.032,8.22,5499.127567169177,19.8,0.649,0.0,1.13,4399.074767493729,40.3,0.531,0.0,2.4,6222.115421041452
1731072574.73,7.68,0.313,0.0,5.53,3793.290184655004,19.8,0.458,0.0,2.39,5499.350240028362,19.8,0.475,0.0,0.99,4399.252914984542,39.6,0.485,0.0,1.8,6222.963163490037
1731072575.23,7.68,0.52,0.0,0.823,3793.320661373092,20.5,0.405,0.0,2.33,5499.572915236236,20.5,0.586,0.0,0.798,4399.431064353662,40.3,1.007,0.0,2.29,6223.094934491308
1731072575.73,8.32,0.35,0.0,0.881,3793.351160253951,19.9,0.467,0.0,1.6,5499.795592792518,19.8,0.592,0.0,1.33,4399.609215600858,39.7,0.548,0.0,8.05,6222.771036317135
1731072576.23,7.68,0.59,0.0,1.24,3793.3816812970463,19.8,0.508,0.0,1.94,5500.018272696919,19.8,0.633,0.0,1.48,4399.787368725903,40.3,0.456,0.0,2.33,6223.385153604931
1731072576.73,8.32,0.631,0.0,0.844,3793.412224501841,19.8,0.431,0.0,1.78,5500.240954949155,19.9,0.683,0.0,2.57,4399.965523728568,39.7,0.544,0.0,2.84,6223.770155677252
1731072577.23,8.32,0.324,0.0,1.32,3793.4427898678,20.5,0.478,0.0,1.79,5500.463639548943,19.8,0.63,0.0,0.825,4400.143680608622,40.3,0.702,0.0,1.52,6224.017796919402
1731072577.73,7.68,0.542,0.0,1.38,3793.47337739439,19.8,0.59,0.0,1.71,5500.686326495995,20.5,0.671,0.0,1.007,4400.321839365843,39.7,0.625,0.0,2.2,6223.83030935177
1731072578.23,7.68,0.296,0.0,0.798,3793.503987081073,19.9,0.472,0.0,1.8,5500.909015790026,19.8,0.697,0.0,1.19,4400.5,40.3,0.973,0.0,2.18,6224.607526294345
1731072578.73,8.32,2.301,0.0,1.24,3793.534618927314,18.5,7.362,0.065,7.33,5501.1317074307535,19.2,7.769,0.032,1.13,4400.678162510865,37.1,3.262,0.065,1.85,6225.020021655991
1731072579.23,8.32,1.625,0.0,54.3,3793.565272932575,20.5,1.332,0.0,4.7,5501.354401417891,19.9,1.699,0.0,0.844,4400.856326898211,40.3,1.025,0.0,1.94,6225.340514144347
1731072579.73,7.68,0.777,0.0,6.56,3793.595949096318,19.8,0.644,0.0,2.07,5501.577097751154,20.5,0.756,0.0,1.26,4401.034493161806,39.7,0.895,0.0,2.03,6224.88968302248
1731072580.23,8.32,0.741,0.0,0.858,3793.626647418008,19.8,0.577,0.0,2.21,5501.799796430256,19.8,0.614,0.0,1.59,4401.212661301427,40.3,0.811,0.0,2.36,6225.663559039725
1731072580.73,7.68,0.399,0.0,1.1,3793.6573678971063,19.9,0.491,0.0,1.57,5502.022497454913,19.8,0.506,0.0,0.933,4401.390831316847,39.7,0.858,0.0,3.78,6225.324773718068
1731072581.23,8.32,0.617,0.0,1.5,3793.688110533074,19.8,0.465,0.031,2.26,5502.245200824841,19.8,0.549,0.0,1.11,4401.569003207834,39.7,0.966,0.016,2.14,6226.055394685785
1731072581.73,7.68,0.505,0.0,0.894,3793.718875325372,19.8,0.476,0.0,2.23,5502.467906539755,20.5,0.562,0.0,1.03,4401.747176974162,39.7,0.897,0.0,2.38,6226.5401935476975
1731072582.23,8.32,0.324,0.0,1.19,3793.7496622734607,19.8,0.787,0.0,1.99,5502.690614599371,19.8,0.567,0.0,1.05,4401.925352615602,40.3,0.681,0.0,1.77,6226.110672380369
1731072582.73,7.68,0.643,0.0,1.4,3793.780471376803,19.8,0.549,0.0,1.83,5502.913325003402,19.8,0.829,0.0,7.43,4402.10353013193,39.7,0.66,0.0,2.09,6226.642533531724
1731072583.23,8.32,0.337,0.0,0.811,3793.8113026348574,20.5,0.81,0.0,1.86,5503.136037751566,19.8,0.691,0.0,0.937,4402.281709522915,40.4,0.732,0.0,2.04,6227.292783150023
1731072583.73,7.68,0.707,0.0,1.23,3793.842156047086,19.8,0.871,0.0,2.09,5503.358752843576,20.5,0.727,0.0,0.996,4402.459890788331,39.7,0.824,0.0,1.71,6227.61445500942
1731072584.23,7.68,0.403,0.0,1.51,3793.8730316129454,19.8,0.653,0.0,11.2,5503.581470279149,19.8,0.776,0.0,0.829,4402.638073927949,40.3,1.13,0.0,3.46,6227.692322132643
1731072584.73,8.32,0.405,0.0,2.63,3793.903929331896,19.8,0.604,0.0,1.72,5503.804190058,19.8,0.827,0.0,1.69,4402.8162589415415,39.0,0.976,0.0,5.09,6227.7062566356335
1731072585.23,8.32,0.749,0.0,1.0,3793.934849203397,19.9,0.535,0.0,1.87,5504.026912179845,19.8,0.795,0.0,1.77,4402.994445828884,39.7,0.998,0.031,4.2,6228.133621987004
1731072585.73,7.68,0.495,0.0,1.07,3793.965791226906,20.5,0.513,0.0,2.28,5504.249636644399,20.5,0.719,0.0,0.717,4403.172634589745,39.0,1.009,0.016,12.2,6228.580416788823
1731072586.23,7.68,0.894,0.0,1.02,3793.996755401881,19.8,0.536,0.0,2.08,5504.472363451378,19.9,1.081,0.0,1.48,4403.350825223901,39.1,1.035,0.016,3.68,6228.566489466349
1731072586.73,8.32,0.436,0.0,1.12,3794.0277417277807,19.8,0.567,0.0,2.31,5504.695092600497,19.8,0.854,0.0,1.28,4403.529017731121,40.3,0.824,0.0,4.23,6228.783126838952
1731072587.23,7.68,0.51,0.0,0.919,3794.05875020406,20.5,0.533,0.0,1.57,5504.917824091473,19.2,0.876,0.032,0.856,4403.707212111177,39.7,1.0,0.016,4.33,6228.700314138472
1731072587.73,8.32,0.542,0.0,0.863,3794.089780830179,19.8,0.668,0.0,2.17,5505.140557924021,20.5,0.859,0.0,2.14,4403.885408363845,39.7,1.26,0.0,4.29,6229.2544069089945
1731072588.23,7.68,0.587,0.0,1.67,3794.120833605593,19.2,0.682,0.032,2.36,5505.363294097856,19.8,0.581,0.0,6.53,4404.063606488898,40.3,0.959,0.0,5.1,6229.76670429112
1731072588.73,8.32,0.975,0.0,1.63,3794.151908529758,19.8,0.956,0.0,6.01,5505.586032612696,19.8,0.572,0.0,0.893,4404.241806486107,39.7,1.112,0.0,1.54,6229.891690232687
1731072589.23,7.68,0.735,0.0,2.0,3794.1830056021295,20.5,0.776,0.0,2.0,5505.808773468254,20.5,0.603,0.0,1.04,4404.420008355244,40.3,1.21,0.0,4.1,6229.917658142707
1731072589.73,8.32,0.533,0.0,7.66,3794.214124822161,19.8,0.767,0.0,1.78,5506.031516664249,19.8,0.413,0.0,1.02,4404.598212096081,39.7,1.302,0.0,4.67,6230.062269906509
1731072590.23,8.32,0.393,0.0,1.97,3794.245266189311,19.8,0.857,0.0,1.79,5506.254262200394,19.8,0.423,0.0,1.27,4404.776417708394,40.3,1.321,0.0,10.0,6230.68820722304
1731072590.73,7.68,0.413,0.0,1.31,3794.2764297030335,19.9,0.697,0.0,2.56,5506.477010076406,19.8,0.487,0.0,1.21,4404.954625191956,39.7,0.708,0.0,3.52,6230.718060062282
