Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance
1731069409.31,7.67,0.778,0.0,1.33,4040.224353300197,40.3,0.713,0.0,1.22,4629.166318591985,19.8,0.623,0.0,7.08,4154.609856833732,19.8,0.347,0.0,0.701,3323.3870388505748
1731069409.81,8.32,0.69,0.0,1.43,4040.1200031682224,40.3,0.713,0.0,8.02,4628.699066308336,20.5,0.747,0.0,2.26,4154.809532337193,20.5,0.345,0.0,1.04,3323.5467937130047
1731069410.31,7.68,0.475,0.0,0.874,4040.015671380496,39.7,0.799,0.0,0.951,4628.918252414962,19.8,0.956,0.0,2.13,4155.009213287018,19.9,0.221,0.0,1.19,3323.706552931531
1731069410.81,8.32,0.716,0.0,1.05,4039.911357938439,39.7,0.559,0.0,1.41,4629.343954076835,19.8,0.83,0.0,1.77,4155.208899682421,19.8,0.358,0.0,0.87,3323.8663165055245
1731069411.31,7.68,0.53,0.0,1.37,4039.807062843473,40.3,0.33,0.0,0.809,4629.869971616134,19.8,0.721,0.0,2.43,4155.40859152262,19.8,0.269,0.0,0.792,3324.026084434357
1731069411.81,8.32,0.731,0.0,0.922,4039.702786097016,40.3,0.318,0.0,0.811,4629.782376409131,19.8,1.098,0.0,2.01,4155.608288806827,20.5,0.264,0.0,1.03,3324.1858567174
1731069412.31,7.68,0.734,0.0,5.39,4039.598527700493,39.7,0.278,0.0,0.795,4629.93911224598,20.5,0.953,0.0,1.91,4155.807991534258,19.9,0.359,0.0,1.48,3324.3456333540285
1731069412.81,8.32,0.373,0.0,1.61,4039.494287655325,40.3,0.33,0.0,0.741,4630.510889871779,19.8,0.978,0.0,1.95,4156.007699704129,19.8,0.311,0.0,7.45,3324.505414343613
1731069413.31,7.69,0.82,0.0,0.889,4039.39006596293,39.7,0.374,0.0,0.984,4630.672886652916,19.8,1.07,0.0,1.78,4156.207413315654,19.8,0.272,0.0,0.87,3324.665199685527
1731069413.81,8.32,0.497,0.0,0.936,4039.28586262473,40.3,0.372,0.0,1.49,4631.286603978391,20.5,1.025,0.0,4.79,4156.40713236805,20.5,0.259,0.0,0.882,3324.824989379141
1731069414.31,7.68,0.843,0.0,0.823,4039.1816776421424,39.7,0.378,0.0,0.803,4631.19452694032,19.8,0.767,0.0,2.22,4156.606856860533,19.8,0.468,0.0,0.741,3324.9847834238267
1731069414.81,7.69,0.733,0.0,1.04,4039.077511016593,39.7,0.48,0.016,0.939,4631.292463885472,19.8,0.515,0.0,1.66,4156.806586792318,19.8,0.368,0.0,0.857,3325.1445818189613
1731069415.31,8.31,0.738,0.0,1.38,4038.9733627494993,39.7,0.567,0.0,1.06,4631.927193635945,19.9,0.379,0.0,1.42,4157.006322162621,19.8,0.402,0.0,0.782,3325.3043845639154
1731069415.81,8.32,0.923,0.0,0.828,4038.8692328422817,40.3,0.568,0.0,2.56,4631.932100957203,20.5,1.285,0.0,1.79,4157.206062970658,20.5,0.47,0.0,1.01,3325.4641916580613
1731069416.31,7.69,1.262,0.0,0.821,4038.76512129636,39.7,0.642,0.0,0.941,4632.100894563288,19.8,1.22,0.0,2.13,4157.405809215646,19.8,0.836,0.0,1.37,3325.6240031007724
1731069416.81,8.31,1.389,0.0,1.02,4038.661028113154,40.3,0.551,0.0,0.925,4632.309233987694,19.8,0.898,0.0,1.76,4157.605560896801,19.8,0.77,0.0,0.868,3325.7838188914197
1731069417.31,7.68,0.771,0.0,1.4,4038.556953294085,39.7,0.552,0.0,0.834,4632.789459790998,19.8,0.671,0.0,1.73,4157.805318013338,19.9,0.82,0.0,0.904,3325.9436390293804
1731069417.81,8.32,0.547,0.0,0.772,4038.452896840571,40.3,0.514,0.0,0.974,4633.0745185628775,20.5,0.613,0.0,2.35,4158.005080564477,20.5,0.449,0.0,1.52,3326.103463514026
1731069418.31,7.69,0.971,0.0,0.903,4038.348858754033,39.7,0.61,0.0,1.47,4633.102335389364,19.8,0.628,0.0,1.61,4158.204848549432,19.8,0.385,0.0,1.7,3326.26329234473
1731069418.81,8.31,0.555,0.0,0.729,4038.2448390358895,40.3,0.834,0.0,0.813,4633.305612256302,19.8,0.634,0.0,7.18,4158.40462196742,19.8,0.411,0.0,0.98,3326.423125520866
1731069419.31,7.69,1.04,0.0,0.991,4038.1408376875606,39.7,1.061,0.0,0.94,4633.508894854361,19.8,1.16,0.0,1.41,4158.604400817659,19.8,1.324,0.0,0.871,3326.5829630418048
1731069419.81,8.32,0.72,0.0,6.61,4038.0368547104654,40.3,0.787,0.0,1.4,4634.185683310077,20.5,0.572,0.0,2.18,4158.804185099366,20.5,0.752,0.0,0.895,3326.7428049069254
1731069420.31,7.68,0.615,0.0,4.9,4037.932890106025,39.7,0.54,0.0,0.799,4634.593515284971,19.8,1.317,0.0,2.48,4159.003974811758,19.8,0.688,0.0,1.58,3326.902651115599
1731069420.81,7.68,0.399,0.0,0.944,4037.8289438756574,40.3,0.488,0.0,4.57,4634.372583489345,19.8,0.666,0.0,1.68,4159.203769954052,19.8,0.527,0.0,1.61,3327.0625016672
1731069421.31,8.32,0.481,0.0,1.01,4037.72501602078,39.7,0.596,0.0,0.935,4635.018092174973,19.8,0.766,0.0,2.15,4159.403570525466,19.8,0.556,0.0,0.837,3327.222356561101
1731069421.81,8.33,0.986,0.0,1.06,4037.621106542811,40.3,0.836,0.0,0.875,4635.106437673191,20.5,0.658,0.0,2.22,4159.603376525219,19.8,0.537,0.0,2.57,3327.382215796675
1731069422.31,7.68,0.582,0.0,0.885,4037.517215443173,39.7,0.651,0.0,0.832,4634.946992723845,19.8,0.573,0.0,2.14,4159.803187952526,20.5,0.524,0.0,0.923,3327.542079373301
1731069422.81,8.32,0.505,0.0,0.966,4037.413342723284,40.3,0.743,0.0,1.13,4635.421012118564,19.8,0.984,0.0,2.0,4160.003004806607,19.8,0.419,0.0,0.83,3327.701947290352
1731069423.31,7.68,0.639,0.0,1.31,4037.3094883845606,39.7,0.915,0.0,1.16,4635.806029183958,19.9,0.948,0.0,10.0,4160.20282708668,19.9,0.456,0.0,0.914,3327.8618195472004
1731069423.81,8.32,0.719,0.0,0.924,4037.205652428423,39.7,0.524,0.0,0.894,4636.420738886714,20.5,0.858,0.0,1.64,4160.402654791961,20.5,0.571,0.0,1.0,3328.021696143222
1731069424.31,7.68,1.12,0.0,1.34,4037.101834856286,40.3,0.503,0.0,1.06,4636.391031865748,19.8,0.875,0.0,1.93,4160.602487921671,19.8,0.782,0.0,0.991,3328.1815770777885
1731069424.81,8.32,0.703,0.0,4.65,4036.998035669573,40.3,0.617,0.0,1.12,4636.231504897985,19.8,0.65,0.0,2.02,4160.802326475027,19.8,0.613,0.0,1.03,3328.3414623502795
1731069425.31,7.68,0.676,0.0,0.885,4036.894254869701,39.7,0.583,0.0,0.857,4636.99959904011,19.8,0.802,0.0,1.99,4161.002170451248,19.8,0.935,0.0,0.866,3328.501351960068
1731069425.81,8.32,0.62,0.0,1.12,4036.790492458087,40.3,0.834,0.0,0.963,4637.221977023922,20.5,0.794,0.0,1.85,4161.202019849553,20.5,0.563,0.0,0.983,3328.661245906529
1731069426.31,7.68,0.654,0.0,1.04,4036.6867484361487,39.7,0.754,0.0,1.2,4637.0669360403,19.8,1.003,0.0,1.8,4161.40187466916,19.8,0.591,0.0,1.13,3328.8211441890367
1731069426.81,8.32,0.534,0.0,0.841,4036.583022805303,40.3,0.752,0.0,0.826,4637.756161656448,19.8,0.757,0.0,2.07,4161.601734909288,19.8,0.541,0.0,0.855,3328.9810468069645
1731069427.31,7.68,0.59,0.0,1.02,4036.4793155669695,39.7,0.856,0.0,1.06,4637.873631954736,19.8,0.586,0.0,2.24,4161.801600569157,19.8,0.672,0.0,2.892,3329.140953759693
1731069427.81,8.32,0.567,0.0,1.48,4036.375626722568,39.7,0.804,0.0,1.42,4638.31782022813,20.5,0.616,0.0,6.94,4162.001471647985,20.5,0.562,0.0,4.93,3329.300865046594
1731069428.31,7.69,0.405,0.0,0.815,4036.271956273512,40.3,0.482,0.0,0.978,4638.291792671854,19.8,0.668,0.0,1.6,4162.201348144993,19.8,0.617,0.0,1.06,3329.460780667044
1731069428.81,8.31,0.603,0.0,1.03,4036.1683042212208,39.7,0.502,0.0,0.929,4638.529118406422,19.8,0.797,0.0,1.89,4162.4012300594,19.9,0.648,0.0,0.952,3329.620700620418
1731069429.31,7.68,0.614,0.0,1.41,4036.06467056711,40.3,0.549,0.0,0.774,4639.009155078902,19.8,0.688,0.0,2.5,4162.601117390424,19.8,0.691,0.0,0.865,3329.7806249060905
1731069429.81,8.32,0.644,0.0,7.73,4035.9610553126,40.3,0.525,0.0,0.818,4638.855136036848,20.5,0.642,0.0,1.48,4162.801010137285,19.8,0.447,0.0,0.957,3329.9405535234405
1731069430.31,7.69,0.617,0.0,1.02,4035.857458459107,39.7,0.652,0.0,0.713,4639.592957367304,19.9,0.769,0.0,1.74,4163.000908299205,20.5,0.43,0.0,1.03,3330.100486471842
1731069430.81,8.32,0.298,0.0,0.757,4035.7538800080474,40.3,0.721,0.0,0.802,4639.581441879282,19.8,0.549,0.0,1.86,4163.200811875401,19.9,0.305,0.0,0.889,3330.260423750672
1731069431.31,7.68,0.687,0.0,0.858,4035.650319960837,39.7,0.837,0.0,1.04,4639.581667010576,19.8,1.006,0.0,2.05,4163.400720865096,19.8,0.379,0.0,1.08,3330.420365359305
1731069431.81,8.32,0.685,0.0,1.07,4035.546778318893,40.3,0.807,0.0,1.41,4639.8860365324135,20.5,0.87,0.0,2.85,4163.600635267509,20.5,0.398,0.0,0.969,3330.580311297116
1731069432.31,7.68,0.779,0.0,1.06,4035.443255083634,39.1,0.26,0.0,0.833,4640.071636711614,19.8,0.664,0.0,5.43,4163.80055508186,19.8,0.233,0.0,0.869,3330.740261563485
1731069432.81,8.32,0.845,0.0,0.887,4035.339750256476,41.0,0.429,0.0,1.22,4640.853135941413,19.8,0.918,0.0,1.82,4164.000480307369,19.8,0.453,0.0,2.92,3330.900216157788
1731069433.31,7.69,0.554,0.0,1.77,4035.236263838836,39.0,0.508,0.016,2.88,4640.782414886087,19.8,1.116,0.0,2.17,4164.200410943258,19.9,0.474,0.0,0.787,3331.0601750794003
1731069433.81,8.31,0.833,0.0,1.67,4035.132795832129,40.3,0.457,0.0,1.11,4640.963870683466,20.5,0.967,0.0,2.16,4164.400346988748,19.8,0.432,0.0,1.05,3331.220138327698
1731069434.31,7.68,0.592,0.0,1.77,4035.029346237769,39.7,0.332,0.0,0.871,4641.178690193519,19.8,0.857,0.0,1.66,4164.600288443058,20.5,0.278,0.0,1.16,3331.380105902056
1731069434.81,8.32,0.821,0.0,1.01,4034.925915057177,40.3,0.349,0.0,1.01,4641.332810538596,19.8,1.077,0.0,1.45,4164.80023530541,19.8,0.318,0.0,0.93,3331.540077801856
1731069435.31,7.68,0.832,0.0,1.1,4034.822502291768,39.7,0.447,0.0,1.5,4641.868375314827,19.8,0.845,0.0,1.68,4165.000187575026,19.8,0.474,0.0,0.898,3331.700054026473
1731069435.81,8.32,0.387,0.0,2.9,4034.719107942956,40.3,0.375,0.0,0.815,4641.969432798394,19.8,0.426,0.0,2.31,4165.200145251126,20.5,0.284,0.0,0.813,3331.8600345752825
1731069436.31,7.68,0.766,0.0,1.04,4034.6157320121583,39.7,0.382,0.0,1.01,4642.197598589302,20.5,0.501,0.0,2.14,4165.400108332932,19.8,0.324,0.0,1.15,3332.020019447664
1731069436.81,8.32,0.422,0.0,0.916,4034.5123745007886,40.3,0.341,0.0,1.15,4642.8661453294335,19.8,0.574,0.0,2.17,4165.600076819665,19.8,0.266,0.0,1.65,3332.1800086429894
1731069437.31,7.68,0.898,0.0,0.763,4034.4090354102655,39.7,0.344,0.0,1.09,4642.857432573647,19.8,0.541,0.0,1.65,4165.800050710547,19.8,0.331,0.0,0.806,3332.3400021606435
1731069437.81,7.68,0.638,0.0,0.994,4034.305714742005,40.3,0.364,0.0,1.0,4643.35245081475,20.5,0.825,0.0,2.36,4166.0000300048005,20.5,0.395,0.0,0.867,3332.5
1731069438.31,8.32,0.474,0.0,1.06,4034.20241249742,39.7,0.617,0.0,3.56,4643.738668994837,19.8,0.433,0.0,1.93,4166.200014701647,19.8,0.465,0.0,0.982,3332.660002160437
1731069438.81,8.32,0.909,0.0,0.864,4034.099128677927,39.7,0.463,0.016,0.899,4643.8541104306005,19.8,0.554,0.0,1.71,4166.400004800307,19.8,0.381,0.0,0.872,3332.820008641332
1731069439.31,7.68,0.46,0.0,0.956,4033.995863284938,39.7,0.476,0.0,0.912,4644.112937885557,19.8,0.499,0.0,1.73,4166.6000003000045,19.8,0.371,0.0,1.09,3332.98001944206
1731069439.81,8.32,0.917,0.0,1.4,4033.892616319874,40.3,0.577,0.0,1.48,4644.31604403577,20.5,0.582,0.0,2.24,4166.800001199962,20.5,0.391,0.0,1.6,3333.140034562004
1731069440.31,7.68,0.51,0.0,1.05,4033.7893877841466,39.7,0.593,0.0,0.855,4644.035543517056,19.8,0.408,0.0,1.8,4167.0000074994,19.8,0.545,0.0,0.974,3333.30005400054
1731069440.81,8.32,0.432,0.0,6.75,4033.68617767917,39.7,0.426,0.0,0.829,4644.594549550746,19.8,1.428,0.0,1.69,4167.200019197543,19.8,0.581,0.0,1.09,3333.460077757045
1731069441.31,7.68,0.715,0.0,0.913,4033.5829860063623,40.3,0.497,0.0,0.987,4644.96344548053,19.8,0.663,0.0,2.33,4167.400036293612,19.8,0.474,0.0,4.12,3333.620105830897
1731069441.81,7.68,0.537,0.0,1.05,4033.4798127671343,40.3,0.439,0.0,1.46,4644.708437180739,20.5,0.458,0.0,8.54,4167.600058786831,20.5,0.441,0.0,1.52,3333.7801382214748
1731069442.31,8.32,1.05,0.0,1.01,4033.376657962904,39.7,0.474,0.0,0.894,4644.986204212378,19.8,0.587,0.0,1.87,4167.800086676423,19.9,0.635,0.0,0.891,3333.940174928158
1731069442.81,7.68,0.575,0.0,1.8,4033.273521595083,39.7,0.539,0.0,0.894,4645.323587703897,19.9,0.582,0.0,1.65,4168.000119961611,19.8,0.473,0.0,0.892,3334.1002159503246
1731069443.31,8.32,0.622,0.0,0.899,4033.170403665087,39.7,0.651,0.016,4.12,4645.59449413767,19.8,0.521,0.0,1.86,4168.200158641617,19.8,0.458,0.0,1.31,3334.2602612873525
1731069443.81,8.32,0.691,0.0,1.36,4033.067304174331,39.6,0.594,0.016,3.14,4646.0268287480585,20.5,0.503,0.0,1.73,4168.400202715666,20.5,0.351,0.0,0.82,3334.4203109386203
1731069444.31,7.68,0.718,0.0,1.41,4032.964223124226,39.7,0.664,0.0,4.74,4646.712294690095,19.2,0.82,0.0,1.72,4168.60025218298,19.8,0.509,0.0,0.825,3334.580364903505
1731069444.81,8.32,1.237,0.0,1.13,4032.861160516191,39.7,0.595,0.0,2.68,4646.78166963635,20.5,0.928,0.0,1.81,4168.800307042783,19.8,0.487,0.0,1.35,3334.74042318139
1731069445.31,7.68,0.675,0.0,3.17,4032.758116351636,39.0,0.5,0.032,1.814,4646.970628074291,19.8,0.628,0.0,1.59,4169.000367294299,19.8,0.63,0.0,3.87,3334.900485771652
1731069445.81,8.32,0.667,0.0,1.52,4032.655090631978,39.7,0.677,0.0,0.948,4647.280713658306,20.5,0.648,0.0,1.87,4169.200432936752,20.5,0.455,0.0,2.82,3335.06055267367
1731069446.31,7.68,0.493,0.0,1.02,4032.552083358628,40.3,0.526,0.0,1.33,4647.384498715978,19.9,0.949,0.0,4.82,4169.400503969366,19.8,0.439,0.0,2.93,3335.2206238868225
1731069446.81,8.32,0.561,0.0,0.89,4032.449094532998,40.3,0.591,0.0,0.845,4647.997568302645,19.8,0.791,0.0,2.33,4169.600580391364,19.8,0.567,0.0,1.32,3335.3806994104875
1731069447.31,7.69,0.513,0.0,1.45,4032.346124156506,39.1,0.62,0.016,1.06,4647.72592128913,19.8,0.735,0.0,1.95,4169.800662201971,19.9,0.609,0.0,8.1,3335.5407792440487
1731069447.81,8.32,0.61,0.0,1.5,4032.243172230564,39.7,0.761,0.0,1.47,4648.152240170829,20.5,0.732,0.0,1.67,4170.000749400412,20.5,0.522,0.0,1.03,3335.700863386884
1731069448.31,7.68,1.209,0.0,1.18,4032.140238756584,40.3,0.827,0.0,0.865,4648.348694083584,19.9,0.697,0.0,1.7,4170.200841985911,19.8,0.57,0.0,0.884,3335.860951838371
1731069448.81,8.32,0.772,0.0,0.877,4032.03732373598,40.3,0.863,0.0,1.02,4648.474472941617,19.8,0.577,0.0,2.12,4170.400939957692,19.8,0.626,0.0,0.877,3336.0210445978914
1731069449.31,7.68,0.716,0.0,0.767,4031.9344271701634,39.7,0.783,0.0,1.42,4648.839614479657,19.8,0.535,0.0,1.8,4170.60104331498,19.8,0.665,0.0,1.32,3336.181141664822
1731069449.81,8.32,0.601,0.0,0.715,4031.83154906055,40.3,0.576,0.0,0.846,4649.122941440192,20.5,0.778,0.0,1.63,4170.801152057,20.5,0.733,0.0,0.862,3336.341243038547
1731069450.31,7.68,0.715,0.0,0.777,4031.728689408552,39.7,0.671,0.0,4.81,4649.760199261373,19.9,0.61,0.0,2.2,4171.001266182977,19.8,0.723,0.0,0.743,3336.5013487184447
1731069450.81,7.68,0.782,0.0,0.688,4031.625848215581,40.3,0.829,0.0,0.939,4649.579890775504,19.8,0.957,0.0,2.2,4171.201385692137,19.8,0.675,0.0,1.01,3336.6614587038957
1731069451.31,8.32,0.406,0.0,0.93,4031.5230254830494,39.7,0.592,0.0,0.69,4649.670601545958,19.8,0.82,0.0,8.45,4171.401510583703,19.8,0.423,0.0,1.38,3336.8215729942776
1731069451.81,8.32,0.64,0.0,1.52,4031.4202212123696,40.3,0.839,0.0,1.0,4649.911063373696,20.5,0.709,0.0,1.71,4171.601640856902,19.8,0.222,0.0,0.708,3336.9816915889714
1731069452.31,7.67,1.013,0.0,0.695,4031.317435404957,39.0,1.12,0.0,1.35,4650.28565754327,19.8,0.691,0.0,2.21,4171.80177651096,20.5,0.227,0.0,0.915,3337.141814487361
1731069452.81,8.33,1.8,0.0,111.0,4031.214668062221,39.7,1.764,0.016,0.853,4650.403448734847,19.9,4.312,0.0,1.73,4172.001917545101,19.8,0.976,0.0,1.4,3337.3019416888246
1731069453.31,7.68,1.184,0.0,3.69,4031.1119191855737,40.3,0.872,0.0,0.85,4650.864909986073,19.8,1.298,0.0,1.82,4172.202063958552,19.8,0.587,0.0,1.78,3337.462073192743
1731069453.81,8.32,0.683,0.0,1.11,4031.009188776429,39.7,0.325,0.0,0.847,4651.341225228262,20.5,1.01,0.0,1.46,4172.402215750538,20.5,0.236,0.0,0.877,3337.6222089984967
1731069454.31,7.68,0.823,0.0,0.932,4030.906476836197,39.7,0.282,0.016,1.01,4651.647982715967,19.8,0.83,0.0,1.85,4172.602372920286,19.8,0.25,0.0,1.01,3337.7823491054646
1731069454.81,7.68,0.41,0.0,0.837,4030.80378336629,39.7,0.261,0.0,1.47,4651.569855785991,19.8,0.823,0.0,1.8,4172.802535467021,19.8,0.214,0.0,1.47,3337.942493513032
1731069455.31,8.32,0.781,0.0,0.847,4030.701108368122,40.3,0.409,0.0,0.919,4651.853879390799,19.8,0.882,0.0,1.82,4173.0027033899705,19.8,0.249,0.0,0.77,3338.1026422205773
1731069455.81,8.32,0.808,0.0,1.02,4030.598451843101,39.1,0.376,0.016,1.06,4652.153888192301,20.5,0.987,0.0,6.73,4173.20287668836,20.5,0.266,0.0,1.11,3338.2627952274825
1731069456.31,7.68,0.516,0.0,0.845,4030.4958137926415,40.3,0.349,0.0,1.04,4652.657729069158,19.8,0.997,0.0,1.82,4173.403055361416,19.8,0.283,0.0,1.4,3338.422952533128
1731069456.81,7.68,0.876,0.0,1.99,4030.393194218151,40.3,0.498,0.0,1.02,4652.984108430825,19.8,0.759,0.0,1.69,4173.603239408365,19.8,0.51,0.0,0.816,3338.583114136893
1731069457.31,8.32,0.425,0.0,1.89,4030.290593121046,39.7,0.456,0.0,1.43,4652.798169938689,19.8,0.408,0.0,1.91,4173.803428828435,19.8,0.302,0.0,0.726,3338.7432800381634
1731069457.81,8.32,0.898,0.0,0.926,4030.1880105027353,39.7,0.308,0.0,0.904,4653.282957124991,20.5,0.391,0.0,1.86,4174.003623620852,20.5,0.301,0.0,0.682,3338.90345023632
1731069458.31,7.69,0.712,0.0,1.28,4030.085446364631,40.3,0.433,0.0,0.976,4653.053536313757,19.8,0.428,0.0,1.39,4174.203823784843,19.8,0.363,0.0,0.915,3339.0636247307425
1731069458.81,7.68,0.585,0.0,0.936,4029.9829007081416,40.3,0.369,0.0,0.778,4653.380037509944,19.9,0.447,0.0,1.69,4174.404029319635,19.8,0.417,0.0,1.49,3339.2238035208134
1731069459.31,8.32,0.943,0.0,1.64,4029.8803735346783,39.7,0.422,0.0,0.84,4653.585151147031,19.8,0.563,0.0,2.38,4174.604240224455,19.8,0.375,0.0,1.05,3339.383986605912
1731069459.81,8.32,0.428,0.0,1.83,4029.777864845654,40.3,0.42,0.0,0.922,4653.8147745973065,20.5,0.424,0.0,1.93,4174.804456498531,20.5,0.339,0.0,6.49,3339.544173985425
1731069460.31,7.68,0.898,0.0,1.6,4029.6753746424783,39.7,0.531,0.0,1.07,4654.665656373033,19.8,0.54,0.0,2.63,4175.004678141092,19.8,0.316,0.0,0.841,3339.704365658733
1731069460.81,7.69,0.465,0.0,1.04,4029.5729029265626,40.3,0.515,0.0,0.841,4654.430648846383,19.8,0.5,0.0,1.73,4175.204905151363,19.8,0.388,0.0,4.99,3339.864561625217
1731069461.31,8.32,0.414,0.0,0.891,4029.4704496993154,39.7,0.564,0.0,1.05,4654.819828807163,19.8,0.607,0.0,1.8,4175.405137528573,19.8,0.416,0.0,1.2,3340.02476188426
1731069461.81,8.31,0.858,0.0,1.16,4029.368014962147,40.3,0.688,0.0,1.47,4654.842370881741,20.5,0.69,0.0,2.07,4175.60537527195,20.5,0.418,0.0,1.26,3340.184966435241
1731069462.31,7.68,0.459,0.0,0.945,4029.2655987164703,39.7,0.536,0.0,0.935,4655.03762525192,19.8,0.481,0.0,2.1,4175.805618380721,19.8,0.405,0.0,1.05,3340.3451752775486
1731069462.81,8.32,0.935,0.0,1.09,4029.163200963694,40.3,0.467,0.0,0.831,4656.007633717429,19.8,0.49,0.0,1.72,4176.005866854116,19.8,0.489,0.0,0.96,3340.505388410562
1731069463.31,7.68,0.52,0.0,1.03,4029.060821705228,39.7,0.484,0.0,0.836,4656.037779258169,19.8,0.506,0.0,2.18,4176.206120691362,19.8,0.656,0.0,0.873,3340.6656058336644
1731069463.81,8.32,0.619,0.0,6.39,4028.958460942481,40.3,0.568,0.0,1.21,4656.540691296597,20.5,1.28,0.0,1.96,4176.406379891689,20.5,0.712,0.0,1.05,3340.825827546238
1731069464.31,7.68,0.461,0.0,0.882,4028.8561186768634,39.7,0.739,0.0,2.9,4656.110435740997,19.8,0.646,0.0,1.61,4176.606644454323,19.8,0.502,0.0,1.3,3340.986053547664
1731069464.81,8.32,0.531,0.0,1.04,4028.7537949097855,40.3,0.641,0.0,0.931,4657.043919518598,19.9,0.658,0.0,1.66,4176.806914378494,19.8,0.371,0.0,0.826,3341.146283837329
1731069465.31,7.68,1.155,0.0,1.43,4028.651489642657,39.7,0.872,0.0,0.87,4657.046914528482,19.8,0.823,0.0,9.64,4177.007189663432,19.8,0.401,0.0,0.819,3341.306518414616
1731069465.81,8.32,1.038,0.0,0.851,4028.549202876887,40.3,0.891,0.0,1.01,4657.289708944765,20.5,0.757,0.0,1.91,4177.207470308364,20.5,0.421,0.0,0.812,3341.4667572789053
1731069466.31,7.68,0.753,0.0,1.02,4028.446934613885,39.7,0.67,0.0,1.35,4657.269322994018,19.8,0.592,0.0,1.75,4177.407756312519,19.8,0.484,0.0,2.9,3341.627000429582
1731069466.81,7.69,0.594,0.0,0.972,4028.344684855058,40.3,0.593,0.0,0.804,4657.796305662841,19.8,0.71,0.0,1.75,4177.608047675129,19.8,0.403,0.0,1.61,3341.787247866027
1731069467.31,8.31,0.622,0.0,0.836,4028.242453601819,39.7,0.75,0.0,0.968,4658.256686460707,19.8,0.701,0.0,2.5,4177.80834439542,19.8,0.466,0.0,0.821,3341.947499587628
1731069467.81,7.68,0.717,0.0,1.13,4028.1402408555737,40.3,0.751,0.0,1.46,4658.192572136723,20.5,0.802,0.0,1.66,4178.008646472623,20.5,0.455,0.0,0.999,3342.107755593766
1731069468.31,8.32,0.61,0.0,1.14,4028.038046617733,39.7,0.613,0.0,0.872,4658.422266036134,19.8,0.779,0.0,1.86,4178.208953905968,19.8,0.553,0.0,1.43,3342.2680158838257
1731069468.81,7.68,0.585,0.0,0.967,4027.935870889705,40.3,0.654,0.0,0.808,4658.721163922045,19.8,0.781,0.0,1.92,4178.409266694684,19.8,0.718,0.0,0.923,3342.42828045719
1731069469.31,8.32,0.448,0.0,6.56,4027.833713672896,39.1,0.889,0.016,0.797,4658.552932410111,19.8,0.645,0.0,1.96,4178.609584838,19.8,0.663,0.0,1.04,3342.5885493132405
1731069469.81,8.31,0.56,0.0,0.791,4027.731574968719,39.7,0.808,0.016,1.06,4659.109781969889,19.9,0.581,0.0,6.64,4178.809908335147,20.5,0.532,0.0,0.909,3342.7488224513663
1731069470.31,7.68,0.557,0.0,4.9,4027.629454778579,39.7,0.877,0.0,1.53,4659.041392425267,20.5,0.766,0.0,1.85,4179.010237185355,19.8,0.541,0.0,0.825,3342.9090998709494
1731069470.81,7.69,0.646,0.0,1.15,4027.527353103888,39.7,0.573,0.0,7.16,4659.720937519698,19.8,0.691,0.0,1.71,4179.210571387855,19.8,0.677,0.0,1.05,3343.069381571373
1731069471.31,8.31,0.599,0.0,0.893,4027.4252699460494,40.3,0.553,0.0,3.77,4659.70582366495,19.8,0.612,0.0,2.35,4179.410910941876,19.8,0.697,0.0,2.7,3343.2296675520224
1731069471.81,7.69,0.431,0.0,1.04,4027.323205306472,40.4,0.578,0.0,0.85,4660.080612152304,20.5,0.665,0.0,2.24,4179.611255846648,20.5,0.81,0.0,0.755,3343.389957812279
1731069472.31,8.32,0.645,0.0,1.3,4027.221159186567,39.0,0.609,0.016,1.04,4660.518978784443,19.8,0.875,0.0,1.97,4179.811606101404,19.9,0.711,0.0,1.03,3343.5502523515324
1731069472.81,8.32,0.617,0.0,0.951,4027.119131587741,40.3,0.618,0.0,1.23,4660.316212422578,19.8,0.914,0.0,2.2,4180.011961705373,19.8,0.498,0.0,1.14,3343.710551169165
1731069473.31,7.68,0.663,0.0,1.26,4027.017122511401,39.7,0.75,0.0,0.88,4660.641135394661,19.9,0.802,0.0,1.83,4180.212322657786,19.8,0.347,0.0,0.852,3343.870854264561
1731069473.81,8.32,0.59,0.0,0.817,4026.9151319589546,40.3,0.776,0.0,0.872,4661.2697947321085,20.5,0.663,0.0,2.41,4180.412688957874,20.5,0.36,0.0,0.833,3344.031161637105
1731069474.31,7.68,0.362,0.0,1.18,4026.813159931808,39.7,0.769,0.0,1.0,4661.145346306672,19.8,0.79,0.0,3.11,4180.613060604868,19.8,0.483,0.0,1.02,3344.19147328618
1731069474.81,8.32,0.673,0.0,1.27,4026.711206431372,40.3,0.888,0.0,1.28,4661.552541126918,19.8,0.849,0.0,1.65,4180.813437597999,19.8,0.303,0.0,1.44,3344.3517892111763
1731069475.31,7.68,0.502,0.0,1.36,4026.6092714590527,39.6,0.27,0.0,0.858,4661.689350329026,19.8,0.756,0.0,1.57,4181.013819936499,19.8,0.244,0.0,0.853,3344.512109411476
