Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731068843.31,19.8,0.712,0.0,1.61,3932.269390886133,39.7,1.128,0.0,2.16,4227.992052821763,19.8,0.648,0.0,1.1,786.7718554320554,7.68,1.037,0.0,1.52,4641.353258749004
1731068843.81,19.9,0.89,0.0,1.67,3932.462364727729,39.7,0.57,0.0,1.5,4228.289221096203,20.5,0.564,0.0,1.03,786.8104346028962,8.32,0.534,0.0,1.73,4641.3059422968445
1731068844.31,20.5,0.789,0.0,2.04,3932.655344992744,40.3,0.639,0.0,1.91,4227.877727169042,19.8,0.622,0.0,1.42,786.8490150594342,7.68,1.038,0.0,2.42,4641.258625900954
1731068844.81,19.8,0.907,0.0,3.24,3932.848331680234,40.3,0.716,0.0,1.87,4228.1213604180975,19.8,0.622,0.0,1.77,786.8875968014752,7.68,0.641,0.0,1.74,4641.211309561331
1731068845.31,19.8,0.953,0.0,1.63,3933.041324789253,39.7,0.73,0.0,1.59,4228.340656730077,19.8,0.502,0.0,0.92,786.9261798288325,8.32,1.114,0.0,1.65,4641.163993277979
1731068845.81,19.9,0.875,0.0,1.57,3933.234324318855,40.3,0.691,0.0,7.72,4228.356873586991,19.8,0.224,0.0,0.786,786.9647641413172,8.32,1.106,0.0,2.47,4641.116677050902
1731068846.31,20.5,1.039,0.0,1.82,3933.427330268096,39.7,0.793,0.0,7.17,4228.736439599502,20.5,0.444,0.0,1.01,787.0033497387404,7.68,0.658,0.0,1.92,4641.069360880097
1731068846.81,19.8,0.918,0.0,1.75,3933.6203426360303,40.3,0.835,0.0,1.62,4228.549654986081,19.9,0.36,0.0,1.37,787.0419366209159,8.32,1.113,0.0,2.29,4641.022044765572
1731068847.31,19.9,1.009,0.0,2.03,3933.8133614217136,39.7,1.003,0.0,4.24,4228.747765522535,19.8,0.328,0.0,0.831,787.080524787649,7.68,0.774,0.0,4.7,4640.974728707321
1731068847.81,20.5,1.242,0.0,1.35,3934.006386624201,39.7,1.017,0.0,3.98,4228.705397733889,20.5,0.352,0.0,0.966,787.1191142387536,8.32,1.06,0.0,2.16,4640.927412705353
1731068848.31,19.8,1.019,0.0,1.83,3934.1994182425474,40.3,0.394,0.0,1.71,4228.256540450215,19.8,0.373,0.0,4.5,787.1577049740408,7.68,0.914,0.0,2.21,4640.880096759665
1731068848.81,19.8,1.091,0.0,1.72,3934.3924562758098,40.3,0.495,0.0,1.43,4228.449834458117,19.8,0.346,0.0,0.816,787.1962969933219,8.32,0.569,0.0,1.88,4640.83278087026
1731068849.31,19.8,1.163,0.0,1.56,3934.585500723043,39.7,0.552,0.0,2.44,4229.022340283387,19.8,0.343,0.0,1.65,787.2348902964108,7.68,1.169,0.0,1.78,4640.785465037143
1731068849.81,20.5,1.274,0.0,8.33,3934.778551583304,40.3,0.472,0.0,1.97,4228.646984564007,20.5,0.401,0.0,1.83,787.2734848831129,8.32,0.538,0.0,2.75,4640.738149260309
1731068850.31,19.8,1.156,0.0,2.25,3934.971608855647,39.7,0.491,0.0,1.69,4228.737993703866,19.8,0.329,0.0,1.35,787.3120807532423,7.68,1.076,0.0,2.15,4640.690833539766
1731068850.81,19.2,0.784,0.0,1.84,3935.16467253913,40.3,1.181,0.0,8.1,4228.735151961653,19.8,0.363,0.0,1.54,787.3506779066105,8.33,0.652,0.0,1.76,4640.643517875511
1731068851.31,20.5,1.225,0.0,1.79,3935.357742632809,39.7,0.841,0.0,2.27,4228.585844953881,19.8,0.51,0.0,2.1,787.3892763430285,7.67,0.669,0.0,1.63,4640.5962022675485
1731068851.81,20.5,0.791,0.0,2.31,3935.5508191357408,40.3,0.691,0.0,1.88,4229.278994658337,20.5,0.504,0.0,1.1,787.4278760623107,8.31,1.523,0.0,2.33,4640.548886715881
1731068852.31,19.9,0.824,0.0,2.25,3935.7439020469815,39.7,0.635,0.0,1.85,4228.86182092736,19.8,0.36,0.0,1.68,787.4664770642626,7.69,0.796,0.0,9.64,4640.501571220508
1731068852.81,19.8,1.002,0.0,1.63,3935.936991365588,40.3,0.601,0.0,1.71,4228.977948705092,19.8,0.496,0.0,1.1,787.5050793486986,8.32,1.166,0.0,1.69,4640.454255781432
1731068853.31,19.8,0.909,0.0,1.74,3936.1300870906175,39.7,0.58,0.0,2.4,4228.909199986238,19.8,0.568,0.0,6.73,787.5436829154298,7.68,0.723,0.0,2.76,4640.406940398654
1731068853.81,20.5,0.918,0.0,2.04,3936.323189221129,40.3,0.622,0.0,2.28,4229.305885823294,20.5,0.454,0.0,1.61,787.582287764268,7.68,1.451,0.0,2.55,4640.359625072177
1731068854.31,19.8,1.127,0.0,6.92,3936.516297756177,39.7,0.623,0.0,1.99,4229.2676553026,19.8,0.487,0.0,0.806,787.6208938950273,8.33,1.234,0.0,1.98,4640.312309802003
1731068854.81,19.8,1.113,0.0,1.81,3936.709412694821,40.3,0.648,0.0,1.78,4229.508255523153,19.8,0.519,0.0,1.03,787.6595013075136,8.32,0.953,0.0,1.78,4640.264994588133
1731068855.31,19.8,1.144,0.0,3.95,3936.902534036117,39.7,0.771,0.0,5.2,4229.2583460195,19.8,0.434,0.0,1.58,787.6981100015412,7.68,1.553,0.0,2.39,4640.217679430567
1731068855.81,20.5,1.224,0.0,1.92,3937.095661779125,40.3,0.831,0.0,1.79,4229.575049849324,20.5,0.504,0.0,0.879,787.7367199769217,8.32,0.826,0.0,1.58,4640.170364329309
1731068856.31,19.8,1.205,0.0,1.61,3937.2887959229,39.7,0.701,0.0,1.71,4229.315175680099,19.8,0.513,0.0,0.722,787.7753312334668,7.68,0.799,0.0,1.95,4640.1230492843615
1731068856.81,19.8,1.228,0.0,2.16,3937.481936466503,40.4,0.721,0.0,2.39,4229.480352611421,19.8,0.513,0.0,1.26,787.8139437709907,8.33,0.648,0.0,6.85,4640.075734295724
1731068857.31,19.8,1.277,0.0,2.64,3937.6750834089903,39.6,0.626,0.0,1.79,4229.2910084998575,19.9,0.572,0.0,1.37,787.8525575892997,7.67,0.74,0.0,1.96,4640.028419363399
1731068857.81,20.5,1.27,0.0,1.76,3937.8682367494216,40.3,0.843,0.0,1.68,4229.76818099618,20.5,0.575,0.0,1.06,787.8911726882083,7.68,0.696,0.0,2.26,4639.981104487388
1731068858.31,19.8,1.341,0.0,2.31,3938.0613964868553,39.7,0.903,0.0,1.8,4229.276953336676,19.8,0.549,0.0,0.849,787.929789067528,8.32,0.666,0.0,2.12,4639.9337896676925
1731068858.81,19.8,1.528,0.0,2.47,3938.2545626203496,40.3,0.951,0.0,2.12,4229.51678114681,19.8,0.445,0.0,1.01,787.9684067270706,8.32,0.796,0.0,1.49,4639.886474904315
1731068859.31,19.8,1.166,0.0,1.73,3938.447735148964,39.7,0.998,0.0,1.9,4229.332124356431,19.8,0.406,0.0,1.33,788.0070256666509,7.69,0.701,0.0,1.71,4639.839160197259
1731068859.81,19.8,0.752,0.0,1.89,3938.640914071757,40.3,1.126,0.0,1.96,4229.939710698602,19.9,0.63,0.0,1.68,788.0456458860748,8.31,0.857,0.0,1.89,4639.791845546522
1731068860.31,20.5,0.768,0.0,2.24,3938.8340993877873,39.7,1.081,0.0,1.79,4230.085702635466,20.5,0.422,0.0,0.879,788.0842673851572,7.68,0.842,0.0,2.41,4639.744530952108
1731068860.81,19.8,0.667,0.0,1.64,3939.0272910961153,39.7,0.554,0.0,2.28,4229.989688492444,19.8,0.507,0.0,0.789,788.1228901637099,8.31,0.911,0.0,1.84,4639.69721641402
1731068861.31,19.8,0.686,0.0,1.82,3939.2204891958,40.3,0.633,0.0,1.91,4229.510240392334,19.8,0.523,0.0,1.08,788.1615142215446,7.7,1.088,0.0,4.68,4639.649901932256
1731068861.81,20.5,0.618,0.0,1.77,3939.4136936859018,40.3,0.735,0.0,1.72,4230.114551659022,20.5,0.419,0.0,1.33,788.2001395584765,7.67,0.543,0.0,2.33,4639.602587506824
1731068862.31,19.9,0.972,0.0,2.21,3939.60690456548,39.7,0.719,0.0,1.89,4230.136324980606,19.8,0.516,0.0,0.844,788.2387661743115,8.32,1.181,0.0,1.79,4639.555273137717
1731068862.81,19.8,0.895,0.0,1.89,3939.800121833594,40.3,0.894,0.0,1.98,4229.886628762846,19.8,0.63,0.0,1.06,788.2773940688646,8.32,0.981,0.0,1.8,4639.507958824945
1731068863.31,19.9,0.667,0.0,1.8,3939.993345489304,39.6,0.891,0.0,1.62,4230.009786901396,19.8,0.559,0.0,0.8,788.3160232419477,7.68,0.893,0.0,2.42,4639.460644568504
1731068863.81,19.8,0.952,0.0,9.17,3940.186575531671,40.3,1.026,0.0,1.77,4230.294398123816,20.5,0.648,0.0,0.928,788.354653693373,8.32,1.06,0.0,1.97,4639.413330368398
1731068864.31,20.5,0.635,0.0,2.21,3940.379811959756,39.7,1.084,0.0,2.06,4230.304014971286,19.8,0.617,0.0,1.42,788.3932854229555,7.68,0.717,0.0,1.91,4639.366016224631
1731068864.81,19.9,0.712,0.0,2.2,3940.5730547726175,40.3,1.326,0.0,6.45,4230.098287172895,19.8,0.667,0.0,0.879,788.4319184305014,8.32,1.242,0.0,1.62,4639.318702137201
1731068865.31,19.8,1.109,0.0,1.9,3940.766303969318,39.7,0.629,0.0,1.78,4229.910448038637,19.9,0.678,0.0,1.05,788.4705527158259,7.68,0.796,0.0,1.96,4639.271388106111
1731068865.81,20.5,0.762,0.0,2.38,3940.9595595489177,40.3,0.592,0.0,3.23,4229.969526636623,19.8,0.678,0.0,0.798,788.509188278741,8.32,1.097,0.0,2.17,4639.224074131362
1731068866.31,19.9,0.983,0.0,2.98,3941.1528215104777,39.7,0.674,0.0,2.85,4230.630015121896,20.5,0.677,0.0,1.03,788.5478251190591,7.68,1.15,0.0,1.7,4639.176760212958
1731068866.81,19.8,0.842,0.0,2.13,3941.3460898530593,40.3,0.651,0.0,2.18,4230.274082499325,19.8,0.468,0.0,1.47,788.5864632365951,8.32,0.597,0.0,1.76,4639.129446350899
1731068867.31,19.9,0.983,0.0,1.93,3941.539364575724,39.7,0.913,0.0,1.72,4230.843214762605,19.8,0.41,0.0,0.832,788.6251026311558,7.68,1.317,0.0,2.37,4639.082132545187
1731068867.81,20.5,0.794,0.0,1.85,3941.7326456775327,40.3,0.775,0.0,2.68,4230.603365667738,20.5,0.389,0.0,4.7,788.663743302556,7.68,0.686,0.0,2.2,4639.034818795823
1731068868.31,19.8,1.085,0.0,5.83,3941.925933157547,39.7,0.986,0.0,4.8,4230.672820280952,19.8,0.292,0.0,1.15,788.7023852506085,8.32,0.973,0.0,1.81,4638.98750510281
1731068868.81,19.8,1.216,0.0,1.98,3942.11922701483,40.3,1.081,0.0,4.05,4230.375400147068,19.9,0.316,0.0,0.89,788.7410284751252,8.31,1.146,0.0,1.53,4638.940191466149
1731068869.31,19.9,1.003,0.0,1.63,3942.312527248442,39.1,0.389,0.0,4.86,4230.688686868653,19.8,0.42,0.0,1.03,788.7796729759216,7.68,0.579,0.0,1.81,4638.892877885844
1731068869.81,20.5,1.103,0.0,2.34,3942.505833857447,41.0,0.479,0.0,1.92,4230.484848392119,20.5,0.349,0.0,0.862,788.8183187528044,8.32,1.14,0.0,2.54,4638.845564361893
1731068870.31,19.9,1.21,0.0,1.87,3942.699146840905,39.7,0.475,0.0,2.28,4230.520708274354,19.8,0.292,0.0,0.851,788.8569658055889,7.68,0.684,0.0,2.07,4638.798250894298
1731068870.81,19.8,1.227,0.0,1.73,3942.89246619788,40.3,0.495,0.0,2.11,4230.712140371027,19.8,0.35,0.0,0.84,788.8956141340875,8.32,1.024,0.0,8.51,4638.750937483063
1731068871.31,19.8,1.23,0.0,1.68,3943.085791927434,39.7,0.517,0.0,3.01,4230.907678371082,19.8,0.363,0.0,1.77,788.9342637381128,7.68,0.665,0.0,2.91,4638.7036241281885
1731068871.81,20.5,1.623,0.0,2.61,3943.27912402863,40.3,0.627,0.0,1.59,4230.569064914346,20.5,0.282,0.0,0.822,788.9729146174802,8.32,0.596,0.0,2.44,4638.656310829679
1731068872.31,19.2,0.84,0.0,2.08,3943.4724625005306,39.7,0.619,0.0,2.88,4230.743625880156,19.8,0.539,0.0,0.789,789.0115667719966,7.68,1.293,0.0,2.24,4638.608997587531
1731068872.81,20.5,0.747,0.0,2.11,3943.665807342199,40.3,0.659,0.0,2.75,4230.653484665437,19.8,0.341,0.0,1.45,789.0502202014774,8.32,0.637,0.0,1.86,4638.56168440175
1731068873.31,19.8,0.952,0.0,1.59,3943.859158552699,39.7,0.598,0.0,1.91,4231.175464809876,19.8,0.379,0.0,1.7,789.0888749057352,7.68,1.573,0.0,3.2,4638.514371272337
1731068873.81,19.9,1.047,0.0,2.16,3944.052516131093,40.3,0.634,0.0,2.01,4231.238059039847,20.5,0.419,0.0,1.05,789.1275308845828,8.32,1.045,0.0,2.76,4638.467058199291
1731068874.31,20.5,0.99,0.0,2.3,3944.245880076444,39.7,0.701,0.0,7.27,4230.979156782602,19.8,0.413,0.0,0.997,789.1661881378357,7.68,0.929,0.0,1.63,4638.41974518262
1731068874.81,19.8,0.933,0.0,1.59,3944.4392503878166,40.3,0.543,0.0,1.71,4231.211883455227,19.8,0.489,0.0,0.859,789.2048466653008,7.68,0.838,0.0,1.77,4638.37243222232
1731068875.31,19.9,0.99,0.0,1.76,3944.6326270642735,39.7,0.633,0.0,1.75,4231.397515667035,19.8,0.576,0.0,0.802,789.2435064667939,8.32,1.01,0.0,4.26,4638.325119318395
1731068875.81,19.8,0.973,0.0,2.19,3944.826010104882,40.3,0.701,0.0,2.92,4231.534850167379,20.5,0.481,0.0,1.18,789.2821675421276,8.32,1.328,0.0,2.12,4638.2778064708455
1731068876.31,20.5,1.236,0.0,2.18,3945.019399508702,39.7,1.107,0.0,2.14,4231.311079402006,19.8,0.508,0.0,1.38,789.3208298911148,7.68,1.21,0.0,1.68,4638.2304936796745
1731068876.81,19.8,1.335,0.0,1.71,3945.2127952748,40.3,0.812,0.0,1.84,4231.03020047998,19.8,0.447,0.0,0.886,789.3594935135712,8.32,0.888,0.0,1.95,4638.183180944884
1731068877.31,19.8,1.212,0.0,2.59,3945.40619740224,39.7,1.241,0.0,1.78,4231.369204639327,19.8,0.756,0.0,1.12,789.3981584093042,7.68,1.008,0.0,2.3,4638.135868266474
1731068877.81,20.5,1.243,0.0,5.325,3945.599605890086,39.7,0.9,0.0,3.22,4231.398642045871,20.5,0.639,0.0,1.75,789.4368245781293,8.32,1.017,0.0,1.95,4638.088555644448
1731068878.31,19.9,1.227,0.0,8.06,3945.793020737403,40.3,1.084,0.0,2.77,4231.670687375137,19.8,0.55,0.0,0.887,789.4754920198594,7.68,1.148,0.0,1.74,4638.041243078806
1731068878.81,19.8,1.34,0.0,4.875,3945.986441943257,40.3,0.673,0.0,7.085,4231.748732736758,19.8,0.701,0.0,1.29,789.5141607343077,8.32,0.741,0.0,1.66,4637.993930569552
1731068879.31,19.9,1.52,0.0,1.69,3946.1798695067114,39.7,0.834,0.0,11.4,4231.664469284893,19.8,0.517,0.0,1.47,789.5528307212899,7.68,0.847,0.0,1.58,4637.946618116686
1731068879.81,20.5,1.664,0.0,2.38,3946.373303426831,40.3,0.916,0.0,2.45,4231.350581246015,19.8,0.517,0.0,0.839,789.5915019806133,8.32,0.793,0.0,2.36,4637.89930572021
1731068880.31,19.8,1.463,0.0,2.08,3946.566743702683,39.7,1.125,0.0,2.06,4231.937655635677,20.5,0.421,0.0,1.41,789.630174512094,7.68,0.855,0.0,1.74,4637.851993380124
1731068880.81,19.8,1.008,0.0,1.64,3946.760190333332,40.3,0.933,0.0,2.11,4231.376781809479,19.8,0.381,0.0,3.32,789.6688483155449,8.32,0.678,0.0,9.41,4637.804681096434
1731068881.31,19.9,0.515,0.0,1.62,3946.953643317844,39.7,1.159,0.0,1.62,4231.794539273351,19.9,0.412,0.0,1.01,789.7075233907793,7.68,0.713,0.0,1.68,4637.757368869138
1731068881.81,20.5,0.581,0.0,2.36,3947.147102655284,40.3,1.156,0.0,1.82,4231.821927461356,20.5,0.399,0.0,0.994,789.7461997376131,7.68,0.96,0.0,1.87,4637.710056698242
1731068882.31,19.8,0.811,0.0,1.82,3947.3405683447177,39.7,0.601,0.0,1.75,4231.622850750561,19.8,0.529,0.0,0.896,789.7848773558537,8.32,0.678,0.0,1.92,4637.662744583742
1731068882.81,19.9,0.702,0.0,7.76,3947.534040385213,40.3,0.625,0.0,1.95,4231.957960192189,19.8,0.48,0.0,1.05,789.8235562453174,8.32,0.904,0.0,1.49,4637.615432525642
1731068883.31,19.8,1.04,0.0,2.95,3947.7275187758337,39.7,0.877,0.0,3.84,4231.618163527383,19.8,0.55,0.0,1.29,789.8622364058173,7.68,1.11,0.0,2.89,4637.568120523945
1731068883.81,19.9,0.822,0.0,4.03,3947.921003515648,40.3,0.711,0.0,5.73,4231.883839625415,20.5,0.591,0.0,0.832,789.9009178371666,8.32,0.923,0.0,1.95,4637.520808578652
1731068884.31,20.5,0.812,0.0,4.53,3948.1144946037216,39.7,0.924,0.0,1.55,4232.150400750278,19.8,0.662,0.0,0.868,789.9396005391816,7.68,0.952,0.0,1.86,4637.473496689767
1731068884.81,19.8,0.69,0.0,4.43,3948.3079920391215,40.3,0.911,0.0,1.94,4232.331968260548,19.8,0.595,0.0,0.783,789.9782845116699,8.32,0.572,0.0,1.94,4637.426184857286
1731068885.31,19.8,0.837,0.0,5.03,3948.5014958209135,39.7,1.058,0.0,2.38,4232.028002334308,19.8,0.743,0.0,0.995,790.0169697544477,7.68,1.076,0.0,8.25,4637.378873081215
1731068885.81,19.8,1.012,0.0,6.03,3948.695005948168,39.7,1.128,0.016,1.96,4232.242064230627,20.5,0.815,0.0,0.851,790.0556562673285,8.32,1.401,0.0,1.64,4637.331561361555
1731068886.31,20.5,0.848,0.0,5.89,3948.888522419948,39.0,0.564,0.0,1.67,4232.323087564538,19.8,0.791,0.0,1.01,790.0943440501255,7.68,1.086,0.0,2.33,4637.284249698307
1731068886.81,19.8,0.861,0.0,5.19,3949.0820452353223,41.0,0.547,0.0,2.22,4232.400606545733,19.8,0.742,0.0,1.14,790.1330331026553,8.32,1.422,0.0,1.67,4637.236938091476
1731068887.31,19.9,0.813,0.0,7.14,3949.27557439336,39.7,0.562,0.0,1.52,4232.420126484949,19.8,0.654,0.0,1.26,790.1717234247255,6.4,0.792,0.167,1.68,4637.189626541059
1731068887.81,20.5,0.84,0.0,4.68,3949.4691098931257,40.3,0.542,0.0,2.32,4232.679798858652,20.5,0.596,0.0,0.883,790.2104150161525,8.33,1.233,0.0,1.91,4637.142315047059
1731068888.31,19.9,0.881,0.0,4.31,3949.6626517336895,39.7,0.697,0.0,3.23,4232.352743427404,19.8,0.522,0.0,0.882,790.2491078767499,7.67,0.811,0.0,2.09,4637.095003609479
1731068888.81,19.8,0.92,0.0,3.84,3949.8561999141184,40.3,0.764,0.0,1.79,4232.750394056434,19.8,0.355,0.0,0.754,790.2878020063313,8.32,0.979,0.0,2.11,4637.047692228321
1731068889.31,19.8,1.002,0.0,4.54,3950.0497544334808,39.7,0.863,0.0,1.71,4232.390099999666,19.9,0.256,0.0,0.807,790.326497404713,7.69,1.274,0.0,2.15,4637.000380903586
1731068889.81,20.5,1.049,0.0,4.69,3950.243315290844,40.4,0.907,0.0,2.35,4232.8264199620135,20.5,0.226,0.0,0.801,790.3651940717031,7.68,0.647,0.0,6.64,4636.953069635276
1731068890.31,19.8,1.089,0.0,4.11,3950.4368824852777,39.6,0.462,0.0,1.82,4232.526695368518,19.8,0.254,0.0,1.0,790.4038920071181,8.31,1.169,0.0,1.76,4636.905758423391
1731068890.81,19.8,1.055,0.0,4.93,3950.6304560158496,39.7,0.536,0.0,2.09,4232.728364984852,19.8,0.259,0.0,1.43,790.4425912107716,8.32,0.563,0.0,1.9,4636.858447267934
1731068891.31,19.8,1.104,0.0,2.25,3950.824035881629,40.3,0.47,0.0,1.74,4232.611344674889,19.8,0.251,0.0,7.26,790.4812916824776,7.68,0.501,0.0,1.76,4636.811136168907
1731068891.81,20.5,1.301,0.0,1.64,3951.0176220816834,40.3,0.478,0.0,2.36,4232.666305545,19.8,0.385,0.0,0.996,790.5199934220524,7.68,0.388,0.0,1.66,4636.763825126314
1731068892.31,19.8,1.113,0.0,9.16,3951.211214615083,39.7,0.524,0.0,1.7,4232.71939527578,20.5,0.28,0.0,0.89,790.5586964293043,8.32,0.581,0.0,1.88,4636.716514140153
1731068892.81,19.9,1.302,0.0,1.62,3951.404813480897,40.3,0.567,0.0,1.81,4232.66186024022,19.8,0.319,0.0,1.11,790.5974007040498,8.32,1.241,0.0,2.01,4636.669203210425
1731068893.31,19.8,0.97,0.0,2.19,3951.5984186781934,39.7,0.544,0.0,10.4,4233.081070681183,19.9,0.382,0.0,0.866,790.636106246103,7.68,0.615,0.0,1.98,4636.621892337135
1731068893.81,19.8,0.722,0.0,1.39,3951.792030206043,40.3,0.604,0.0,1.96,4232.888968091488,20.5,0.312,0.0,1.29,790.6748130552777,8.32,1.051,0.0,1.63,4636.574581520284
1731068894.31,20.5,0.806,0.0,1.83,3951.985648063515,39.7,0.706,0.0,1.81,4232.8609463341245,19.8,0.438,0.0,1.09,790.7135211313904,7.68,0.708,0.0,3.69,4636.527270759874
1731068894.81,19.8,0.797,0.0,2.13,3952.179272249679,39.7,0.649,0.0,1.6,4233.4244527724,19.8,0.372,0.0,0.732,790.7522304742497,8.32,0.692,0.0,1.94,4636.4799600559045
1731068895.31,19.9,1.072,0.0,1.77,3952.372902763605,40.3,0.546,0.0,1.65,4233.220087127834,19.8,0.427,0.0,0.73,790.7909410836722,7.68,1.023,0.0,1.98,4636.432649408379
1731068895.81,20.5,0.889,0.0,1.81,3952.566539604362,40.3,0.612,0.0,2.1,4233.29527956112,20.5,0.42,0.0,1.31,790.8296529594721,8.32,0.867,0.0,1.78,4636.385338817299
1731068896.31,19.8,1.312,0.0,2.14,3952.760182771021,39.7,0.845,0.0,1.65,4233.171881378485,19.9,0.488,0.0,1.31,790.8683661014633,7.68,1.348,0.0,1.78,4636.338028282666
1731068896.81,19.8,1.141,0.0,7.83,3952.9538322626536,40.3,0.665,0.0,1.78,4233.074972471431,19.8,0.475,0.0,5.05,790.9070805094627,8.32,0.936,0.0,2.15,4636.290717804483
1731068897.31,19.9,1.342,0.0,2.16,3953.147488078329,39.7,1.1,0.0,2.49,4233.395236727673,19.8,0.69,0.0,1.6,790.9457961832788,7.68,0.864,0.0,1.87,4636.243407382748
1731068897.81,20.5,1.058,0.0,1.89,3953.3411502171175,40.3,0.77,0.0,6.48,4233.291733059478,20.5,0.48,0.0,0.834,790.9845131227286,8.32,0.658,0.0,1.59,4636.196097017468
1731068898.31,19.8,1.068,0.0,1.64,3953.53481867809,39.7,0.936,0.0,3.41,4233.753940790376,19.8,0.501,0.0,5.9,791.0232313276261,7.68,0.739,0.0,1.53,4636.148786708641
1731068898.81,19.8,1.206,0.0,2.37,3953.728493460319,40.3,1.047,0.0,1.59,4233.866729770569,19.8,0.616,0.0,0.905,791.0619507977856,8.32,1.292,0.0,2.16,4636.101476456269
1731068899.31,19.8,1.254,0.0,1.87,3953.922174562874,39.7,0.736,0.0,4.42,4233.319249791597,19.8,0.575,0.0,1.12,791.1006715330242,7.68,0.692,0.0,9.28,4636.054166260356
1731068899.81,20.5,1.505,0.0,1.68,3954.1158619848256,40.3,0.744,0.0,1.69,4233.544947126526,20.5,0.527,0.0,1.59,791.1393935331504,8.32,0.705,0.0,1.63,4636.006856120901
1731068900.31,19.8,1.351,0.0,2.33,3954.309555725247,39.7,0.713,0.0,1.46,4233.5415308796855,19.8,0.496,0.0,0.829,791.1781167979813,7.68,0.62,0.0,1.68,4635.959546037908
1731068900.81,19.8,1.553,0.0,2.35,3954.503255783209,40.3,0.743,0.0,1.71,4233.913641962723,19.8,0.507,0.0,0.995,791.2168413273312,8.32,0.736,0.0,2.44,4635.912236011376
1731068901.31,19.8,1.472,0.0,3.58,3954.696962157783,39.0,0.818,0.016,2.19,4233.742928385211,19.8,0.402,0.0,1.73,791.2555671210145,7.68,0.703,0.0,1.75,4635.864926041309
1731068901.81,20.5,1.338,0.0,1.59,3954.8906748480417,40.3,0.893,0.0,1.69,4233.860476313946,20.5,0.349,0.0,0.848,791.2942941788483,8.32,0.723,0.0,1.95,4635.81761612771
1731068902.31,19.2,0.678,0.0,1.7,3955.084393853057,39.7,1.039,0.0,3.35,4233.864910255837,19.8,0.366,0.0,0.813,791.3330225006415,7.68,1.245,0.0,1.59,4635.770306270578
1731068902.81,20.5,0.875,0.0,1.83,3955.2781191719,40.3,1.218,0.0,1.65,4233.907655176489,19.8,0.424,0.0,0.809,791.3717520862114,8.32,0.862,0.0,1.98,4635.7229964699145
1731068903.31,19.8,0.745,0.0,4.83,3955.471850803644,39.1,0.582,0.0,1.96,4233.941881360077,19.8,0.454,0.0,1.1,791.4104829353722,7.68,1.266,0.0,2.23,4635.675686725723
1731068903.81,19.9,0.651,0.0,4.03,3955.66558874736,40.9,0.631,0.0,1.88,4233.751523063126,20.5,0.531,0.0,1.82,791.4492150479387,8.32,0.869,0.0,7.28,4635.628377038003
1731068904.31,20.5,0.703,0.0,2.08,3955.859333002122,39.7,0.661,0.0,1.72,4233.86599199847,19.8,0.505,0.0,0.89,791.4879484237279,7.68,0.837,0.0,1.79,4635.581067406762
1731068904.81,19.8,0.795,0.0,2.16,3956.053083567004,40.3,1.229,0.0,1.77,4234.06733087362,19.8,0.444,0.0,5.63,791.5266830625491,7.68,1.214,0.0,2.33,4635.533757831993
1731068905.31,19.9,1.093,0.0,2.14,3956.246840441077,39.7,0.868,0.0,2.52,4234.180076278559,19.8,0.548,0.0,3.44,791.5654189642192,8.32,0.65,0.0,2.22,4635.486448313704
1731068905.81,20.5,0.878,0.0,2.08,3956.4406036234136,40.3,0.984,0.0,1.72,4234.273325371153,19.8,0.541,0.0,2.7,791.6041561285533,7.68,1.506,0.0,1.77,4635.439138851895
1731068906.31,19.8,0.772,0.0,2.24,3956.634373113088,39.7,1.122,0.0,1.69,4234.326314840505,20.5,0.577,0.0,2.68,791.642894555366,8.32,1.075,0.0,2.21,4635.391829446568
1731068906.81,19.8,1.387,0.0,1.9,3956.828148909174,40.3,1.206,0.0,2.69,4234.256477354319,19.8,0.729,0.0,3.82,791.6816342444745,7.69,0.995,0.0,1.91,4635.344520097725
1731068907.31,19.9,0.842,0.0,1.71,3957.021931010745,39.7,1.113,0.0,12.3,4234.137346610016,19.8,0.702,0.0,2.17,791.7203751956879,8.31,1.133,0.0,1.44,4635.2972108053655
1731068907.81,20.5,0.85,0.0,1.89,3957.215719416873,39.7,0.802,0.0,4.72,4234.40461026673,20.5,0.666,0.0,2.39,791.7591174088241,7.69,0.574,0.0,1.55,4635.249901569493
1731068908.31,19.9,1.06,0.0,1.73,3957.409514126634,40.3,0.639,0.0,1.63,4234.332406514213,19.8,0.704,0.0,1.97,791.7978608836975,8.31,1.223,0.0,3.52,4635.202592390111
1731068908.81,19.8,1.159,0.0,1.6,3957.6033151391007,40.3,0.694,0.0,3.6,4234.176011174186,19.8,0.963,0.0,2.96,791.836605620123,7.69,0.748,0.0,2.72,4635.155283267216
1731068909.31,19.8,0.886,0.0,2.32,3957.797122453348,39.7,0.828,0.0,5.53,4234.679473778055,19.8,0.727,0.0,4.82,791.8753516179183,8.31,1.084,0.0,2.01,4635.107974200818
