Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance
1731070592.3,20.5,0.992,0.0,1.91,4639.862774102268,40.3,1.885,0.0,2.0,4397.984118368679,7.69,0.898,0.0,3.35,4476.385596940907,19.9,0.584,0.0,1.11,928.2420549080936
1731070592.8,19.8,0.969,0.0,2.64,4640.0733830404015,40.3,1.709,0.0,1.53,4398.137247024029,8.31,0.952,0.0,1.54,4476.33848809493,19.8,0.651,0.0,1.03,928.2841644668936
1731070593.3,19.8,0.996,0.0,2.44,4640.283995888613,39.7,1.482,0.0,1.73,4397.858291952602,7.68,0.788,0.0,2.24,4476.291379311672,19.8,0.77,0.0,1.52,928.3262748085922
1731070593.8,19.9,1.007,0.0,1.62,4640.494612646372,39.7,1.52,0.0,2.34,4397.984859727165,7.69,0.825,0.0,1.7,4476.24427059114,20.5,0.583,0.0,0.986,928.3683859330856
1731070594.3,20.5,0.778,0.0,7.04,4640.705233313144,40.3,1.241,0.0,1.61,4398.23066329364,8.32,0.805,0.0,1.63,4476.197161933331,19.8,0.51,0.0,0.834,928.410497840261
1731070594.8,19.8,0.904,0.0,1.55,4640.915857888397,40.3,1.488,0.0,1.54,4398.020562969892,8.32,0.781,0.0,2.93,4476.150053338248,19.8,0.781,0.0,0.854,928.4526105300152
1731070595.3,19.8,1.126,0.0,2.54,4641.126486371601,39.7,1.643,0.0,4.06,4398.182644369941,7.68,0.693,0.0,1.83,4476.102944805894,19.8,0.766,0.0,0.98,928.4947240022416
1731070595.8,19.8,0.948,0.0,2.0,4641.3371187622215,39.7,1.331,0.0,1.85,4398.343618986018,8.32,0.839,0.0,2.11,4476.055836336271,20.5,0.905,0.0,0.996,928.536838256834
1731070596.3,20.5,1.126,0.0,1.85,4641.547755059728,40.3,1.549,0.0,1.88,4398.657737620705,7.68,0.85,0.0,2.42,4476.008727929382,19.8,0.713,0.0,0.938,928.5789532936884
1731070596.8,19.8,1.337,0.0,3.23,4641.758395263588,39.7,1.655,0.0,3.43,4398.691403937961,8.32,0.832,0.0,1.89,4475.961619585227,19.8,0.763,0.0,1.0,928.6210691126932
1731070597.3,19.8,1.249,0.0,1.79,4641.96903937327,39.7,1.361,0.0,1.87,4398.432233012976,7.68,0.816,0.0,16.1,4475.914511303808,19.8,0.892,0.0,1.85,928.6631857137442
1731070597.8,19.8,1.204,0.0,1.85,4642.179687388242,40.3,1.397,0.0,1.93,4398.79712898948,7.68,0.418,0.0,1.92,4475.867403085127,19.9,0.911,0.0,0.742,928.7053030967352
1731070598.3,20.5,1.193,0.0,4.1,4642.390339307973,40.3,1.428,0.0,2.64,4398.542269133565,8.32,0.78,0.0,1.57,4475.820294929187,20.5,0.749,0.0,1.05,928.74742126156
1731070598.8,19.8,1.373,0.0,7.48,4642.600995131932,40.3,1.64,0.0,1.59,4398.784419617175,8.32,0.986,0.0,1.79,4475.773186835992,19.8,0.697,0.0,0.947,928.7895402081152
1731070599.3,19.8,1.204,0.0,1.98,4642.811654859585,39.7,1.172,0.0,1.76,4398.423675181749,7.68,1.05,0.0,1.51,4475.726078805538,19.9,0.467,0.0,1.76,928.8316599362884
1731070599.8,19.9,0.86,0.0,1.99,4643.022318490403,40.3,1.413,0.0,3.62,4398.835789267542,8.32,0.909,0.0,1.81,4475.678970837833,20.5,0.46,0.0,0.938,928.8737804459764
1731070600.3,19.8,0.581,0.0,1.71,4643.232986023854,39.7,1.461,0.0,8.54,4398.704304266482,7.68,0.907,0.0,1.71,4475.631862932875,19.9,0.474,0.0,0.924,928.9159017370728
1731070600.8,20.5,0.504,0.0,1.77,4643.443657459407,40.3,1.657,0.0,1.9,4399.231845796818,8.31,1.194,0.0,1.61,4475.584755090667,19.8,0.601,0.0,0.753,928.958023809471
1731070601.3,19.8,0.597,0.0,2.01,4643.654332796532,39.6,1.584,0.0,1.79,4398.840398992139,7.68,0.852,0.0,1.57,4475.537647311216,19.8,0.713,0.0,0.873,929.0001466630682
1731070601.8,19.8,0.672,0.0,2.75,4643.865012034696,39.7,1.41,0.0,1.86,4399.298220599707,8.32,1.023,0.0,2.62,4475.490539594514,20.5,0.578,0.0,1.27,929.042270297752
1731070602.3,20.5,0.724,0.0,1.72,4644.075695173367,40.4,1.087,0.0,1.95,4399.273138169067,7.68,1.018,0.0,5.12,4475.443431940572,19.8,0.619,0.0,0.8,929.0843947134188
1731070602.8,19.8,0.868,0.0,1.71,4644.286382212019,40.3,1.276,0.0,3.17,4399.3873081988495,8.32,0.771,0.0,1.54,4475.396324349386,19.8,0.765,0.0,0.832,929.126519909963
1731070603.3,19.8,0.695,0.0,3.4,4644.497073150116,39.7,1.347,0.0,1.63,4398.987853739552,7.68,1.013,0.0,3.79,4475.349216820961,19.8,0.702,0.0,0.89,929.168645887278
1731070603.8,20.5,0.714,0.0,1.97,4644.707767987132,39.7,1.177,0.0,2.14,4399.0436362124165,8.32,0.587,0.0,1.79,4475.302109355301,20.5,0.609,0.0,1.0,929.2107726452606
1731070604.3,19.8,0.731,0.0,1.75,4644.918466722533,40.3,0.961,0.0,1.63,4398.814168130104,7.68,1.687,0.0,2.05,4475.255001952402,19.8,0.795,0.0,2.84,929.2529001837988
1731070604.8,19.8,0.685,0.0,2.73,4645.129169355789,40.3,1.424,0.0,5.72,4399.469925702832,8.32,1.361,0.0,3.15,4475.207894612272,19.8,0.729,0.0,0.726,929.2950285027894
1731070605.3,19.9,0.553,0.0,4.45,4645.3398758863705,39.7,1.115,0.0,1.56,4399.053487261444,7.68,0.675,0.0,1.57,4475.1607873349085,19.8,0.772,0.0,1.28,929.337157602126
1731070605.8,19.2,0.508,0.032,3.6,4645.550586313747,39.7,1.291,0.0,1.91,4399.025440509968,8.32,1.124,0.0,1.9,4475.113680120316,20.5,0.843,0.0,1.0,929.3792874817028
1731070606.3,20.5,0.57,0.0,6.63,4645.761300637389,40.3,1.035,0.0,3.7,4399.234304409911,7.68,0.563,0.0,1.76,4475.066572968497,19.8,0.941,0.0,1.75,929.4214181414168
1731070606.8,19.8,0.839,0.0,1.49,4645.972018856764,40.3,1.144,0.0,1.73,4399.495450533538,8.33,1.559,0.0,4.42,4475.019465879451,19.8,0.899,0.0,0.887,929.4635495811556
1731070607.3,19.8,0.898,0.0,6.12,4646.182740971345,39.7,1.246,0.0,1.85,4399.292294361495,7.68,0.893,0.0,1.89,4474.972358853181,19.8,0.653,0.0,0.698,929.505681800816
1731070607.8,19.8,0.941,0.0,2.37,4646.3934669806,39.7,1.153,0.0,3.56,4399.853473079248,8.32,0.697,0.0,1.43,4474.925251889689,19.8,0.456,0.0,1.64,929.5478148002924
1731070608.3,20.5,0.794,0.0,7.36,4646.604196883999,40.3,1.146,0.0,2.45,4399.882614234317,7.68,1.064,0.0,1.71,4474.8781449889775,20.5,0.477,0.0,1.43,929.5899485794786
1731070608.8,19.8,0.757,0.0,2.08,4646.814930681015,40.3,1.256,0.0,1.97,4399.848280737168,8.31,0.488,0.0,1.71,4474.83103815105,19.8,0.416,0.0,3.09,929.6320831382716
1731070609.3,19.8,0.931,0.0,1.85,4647.025668371114,39.7,1.142,0.0,3.18,4399.68827605155,7.68,1.329,0.0,1.63,4474.783931375906,19.8,0.518,0.0,0.978,929.6742184765592
1731070609.8,19.8,0.857,0.0,2.92,4647.23640995377,39.7,1.306,0.0,1.74,4399.481084717882,8.32,0.839,0.0,2.13,4474.736824663546,20.5,0.429,0.0,0.752,929.7163545942386
1731070610.3,20.5,0.84,0.0,1.82,4647.447155428451,40.3,1.174,0.0,1.82,4399.817461003234,7.68,0.67,0.0,1.9,4474.689718013977,19.8,0.453,0.0,0.717,929.7584914912038
1731070610.8,19.9,1.05,0.0,1.59,4647.657904794629,40.3,1.561,0.0,1.69,4399.605331257084,7.68,0.786,0.0,1.77,4474.642611427195,19.8,0.471,0.0,0.815,929.8006291673488
1731070611.3,19.8,0.979,0.0,2.72,4647.868658051774,39.7,1.455,0.0,1.86,4399.697645687834,8.32,0.785,0.0,5.54,4474.595504903209,19.8,0.488,0.0,0.99,929.8427676225708
1731070611.8,19.8,1.331,0.0,1.7,4648.079415199358,39.7,1.466,0.0,1.85,4399.86247581965,8.32,1.491,0.0,8.91,4474.548398442014,19.8,0.416,0.0,1.07,929.8849068567578
1731070612.3,20.5,1.122,0.0,1.39,4648.290176236849,40.3,1.519,0.0,1.55,4399.885698853343,7.68,0.939,0.0,1.69,4474.5012920436175,20.5,0.572,0.0,1.53,929.9270468698068
1731070612.8,19.8,1.084,0.0,9.28,4648.500941163721,40.3,1.541,0.0,1.63,4400.015508362872,8.32,0.932,0.0,1.71,4474.454185708018,19.8,0.581,0.0,5.67,929.9691876616122
1731070613.3,19.8,0.871,0.0,2.0,4648.711709979443,39.7,1.789,0.0,1.77,4400.422517590671,7.68,0.746,0.0,1.62,4474.407079435217,19.8,0.448,0.0,0.973,930.011329232068
1731070613.8,20.5,0.803,0.0,1.72,4648.922482683488,39.7,1.979,0.0,1.4,4399.794781115036,7.68,0.771,0.0,1.75,4474.359973225222,20.5,0.476,0.0,1.08,930.0534715810712
1731070614.3,19.9,0.844,0.0,3.28,4649.133259275324,40.2,1.437,0.0,8.69,4399.80331141183,8.33,1.262,0.0,1.76,4474.312867078028,19.9,0.511,0.0,2.43,930.09561470851
1731070614.8,19.9,0.937,0.0,2.19,4649.3440397544255,40.5,1.317,0.0,1.81,4399.807978353775,7.68,1.002,0.0,1.54,4474.265760993641,19.8,0.504,0.0,1.11,930.1377586142818
1731070615.3,19.8,0.934,0.0,1.68,4649.554824120262,39.7,1.482,0.0,1.65,4400.029301056083,8.31,1.24,0.0,1.79,4474.218654972061,19.8,0.52,0.0,1.53,930.1799032982808
1731070615.8,20.5,0.992,0.0,3.17,4649.7656123723045,39.7,1.418,0.0,1.66,4400.369800985236,8.33,0.768,0.0,1.95,4474.171549013292,20.5,0.651,0.0,1.12,930.222048760401
1731070616.3,19.8,0.895,0.0,1.8,4649.976404510027,40.3,1.374,0.0,1.74,4400.147693738048,7.68,0.762,0.0,9.04,4474.124443117335,19.8,0.538,0.0,0.726,930.2641950005398
1731070616.8,19.8,1.026,0.0,1.71,4650.187200532899,40.3,1.609,0.0,1.66,4400.375580282063,8.32,0.825,0.0,2.36,4474.077337284191,19.8,0.564,0.0,0.811,930.3063420185854
1731070617.3,19.8,0.882,0.0,3.88,4650.398000440392,39.7,1.609,0.0,1.72,4400.625031686814,7.68,0.885,0.0,1.7,4474.030231513864,19.8,0.619,0.0,0.765,930.3484898144352
1731070617.8,19.9,1.243,0.0,2.02,4650.608804231979,40.3,1.656,0.0,2.6,4400.490421110734,8.32,0.804,0.0,3.0,4473.983125806354,20.5,0.937,0.0,1.09,930.3906383879832
1731070618.3,20.5,1.125,0.0,2.46,4650.819611907131,39.8,1.792,0.0,1.62,4400.431237067478,7.67,0.577,0.0,1.76,4473.936020161665,19.9,0.761,0.0,1.19,930.432787739124
1731070618.8,19.8,1.021,0.0,3.78,4651.030423465321,39.0,1.56,0.016,3.4,4400.788228240584,8.32,0.762,0.0,1.78,4473.888914579798,19.8,0.686,0.0,2.45,930.4749378677548
1731070619.3,19.8,1.164,0.0,2.0,4651.241238906019,40.4,1.582,0.0,1.67,4400.391120895628,7.68,0.854,0.0,3.39,4473.841809060755,19.8,0.718,0.0,2.14,930.517088773764
1731070619.8,19.8,1.451,0.0,1.88,4651.452058228699,39.1,1.592,0.016,1.61,4400.503140751622,8.32,0.973,0.0,1.87,4473.794703604536,19.9,0.857,0.0,1.31,930.559240457049
1731070620.3,20.5,1.277,0.0,5.44,4651.662881432832,40.3,1.707,0.0,1.94,4400.726515295734,7.68,1.016,0.0,1.85,4473.747598211146,20.5,0.692,0.0,1.07,930.601392917504
1731070620.8,19.8,1.256,0.0,1.81,4651.873708517891,40.3,1.523,0.0,4.59,4400.4772631879205,8.32,0.779,0.0,4.49,4473.700492880586,19.8,0.437,0.0,1.06,930.6435461550236
1731070621.3,19.8,0.937,0.0,2.28,4652.084539483349,39.7,1.518,0.0,1.92,4400.589202213714,7.68,0.914,0.0,1.65,4473.653387612859,19.8,0.477,0.0,1.26,930.6857001695053
1731070621.8,19.8,0.545,0.0,4.96,4652.295374328676,39.6,2.028,0.0,3.86,4400.823897017795,8.32,1.332,0.0,2.11,4473.6062824079645,20.5,0.552,0.0,1.13,930.7278549608372
1731070622.3,20.5,0.482,0.0,10.7,4652.506213053348,40.4,1.604,0.0,1.95,4400.8219280648445,7.68,1.262,0.0,2.11,4473.5591772659045,19.8,0.543,0.0,1.68,930.7700105289168
1731070622.8,19.8,0.712,0.0,1.89,4652.717055656834,39.7,1.395,0.0,1.91,4401.37629691909,8.32,1.246,0.0,1.86,4473.512072186684,19.8,0.667,0.0,1.16,930.8121668736388
1731070623.3,19.8,0.67,0.0,1.85,4652.927902138609,40.3,0.955,0.0,2.07,4400.700380479246,7.68,0.598,0.0,1.86,4473.464967170302,19.8,0.556,0.0,0.978,930.8543239948976
1731070623.8,19.8,0.553,0.0,2.4,4653.1387524981465,39.6,1.065,0.0,8.16,4401.265541374798,8.32,0.884,0.0,1.74,4473.417862216764,20.5,0.612,0.0,2.85,930.8964818925906
1731070624.3,20.5,0.625,0.0,1.78,4653.349606734916,40.4,1.035,0.0,1.7,4400.8802460259685,7.69,0.497,0.0,1.57,4473.370757326068,19.9,0.618,0.0,8.31,930.9386405666064
1731070624.8,19.8,0.705,0.0,1.64,4653.560464848394,40.3,1.228,0.0,1.5,4401.021457204247,8.31,1.072,0.0,1.73,4473.3236524982185,19.8,0.673,0.0,1.4,930.9808000168424
1731070625.3,19.8,0.636,0.0,2.02,4653.771326838052,39.7,1.175,0.0,1.94,4401.277036091636,7.68,1.201,0.0,2.16,4473.276547733216,19.8,0.679,0.0,1.07,931.0229602431934
1731070625.8,19.8,0.684,0.0,1.57,4653.982192703363,39.7,1.139,0.0,1.9,4401.265589871116,8.32,0.584,0.0,9.83,4473.229443031063,20.5,0.663,0.0,1.11,931.0651212455538
1731070626.3,20.5,0.743,0.0,1.66,4654.193062443801,40.3,1.374,0.0,1.58,4401.289789707947,7.68,0.942,0.0,1.81,4473.182338391764,19.8,0.815,0.0,1.04,931.1072830238212
1731070626.8,19.8,0.759,0.0,7.16,4654.403936058838,40.3,1.867,0.0,2.67,4401.068290152909,8.31,0.499,0.0,1.8,4473.135233815316,19.8,0.8,0.0,0.817,931.1494455778842
1731070627.3,19.8,0.937,0.0,1.76,4654.614813547948,39.7,1.168,0.0,2.07,4401.73253150056,7.68,1.263,0.0,2.46,4473.088129301725,19.8,0.939,0.0,0.991,931.1916089076404
1731070627.8,19.9,0.726,0.0,1.63,4654.825694910605,39.6,1.063,0.0,1.71,4401.315040907495,7.68,0.829,0.0,1.48,4473.041024850991,20.5,0.85,0.0,0.808,931.2337730129846
1731070628.3,20.5,0.786,0.0,3.41,4655.036580146282,40.4,1.244,0.0,7.44,4401.593716100796,8.32,0.583,0.0,1.71,4472.993920463116,19.8,0.836,0.0,0.934,931.2759378938111
1731070628.8,19.8,0.914,0.0,1.59,4655.247469254455,40.3,1.105,0.0,1.73,4401.618992194104,8.33,1.156,0.0,3.0,4472.946816138104,19.8,0.717,0.0,1.06,931.318103550018
1731070629.3,19.8,0.857,0.0,2.02,4655.458362234594,39.7,1.132,0.0,1.92,4401.392662934795,7.67,0.592,0.0,1.74,4472.899711875955,19.9,0.549,0.0,0.842,931.3602699814938
1731070629.8,19.8,0.786,0.0,2.48,4655.669259086174,39.7,1.345,0.0,1.82,4401.427222286581,8.33,1.355,0.0,1.55,4472.852607676672,19.8,0.513,0.0,0.821,931.4024371881362
1731070630.3,20.5,0.751,0.0,1.5,4655.880159808669,39.7,1.279,0.016,1.53,4401.6848276353785,7.67,0.773,0.0,5.37,4472.805503540256,20.5,0.587,0.0,0.816,931.44460516984
1731070630.8,19.9,0.989,0.0,2.9,4656.091064401554,40.3,1.276,0.0,2.02,4401.687297348964,8.32,0.619,0.0,1.58,4472.758399466709,19.8,0.605,0.0,0.818,931.4867739264996
1731070631.3,19.8,0.853,0.0,2.08,4656.301972864303,39.7,1.336,0.0,1.74,4401.770296183815,7.68,0.731,0.0,1.4,4472.711295456035,19.8,0.503,0.0,1.09,931.5289434580131
1731070631.8,20.5,0.916,0.0,2.0,4656.512885196389,39.7,1.506,0.0,1.91,4401.693695591408,7.68,0.533,0.0,2.95,4472.664191508235,20.5,0.417,0.0,0.916,931.5711137642692
1731070632.3,19.8,1.255,0.0,1.69,4656.723801397287,39.7,1.469,0.016,1.62,4401.913459074764,8.31,1.4,0.0,1.85,4472.617087623308,19.8,0.712,0.0,1.56,931.6132848451658
1731070632.8,19.8,1.024,0.0,1.68,4656.934721466471,40.4,1.259,0.0,1.85,4402.184642047666,8.32,0.876,0.0,2.0,4472.56998380126,19.8,0.473,0.0,0.894,931.6554567005976
1731070633.3,19.8,1.146,0.0,2.1,4657.145645403416,39.7,1.43,0.0,1.79,4401.7164532390825,7.68,0.787,0.0,2.63,4472.522880042091,19.9,0.615,0.0,1.02,931.6976293304592
1731070633.8,19.8,1.162,0.0,2.08,4657.356573207596,39.7,1.707,0.0,2.01,4402.035339400697,8.32,0.628,0.0,2.26,4472.475776345804,19.8,0.472,0.0,1.11,931.7398027346488
1731070634.3,20.5,1.043,0.0,2.04,4657.567504878485,40.3,1.547,0.0,1.7,4401.877598184937,7.68,0.871,0.0,3.91,4472.428672712401,20.5,0.525,0.0,0.878,931.7819769130552
1731070634.8,19.8,1.036,0.0,5.74,4657.778440415559,40.4,1.643,0.0,2.2,4402.278261278888,8.32,1.656,0.0,6.65,4472.381569141881,19.9,0.592,0.0,0.926,931.824151865576
1731070635.3,19.8,0.804,0.0,4.12,4657.989379818292,39.6,1.726,0.0,1.55,4401.984003023148,7.68,1.0,0.0,7.74,4472.334465634251,19.8,0.511,0.0,1.04,931.8663275921064
1731070635.8,19.8,0.882,0.0,3.74,4658.200323086159,39.7,1.219,0.0,1.61,4402.098056853648,8.31,1.065,0.0,2.03,4472.287362189509,20.5,0.591,0.0,0.912,931.9085040925412
1731070636.3,20.5,1.015,0.0,10.9,4658.411270218636,40.3,1.285,0.0,2.98,4402.672897236402,7.68,0.669,0.0,1.73,4472.24025880766,19.8,0.619,0.0,0.999,931.9506813667784
1731070636.8,19.8,0.867,0.0,1.81,4658.622221215195,40.3,1.298,0.0,2.02,4402.4590477199,8.32,0.698,0.0,2.05,4472.193155488702,19.8,0.514,0.0,0.909,931.9928594147066
1731070637.3,19.9,0.964,0.0,1.74,4658.833176075314,39.7,1.48,0.0,1.87,4402.346306093356,7.68,1.046,0.0,2.24,4472.1460522326415,19.8,0.536,0.0,1.06,932.0350382362244
1731070637.8,19.8,0.903,0.0,1.81,4659.044134798467,40.3,1.203,0.0,11.4,4402.606602052376,8.32,0.86,0.0,1.52,4472.098949039478,20.5,0.558,0.0,1.16,932.077217831226
1731070638.3,20.5,0.971,0.0,1.63,4659.25509738413,39.7,1.355,0.0,1.72,4402.588980899216,7.68,0.782,0.0,1.66,4472.051845909212,19.8,0.737,0.0,2.28,932.1193981996072
1731070638.8,19.8,0.972,0.0,2.04,4659.466063831778,40.3,1.539,0.0,1.93,4402.359766861435,8.32,0.558,0.0,1.71,4472.00474284185,19.8,0.6,0.0,0.843,932.1615793412656
1731070639.3,19.8,1.058,0.0,1.68,4659.677034140886,39.6,1.582,0.0,1.74,4402.454609430372,7.68,0.781,0.0,1.54,4471.95763983739,19.8,0.716,0.0,0.964,932.20376125609
1731070639.8,19.8,1.072,0.0,1.68,4659.88800831093,39.7,1.396,0.0,1.98,4402.358793022981,8.32,0.853,0.0,7.83,4471.910536895835,20.5,0.65,0.0,1.05,932.2459439439788
1731070640.3,20.5,1.111,0.0,2.77,4660.098986341384,39.7,1.285,0.016,2.01,4402.554025824137,7.68,0.878,0.0,2.42,4471.863434017188,19.8,0.782,0.0,2.43,932.2881274048268
1731070640.8,19.8,1.005,0.0,8.91,4660.309968231727,40.3,1.371,0.0,1.39,4402.989643992025,8.32,0.969,0.0,2.01,4471.816331201449,19.8,0.992,0.0,0.733,932.3303116385296
1731070641.3,19.8,1.093,0.0,1.7,4660.520953981432,39.7,1.499,0.0,2.07,4402.509415824174,7.68,0.477,0.0,4.2,4471.769228448625,19.8,0.654,0.0,0.93,932.3724966449848
1731070641.8,20.5,1.203,0.0,1.86,4660.731943589976,39.6,1.601,0.0,1.55,4403.0607489820295,8.32,1.179,0.0,3.05,4471.722125758711,19.9,0.691,0.0,0.887,932.4146824240818
1731070642.3,19.8,1.302,0.0,1.52,4660.942937056836,40.3,1.583,0.0,7.61,4402.735519982914,7.68,1.082,0.0,2.16,4471.675023131713,20.5,0.545,0.0,0.97,932.4568689757184
1731070642.8,19.8,0.968,0.0,1.61,4661.153934381486,40.3,1.712,0.0,2.94,4403.267861236071,8.32,1.152,0.0,4.73,4471.627920567631,19.8,0.588,0.0,0.901,932.49905629979
1731070643.3,19.8,0.495,0.0,2.07,4661.364935563402,39.0,1.833,0.016,1.8,4403.110783851384,7.68,1.023,0.0,2.96,4471.580818066469,19.9,0.658,0.0,1.15,932.5412443961916
1731070643.8,20.5,0.633,0.0,1.83,4661.575940602063,39.7,1.76,0.0,1.88,4403.074163759156,8.32,0.599,0.0,2.65,4471.53371562823,20.5,0.691,0.0,0.831,932.5834332648218
1731070644.3,19.8,0.663,0.0,2.41,4661.786949496942,39.7,1.251,0.0,3.65,4403.064156247715,7.68,0.858,0.0,5.73,4471.486613252912,19.9,0.639,0.0,0.795,932.6256229055692
1731070644.8,19.8,0.586,0.0,1.56,4661.997962247517,41.0,0.95,0.0,1.71,4402.926074562419,7.68,0.473,0.0,2.78,4471.43951094052,19.8,0.582,0.0,0.97,932.6678133183324
1731070645.3,19.8,0.651,0.0,2.05,4662.208978853265,39.7,1.099,0.0,2.0,4403.271328942819,8.32,1.176,0.0,2.87,4471.392408691056,19.8,0.652,0.0,0.914,932.7100045030068
1731070645.8,19.9,0.787,0.0,9.5,4662.419999313661,39.6,1.053,0.0,3.39,4403.231090698164,8.32,1.135,0.0,3.71,4471.34530650452,20.4,0.635,0.0,0.904,932.7521964594872
1731070646.3,20.5,0.7,0.0,1.77,4662.631023628183,39.7,1.487,0.016,1.71,4403.287437800647,7.68,0.575,0.0,2.67,4471.298204380916,19.9,0.797,0.0,0.908,932.794389187672
1731070646.8,19.8,0.771,0.0,1.89,4662.842051796308,40.3,1.152,0.0,5.21,4403.176486863365,8.32,0.819,0.0,2.76,4471.251102320245,19.8,0.757,0.0,0.819,932.8365826874508
1731070647.3,19.9,0.483,0.0,3.78,4663.053083817511,39.7,1.295,0.0,2.21,4403.046134583564,7.68,0.425,0.0,2.1,4471.204000322508,19.8,0.681,0.0,1.05,932.8787769587216
1731070647.8,19.8,0.703,0.0,1.81,4663.264119691271,39.7,1.5,0.0,1.91,4403.133423867875,8.32,1.117,0.0,1.69,4471.15689838771,20.5,0.709,0.0,1.08,932.9209720013796
1731070648.3,20.5,1.104,0.0,1.86,4663.475159417062,40.3,1.319,0.0,1.82,4403.602484440322,7.68,0.88,0.0,2.05,4471.109796515848,19.8,1.007,0.0,1.7,932.9631678153204
1731070648.8,19.8,0.624,0.0,3.71,4663.686202994366,40.3,1.212,0.0,1.75,4403.673457537419,8.32,0.569,0.0,1.54,4471.062694706931,19.8,0.819,0.0,6.29,933.0053644004424
1731070649.3,19.8,0.703,0.0,1.73,4663.897250422655,39.6,1.171,0.0,1.72,4403.810257372907,7.68,1.068,0.0,8.7,4471.015592960955,19.8,0.867,0.0,1.18,933.0475617566348
1731070649.8,19.8,0.946,0.0,1.71,4664.108301701409,39.7,1.286,0.0,1.7,4403.612011841191,7.68,0.685,0.0,1.69,4470.968491277925,20.5,0.98,0.0,0.92,933.089759883796
1731070650.3,20.5,0.973,0.0,7.11,4664.319356830105,40.3,1.078,0.0,1.88,4403.8669760710745,8.32,1.301,0.0,1.49,4470.92138965784,19.8,0.731,0.0,2.83,933.1319587818216
1731070650.8,19.8,0.972,0.0,1.53,4664.530415808219,40.4,1.249,0.0,1.63,4403.586868703318,8.33,0.751,0.0,2.95,4470.874288100706,19.9,0.446,0.0,1.06,933.1741584506066
1731070651.3,19.8,0.791,0.0,2.03,4664.741478635231,39.7,1.209,0.0,1.8,4404.1002153614,7.68,0.757,0.0,1.95,4470.827186606524,19.8,0.637,0.0,0.886,933.2163588900498
1731070651.8,20.5,0.821,0.0,3.18,4664.952545310616,39.7,1.049,0.0,8.14,4403.8629985165735,8.32,1.046,0.0,2.06,4470.780085175293,20.5,0.477,0.0,2.46,933.2585601000408
1731070652.3,19.8,0.836,0.0,1.74,4665.163615833854,40.4,1.265,0.0,1.7,4404.051789832336,7.68,0.822,0.0,2.37,4470.732983807018,19.9,0.597,0.0,0.839,933.3007620804776
1731070652.8,19.8,1.008,0.0,2.06,4665.374690204421,39.7,1.406,0.0,2.04,4404.23913099028,8.32,1.432,0.0,1.55,4470.685882501699,19.8,0.509,0.0,1.01,933.3429648312558
1731070653.3,19.8,1.046,0.0,1.39,4665.585768421795,40.3,1.331,0.0,1.66,4403.604622951831,7.68,1.01,0.0,1.76,4470.63878125934,19.8,0.536,0.0,2.1,933.3851683522712
1731070653.8,19.9,0.782,0.0,1.86,4665.796850485456,39.7,1.33,0.0,2.02,4404.354550819349,8.32,0.747,0.0,8.46,4470.591680079942,20.5,0.394,0.0,0.858,933.4273726434222
1731070654.3,20.5,1.049,0.0,1.86,4666.007936394879,40.3,1.386,0.0,1.94,4403.745379579199,7.69,0.8,0.0,1.85,4470.544578963508,19.8,0.443,0.0,3.57,933.4695777045984
1731070654.8,19.8,0.973,0.0,6.66,4666.219026149544,40.3,1.586,0.0,1.58,4404.467081407579,8.31,0.684,0.0,1.82,4470.497477910038,19.8,0.45,0.0,6.37,933.511783535698
1731070655.3,19.8,1.14,0.0,2.35,4666.4301197489285,39.6,1.589,0.0,2.92,4404.312254330317,7.68,1.594,0.0,1.61,4470.450376919533,19.8,0.526,0.0,2.07,933.553990136617
1731070655.8,19.8,0.768,0.0,1.61,4666.64121719251,40.3,1.297,0.0,3.37,4404.093885665435,8.32,0.947,0.0,1.71,4470.403275991999,20.5,0.511,0.0,1.09,933.5961975072508
1731070656.3,20.5,0.785,0.0,1.57,4666.85231847977,39.7,1.504,0.0,4.28,4404.549129841639,7.68,0.806,0.0,1.93,4470.3561751274365,19.8,0.45,0.0,0.863,933.6384056474982
1731070656.8,19.8,1.069,0.0,3.03,4667.063423610182,40.3,1.549,0.0,3.49,4404.547386459528,8.32,0.64,0.0,1.77,4470.309074325846,19.8,0.506,0.0,0.813,933.6806145572484
1731070657.3,19.8,1.045,0.0,1.67,4667.274532583229,39.7,1.237,0.0,1.75,4404.171848724137,7.68,0.842,0.0,2.01,4470.26197358723,19.8,0.672,0.0,0.992,933.7228242364004
1731070657.8,19.8,0.827,0.0,1.69,4667.485645398388,39.7,1.349,0.0,1.63,4404.322013615361,7.68,1.104,0.0,2.01,4470.214872911592,20.5,0.609,0.0,1.14,933.76503468485
1731070658.3,20.5,0.757,0.0,3.62,4667.696762055136,40.3,1.365,0.0,3.16,4404.40461034909,8.32,1.013,0.0,3.54,4470.1677722989325,19.8,0.568,0.0,0.778,933.8072459024922
1731070658.8,19.8,1.255,0.0,1.97,4667.907882552954,40.3,1.563,0.0,1.96,4404.279381491704,8.32,1.162,0.0,3.43,4470.120671749254,19.8,0.676,0.0,0.916,933.8494578892264
