Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731071137.55,20.5,1.071,0.0,1.68,4870.993764110153,20.5,0.733,0.0,1.78,974.4554684540476,40.3,0.701,0.0,1.52,4451.110611828546,8.23,1.13,0.0,8.31,4425.215729204622
1731071138.05,19.8,0.924,0.0,5.27,4871.208326739887,19.8,0.737,0.0,1.32,974.4983696753948,39.7,0.893,0.0,2.04,4450.651677601871,7.76,1.129,0.0,2.69,4425.168689722462
1731071138.55,19.9,1.038,0.0,1.54,4871.422892749099,19.8,0.802,0.0,0.934,974.5412715734524,40.3,1.083,0.0,1.55,4450.935477381047,8.32,0.776,0.0,2.06,4425.12165030522
1731071139.05,19.8,0.883,0.0,2.46,4871.637462137346,19.8,1.028,0.0,0.994,974.5841741481338,39.7,1.127,0.0,1.79,4451.087347010192,7.68,0.719,0.0,2.06,4425.074610952905
1731071139.55,20.5,0.89,0.0,1.7,4871.85203490418,20.5,0.789,0.0,3.96,974.62707739935,40.3,1.098,0.0,9.21,4451.243319931377,8.32,0.598,0.0,1.89,4425.027571665515
1731071140.05,19.8,1.028,0.0,1.36,4872.066611049155,19.8,0.742,0.0,2.66,974.6699813270118,39.7,1.122,0.0,1.94,4451.084537044292,7.68,0.977,0.0,1.48,4424.980532443052
1731071140.55,19.8,0.833,0.0,2.5,4872.281190571825,19.8,1.303,0.0,4.41,974.7128859310328,40.3,1.325,0.0,2.12,4451.083101841253,8.32,1.005,0.0,3.56,4424.933493285522
1731071141.05,19.8,0.443,0.0,1.88,4872.495773471743,19.8,0.974,0.0,2.73,974.7557912113172,39.0,0.712,0.0,2.26,4451.147408767878,7.68,0.651,0.0,1.6,4424.886454192921
1731071141.55,20.5,0.346,0.0,1.79,4872.710359748464,20.5,0.915,0.0,0.725,974.7986971677792,41.0,0.901,0.0,1.72,4451.71083959095,8.32,0.833,0.0,1.63,4424.839415165256
1731071142.05,19.8,0.531,0.0,1.9,4872.92494940154,19.9,0.94,0.0,0.714,974.8416038003296,39.7,1.102,0.0,2.82,4451.691221796836,7.68,0.836,0.0,5.5,4424.792376202527
1731071142.55,19.8,0.58,0.0,1.88,4873.139542430526,19.8,1.0,0.0,0.829,974.8845111088788,40.3,1.272,0.0,1.59,4451.247759966813,8.32,1.149,0.0,1.62,4424.745337304736
1731071143.05,19.9,0.462,0.0,8.6,4873.354138834978,19.8,0.861,0.0,0.753,974.9274190933407,39.7,1.065,0.0,1.62,4451.357273949952,7.68,1.124,0.0,1.68,4424.698298471886
1731071143.55,20.5,0.449,0.0,1.87,4873.5687386144455,19.8,0.631,0.0,0.797,974.97032775362,40.3,1.335,0.0,2.98,4451.867702973681,8.32,0.609,0.0,1.56,4424.651259703978
1731071144.05,19.8,0.439,0.0,1.53,4873.783341768487,20.5,0.494,0.0,0.888,975.0132370896304,39.7,1.096,0.0,7.14,4451.522115974601,7.68,0.75,0.0,1.51,4424.604221001016
1731071144.55,19.8,0.452,0.0,3.21,4873.997948296655,19.8,0.541,0.0,0.905,975.056147101283,40.4,1.318,0.0,1.72,4451.665852241462,8.32,0.907,0.0,2.35,4424.557182362998
1731071145.05,19.8,0.544,0.0,1.68,4874.212558198503,19.8,0.597,0.0,0.897,975.0990577884884,39.7,1.389,0.0,2.22,4451.817056948595,7.68,1.108,0.0,1.91,4424.51014378993
1731071145.55,20.5,0.621,0.0,2.06,4874.427171473588,20.5,0.515,0.0,0.92,975.1419691511604,39.6,0.771,0.0,1.44,4451.641802257328,8.31,1.015,0.0,2.07,4424.463105281816
1731071146.05,19.8,0.425,0.0,1.92,4874.641788121461,19.8,0.628,0.0,2.1,975.1848811892036,40.3,0.669,0.0,2.32,4451.932561473912,7.69,0.633,0.0,1.94,4424.416066838651
1731071146.55,19.8,0.52,0.0,2.24,4874.85640814168,19.8,0.738,0.0,0.861,975.2277939025324,40.3,0.763,0.0,1.84,4451.914752707379,8.32,1.03,0.0,1.61,4424.369028460442
1731071147.05,19.9,0.487,0.0,1.68,4875.071031533797,19.9,0.636,0.0,1.47,975.2707072910572,39.7,0.758,0.0,1.74,4452.263922122277,7.68,0.55,0.0,3.09,4424.32199014719
1731071147.55,20.5,1.226,0.0,9.86,4875.285658297367,19.8,0.479,0.0,1.44,975.313621354689,40.3,1.167,0.0,3.31,4452.019082413658,8.32,1.648,0.0,1.69,4424.274951898898
1731071148.05,19.8,0.695,0.0,2.8,4875.500288431947,20.5,0.661,0.0,1.79,975.3565360933418,39.7,1.037,0.0,1.95,4451.649260844712,7.68,1.399,0.0,1.6,4424.227913715567
1731071148.55,19.9,0.456,0.0,2.21,4875.7149219370895,19.8,0.624,0.0,0.887,975.3994515069204,40.3,1.15,0.0,6.6,4451.697845435531,8.32,0.896,0.0,3.0,4424.1808755972
1731071149.05,19.8,0.662,0.0,1.84,4875.929558812351,19.9,0.565,0.0,0.907,975.4423675953389,39.7,1.096,0.0,1.88,4452.128620672085,7.68,0.998,0.0,1.66,4424.133837543796
1731071149.55,20.5,0.743,0.0,2.18,4876.144199057284,19.8,0.62,0.0,0.838,975.4852843585078,39.7,0.933,0.0,2.07,4452.140084038295,8.32,0.555,0.0,1.95,4424.086799555362
1731071150.05,19.2,0.695,0.032,2.13,4876.358842671445,20.5,0.61,0.0,0.84,975.5282017963384,40.3,0.699,0.0,2.82,4452.415776444749,7.68,1.151,0.0,1.91,4424.039761631895
1731071150.55,19.8,0.674,0.0,1.79,4876.573489654391,19.8,0.805,0.0,0.791,975.5711199087448,40.3,0.468,0.0,1.57,4452.426489662367,7.68,0.727,0.0,2.06,4423.992723773403
1731071151.05,19.9,0.918,0.0,2.12,4876.788140005674,19.8,0.662,0.0,0.82,975.6140386956316,39.7,0.772,0.0,1.91,4452.222208561539,8.32,0.612,0.0,2.22,4423.945685979881
1731071151.55,20.5,0.757,0.0,1.82,4877.002793724851,20.5,0.779,0.0,0.772,975.6569581569128,40.3,0.674,0.0,3.15,4452.206108145784,8.32,0.879,0.0,1.57,4423.898648251336
1731071152.05,19.8,0.77,0.0,5.29,4877.217450811477,19.8,0.924,0.0,0.798,975.6998782924998,39.7,0.723,0.0,1.71,4452.099683332594,7.68,0.482,0.0,2.91,4423.85161058777
1731071152.55,19.8,0.568,0.0,2.74,4877.432111265107,19.9,0.721,0.0,0.849,975.7427991023033,40.3,0.723,0.0,1.86,4452.702344058676,8.32,1.195,0.0,1.64,4423.804572989181
1731071153.05,19.8,0.44,0.0,2.21,4877.646775085298,19.8,0.77,0.0,0.765,975.7857205862372,38.4,0.777,0.032,3.01,4452.251010714984,7.68,0.689,0.0,1.72,4423.757535455577
1731071153.55,20.5,0.526,0.0,1.51,4877.861442271603,19.9,0.859,0.0,2.5,975.8286427442072,40.3,0.725,0.0,1.62,4452.614945674626,8.32,0.592,0.0,2.53,4423.710497986956
1731071154.05,19.8,0.585,0.0,2.84,4878.076112823579,20.5,0.746,0.0,1.03,975.8715655761264,39.7,0.643,0.0,1.79,4452.816613724394,7.68,0.712,0.0,1.56,4423.663460583321
1731071154.55,19.8,0.695,0.0,1.77,4878.290786740782,19.8,0.886,0.0,5.69,975.9144890819066,40.3,0.796,0.0,2.35,4452.855151858659,8.32,0.471,0.0,1.68,4423.616423244674
1731071155.05,19.9,0.72,0.0,1.67,4878.505464022767,19.8,0.729,0.0,2.67,975.9574132614588,39.7,0.986,0.0,1.75,4452.6132561072445,7.68,1.388,0.0,2.56,4423.569385971016
1731071155.55,20.5,0.872,0.0,3.27,4878.720144669092,20.5,0.704,0.0,1.54,976.0003381146968,40.3,0.912,0.0,1.81,4452.515566407496,8.32,1.056,0.0,1.63,4423.5223487623525
1731071156.05,19.8,0.843,0.0,1.73,4878.934828679309,19.8,0.711,0.0,2.3,976.043263641526,39.7,0.994,0.0,2.42,4452.880351477071,7.68,0.843,0.0,6.09,4423.475311618682
1731071156.55,19.8,0.892,0.0,2.27,4879.149516052977,19.8,0.631,0.0,1.82,976.0861898418602,39.7,1.01,0.016,1.51,4453.2268692345215,8.32,0.622,0.0,1.55,4423.42827454001
1731071157.05,19.2,0.922,0.032,9.26,4879.364206789651,19.9,0.528,0.0,1.69,976.129116715611,39.7,0.967,0.0,2.08,4453.049767023704,7.68,0.601,0.0,1.62,4423.381237526333
1731071157.55,20.5,0.772,0.0,1.68,4879.578900888887,20.5,0.815,0.0,3.14,976.1720442626892,40.3,1.184,0.0,2.05,4452.897413414473,8.32,1.517,0.0,2.15,4423.3342005776585
1731071158.05,19.8,0.731,0.0,2.33,4879.793598350242,19.8,0.715,0.0,1.31,976.2149724830092,39.7,1.021,0.0,8.95,4452.744368498959,7.68,0.776,0.0,1.87,4423.287163693988
1731071158.55,19.8,0.798,0.0,1.71,4880.008299173271,19.8,0.647,0.0,2.99,976.257901376476,40.3,0.991,0.0,2.86,4453.123434839372,8.31,0.862,0.0,1.65,4423.240126875321
1731071159.05,19.8,0.802,0.0,1.81,4880.223003357531,19.8,0.797,0.0,2.21,976.300830943004,39.7,0.783,0.0,2.61,4453.411938159147,7.69,0.776,0.0,2.49,4423.19309012166
1731071159.55,19.8,0.927,0.0,2.19,4880.437710902578,19.8,0.718,0.0,7.33,976.3437611825042,40.3,0.822,0.0,2.45,4452.875525486408,8.32,0.788,0.0,2.44,4423.146053433008
1731071160.05,20.5,0.961,0.0,1.83,4880.652421807969,20.5,0.684,0.0,2.38,976.386692094888,39.7,1.155,0.0,1.72,4453.114638019995,7.68,0.666,0.0,2.09,4423.099016809368
1731071160.55,19.8,0.828,0.0,1.97,4880.8671360732615,19.8,0.824,0.0,1.36,976.4296236800697,39.0,1.043,0.016,2.33,4452.964046272433,8.32,0.877,0.0,3.45,4423.0519802507415
1731071161.05,19.8,0.785,0.0,1.89,4881.08185369801,19.8,0.926,0.0,3.95,976.4725559379544,40.3,1.209,0.0,2.4,4453.421278557642,7.68,0.979,0.0,2.08,4423.004943757129
1731071161.55,19.8,0.339,0.0,8.55,4881.296574681772,20.5,0.845,0.0,1.59,976.515488868456,40.3,1.322,0.0,1.82,4453.686891391695,7.68,0.716,0.0,1.98,4422.957907328533
1731071162.05,20.5,0.462,0.0,2.31,4881.511299024104,19.9,0.941,0.0,0.82,976.5584224714868,39.7,1.404,0.0,1.83,4453.002221770104,8.32,0.936,0.0,1.65,4422.910870964958
1731071162.55,19.8,0.408,0.0,1.66,4881.726026724564,19.8,0.794,0.0,0.798,976.6013567469572,39.7,0.898,0.0,3.71,4453.2047209164975,8.32,0.764,0.0,1.72,4422.863834666402
1731071163.05,19.8,0.543,0.0,1.87,4881.940757782708,19.8,0.888,0.0,0.761,976.644291694782,40.3,1.071,0.0,1.72,4453.210742816167,7.68,0.922,0.0,2.79,4422.816798432873
1731071163.55,20.5,0.824,0.0,3.3,4882.155492198092,20.5,1.042,0.0,0.831,976.6872273148664,39.7,1.115,0.0,1.53,4453.641289056238,8.32,0.868,0.0,1.67,4422.769762264366
1731071164.05,19.8,0.37,0.0,1.68,4882.370229970275,19.8,1.03,0.0,0.828,976.7301636071244,40.4,0.956,0.0,2.48,4453.606137201994,7.68,0.559,0.0,1.6,4422.722726160889
1731071164.55,19.8,0.565,0.0,1.9,4882.584971098813,19.8,0.702,0.0,0.859,976.7731005714678,40.3,1.082,0.0,1.93,4453.224790721631,8.32,0.775,0.0,2.99,4422.67569012244
