['time', 'x', 'y', 'z']
['1731070114.45', '7468.4', '9467.9', '0.0']
['1731070114.95', '7468.5', '9468.0', '0.0']
['1731070115.45', '7468.6', '9468.1', '0.0']
['1731070115.95', '7468.7', '9468.2', '0.0']
['1731070116.45', '7468.8', '9468.3', '0.0']
['1731070116.95', '7468.9', '9468.4', '0.0']
['1731070117.45', '7469.0', '9468.5', '0.0']
['1731070117.95', '7469.1', '9468.6', '0.0']
['1731070118.45', '7469.2', '9468.7', '0.0']
['1731070118.95', '7469.3', '9468.8', '0.0']
['1731070119.45', '7469.4', '9468.9', '0.0']
['1731070119.95', '7469.5', '9469.0', '0.0']
['1731070120.46', '7469.6', '9469.1', '0.0']
['1731070120.96', '7469.7', '9469.2', '0.0']
['1731070121.46', '7469.8', '9469.3', '0.0']
['1731070121.96', '7469.9', '9469.4', '0.0']
['1731070122.46', '7470.0', '9469.5', '0.0']
['1731070122.96', '7470.1', '9469.6', '0.0']
['1731070123.46', '7470.2', '9469.7', '0.0']
['1731070123.96', '7470.3', '9469.8', '0.0']
['1731070124.46', '7470.4', '9469.9', '0.0']
['1731070124.96', '7470.5', '9470.0', '0.0']
['1731070125.46', '7470.6', '9470.1', '0.0']
['1731070125.96', '7470.7', '9470.2', '0.0']
['1731070126.46', '7470.8', '9470.3', '0.0']
['1731070126.96', '7470.9', '9470.4', '0.0']
['1731070127.46', '7471.0', '9470.5', '0.0']
['1731070127.96', '7471.1', '9470.6', '0.0']
['1731070128.46', '7471.2', '9470.7', '0.0']
['1731070128.97', '7471.3', '9470.8', '0.0']
['1731070129.47', '7471.4', '9470.9', '0.0']
['1731070129.97', '7471.5', '9471.0', '0.0']
['1731070130.47', '7471.6', '9471.1', '0.0']
['1731070130.97', '7471.7', '9471.2', '0.0']
['1731070131.47', '7471.8', '9471.3', '0.0']
['1731070131.97', '7471.9', '9471.4', '0.0']
['1731070132.47', '7472.0', '9471.5', '0.0']
['1731070132.97', '7472.1', '9471.6', '0.0']
['1731070133.47', '7472.2', '9471.7', '0.0']
['1731070133.97', '7472.3', '9471.8', '0.0']
['1731070134.47', '7472.4', '9471.9', '0.0']
['1731070134.97', '7472.5', '9472.0', '0.0']
['1731070135.47', '7472.6', '9472.1', '0.0']
['1731070135.97', '7472.7', '9472.2', '0.0']
['1731070136.47', '7472.8', '9472.3', '0.0']
['1731070136.97', '7472.9', '9472.4', '0.0']
['1731070137.48', '7473.0', '9472.5', '0.0']
['1731070137.98', '7473.1', '9472.6', '0.0']
['1731070138.48', '7473.2', '9472.7', '0.0']
['1731070138.98', '7473.3', '9472.8', '0.0']
['1731070139.48', '7473.4', '9472.9', '0.0']
['1731070139.98', '7473.5', '9473.0', '0.0']
['1731070140.48', '7473.6', '9473.1', '0.0']
['1731070140.98', '7473.7', '9473.2', '0.0']
['1731070141.48', '7473.8', '9473.3', '0.0']
['1731070141.98', '7473.9', '9473.4', '0.0']
['1731070142.48', '7474.0', '9473.5', '0.0']
['1731070142.98', '7474.1', '9473.6', '0.0']
['1731070143.48', '7474.2', '9473.7', '0.0']
['1731070143.98', '7474.3', '9473.8', '0.0']
['1731070144.48', '7474.4', '9473.9', '0.0']
['1731070144.98', '7474.5', '9474.0', '0.0']
['1731070145.48', '7474.6', '9474.1', '0.0']
['1731070145.98', '7474.7', '9474.2', '0.0']
['1731070146.48', '7474.8', '9474.3', '0.0']
['1731070146.98', '7474.9', '9474.4', '0.0']
['1731070147.49', '7475.0', '9474.5', '0.0']
['1731070147.99', '7475.1', '9474.6', '0.0']
['1731070148.49', '7475.2', '9474.7', '0.0']
['1731070148.99', '7475.3', '9474.8', '0.0']
['1731070149.49', '7475.4', '9474.9', '0.0']
['1731070149.99', '7475.5', '9475.0', '0.0']
['1731070150.49', '7475.6', '9475.1', '0.0']
['1731070150.99', '7475.7', '9475.2', '0.0']
['1731070151.49', '7475.8', '9475.3', '0.0']
['1731070151.99', '7475.9', '9475.4', '0.0']
['1731070152.49', '7476.0', '9475.5', '0.0']
['1731070152.99', '7476.1', '9475.6', '0.0']
['1731070153.49', '7476.2', '9475.7', '0.0']
['1731070153.99', '7476.3', '9475.8', '0.0']
['1731070154.49', '7476.4', '9475.9', '0.0']
['1731070154.99', '7476.5', '9476.0', '0.0']
['1731070155.49', '7476.6', '9476.1', '0.0']
['1731070155.99', '7476.7', '9476.2', '0.0']
['1731070156.49', '7476.8', '9476.3', '0.0']
['1731070157.0', '7476.9', '9476.4', '0.0']
['1731070157.5', '7477.0', '9476.5', '0.0']
['1731070158.0', '7477.1', '9476.6', '0.0']
['1731070158.5', '7477.2', '9476.7', '0.0']
['1731070159.0', '7477.3', '9476.8', '0.0']
['1731070159.5', '7477.4', '9476.9', '0.0']
['1731070160.0', '7477.5', '9477.0', '0.0']
['1731070160.5', '7477.6', '9477.1', '0.0']
['1731070161.0', '7477.7', '9477.2', '0.0']
['1731070161.5', '7477.8', '9477.3', '0.0']
['1731070162.0', '7477.9', '9477.4', '0.0']
['1731070162.5', '7478.0', '9477.5', '0.0']
['1731070163.0', '7478.1', '9477.6', '0.0']
['1731070163.5', '7478.2', '9477.7', '0.0']
['1731070164.0', '7478.3', '9477.8', '0.0']
['1731070164.5', '7478.4', '9477.9', '0.0']
['1731070165.0', '7478.5', '9478.0', '0.0']
['1731070165.5', '7478.6', '9478.1', '0.0']
['1731070166.0', '7478.7', '9478.2', '0.0']
['1731070166.5', '7478.8', '9478.3', '0.0']
['1731070167.01', '7478.9', '9478.4', '0.0']
['1731070167.51', '7479.0', '9478.5', '0.0']
['1731070168.01', '7479.1', '9478.6', '0.0']
['1731070168.51', '7479.2', '9478.7', '0.0']
['1731070169.01', '7479.3', '9478.8', '0.0']
['1731070169.51', '7479.4', '9478.9', '0.0']
['1731070170.01', '7479.5', '9479.0', '0.0']
['1731070170.51', '7479.6', '9479.1', '0.0']
['1731070171.01', '7479.7', '9479.2', '0.0']
['1731070171.51', '7479.8', '9479.3', '0.0']
['1731070172.01', '7479.9', '9479.4', '0.0']
['1731070172.51', '7480.0', '9479.5', '0.0']
['1731070173.01', '7480.1', '9479.6', '0.0']
['1731070173.51', '7480.2', '9479.7', '0.0']
['1731070174.01', '7480.3', '9479.8', '0.0']
['1731070174.51', '7480.4', '9479.9', '0.0']
['1731070175.01', '7480.5', '9480.0', '0.0']
['1731070175.51', '7480.6', '9480.1', '0.0']
['1731070176.01', '7480.7', '9480.2', '0.0']
['1731070176.52', '7480.8', '9480.3', '0.0']
['1731070177.02', '7480.9', '9480.4', '0.0']
['1731070177.52', '7481.0', '9480.5', '0.0']
['1731070178.02', '7481.1', '9480.6', '0.0']
['1731070178.52', '7481.2', '9480.7', '0.0']
['1731070179.02', '7481.3', '9480.8', '0.0']
['1731070179.52', '7481.4', '9480.9', '0.0']
['1731070180.02', '7481.5', '9481.0', '0.0']
['1731070180.52', '7481.6', '9481.1', '0.0']
['1731070181.02', '7481.7', '9481.2', '0.0']
['1731070181.52', '7481.8', '9481.3', '0.0']
['1731070182.02', '7481.9', '9481.4', '0.0']
['1731070182.52', '7482.0', '9481.5', '0.0']
['1731070183.02', '7482.1', '9481.6', '0.0']
['1731070183.52', '7482.2', '9481.7', '0.0']
['1731070184.02', '7482.3', '9481.8', '0.0']
['1731070184.52', '7482.4', '9481.9', '0.0']
['1731070185.02', '7482.5', '9482.0', '0.0']
['1731070185.52', '7482.6', '9482.1', '0.0']
['1731070186.02', '7482.7', '9482.2', '0.0']
['1731070186.52', '7482.8', '9482.3', '0.0']
['1731070187.03', '7482.9', '9482.4', '0.0']
['1731070187.53', '7483.0', '9482.5', '0.0']
['1731070188.03', '7483.1', '9482.6', '0.0']
['1731070188.53', '7483.2', '9482.7', '0.0']
['1731070189.03', '7483.3', '9482.8', '0.0']
['1731070189.53', '7483.4', '9482.9', '0.0']
['1731070190.03', '7483.5', '9483.0', '0.0']
['1731070190.53', '7483.6', '9483.1', '0.0']
['1731070191.03', '7483.7', '9483.2', '0.0']
['1731070191.53', '7483.8', '9483.3', '0.0']
['1731070192.03', '7483.9', '9483.4', '0.0']
['1731070192.53', '7484.0', '9483.5', '0.0']
['1731070193.03', '7484.1', '9483.6', '0.0']
['1731070193.53', '7484.2', '9483.7', '0.0']
['1731070194.03', '7484.3', '9483.8', '0.0']
['1731070194.53', '7484.4', '9483.9', '0.0']
['1731070195.03', '7484.5', '9484.0', '0.0']
['1731070195.53', '7484.6', '9484.1', '0.0']
['1731070196.03', '7484.7', '9484.2', '0.0']
['1731070196.54', '7484.8', '9484.3', '0.0']
['1731070197.04', '7484.9', '9484.4', '0.0']
['1731070197.54', '7485.0', '9484.5', '0.0']
['1731070198.04', '7485.1', '9484.6', '0.0']
['1731070198.54', '7485.2', '9484.7', '0.0']
['1731070199.04', '7485.3', '9484.8', '0.0']
['1731070199.54', '7485.4', '9484.9', '0.0']
['1731070200.04', '7485.5', '9485.0', '0.0']
['1731070200.54', '7485.6', '9485.1', '0.0']
['1731070201.04', '7485.7', '9485.2', '0.0']
['1731070201.54', '7485.8', '9485.3', '0.0']
['1731070202.04', '7485.9', '9485.4', '0.0']
['1731070202.54', '7486.0', '9485.5', '0.0']
['1731070203.04', '7486.1', '9485.6', '0.0']
['1731070203.54', '7486.2', '9485.7', '0.0']
['1731070204.04', '7486.3', '9485.8', '0.0']
['1731070204.54', '7486.4', '9485.9', '0.0']
['1731070205.04', '7486.5', '9486.0', '0.0']
['1731070205.54', '7486.6', '9486.1', '0.0']
['1731070206.04', '7486.7', '9486.2', '0.0']
['1731070206.54', '7486.8', '9486.3', '0.0']
['1731070207.04', '7486.9', '9486.4', '0.0']
['1731070207.54', '7487.0', '9486.5', '0.0']
['1731070208.05', '7487.1', '9486.6', '0.0']
['1731070208.55', '7487.2', '9486.7', '0.0']
['1731070209.05', '7487.3', '9486.8', '0.0']
['1731070209.55', '7487.4', '9486.9', '0.0']
['1731070210.05', '7487.5', '9487.0', '0.0']
['1731070210.55', '7487.6', '9487.1', '0.0']
['1731070211.05', '7487.7', '9487.2', '0.0']
['1731070211.55', '7487.8', '9487.3', '0.0']
['1731070212.05', '7487.9', '9487.4', '0.0']
['1731070212.55', '7488.0', '9487.5', '0.0']
['1731070213.05', '7488.1', '9487.6', '0.0']
['1731070213.55', '7488.2', '9487.7', '0.0']
['1731070214.05', '7488.3', '9487.8', '0.0']
['1731070214.55', '7488.4', '9487.9', '0.0']
['1731070215.05', '7488.5', '9488.0', '0.0']
['1731070215.55', '7488.6', '9488.1', '0.0']
['1731070216.05', '7488.7', '9488.2', '0.0']
['1731070216.55', '7488.8', '9488.3', '0.0']
['1731070217.05', '7488.9', '9488.4', '0.0']
['1731070217.55', '7489.0', '9488.5', '0.0']
['1731070218.05', '7489.1', '9488.6', '0.0']
['1731070218.55', '7489.2', '9488.7', '0.0']
['1731070219.05', '7489.3', '9488.8', '0.0']
['1731070219.55', '7489.4', '9488.9', '0.0']
['1731070220.06', '7489.5', '9489.0', '0.0']
['1731070220.56', '7489.6', '9489.1', '0.0']
['1731070221.06', '7489.7', '9489.2', '0.0']
['1731070221.56', '7489.8', '9489.3', '0.0']
['1731070222.06', '7489.9', '9489.4', '0.0']
['1731070222.56', '7490.0', '9489.5', '0.0']
['1731070223.06', '7490.1', '9489.6', '0.0']
['1731070223.56', '7490.2', '9489.7', '0.0']
['1731070224.06', '7490.3', '9489.8', '0.0']
['1731070224.56', '7490.4', '9489.9', '0.0']
['1731070225.06', '7490.5', '9490.0', '0.0']
['1731070225.56', '7490.6', '9490.1', '0.0']
['1731070226.06', '7490.7', '9490.2', '0.0']
['1731070226.56', '7490.8', '9490.3', '0.0']
['1731070227.06', '7490.9', '9490.4', '0.0']
['1731070227.56', '7491.0', '9490.5', '0.0']
['1731070228.06', '7491.1', '9490.6', '0.0']
['1731070228.56', '7491.2', '9490.7', '0.0']
['1731070229.06', '7491.3', '9490.8', '0.0']
['1731070229.56', '7491.4', '9490.9', '0.0']
['1731070230.06', '7491.5', '9491.0', '0.0']
['1731070230.57', '7491.6', '9491.1', '0.0']
['1731070231.07', '7491.7', '9491.2', '0.0']
['1731070231.57', '7491.8', '9491.3', '0.0']
['1731070232.07', '7491.9', '9491.4', '0.0']
['1731070232.57', '7492.0', '9491.5', '0.0']
['1731070233.07', '7492.1', '9491.6', '0.0']
['1731070233.57', '7492.2', '9491.7', '0.0']
['1731070234.07', '7492.3', '9491.8', '0.0']
['1731070234.57', '7492.4', '9491.9', '0.0']
['1731070235.07', '7492.5', '9492.0', '0.0']
['1731070235.57', '7492.6', '9492.1', '0.0']
['1731070236.07', '7492.7', '9492.2', '0.0']
['1731070236.57', '7492.8', '9492.3', '0.0']
['1731070237.07', '7492.9', '9492.4', '0.0']
['1731070237.57', '7493.0', '9492.5', '0.0']
['1731070238.07', '7493.1', '9492.6', '0.0']
['1731070238.57', '7493.2', '9492.7', '0.0']
['1731070239.07', '7493.3', '9492.8', '0.0']
['1731070239.57', '7493.4', '9492.9', '0.0']
['1731070240.08', '7493.5', '9493.0', '0.0']
['1731070240.58', '7493.6', '9493.1', '0.0']
['1731070241.08', '7493.7', '9493.2', '0.0']
['1731070241.58', '7493.8', '9493.3', '0.0']
['1731070242.08', '7493.9', '9493.4', '0.0']
['1731070242.58', '7494.0', '9493.5', '0.0']
['1731070243.08', '7494.1', '9493.6', '0.0']
['1731070243.58', '7494.2', '9493.7', '0.0']
['1731070244.08', '7494.3', '9493.8', '0.0']
['1731070244.58', '7494.4', '9493.9', '0.0']
['1731070245.08', '7494.5', '9494.0', '0.0']
['1731070245.58', '7494.6', '9494.1', '0.0']
['1731070246.08', '7494.7', '9494.2', '0.0']
['1731070246.58', '7494.8', '9494.3', '0.0']
['1731070247.08', '7494.9', '9494.4', '0.0']
['1731070247.58', '7495.0', '9494.5', '0.0']
['1731070248.08', '7495.1', '9494.6', '0.0']
['1731070248.58', '7495.2', '9494.7', '0.0']
['1731070249.08', '7495.3', '9494.8', '0.0']
['1731070249.59', '7495.4', '9494.9', '0.0']
['1731070250.09', '7495.5', '9495.0', '0.0']
['1731070250.59', '7495.6', '9495.1', '0.0']
['1731070251.09', '7495.7', '9495.2', '0.0']
['1731070251.59', '7495.8', '9495.3', '0.0']
['1731070252.09', '7495.9', '9495.4', '0.0']
['1731070252.59', '7496.0', '9495.5', '0.0']
['1731070253.09', '7496.1', '9495.6', '0.0']
['1731070253.59', '7496.2', '9495.7', '0.0']
['1731070254.09', '7496.3', '9495.8', '0.0']
['1731070254.59', '7496.4', '9495.9', '0.0']
['1731070255.09', '7496.5', '9496.0', '0.0']
['1731070255.59', '7496.6', '9496.1', '0.0']
['1731070256.09', '7496.7', '9496.2', '0.0']
['1731070256.59', '7496.8', '9496.3', '0.0']
['1731070257.09', '7496.9', '9496.4', '0.0']
['1731070257.59', '7497.0', '9496.5', '0.0']
['1731070258.09', '7497.1', '9496.6', '0.0']
['1731070258.59', '7497.2', '9496.7', '0.0']
['1731070259.1', '7497.3', '9496.8', '0.0']
['1731070259.6', '7497.4', '9496.9', '0.0']
['1731070260.1', '7497.5', '9497.0', '0.0']
['1731070260.6', '7497.6', '9497.1', '0.0']
['1731070261.1', '7497.7', '9497.2', '0.0']
['1731070261.6', '7497.8', '9497.3', '0.0']
['1731070262.1', '7497.9', '9497.4', '0.0']
['1731070262.6', '7498.0', '9497.5', '0.0']
['1731070263.1', '7498.1', '9497.6', '0.0']
['1731070263.6', '7498.2', '9497.7', '0.0']
['1731070264.1', '7498.3', '9497.8', '0.0']
['1731070264.6', '7498.4', '9497.9', '0.0']
['1731070265.1', '7498.5', '9498.0', '0.0']
['1731070265.6', '7498.6', '9498.1', '0.0']
['1731070266.1', '7498.7', '9498.2', '0.0']
['1731070266.6', '7498.8', '9498.3', '0.0']
['1731070267.1', '7498.9', '9498.4', '0.0']
['1731070267.6', '7499.0', '9498.5', '0.0']
['1731070268.1', '7499.1', '9498.6', '0.0']
['1731070268.6', '7499.2', '9498.7', '0.0']
['1731070269.11', '7499.3', '9498.8', '0.0']
['1731070269.61', '7499.4', '9498.9', '0.0']
['1731070270.11', '7499.5', '9499.0', '0.0']
['1731070270.61', '7499.6', '9499.1', '0.0']
['1731070271.11', '7499.7', '9499.2', '0.0']
['1731070271.61', '7499.8', '9499.3', '0.0']
['1731070272.11', '7499.9', '9499.4', '0.0']
['1731070272.61', '7500.0', '9499.5', '0.0']
['1731070273.11', '7500.1', '9499.6', '0.0']
['1731070273.61', '7500.2', '9499.7', '0.0']
['1731070274.11', '7500.3', '9499.8', '0.0']
['1731070274.61', '7500.4', '9499.9', '0.0']
['1731070275.11', '7500.5', '9500.0', '0.0']
['1731070275.61', '7500.6', '9500.1', '0.0']
['1731070276.11', '7500.7', '9500.2', '0.0']
['1731070276.61', '7500.8', '9500.3', '0.0']
['1731070277.11', '7500.9', '9500.4', '0.0']
['1731070277.61', '7501.0', '9500.5', '0.0']
['1731070278.11', '7501.1', '9500.6', '0.0']
['1731070278.61', '7501.2', '9500.7', '0.0']
['1731070279.11', '7501.3', '9500.8', '0.0']
['1731070279.61', '7501.4', '9500.9', '0.0']
['1731070280.12', '7501.5', '9501.0', '0.0']
['1731070280.62', '7501.6', '9501.1', '0.0']
['1731070281.12', '7501.7', '9501.2', '0.0']
['1731070281.62', '7501.8', '9501.3', '0.0']
['1731070282.12', '7501.9', '9501.4', '0.0']
['1731070282.62', '7502.0', '9501.5', '0.0']
['1731070283.12', '7502.1', '9501.6', '0.0']
['1731070283.62', '7502.2', '9501.7', '0.0']
['1731070284.12', '7502.3', '9501.8', '0.0']
['1731070284.62', '7502.4', '9501.9', '0.0']
['1731070285.12', '7502.5', '9502.0', '0.0']
['1731070285.62', '7502.6', '9502.1', '0.0']
['1731070286.12', '7502.7', '9502.2', '0.0']
['1731070286.62', '7502.8', '9502.3', '0.0']
['1731070287.12', '7502.9', '9502.4', '0.0']
['1731070287.62', '7503.0', '9502.5', '0.0']
['1731070288.12', '7503.1', '9502.6', '0.0']
['1731070288.62', '7503.2', '9502.7', '0.0']
['1731070289.12', '7503.3', '9502.8', '0.0']
['1731070289.62', '7503.4', '9502.9', '0.0']
['1731070290.12', '7503.5', '9503.0', '0.0']
['1731070290.62', '7503.6', '9503.1', '0.0']
['1731070291.13', '7503.7', '9503.2', '0.0']
['1731070291.63', '7503.8', '9503.3', '0.0']
['1731070292.13', '7503.9', '9503.4', '0.0']
['1731070292.63', '7504.0', '9503.5', '0.0']
['1731070293.13', '7504.1', '9503.6', '0.0']
['1731070293.63', '7504.2', '9503.7', '0.0']
['1731070294.13', '7504.3', '9503.8', '0.0']
['1731070294.63', '7504.4', '9503.9', '0.0']
['1731070295.13', '7504.5', '9504.0', '0.0']
['1731070295.63', '7504.6', '9504.1', '0.0']
['1731070296.13', '7504.7', '9504.2', '0.0']
['1731070296.63', '7504.8', '9504.3', '0.0']
['1731070297.13', '7504.9', '9504.4', '0.0']
['1731070297.63', '7505.0', '9504.5', '0.0']
['1731070298.13', '7505.1', '9504.6', '0.0']
['1731070298.63', '7505.2', '9504.7', '0.0']
['1731070299.13', '7505.3', '9504.8', '0.0']
['1731070299.63', '7505.4', '9504.9', '0.0']
['1731070300.13', '7505.5', '9505.0', '0.0']
['1731070300.63', '7505.6', '9505.1', '0.0']
['1731070301.13', '7505.7', '9505.2', '0.0']
['1731070301.64', '7505.8', '9505.3', '0.0']
['1731070302.14', '7505.9', '9505.4', '0.0']
['1731070302.64', '7506.0', '9505.5', '0.0']
['1731070303.14', '7506.1', '9505.6', '0.0']
['1731070303.64', '7506.2', '9505.7', '0.0']
['1731070304.14', '7506.3', '9505.8', '0.0']
['1731070304.64', '7506.4', '9505.9', '0.0']
['1731070305.14', '7506.5', '9506.0', '0.0']
['1731070305.64', '7506.6', '9506.1', '0.0']
['1731070306.14', '7506.7', '9506.2', '0.0']
['1731070306.64', '7506.8', '9506.3', '0.0']
['1731070307.14', '7506.9', '9506.4', '0.0']
['1731070307.64', '7507.0', '9506.5', '0.0']
['1731070308.14', '7507.1', '9506.6', '0.0']
['1731070308.64', '7507.2', '9506.7', '0.0']
['1731070309.14', '7507.3', '9506.8', '0.0']
['1731070309.64', '7507.4', '9506.9', '0.0']
['1731070310.14', '7507.5', '9507.0', '0.0']
['1731070310.64', '7507.6', '9507.1', '0.0']
['1731070311.14', '7507.7', '9507.2', '0.0']
['1731070311.65', '7507.8', '9507.3', '0.0']
['1731070312.15', '7507.9', '9507.4', '0.0']
['1731070312.65', '7508.0', '9507.5', '0.0']
['1731070313.15', '7508.1', '9507.6', '0.0']
['1731070313.65', '7508.2', '9507.7', '0.0']
['1731070314.15', '7508.3', '9507.8', '0.0']
['1731070314.65', '7508.4', '9507.9', '0.0']
['1731070315.15', '7508.5', '9508.0', '0.0']
['1731070315.65', '7508.6', '9508.1', '0.0']
['1731070316.15', '7508.7', '9508.2', '0.0']
['1731070316.65', '7508.8', '9508.3', '0.0']
['1731070317.15', '7508.9', '9508.4', '0.0']
['1731070317.65', '7509.0', '9508.5', '0.0']
['1731070318.15', '7509.1', '9508.6', '0.0']
['1731070318.65', '7509.2', '9508.7', '0.0']
['1731070319.15', '7509.3', '9508.8', '0.0']
['1731070319.65', '7509.4', '9508.9', '0.0']
['1731070320.15', '7509.5', '9509.0', '0.0']
['1731070320.65', '7509.6', '9509.1', '0.0']
['1731070321.15', '7509.7', '9509.2', '0.0']
['1731070321.66', '7509.8', '9509.3', '0.0']
['1731070322.16', '7509.9', '9509.4', '0.0']
['1731070322.66', '7510.0', '9509.5', '0.0']
['1731070323.16', '7510.1', '9509.6', '0.0']
['1731070323.66', '7510.2', '9509.7', '0.0']
['1731070324.16', '7510.3', '9509.8', '0.0']
['1731070324.66', '7510.4', '9509.9', '0.0']
['1731070325.16', '7510.5', '9510.0', '0.0']
['1731070325.66', '7510.6', '9510.1', '0.0']
['1731070326.16', '7510.7', '9510.2', '0.0']
['1731070326.66', '7510.8', '9510.3', '0.0']
['1731070327.16', '7510.9', '9510.4', '0.0']
['1731070327.66', '7511.0', '9510.5', '0.0']
['1731070328.16', '7511.1', '9510.6', '0.0']
['1731070328.66', '7511.2', '9510.7', '0.0']
['1731070329.16', '7511.3', '9510.8', '0.0']
['1731070329.66', '7511.4', '9510.9', '0.0']
['1731070330.17', '7511.5', '9511.0', '0.0']
['1731070330.67', '7511.6', '9511.1', '0.0']
['1731070331.17', '7511.7', '9511.2', '0.0']
['1731070331.67', '7511.8', '9511.3', '0.0']
['1731070332.17', '7511.9', '9511.4', '0.0']
['1731070332.67', '7512.0', '9511.5', '0.0']
['1731070333.17', '7512.1', '9511.6', '0.0']
['1731070333.67', '7512.2', '9511.7', '0.0']
['1731070334.17', '7512.3', '9511.8', '0.0']
['1731070334.67', '7512.4', '9511.9', '0.0']
['1731070335.17', '7512.5', '9512.0', '0.0']
['1731070335.67', '7512.6', '9512.1', '0.0']
['1731070336.17', '7512.7', '9512.2', '0.0']
['1731070336.67', '7512.8', '9512.3', '0.0']
['1731070337.17', '7512.9', '9512.4', '0.0']
['1731070337.67', '7513.0', '9512.5', '0.0']
['1731070338.17', '7513.1', '9512.6', '0.0']
['1731070338.67', '7513.2', '9512.7', '0.0']
['1731070339.17', '7513.3', '9512.8', '0.0']
['1731070339.68', '7513.4', '9512.9', '0.0']
['1731070340.18', '7513.5', '9513.0', '0.0']
['1731070340.68', '7513.6', '9513.1', '0.0']
['1731070341.18', '7513.7', '9513.2', '0.0']
['1731070341.68', '7513.8', '9513.3', '0.0']
['1731070342.18', '7513.9', '9513.4', '0.0']
['1731070342.68', '7514.0', '9513.5', '0.0']
['1731070343.18', '7514.1', '9513.6', '0.0']
['1731070343.68', '7514.2', '9513.7', '0.0']
['1731070344.18', '7514.3', '9513.8', '0.0']
['1731070344.68', '7514.4', '9513.9', '0.0']
['1731070345.18', '7514.5', '9514.0', '0.0']
['1731070345.68', '7514.6', '9514.1', '0.0']
['1731070346.18', '7514.7', '9514.2', '0.0']
['1731070346.68', '7514.8', '9514.3', '0.0']
['1731070347.18', '7514.9', '9514.4', '0.0']
['1731070347.68', '7515.0', '9514.5', '0.0']
['1731070348.18', '7515.1', '9514.6', '0.0']
['1731070348.68', '7515.2', '9514.7', '0.0']
['1731070349.18', '7515.3', '9514.8', '0.0']
['1731070349.68', '7515.4', '9514.9', '0.0']
['1731070350.19', '7515.5', '9515.0', '0.0']
['1731070350.69', '7515.6', '9515.1', '0.0']
['1731070351.19', '7515.7', '9515.2', '0.0']
['1731070351.69', '7515.8', '9515.3', '0.0']
['1731070352.19', '7515.9', '9515.4', '0.0']
['1731070352.69', '7516.0', '9515.5', '0.0']
['1731070353.19', '7516.1', '9515.6', '0.0']
['1731070353.69', '7516.2', '9515.7', '0.0']
['1731070354.19', '7516.3', '9515.8', '0.0']
['1731070354.69', '7516.4', '9515.9', '0.0']
['1731070355.19', '7516.5', '9516.0', '0.0']
['1731070355.69', '7516.6', '9516.1', '0.0']
['1731070356.19', '7516.7', '9516.2', '0.0']
['1731070356.69', '7516.8', '9516.3', '0.0']
['1731070357.19', '7516.9', '9516.4', '0.0']
['1731070357.69', '7517.0', '9516.5', '0.0']
['1731070358.19', '7517.1', '9516.6', '0.0']
['1731070358.69', '7517.2', '9516.7', '0.0']
['1731070359.19', '7517.3', '9516.8', '0.0']
['1731070359.7', '7517.4', '9516.9', '0.0']
['1731070360.2', '7517.5', '9517.0', '0.0']
['1731070360.7', '7517.6', '9517.1', '0.0']
['1731070361.2', '7517.7', '9517.2', '0.0']
['1731070361.7', '7517.8', '9517.3', '0.0']
['1731070362.2', '7517.9', '9517.4', '0.0']
['1731070362.7', '7518.0', '9517.5', '0.0']
['1731070363.2', '7518.1', '9517.6', '0.0']
['1731070363.7', '7518.2', '9517.7', '0.0']
['1731070364.2', '7518.3', '9517.8', '0.0']
['1731070364.7', '7518.4', '9517.9', '0.0']
['1731070365.2', '7518.5', '9518.0', '0.0']
['1731070365.7', '7518.6', '9518.1', '0.0']
['1731070366.2', '7518.7', '9518.2', '0.0']
['1731070366.7', '7518.8', '9518.3', '0.0']
['1731070367.2', '7518.9', '9518.4', '0.0']
['1731070367.7', '7519.0', '9518.5', '0.0']
['1731070368.21', '7519.1', '9518.6', '0.0']
['1731070368.71', '7519.2', '9518.7', '0.0']
['1731070369.21', '7519.3', '9518.8', '0.0']
['1731070369.71', '7519.4', '9518.9', '0.0']
['1731070370.21', '7519.5', '9519.0', '0.0']
['1731070370.71', '7519.6', '9519.1', '0.0']
['1731070371.21', '7519.7', '9519.2', '0.0']
['1731070371.71', '7519.8', '9519.3', '0.0']
['1731070372.21', '7519.9', '9519.4', '0.0']
['1731070372.71', '7520.0', '9519.5', '0.0']
['1731070373.21', '7520.1', '9519.6', '0.0']
['1731070373.71', '7520.2', '9519.7', '0.0']
['1731070374.21', '7520.3', '9519.8', '0.0']
['1731070374.71', '7520.4', '9519.9', '0.0']
['1731070375.21', '7520.5', '9520.0', '0.0']
['1731070375.71', '7520.6', '9520.1', '0.0']
['1731070376.21', '7520.7', '9520.2', '0.0']
['1731070376.71', '7520.8', '9520.3', '0.0']
['1731070377.22', '7520.9', '9520.4', '0.0']
['1731070377.72', '7521.0', '9520.5', '0.0']
['1731070378.22', '7521.1', '9520.6', '0.0']
['1731070378.72', '7521.2', '9520.7', '0.0']
['1731070379.22', '7521.3', '9520.8', '0.0']
['1731070379.72', '7521.4', '9520.9', '0.0']
['1731070380.22', '7521.5', '9521.0', '0.0']
['1731070380.72', '7521.6', '9521.1', '0.0']
['1731070381.22', '7521.7', '9521.2', '0.0']
['1731070381.72', '7521.8', '9521.3', '0.0']
['1731070382.22', '7521.9', '9521.4', '0.0']
['1731070382.72', '7522.0', '9521.5', '0.0']
